elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 17.2 MPa - national avg, A1-A3 total_cementitious","concrete, 17.2 MPa - national avg, A1-A3 pct_scm","concrete, 17.2 MPa - national avg, A1-A3 pct_scm_flyash","concrete, 17.2 MPa - national avg, A1-A3 q_electricity","concrete, 17.2 MPa - national avg, A1-A3 q_NG","concrete, 17.2 MPa - national avg, A1-A3 plc_boolean","concrete, 17.2 MPa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, LIG, Surface",253.91336383245562,0.4,0.0,3.802138124129313,0.09065194526422282,0.0,0.0,0.12373707704743087,0.1521711950875817,0.11560706182860452,0.07578103116391016,0.07562759900880639,0.08523824833068312,190.9958,0.5785062055530185,0.11906237988454345,1.3214586281855337e-05,8.383392870053214,191.976,193.3385,191.367
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Green River,"coal extraction and processing - Import, BIT, Underground",255.1599371422933,0.3,0.5,3.9511196540957374,1.204410938488199,0.0,0.0,0.07238365071820962,0.12195932061763783,0.10315342390151379,0.07593259779935134,0.06904118612626557,0.09968370284763428,219.2797,0.7307492608399715,0.11561484109329795,1.0560112791565176e-05,11.536949325605411,220.6157,222.9408,219.9168
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Green River,"coal extraction and processing - Import, BIT, Underground",253.3644167253793,0.4,0.5,4.176032919094437,0.6160902796366903,0.0,0.0,0.11136000184192073,0.13629093135310377,0.11753062825123269,0.0697900060163465,0.06564338864587964,0.1255704188231231,205.2757,0.6917653309145833,0.11044360221546975,1.065841471050713e-05,9.533129478581209,206.5145,208.8864,205.9008
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Green River,"coal extraction and processing - Import, BIT, Underground",257.9962962025461,0.3,1.0,4.607106306584611,0.48020409266192804,0.0,0.0,0.16828736400932232,0.1573281342533106,0.13205385673634512,0.07124389763290097,0.06518172438104979,0.10602856032111901,218.7502,0.6708720346620092,0.10461837984195115,9.019506911790475e-06,8.735594924480852,219.9797,222.4875,219.4191
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Green River,"coal extraction and processing - Import, BIT, Underground",259.97046422214595,0.5,0.5,4.114844396868502,1.0352941544661236,1.0,0.0,0.17012952748762028,0.10141887713415605,0.08518800891558147,0.06182117030172088,0.06205937441206001,0.10097565543114678,167.7197,0.5869417913907524,0.1085055476776909,1.0279535433294481e-05,9.983258611500913,168.8874,170.6731,168.2502
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Green River,"coal extraction and processing - Import, BIT, Underground",243.7117814783929,0.5,0.5,3.606476485700669,0.32268904185630404,0.0,0.0,0.13508014128731835,0.1420037864616035,0.09704614136154828,0.051853469979269616,0.06742292929368451,0.09345763782768374,159.3911,0.49014020182994367,0.10184875663577415,9.822019495582791e-06,6.956735193448126,160.3955,162.0515,159.8799
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Green River,"coal extraction and processing - Import, BIT, Underground",273.8761221110128,0.5,0.5,4.32433042117818,0.6785192913265118,0.0,0.0,0.15680510414169624,0.12187599435505868,0.10143090499397417,0.07606954661873018,0.06703417958959464,0.1024138148295036,188.1532,0.6090094136436255,0.11194061045512849,1.1265014676760798e-05,9.20890356370579,189.3505,191.3933,188.737
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Green River,"coal extraction and processing - Import, BIT, Underground",256.7569085180888,0.3,1.0,3.9743692843167984,-0.7581374733454084,0.0,0.0,0.1659651818807008,0.14883897118751171,0.11589168471016034,0.05618888183379139,0.06623243467279191,0.0966953440201224,194.3375,0.48300397207967527,0.09269524355298872,8.261910844875453e-06,3.4265339087059563,195.2438,197.3666,194.8943
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Green River,"coal extraction and processing - Import, BIT, Underground",249.62750342193922,0.1,0.0,3.6881753312686594,0.19116066256378084,0.0,0.0,0.13326539202350796,0.14915207380599158,0.11621590236647986,0.06904905468946101,0.07671330897852112,0.11091837159760644,262.0554,0.7839406818042982,0.11482664809678846,1.0933224944669298e-05,9.110087221627666,263.3956,266.3743,262.8046
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Green River,"coal extraction and processing - Import, BIT, Underground",258.69535393669355,0.1,1.0,3.776718170064976,1.0401825025906821,0.0,0.0,0.13700000513414676,0.10207201019583086,0.09682497260356543,0.07193636741963588,0.06114020305728212,0.09644700307366874,263.0428,0.8144451835685574,0.11364290621755187,9.233778358636451e-06,11.681073969693161,264.4872,267.4006,263.812
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Green River,"coal extraction and processing - Import, BIT, Underground",255.9833620693188,0.4,0.0,3.698972333850983,0.030886467934642226,0.0,0.0,0.18871736063953365,0.12777149443342353,0.13002275145664352,0.07507756522646922,0.06787118675184182,0.10819525255679173,207.8165,0.6217571408306735,0.11729315982748649,1.311146499964052e-05,7.775194297983644,209.0123,211.301,208.4413
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Surface",261.2134593815225,0.1,1.0,4.316513753411548,1.9126613258273037,0.0,0.0,0.1353394883932539,0.15874171296111106,0.10153887263951711,0.07382588130449441,0.06940540801113124,0.09881455098005171,278.4866,0.9467690230542484,0.12258393852429207,9.969325465276878e-06,15.580233014232098,279.7115,281.3726,278.837
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Surface",250.341854947396,0.3,1.0,4.428376504936327,0.7933916807830743,0.0,0.0,0.1327887201322865,0.13197954770245504,0.11193203038382407,0.0710209041350684,0.057360307305710165,0.09414756644958712,204.519,0.6451561306015402,0.103484395760291,8.501460947777025e-06,9.481807328481182,205.4102,206.5942,204.7901
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Surface",250.74782702548174,0.4,1.0,3.9139815009199848,0.5844380270405012,0.0,0.0,0.13778911327121252,0.10608466794702542,0.124704168813009,0.07125730759429807,0.0686273511153467,0.09456029970901368,182.0018,0.5686760524998881,0.10055725729507452,8.663876137899064e-06,8.164997630399977,182.8313,183.8939,182.2597
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Surface",261.4140231747644,0.1,0.5,4.312057310468546,1.1861469799129774,0.0,0.0,0.07234428937678969,0.10525000929740824,0.11384143758738731,0.06632232839925654,0.06991509099298286,0.09438967853676779,258.0151,0.8242082026848527,0.11794209564799657,1.0083451243071304e-05,12.297010155189854,259.051,260.4651,258.2967
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Surface",269.9107450775756,0.3,0.5,4.226589995727942,0.3598055807584646,1.0,0.0,0.10021573426653459,0.15779602704596604,0.09762586282125384,0.0639933871653371,0.060799667448437095,0.1061396881471849,213.2951,0.666816905539358,0.1086654738833297,1.030749280149563e-05,8.89134353579294,214.1649,215.3977,213.5535
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Surface",255.98744717895067,0.3,0.5,4.073645208051175,0.2536913568814555,0.0,0.0,0.15622918860687696,0.07471008097412513,0.1282590197864398,0.07262929661363414,0.06689291994632346,0.10303478206054814,217.876,0.6597633817382017,0.11033714074637235,1.080100088020197e-05,8.406538836672839,218.7316,219.9577,218.1287
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Surface",251.70495671655448,0.3,0.5,3.7710690279801713,0.5865109310361969,0.0,0.0,0.1590414804580218,0.11832892582843578,0.12567464405750756,0.05832714232654005,0.0753923917415941,0.09542284068420158,214.5249,0.661795400451013,0.11102736597584707,1.0527111925812161e-05,9.388808307334177,215.4425,216.6735,214.8044
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Surface",262.3492712204417,0.4,1.0,3.948387895879787,0.6005562022524313,0.0,0.0,0.11281399212436471,0.150197361677829,0.09108140006168734,0.07316240892814309,0.06817597681022014,0.09366132482408225,184.7825,0.5765532270410088,0.10071698595810887,8.544557156876536e-06,8.24204241745753,185.6085,186.6669,185.0339
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Surface",258.11283944837743,0.4,1.0,4.299709345187576,0.8423843432113131,0.0,0.0,0.11718751062496197,0.15350874544867252,0.09677355207273299,0.051972631343119496,0.05580602502410369,0.09080563502761893,179.9753,0.5795800357548045,0.09718043128557512,7.353338762600558e-06,8.921267511551255,180.8223,181.8803,180.2373
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Surface",276.9840616180537,0.3,0.5,4.5969986462114045,-0.08648978374565774,1.0,0.0,0.12287690123714937,0.13818608114248745,0.08706704019354877,0.0609242566808317,0.06593654122482012,0.10756098175876229,211.0026,0.627959953257053,0.10661690040319648,1.0447580674901205e-05,7.231713089039043,211.7758,212.9394,211.226
Electricity; at user; consumption mix - Southwestern Power Administration - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",255.69614285780173,0.3,0.0,4.789695357463975,1.3361850549545629,0.0,0.0,0.1749952256454102,0.1253011341614038,0.11381346168194191,0.05440489640354145,0.07182332002104674,0.11234073438215433,251.8654,0.8483362334714779,0.12366327429611809,1.2218463459739084e-05,13.648546547954988,253.3348,255.9484,252.5561
Electricity; at user; consumption mix - Southwestern Power Administration - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",260.61407843630377,0.2,0.0,4.139829647879755,0.38077985292930777,0.0,0.0,0.11251466348382161,0.15194406705923058,0.1220135089424228,0.0672908092092211,0.06168460940930638,0.08329253710305448,236.5172,0.6609871733122404,0.11455183718641976,1.1216309332405486e-05,8.944889261548877,237.698,239.8592,237.0972
Electricity; at user; consumption mix - Southwestern Power Administration - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",250.59773888438093,0.2,1.0,4.1666798519199855,1.9930698499334158,0.0,0.0,0.13952889173161423,0.07031708326148053,0.09853221575594572,0.06113654045210554,0.06409312741811005,0.11219899873553205,262.0709,0.9243486816369969,0.1162022503517076,9.084662108636694e-06,15.566678614285085,263.6282,266.455,262.8089
Electricity; at user; consumption mix - Southwestern Power Administration - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",261.0454507198481,0.1,0.0,4.375485195231144,-0.3918871144276622,0.0,0.0,0.1250861645917456,0.16799032514051304,0.11991640258665545,0.055202285980339126,0.07054305762636244,0.09702490745081528,258.9572,0.6828112411981976,0.10898382975685489,1.058307444831602e-05,6.767700992604098,260.0688,262.5761,259.5714
Electricity; at user; consumption mix - Southwestern Power Administration - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",253.12257615103678,0.0,1.0,3.450865182319407,0.22523913979540355,1.0,0.0,0.10969569442349457,0.11506142984097861,0.11355856838829875,0.07550984877603331,0.06751184477114622,0.10726844681082201,266.697,0.7842070550484089,0.11142347024494388,1.0195891095207707e-05,9.416515135355397,267.9579,270.6964,267.3671
Electricity; at user; consumption mix - Southwestern Power Administration - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",249.6529996824408,0.3,0.0,3.2366149314576025,2.100593267398699,0.0,0.0,0.15784651700151694,0.11938315689290781,0.0802153381073461,0.07062566792348761,0.06591655017712153,0.08974728365468095,241.2562,0.8373196354801695,0.12696189286927886,1.1967721963101155e-05,15.74791501054351,242.7967,245.1454,241.9281
Electricity; at user; consumption mix - Southwestern Power Administration - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",254.45655410116316,0.4,1.0,4.038457091711747,0.323609520831451,0.0,0.0,0.1323171674017215,0.1121154762045418,0.12596424138906104,0.06452348701132288,0.06738017235990942,0.09509861818790505,185.3751,0.5450259456240609,0.0978598476560176,8.506447111612055e-06,7.21415509530652,186.3766,188.1838,185.8702
Electricity; at user; consumption mix - Southwestern Power Administration - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",243.82580435497493,0.3,0.5,4.243390049646996,0.7898604906333063,1.0,0.0,0.13486944007825832,0.13146027375121372,0.09704961463623298,0.07158765292206482,0.06559651065371047,0.07748702157204387,192.975,0.5792716190883704,0.10848005305235425,1.0195665296275934e-05,9.358463515250037,194.0953,195.8336,193.4856
Electricity; at user; consumption mix - Southwestern Power Administration - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",241.8092912805608,0.1,0.0,4.060198409179854,1.0232930026204121,0.0,0.0,0.15668969147810674,0.09098646195561774,0.09992557264519211,0.05929065731893744,0.06823924375534629,0.11217696863464979,275.3095,0.8811653441614388,0.11711264748606151,1.0477093330731413e-05,12.675449412897065,276.7539,279.6553,276.0377
Electricity; at user; consumption mix - Southwestern Power Administration - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",268.55276001703356,0.3,1.0,3.9847457587010933,0.05040790904205261,0.0,0.0,0.15596784492711277,0.14862661067401498,0.13335272263290882,0.06764913509522426,0.06578820945938692,0.12166845927201221,235.9911,0.7101876858358183,0.1035299685520974,9.443455266233018e-06,8.027719734931232,237.1401,239.6786,236.6109
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Underground",269.5538485066485,0.3,0.5,3.7327631743792598,0.30762942744154664,0.0,0.0,0.07643739431689961,0.15808939650865683,0.10654949272054617,0.06288968057926743,0.061424712672528074,0.12152311715625452,237.3117,0.7567623187905566,0.1116183948046394,1.028408470137684e-05,9.971823708289586,239.3648,244.5813,238.8305
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Underground",248.9365929698145,0.0,1.0,4.483049483956891,-0.03585230414978613,0.0,0.0,0.16065448475036545,0.1460939032376356,0.09120210904556397,0.06866773532220381,0.0727794699584157,0.11484378244283383,296.91,0.8623787142491534,0.11414817901661224,1.0005586854602718e-05,10.23312637174141,299.2819,305.8047,298.7833
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Underground",265.75841891104676,0.2,1.0,4.024035618142299,0.7319289504603408,0.0,0.0,0.12372727819065459,0.13762343704135085,0.10345213999780754,0.06682461871621478,0.06348642951923605,0.08677807541173045,241.0883,0.7125745777649715,0.11009779869506103,8.8994743693271e-06,10.860052663419951,243.0021,247.4879,242.4316
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Underground",252.81585341010262,0.5,0.0,4.230430257537,0.6430015307515664,0.0,0.0,0.13541542183127958,0.15072777510760457,0.1446644526685052,0.059463004945318185,0.06533473412376235,0.1108534742085381,194.3587,0.6548769841631319,0.1214929874536738,1.3238650373470436e-05,10.786653957870055,196.0875,199.669,195.4524
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Underground",256.4718467466417,0.4,0.0,4.1515749094317025,1.8080735049982093,0.0,0.0,0.16134121695617967,0.13444887682926684,0.11990397353810081,0.07007424143947012,0.06135742898205397,0.09617741619960547,227.3186,0.8098386475433031,0.12959891574915341,1.2732068825585814e-05,15.585400851392038,229.3607,233.3625,228.5521
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Underground",250.85174075761068,0.0,1.0,3.7966897437124403,0.6749611417617555,0.0,0.0,0.08083378495579238,0.1467574582050598,0.13217482988698706,0.07174784486272551,0.0628656083577089,0.10466762241388142,286.2624,0.8763335703889794,0.11777135799073529,9.943057190778303e-06,12.116605407093175,288.6064,294.6141,288.0079
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Underground",253.42483743910887,0.2,0.0,4.468635269398662,1.4234572824502802,0.0,0.0,0.15274727892000528,0.16362778765155336,0.1070757116471677,0.06343513488274934,0.06472959962130186,0.09629437581229516,259.8418,0.8487581706528669,0.12381492585231552,1.1026190327252235e-05,14.540443818355424,262.0376,266.9439,261.3121
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Underground",244.5602430869784,0.1,0.0,4.595034874922198,0.5413781390078831,1.0,0.0,0.1475646968442582,0.13761380498418604,0.11397258588353634,0.06222073121876052,0.06561469697607863,0.09879646083366693,243.3238,0.7337337725581946,0.11298695790287001,9.992768798893088e-06,10.745809552110078,245.3012,250.0559,244.7346
