elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 17.2 Mpa - national avg, A1-A3 q_PC","concrete, 17.2 Mpa - national avg, A1-A3 q_electricity","concrete, 17.2 Mpa - national avg, A1-A3 q_NG","concrete, 17.2 Mpa - national avg, A1-A3 plc_boolean","concrete, 17.2 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,Portland limestone cement production q_electricity,gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - West/Northwest, SUB, Surface",213.32716910382354,3.8531959575763763,0.6531991120234701,1.0,0.0,0.15777442289763036,0.11553664081375381,0.07167268980072171,0.0598370006548729,0.09090509268693106,0.1304202561361665,415.0473,1.1673571697052463,0.1482960266924011,1.3722968615662841e-05,14.382434575197307,416.3806,418.914,415.5109
Electricity; at user; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",210.02416934555364,4.295927234201554,0.6250976140394368,0.0,0.0,0.09140639699500516,0.11896469945365035,0.0671605526986665,0.06833608026382326,0.08673492222244368,0.16006335188666054,228.4679,0.6780320486166002,0.11951114980293466,1.0979243259083676e-05,9.634404351348099,229.4301,230.7508,228.7722
Electricity; at user; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",210.46419580740945,4.206806787235402,1.1835320176739066,0.0,0.0,0.0996626707840615,0.11719387308553078,0.0689406287086415,0.061636801257058414,0.08537507858273681,0.17038145576372146,234.3191,0.7366066011660162,0.12229024607785631,1.0736400337334501e-05,11.816307769064698,235.4019,236.8243,234.6647
Electricity; at user; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",196.59047908648057,3.806336025231839,0.8068071957288182,0.0,0.0,0.17266442516917868,0.12322510840032487,0.07863482817944968,0.06726283145975497,0.10543964534042682,0.14259238776989927,238.3637,0.7632977332609733,0.12306010409982368,1.1473653765261987e-05,11.260665678884207,239.4257,241.0014,238.716
Electricity; at user; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",224.87497034783115,4.20906751907508,1.7813818998157556,0.0,0.0,0.18242870979254028,0.11996881924503422,0.056428649902624424,0.06511037839220223,0.1019969736445873,0.18067522497483882,270.6362,0.9248166265876137,0.12942486616142446,1.0838046212241003e-05,15.685861508197368,271.9318,273.8027,271.0662
Electricity; at user; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",234.6274879437151,4.467162453407126,1.25718054669282,0.0,0.0,0.1635909116715222,0.1009316645307924,0.06363041936337405,0.05743344999307174,0.0956807699641397,0.06913706783277984,265.8984,0.8516322957545281,0.1252064490251213,1.0583116461572479e-05,13.4495127600068,267.069,268.8102,266.2897
Electricity; at user; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",205.796374524893,3.6063734246680585,1.6965836137898425,0.0,0.0,0.12143079017267017,0.11002419018771321,0.07145365548092508,0.07135077132079781,0.09883357625349011,0.1093637451951428,248.6535,0.8516696348297728,0.12870852783565076,1.1347585225812965e-05,14.422815733355852,249.875,251.4926,249.034
Electricity; at user; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",221.97175239408102,4.200360646429332,-0.16317053059497122,0.0,0.0,0.17366990432270618,0.09963031843045997,0.051406629713114015,0.06828423317622934,0.0934772786763881,0.15561717039059414,236.4139,0.647889303404612,0.11313393952306001,1.029897519042134e-05,7.4936404788110496,237.2627,238.708,236.7181
Electricity; at user; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",198.0675457194917,3.913274933568572,1.317894855298848,0.0,0.0,0.14626945015138293,0.1099414984016082,0.052927932836953726,0.06375297561182261,0.0971683681185289,0.1132936793333686,233.1746,0.7744822537858613,0.1196278327017294,1.0034403499572946e-05,12.66750660602553,234.2883,235.8239,233.5381
Electricity; at user; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",212.20831459680574,4.214125024808936,1.1892527942557192,0.0,0.0,0.1549689407873015,0.13449824538047575,0.07342592836176243,0.06127743130688769,0.09593371635142532,0.14827544540814094,248.5661,0.8000018295781655,0.12563072989571167,1.1240267659834739e-05,12.691144483738858,249.7094,251.335,248.9452
Electricity; at user; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",229.37585228828814,3.914856392140784,-0.3574447975231897,0.0,0.0,0.16510109622148572,0.11826009613642838,0.06732048636015994,0.06013855626508913,0.09259370154726224,0.14648478861742942,241.2116,0.641557868082276,0.11496010777303249,1.0865185615125192e-05,6.88599563409157,242.0349,243.4666,241.5044
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Arkla,"coal extraction and processing - Northern Appalachia, BIT, Underground",200.14890990560926,4.6186698755752555,0.5700781705109212,0.0,0.0,0.15452114825796942,0.09854856194029243,0.07038860317032927,0.07013898122477216,0.10583744720072813,0.15991657954025998,249.6466,0.7598923657915257,0.11989249872419103,1.1276312987410988e-05,10.015489934450082,251.2855,254.9267,250.669
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Arkla,"coal extraction and processing - Northern Appalachia, BIT, Underground",209.56337351027975,3.4911093876057127,2.075593494031163,0.0,0.0,0.09199338872606999,0.11467900361902252,0.0659309172868949,0.06243044873851444,0.09198196066249942,0.13871737479681662,257.8973,0.8777575879371278,0.12841507802229887,1.0862740968206487e-05,15.337375848012142,259.7472,263.2453,258.9152
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Arkla,"coal extraction and processing - Northern Appalachia, BIT, Underground",205.7180910634657,3.9014953440903906,0.4325575286564558,0.0,0.0,0.10574839014837537,0.09833149213651386,0.06628845766685589,0.08045715263944972,0.08767313856242624,0.13173742902677554,236.3402,0.6715606873259241,0.11950748036786735,1.1433765511258856e-05,8.794486348735896,237.8242,240.9416,237.2357
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Arkla,"coal extraction and processing - Northern Appalachia, BIT, Underground",221.3191985121336,4.368773825885887,1.82748439410868,0.0,0.0,0.13936527363270132,0.11809889346550859,0.0771269490553047,0.05413215002833387,0.08840290122429857,0.14811651799556214,269.7895,0.8749497365086392,0.12935878095549785,1.1181866358939552e-05,14.741399222736275,271.6602,275.3236,270.8547
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Arkla,"coal extraction and processing - Northern Appalachia, BIT, Underground",212.80565677455334,4.666404065478179,0.6147980558600017,0.0,0.0,0.13435412214892034,0.11310257416054312,0.06590812017518945,0.06285413557332183,0.09848190800523213,0.10313533065387662,253.343,0.757222726619917,0.11960929600220228,1.0965642734278215e-05,10.104660551873424,254.9726,258.5608,254.3538
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Arkla,"coal extraction and processing - Northern Appalachia, BIT, Underground",210.1019713194387,4.438974543783236,0.45267134136995596,0.0,0.0,0.1704240769205261,0.10875561943816639,0.06728870000863717,0.069170350848621,0.09642641165622709,0.1291601913601438,252.8034,0.7342739751628979,0.1198093248824192,1.1275878872855261e-05,9.510993391639317,254.4148,257.9913,253.8167
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Arkla,"coal extraction and processing - Northern Appalachia, BIT, Underground",221.34350008133268,4.341471842890313,3.032178953135151,0.0,0.0,0.13246556306017235,0.09064791759306931,0.06846509582789957,0.06546037390063869,0.11212021198655447,0.12251243907098033,300.6081,1.120080876556509,0.13894851247561285,1.136679043864063e-05,20.34905921884749,302.8926,307.3824,301.8835
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Arkla,"coal extraction and processing - Northern Appalachia, BIT, Underground",204.53149419577085,4.239532348936437,1.1529692056921903,0.0,0.0,0.12768819735937864,0.12322798394480688,0.06764894563311633,0.05864828174140428,0.08230752504064295,0.1499541015131564,240.0219,0.728520040320471,0.12085518095398282,1.0682062249037775e-05,11.420084754643085,241.6233,244.7567,240.9431
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Arkla,"coal extraction and processing - Northern Appalachia, BIT, Underground",219.5322599652646,4.349071483244227,0.7925059128774308,0.0,0.0,0.18604176510288453,0.11893642437952581,0.05517550670471422,0.06837531070206158,0.11108947965221194,0.15056169432559655,276.5534,0.8621798904783291,0.12280683517468757,1.1155200948430709e-05,11.624480866336372,278.3814,282.5823,277.7185
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Arkla,"coal extraction and processing - Northern Appalachia, BIT, Underground",211.59777507280864,3.7193536637512263,0.2751502039469075,0.0,0.0,0.17003960571527885,0.11160430598600919,0.06419123684129763,0.07070795538002767,0.10498836563683626,0.09007763183689359,257.2973,0.7521040980040927,0.11913500601857228,1.132747792050302e-05,9.112460935386961,258.9286,262.7108,258.3506
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - San Juan,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Surface",204.11985152115986,3.7973022040008995,0.19985964596015415,0.0,0.0,0.1050693075659554,0.11395584892515515,0.05749748843875929,0.07094313555607468,0.09765169805347962,0.0805114587413033,231.9618,0.6787990853789667,0.11522469606157912,1.0909302600751346e-05,8.12182110662005,232.8454,234.1863,232.2398
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - San Juan,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Surface",206.72663273381966,4.290580171820663,0.17574899708706537,0.0,0.0,0.10263736105283854,0.10995867678108226,0.0668400815111928,0.06370917093654008,0.11796608601655857,0.11254902869874125,246.5855,0.7683451461455366,0.11676099988801406,1.1128926016138533e-05,8.799745019536271,247.4793,248.9585,246.8474
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - San Juan,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Surface",207.956119647513,3.5893054447751718,-0.5110617196766564,1.0,0.0,0.11094188117280174,0.101253032624197,0.06034788036571859,0.06528425291345218,0.11220199847619475,0.16854051671593592,426.9735,1.2172181920010998,0.14121546853731165,1.3972072387785327e-05,11.455024158599265,428.0164,430.3743,427.2566
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - San Juan,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Surface",210.02026517652564,4.288297110989008,1.6410202618311802,0.0,0.0,0.14958020704315977,0.12615964741473867,0.07002265382167387,0.08041021098887505,0.09383647621225459,0.12350470285744893,264.3168,0.8719085405081729,0.13207966039054325,1.2342256556425803e-05,14.2497888005797,265.5838,267.2795,264.7249
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - San Juan,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Surface",206.37817276912602,3.6382514496061513,-0.668904389471967,0.0,0.0,0.147117634693328,0.09304076972424992,0.057536802511166774,0.07603207665631548,0.09233405314834374,0.12300435709078951,226.1588,0.5749960084540271,0.10987670697816877,1.1008562317528633e-05,4.791086654876026,226.8783,228.1072,226.403
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - San Juan,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Surface",203.87341735086179,4.018962070881064,1.1283812327696043,0.0,0.0,0.19433047852780239,0.1045511078779849,0.07166663945109611,0.06260584764066025,0.09372969398683471,0.12806470172922174,254.0177,0.8006814629233769,0.12335731712173607,1.1304696417984884e-05,12.157600791289438,255.1584,256.7696,254.3985
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - San Juan,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Surface",224.27684445107025,4.041408658619915,1.0105830872006898,0.0,0.0,0.1022266914678868,0.1355866973763307,0.06023136052084136,0.06681953261477305,0.08427373710475108,0.12586375747343845,251.6576,0.7618186383432195,0.12385481174792926,1.1292370988195757e-05,11.304308050816651,252.7414,254.223,252.0055
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - San Juan,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Surface",219.62513890106493,3.8472391843546547,1.8548121912186901,0.0,0.0,0.1407975594623869,0.11562178581718732,0.06739893086354093,0.06997133211191357,0.09396107437824334,0.09990794351776276,271.2315,0.9096422360792367,0.13154181566554116,1.1737255628738634e-05,15.16299596530415,272.5301,274.2679,271.6436
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - San Juan,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Surface",221.08429226478353,3.673272390199844,0.12075863831167866,0.0,0.0,0.19447642199492954,0.11206257360105466,0.06379109383387334,0.07350034922849209,0.1048274182679891,0.1309101106808187,266.5463,0.7795401984272041,0.12098150663905302,1.1910534437358019e-05,9.06675151307684,267.5077,269.1087,266.8612
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - San Juan,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Surface",204.00482895144023,4.065249356711754,0.14517571769989102,0.0,0.0,0.13446606845683712,0.10680321933313576,0.06376357133902753,0.06311764851719115,0.1129069947504948,0.1528051699527896,244.0495,0.7441178031609454,0.11536453767291296,1.09391140408626e-05,8.570913229528763,244.9422,246.4091,244.3236
"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Underground",215.1507313574533,4.798228369489154,0.5856802695420392,0.0,0.0,0.11387352827649266,0.13929151297588643,0.06555239632511678,0.0657292028148444,0.07865711314977478,0.16170282238791547,245.0662,0.7187623941727316,0.12298168854588039,1.1360399508663388e-05,10.885030922819402,246.5754,249.5212,245.9169
"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Underground",199.7650165653507,4.271694512138019,0.10702676351383178,0.0,0.0,0.13969047797388265,0.11232913684956132,0.057151652402070714,0.06380684715013198,0.0958326595782739,0.13464238335879397,237.0581,0.6986745273203478,0.11505403947817355,1.0579472494636585e-05,9.160333560607343,238.5042,241.633,237.9318
"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Underground",206.722651442984,3.9059361344596555,1.4022000034786046,0.0,0.0,0.15089060067214782,0.12726711220454076,0.06361749463027362,0.05576498440069147,0.0964179012274014,0.1386190563407369,261.7024,0.8739706578027565,0.12574233509956856,1.0847334147107405e-05,14.564718133750278,263.4731,266.9524,262.6913
"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Underground",196.0134555673004,4.0210105186230525,0.8375394347637611,0.0,0.0,0.12743963985782322,0.09817698485463733,0.06573854633110232,0.06835582625274354,0.0953519204222662,0.13105813580365458,242.1067,0.7741325255731047,0.12162150310105077,1.0981346459445889e-05,11.98104578685944,243.699,246.8791,243.0095
"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Underground",209.1597759144278,3.9159069281056524,0.32313095158946553,0.0,0.0,0.16018086953815158,0.11624736827989157,0.06775087268219318,0.07730246736154203,0.08054137022776806,0.15553471454385492,246.1383,0.7070555104807631,0.1231640856076344,1.1840178434224936e-05,10.226728557958555,247.627,250.5957,246.9923
"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Underground",201.69671822912056,3.46798292267008,2.198926704757114,0.0,0.0,0.12861828164791006,0.10970732246614778,0.06912699369579182,0.06590511992655419,0.07063828196370879,0.14339289396789798,248.1968,0.8461481240430296,0.1312882942787373,1.107636262965459e-05,16.69295314410538,249.9614,252.8428,249.0738
"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Underground",202.34030898016886,4.713377675796842,-0.5755337753241582,0.0,0.0,0.16147080986491358,0.11535857216253817,0.06761170748258438,0.06855261936503852,0.10486271075479073,0.15105074036982216,243.8292,0.6829921437785199,0.11511698969878598,1.14485249783966e-05,7.2396193030498,245.2345,248.5674,244.735
"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Underground",216.1557552575518,4.256854421369018,0.3406369963370506,0.0,0.0,0.1262784833109609,0.09721376309675034,0.06625923686645346,0.06664963684392601,0.09336701406914347,0.1449530407256118,253.4036,0.7564699403544943,0.12073271989943281,1.1160863291073977e-05,10.439951336890749,254.9557,258.2677,254.3278
