elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 27.6 Mpa - national avg, A1-A3 total_cementitious","concrete, 27.6 Mpa - national avg, A1-A3 q_electricity","concrete, 27.6 Mpa - national avg, A1-A3 q_NG","concrete, 27.6 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 27.6 Mpa - national avg, A1-A3 plc_boolean","concrete, 27.6 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, SUB, Underground",388.3378371399514,4.290284115228418,1.053784394774511,0.2,0.0,0.0,0.208318698890275,0.1808310593974295,0.11540277821897932,0.06116063604512868,0.06897559579520811,0.12846640709641277,0.0,379.2206,1.256608823643293,0.14846146844392719,1.89534051617196e-05,16.03169577232576,380.6859,382.7128,379.3861
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, SUB, Underground",324.93088245094117,3.412968649117557,-0.03448056138651978,0.1,0.0,0.0,0.182355408715285,0.14586631508597162,0.11712342327052931,0.06955774502376912,0.0686739054166388,0.08775395638880293,0.0,307.0737,0.8189934913287877,0.13332074308877334,1.796819163025153e-05,8.963442571766628,308.0734,309.6221,307.2187
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, SUB, Underground",287.64030042735357,4.791010062693631,1.1345981954458755,0.0,0.0,0.0,0.13900360935537118,0.1381039082431319,0.12423917585636735,0.06909961595356093,0.06323644507170784,0.10989732809313477,0.0,328.2937,1.055240060445637,0.14020079904491362,1.770895191895508e-05,14.228250591780913,329.6008,331.3165,328.4553
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, SUB, Underground",313.2481098814298,3.8312115617388725,0.05055095411517829,0.5,0.0,0.0,0.13720639777039745,0.1334413592152418,0.12918253959028209,0.052716436411427314,0.061422352872973464,0.08678718989586509,0.0,181.3497,0.5116889122668141,0.11036457632987418,1.5860850758938474e-05,6.230472501968746,182.0787,183.1078,181.4703
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, SUB, Underground",389.55819110167624,3.9451221020665637,0.39489981791680884,0.1,0.0,0.0,0.15849582461066375,0.1554135136605793,0.11296637695818697,0.06462779258014752,0.06558986619571103,0.0885622750612871,0.0,360.1404,0.9958878059327373,0.144349931829651,1.848205614738982e-05,11.851766653060427,361.3392,363.0988,360.3017
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, SUB, Underground",317.4709028019889,4.496093272403068,1.080354301036939,0.5,0.0,0.0,0.142101970982627,0.12340336758004729,0.11937133037241612,0.0701803322503743,0.06368255736420755,0.10177336819300417,0.0,206.8909,0.6938441499971121,0.12236954703974434,1.684466420350456e-05,10.884930232920112,207.9552,209.1805,207.0704
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, SUB, Underground",320.81393397965235,3.7428640663149224,0.3774359684667522,0.2,0.0,0.0,0.10231768491480409,0.09679881351048424,0.12321610814413915,0.07380776187351892,0.06760880198117047,0.09959510043827853,0.0,280.1718,0.8299975674350236,0.13211528352534568,1.7869296258529706e-05,10.0312134778395,281.1626,282.6062,280.2837
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, SUB, Underground",333.59857610125323,4.440515677946308,1.2164625151509594,0.3,1.0,0.0,0.13777313989267048,0.129132346873812,0.09026981359193936,0.060621343773375094,0.06999546906693166,0.1078681904286747,0.0,257.8926,0.8653679248872727,0.1294175645103651,1.699162977168813e-05,12.945557864759818,259.0903,260.524,258.0687
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - West/Northwest, SUB, Surface",315.1901597626631,3.443701266626644,1.9048724997858715,0.5,0.0,0.0,0.09667592329799152,0.1382565920999734,0.1354578318629409,0.065294167347474,0.07088898364494321,0.11192215180567283,0.0,215.6858,0.8417077556425614,0.12247131431662625,1.5865356128921564e-05,15.410654062195123,216.9939,218.2624,215.8975
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - West/Northwest, SUB, Surface",376.5272449427195,3.699536736206915,2.267697596243841,0.0,0.0,0.0,0.14482205431828019,0.15614133419592438,0.10251090640917424,0.0652397545259894,0.06244408370379888,0.12041923676482083,0.0,443.0706,1.5645957224872065,0.15676422872817755,1.776945368345314e-05,23.49737034799806,445.0079,447.2625,443.3055
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - West/Northwest, SUB, Surface",316.44960409764906,4.132861709776492,0.9816074335911215,0.1,0.0,0.0,0.13804228531634558,0.13841849175149282,0.1029812926357719,0.05332462554296219,0.07488496543332006,0.10015460649390191,0.0,317.9072,1.0208256818396995,0.1310550051799942,1.6280249432856575e-05,14.680997355983012,319.2251,320.8397,318.0913
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - West/Northwest, SUB, Surface",322.4672559092455,4.284280946598963,1.3114739837303389,0.3,0.0,0.0,0.06384960204665548,0.19030570366026298,0.10568524264355197,0.06775805451624431,0.07119327857798989,0.12015712886631347,0.0,271.1243,0.9783457623566683,0.12723549153354546,1.6239494521520506e-05,14.836565351202637,272.3523,273.7955,271.2601
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - West/Northwest, SUB, Surface",341.46041270379015,3.3507010891888953,0.5677564332703431,0.3,0.0,0.0,0.12852735946322447,0.1352693956731639,0.09428229238380584,0.05965595029120195,0.0614414671091316,0.07681949916697156,0.0,251.5713,0.7363974507348763,0.11922382514927084,1.546495360978663e-05,10.819812407666012,252.6217,253.8931,251.7491
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - West/Northwest, SUB, Surface",328.0313001299877,4.242692556226716,-0.20344907130011258,0.2,1.0,0.0,0.12660178324382387,0.12528929166045047,0.12256788653945948,0.0583482029631701,0.06488528077108968,0.09389765932151055,0.0,255.6477,0.734584400661998,0.11556770156599946,1.572066392189416e-05,8.591210019023505,256.5236,257.8155,255.7617
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - West/Northwest, SUB, Surface",299.62971230955566,4.477841661314487,0.8039027184665886,0.2,0.0,0.0,0.08176535978985494,0.16922243212890456,0.11816214058812584,0.06719191854503061,0.06727882051292673,0.09302838154846198,0.0,260.6099,0.8304009567127284,0.12286401199215213,1.5851614134253646e-05,12.174148843804293,261.6974,263.0239,260.7559
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - West/Northwest, SUB, Surface",338.8388652189521,4.114215234075057,2.1934623008855025,0.5,0.0,0.0,0.15873107557210525,0.08958096549368275,0.10519242923008616,0.07100412908584214,0.0690647942731136,0.1173572869536427,0.0,241.5979,0.9485982291398918,0.1279127372560214,1.630445796874827e-05,17.440573545737852,243.09,244.5216,241.8515
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - West/Northwest, SUB, Surface",350.13473141283237,3.798526198098241,0.16197002009526007,0.0,0.0,0.0,0.12356032692198513,0.1235117447874476,0.09334299506820702,0.06647784503682884,0.06860700897904878,0.08472443442528321,0.0,348.4288,0.9727165962730617,0.1333394486124589,1.669770044936504e-05,12.046964870105294,349.5796,351.2063,348.5777
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - West/Northwest, SUB, Surface",320.7537126278057,4.165058982533386,0.6745536233792389,0.5,0.0,0.0,0.1644495723145368,0.14917256412499963,0.10137197853175861,0.05967536323218921,0.06611943549581381,0.10081129090332813,0.0,204.1618,0.6838542133567852,0.11220298958765047,1.537205236200341e-05,10.560578468365536,205.1734,206.3413,204.3328
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Florida Municipal Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, BIT, Underground",336.38984816967667,3.686333393024269,2.3234318719273284,0.5,0.0,0.0,0.15551992315114765,0.1636153564935362,0.11544547810730663,0.0690270209407389,0.06179973592401591,0.09316698436130795,0.0,228.323,0.8265761675555885,0.12367688958271597,1.5517607693148234e-05,16.004133114137588,229.9366,231.4768,228.6974
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Florida Municipal Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, BIT, Underground",345.7813919030886,3.8986975450219727,1.4460569104494483,0.4,0.0,0.0,0.15599797701256135,0.13242878189332793,0.12810909888515531,0.07679321247944026,0.06022455442254352,0.09310295639675575,0.0,254.8513,0.8175076086259135,0.1241697407247478,1.6078541163866165e-05,13.489405302914042,256.3374,257.9818,255.1964
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Florida Municipal Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, BIT, Underground",307.2922216338623,4.250039941012586,0.825397833898729,0.4,0.0,0.0,0.1259896321900048,0.1431381770926467,0.12021552645544589,0.07297336048027031,0.06040932875682161,0.09235943044135096,0.0,220.0253,0.6778485562574592,0.11418329403798388,1.535057939257899e-05,10.221089899520196,221.2198,222.6354,220.2979
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Florida Municipal Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, BIT, Underground",368.10850956768974,4.262416158505559,1.474354922316261,0.2,0.0,0.0,0.14040135806575127,0.13561031175540528,0.10910809458088558,0.06969481205603555,0.06449953663478694,0.08344426242070974,0.0,322.0865,0.9547421086660194,0.13438915688716196,1.63952899257421e-05,14.963201075741583,323.7608,325.692,322.478
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Florida Municipal Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, BIT, Underground",377.06691951228544,3.5332298526009227,1.0597052988732778,0.3,0.0,0.0,0.10386951837609973,0.1574458803920476,0.09355679972813508,0.07007167039426664,0.07083343028880836,0.090992404068756,0.0,289.7788,0.8737307624278168,0.12818513734678297,1.6369172404144006e-05,12.774216849720844,291.221,292.9746,290.093
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Florida Municipal Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, BIT, Underground",322.98594110817146,4.635210701769275,1.8144684603637482,0.4,0.0,0.0,0.10798803597461107,0.09544443984684156,0.10589613871384382,0.06432848787892377,0.06499644732502835,0.09848301978281535,0.0,241.5357,0.8342382232242811,0.12225407429230323,1.5413979788663e-05,14.451899248873316,243.0356,244.6078,241.867
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Florida Municipal Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, BIT, Underground",341.1043086259509,4.265033508692097,0.059039561117193995,0.5,0.0,0.0,0.1625156652983663,0.13777014878075589,0.09395373511853218,0.0650151426090119,0.06655353566218694,0.0889124494951676,0.0,201.4176,0.5556969285785187,0.10758154991373725,1.5315316128263935e-05,7.0387073070398,202.3894,203.691,201.6522
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Florida Municipal Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, BIT, Underground",300.5949911897384,4.077869225640254,1.3940804424139404,0.4,0.0,0.0,0.12718549863377532,0.13990810572611867,0.11324550288194031,0.0727284587884747,0.06641738403781339,0.10137845676819904,0.0,228.9439,0.7691341066464303,0.11865537735633491,1.5546756798214384e-05,12.664813144341608,230.318,231.8301,229.2509
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Florida Municipal Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, BIT, Underground",324.4939630106543,4.344237098942094,-0.6912835686858997,0.1,0.0,0.0,0.1373814947648239,0.11694451770417907,0.13743090998311683,0.06617087886236976,0.07170776106030262,0.10881831395047947,0.0,315.8646,0.8474408640603486,0.12131291644870357,1.6683896479875278e-05,7.538911984275037,317.0245,318.9476,316.1094
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Florida Municipal Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, BIT, Underground",322.85318164336763,4.448293674365162,1.8089027102985809,0.0,0.0,0.0,0.129487040219044,0.15275837868251624,0.1060477590006812,0.07474704589409777,0.06668923429446243,0.07644955853685431,0.0,340.749,0.9982421124463926,0.13863720225310217,1.627948813821323e-05,16.293223433502924,342.5325,344.5206,341.1699
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, BIT, Underground",281.9409128092835,4.493797426978913,0.9109130384402527,0.0,0.0,0.0,0.13362881622037026,0.12157296295486172,0.11896450453794187,0.064947113442835,0.056902951019674713,0.09698838713865962,0.0,311.0849,0.9685130246766711,0.1369435343606134,1.6686817608625967e-05,14.153414735026958,313.2807,315.9458,311.7707
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, BIT, Underground",334.379371239033,4.136603855801718,0.5637715196685646,0.1,0.0,0.0,0.16703091050485927,0.1225073720476802,0.1084281317487693,0.06970622880831151,0.06475819148936403,0.08325555894048434,0.0,318.5008,0.9087642014022124,0.14042378464230953,1.7463395405936802e-05,13.061675510566902,320.6062,323.2157,319.1754
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, BIT, Underground",353.5239742493488,4.663976902315548,0.0828389508895091,0.2,0.0,0.0,0.1253068542756162,0.1239118192516424,0.13425364096816006,0.06373761209077913,0.06035235156481627,0.09841520811132291,0.0,305.7773,0.893954777747362,0.1353843146483937,1.7576292060004662e-05,11.199572045567335,307.7666,310.3913,306.4124
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, BIT, Underground",325.33142736893933,3.880345704364364,1.0791231168448263,0.5,0.0,0.0,0.15230451339985387,0.1717887725014658,0.10475663754620962,0.05392044912730446,0.06684444522273661,0.07970621210702436,0.0,200.2931,0.6567109968439017,0.12167327060820003,1.6024648878511795e-05,11.673339776470444,201.8413,203.5287,200.7479
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, BIT, Underground",315.0404063738621,4.09957051186053,-0.015562661237927933,0.1,0.0,0.0,0.15979173776516337,0.15695035257352696,0.1206885205561357,0.06283423261796311,0.057125175223824,0.12118810007618962,0.0,327.2075,1.0157067861903226,0.13415264692102077,1.717184641133186e-05,11.97814151960323,329.4595,332.4844,327.9406
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, BIT, Underground",366.31695474039475,4.002166422752604,0.9699117487134561,0.5,0.0,0.0,0.1275937508486049,0.1164110140686871,0.11030270736464336,0.06795313432499425,0.07169807292439599,0.09815627796218558,0.0,229.9672,0.7680875334051049,0.13012226533741275,1.7476250889502594e-05,12.504743130529816,231.713,233.726,230.481
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, BIT, Underground",369.785606399193,3.5126819259591366,0.5941353055837119,0.5,0.0,0.0,0.13848552510989828,0.15530429199024534,0.09586766802915306,0.07316807885984768,0.061069026447956073,0.08230406840926731,0.0,216.4743,0.6634241550759655,0.12491932627417768,1.6932145087708086e-05,10.480151146860166,218.0038,219.8141,216.9331
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, BIT, Underground",344.788147471112,4.278253274491737,1.0354929376634,0.4,0.0,0.0,0.1285180655328622,0.16001412184093045,0.1114101298995285,0.06916329430877227,0.0610891875463665,0.08819822716323922,0.0,242.8547,0.7803759575081562,0.13030534502567168,1.6917463972681592e-05,12.783273823385775,244.6467,246.7003,243.3898
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, BIT, Underground",327.14120244330604,3.4887960480969866,1.146749205195456,0.4,0.0,0.0,0.11960231567769634,0.12438876300923549,0.10548940834806009,0.060671622171991596,0.052469174864999885,0.10502716558572217,0.0,240.3857,0.8219341080864287,0.12587602695803538,1.603309306051613e-05,13.191803762454871,242.2489,244.3857,240.9407
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, BIT, Underground",318.2433225949986,4.269426057222125,1.3511395222319327,0.5,0.0,0.0,0.15753033368346234,0.1500905321205826,0.11721182547801355,0.0680838776320064,0.06728682494670599,0.09884867889212096,0.0,213.7882,0.7549586652455738,0.12736424051299858,1.681384176389513e-05,13.429772411697217,215.5421,217.4432,214.2982
