elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 17.2 MPa - national avg, A1-A3 total_cementitious","concrete, 17.2 MPa - national avg, A1-A3 pct_scm","concrete, 17.2 MPa - national avg, A1-A3 pct_scm_flyash","concrete, 17.2 MPa - national avg, A1-A3 q_electricity","concrete, 17.2 MPa - national avg, A1-A3 q_NG","concrete, 17.2 MPa - national avg, A1-A3 plc_boolean","concrete, 17.2 MPa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",269.33689150979825,0.5,0.5,4.3100876368750125,0.6670755388856305,0.0,0.0,0.09934574208630456,0.15354011540282606,0.100241402500058,0.07369957303303383,0.072553854008013,0.09152059779162834,186.1305,0.6197086554808172,0.12332298407705077,1.284293838911961e-05,10.246350175986409,187.3943,189.3868,186.7214
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",266.4748027976112,0.2,0.0,3.887062911275089,0.739517446969447,1.0,0.0,0.1094600802331618,0.12953984949357344,0.11793840985760999,0.07470313363678231,0.06703064670885747,0.09730281794843987,243.4113,0.7811702070901837,0.12918367719412996,1.2946330144059273e-05,11.936822015451085,244.9098,247.7175,244.1882
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",242.8252142802774,0.2,1.0,4.042982004160781,1.152202356855762,0.0,0.0,0.10106391840151932,0.1534326109764535,0.12690543971005364,0.061287670217413485,0.07103739893567843,0.10750137452360901,242.1091,0.8295761156260726,0.12249299167162107,1.0669794244064207e-05,13.02089322460427,243.6383,246.5549,242.8979
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",242.63399136380752,0.4,1.0,4.575980560050262,0.471289304890319,0.0,0.0,0.1254572507311369,0.08334706105280468,0.11976966171037588,0.06582474964028107,0.061056782029178844,0.11186942402851023,190.3972,0.6348072040877146,0.10853788556022063,9.560332781046121e-06,9.16298575581532,191.6219,193.9357,191.0382
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",267.5999714987569,0.3,1.0,4.067878151691804,0.9515601307150391,0.0,0.0,0.11998500872010465,0.17459416109353104,0.11424722483462477,0.06075075052553517,0.061381866957359095,0.06660552959078908,207.7447,0.625372387179732,0.11472201858168138,9.611769365955652e-06,10.619701453816159,209.0344,211.1519,208.3829
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",251.88008316843914,0.0,1.0,4.433884175505966,0.7396031486219713,0.0,0.0,0.136467567645558,0.11822080585740918,0.10370779505642613,0.06765003732628505,0.06029876156975583,0.10695067129493777,294.2105,0.9335147590269697,0.1266253244362573,1.1072398353175185e-05,12.8638354445685,295.8765,299.5122,295.1546
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",256.72789173826084,0.0,1.0,4.220260648876881,1.1985263293057693,0.0,0.0,0.1417259755704429,0.10165203243083967,0.09941859265466857,0.07285880389599594,0.061841282110759614,0.10203500068258264,302.1151,0.9786613972173337,0.13151568725083204,1.1372431085424624e-05,14.68441669070801,303.8854,307.566,303.0882
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",239.51849553381172,0.3,1.0,4.108128168037377,1.6101341813366208,0.0,0.0,0.12843747050653917,0.1629789784996067,0.10969367561873562,0.06437660488338555,0.06558673730362835,0.11255616467314705,226.6107,0.831328643088252,0.12061255619946089,1.006579496679389e-05,14.293801518981045,228.1736,230.9812,227.3905
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",256.5540124002422,0.1,0.5,4.575721843296937,-0.3032283566703865,0.0,0.0,0.07236949053445511,0.13651367888065552,0.11388120214391184,0.06879503076516655,0.07397459242079824,0.07816821193022984,237.4836,0.6236873637561884,0.1195420673406461,1.1675158298600411e-05,7.220394395848981,238.6802,241.0967,238.1412
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",253.9943981481515,0.3,0.5,4.3211881492911335,-0.07878955104429686,0.0,0.0,0.16418447777833653,0.11209331525970141,0.09148659116689176,0.06872853395451065,0.06523038979451057,0.08722458111766815,211.5337,0.6014357652793989,0.11627113504044959,1.156486152713226e-05,7.768757493985352,212.7473,215.1013,212.1967
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - San Juan,"coal extraction and processing - Southern Appalachia, BIT, Surface",255.63120828615587,0.0,1.0,3.930675976136694,2.2018312235774236,0.0,0.0,0.12550724987974524,0.15944504008040822,0.10850721140166382,0.06667436283832502,0.06705147722608162,0.08040218118043704,294.7196,0.9988239909423295,0.1380666248617548,1.1474179216842617e-05,18.16909939895123,296.1549,297.9879,295.1685
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - San Juan,"coal extraction and processing - Southern Appalachia, BIT, Surface",267.30241385700873,0.3,1.0,4.108547638665664,0.03283088073470364,0.0,0.0,0.10614138849598465,0.1328141477551681,0.10383563288480026,0.06325341735388723,0.06349915715967444,0.10494276467898274,217.4554,0.6785485478893375,0.1114810321320712,1.0083975646047188e-05,8.54218326026048,218.3034,219.5713,217.7064
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - San Juan,"coal extraction and processing - Southern Appalachia, BIT, Surface",261.877913990247,0.1,1.0,4.572857055944736,0.8577181190760101,0.0,0.0,0.15098617661365202,0.12977140239515764,0.11422003754211509,0.07038230520020936,0.06782935541411807,0.09904346944814774,279.841,0.9054919648422508,0.12871496679096764,1.1645554437495209e-05,13.464504817298472,280.998,282.7131,280.1975
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - San Juan,"coal extraction and processing - Southern Appalachia, BIT, Surface",263.40157521523855,0.4,1.0,3.8681906019649057,0.4123024931829057,0.0,0.0,0.11463112367842118,0.11067107035893936,0.12215364107691389,0.058254174433055486,0.06274820470778229,0.09654244026914538,191.3027,0.6188845362188362,0.10873376599871414,9.511242119871272e-06,9.042081378442358,192.1891,193.3521,191.579
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - San Juan,"coal extraction and processing - Southern Appalachia, BIT, Surface",254.51798832984042,0.0,0.0,4.600110514842863,1.6315178590601733,0.0,0.0,0.12424616298440326,0.1335945882285468,0.11603643524901158,0.07144934233304434,0.06067137824880674,0.09173813335616524,295.4993,0.9896008104747844,0.13470048758357175,1.1530321027218507e-05,16.39218745831699,296.8167,298.6361,295.9002
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - San Juan,"coal extraction and processing - Southern Appalachia, BIT, Surface",263.37959345049353,0.2,0.5,4.007496059415729,0.29905107965085975,0.0,0.0,0.15914701710485085,0.13283198971386978,0.10198557628411659,0.06802852558629302,0.0621367738339918,0.08073435226710715,240.8073,0.7065084884949802,0.1219222241042682,1.1638836820449744e-05,10.141965510109292,241.8142,243.2168,241.1413
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - San Juan,"coal extraction and processing - Southern Appalachia, BIT, Surface",257.0185320603859,0.4,0.0,3.8234531814490254,1.5211852741988587,0.0,0.0,0.10911206144392965,0.10474013641575325,0.09402999047090477,0.06990140425831934,0.06314025069061546,0.07836148217394003,211.3901,0.7468238328918811,0.1354999248175182,1.3985924490363757e-05,14.289247294135055,212.6472,214.0044,211.7833
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - San Juan,"coal extraction and processing - Southern Appalachia, BIT, Surface",266.6706904312119,0.5,1.0,4.182515908937596,1.5857524763712665,0.0,0.0,0.16135809324194927,0.15670138496519037,0.1310424513381355,0.06842233266942406,0.06703415231574184,0.11075735643989869,196.5359,0.7554115783754312,0.11774104855201309,1.0081900103429908e-05,13.820742149591775,197.6948,199.0804,196.897
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - San Juan,"coal extraction and processing - Southern Appalachia, BIT, Surface",243.09165663169918,0.5,1.0,4.168427035056356,1.503341645293609,0.0,0.0,0.1288937150802151,0.1412129472151269,0.12465254348481167,0.06673253082662713,0.06843186439589646,0.09439092148305885,174.6372,0.6626574701421095,0.11396288653382226,9.673826590803134e-06,12.646361348267185,175.7375,176.9501,174.9862
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - San Juan,"coal extraction and processing - Southern Appalachia, BIT, Surface",243.0582055201697,0.4,0.0,3.8322079350881526,1.2129653520759105,0.0,0.0,0.12642692608955022,0.14797233689119885,0.09573842110718185,0.06762030790061696,0.06755102569440329,0.10396276339561399,213.1033,0.7733298789795577,0.13308071944358785,1.3952403375824194e-05,13.578540287526945,214.2968,215.6982,213.4641
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, SUB, Surface",263.5783181561553,0.4,0.0,4.5332100994330355,1.1385570204358535,0.0,0.0,0.13802715789595527,0.13886799105056308,0.10105879230017101,0.07548943941462305,0.0668745130392001,0.0899348745690367,209.9599,0.722080761492994,0.12621387115648597,1.30919669429558e-05,12.640282468538699,211.118,212.5409,210.342
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, SUB, Surface",256.26010527245427,0.3,0.0,4.045267656947217,0.8513649546187654,0.0,0.0,0.09612459732341241,0.14140170448299372,0.10760664452594504,0.06621108290981159,0.07328884587572579,0.09744511474765408,219.7603,0.7373110630225517,0.12184644834291727,1.2138778654577337e-05,11.667667667817284,220.8183,222.2026,220.0865
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, SUB, Surface",253.36364551795526,0.1,0.0,3.9637540455572196,-0.5320054246048521,0.0,0.0,0.15327405002900346,0.14828167004466045,0.0972622205400237,0.06228889119401258,0.07714456681806671,0.09799240614389672,244.0636,0.6766530189561164,0.10998183228511292,1.056807773869426e-05,6.882379537867078,244.8732,246.3689,244.351
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, SUB, Surface",247.22120988052183,0.4,0.0,4.283146379255608,0.24414595241067993,0.0,0.0,0.17270698342162233,0.13462613989838518,0.09793443266464263,0.07152609396634896,0.06953283444886356,0.09809021183958679,195.2957,0.6212516166103667,0.11766883510939187,1.2672247424366062e-05,9.079512473873542,196.2577,197.5703,195.6274
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, SUB, Surface",256.95927174598773,0.3,0.0,3.9207121334931916,1.0470994063691836,0.0,0.0,0.13473158865458426,0.13113819091563209,0.1323058524422855,0.07096636919140348,0.07294191952502482,0.11334963819492244,236.3378,0.8323683781211156,0.12604742701183286,1.2668855495447159e-05,13.17442527044605,237.4852,239.0849,236.6946
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, SUB, Surface",258.155073449949,0.4,1.0,4.455135318938051,1.1661978382606712,0.0,0.0,0.15742531143708194,0.1453210613483536,0.11319981667133039,0.07072210546760534,0.0499256136201463,0.10149024051966293,193.0715,0.6817265625231836,0.10383238658063677,7.982086592649942e-06,11.375969443540702,194.0859,195.4624,193.4164
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, SUB, Surface",253.98523235616267,0.4,0.5,4.219506287834276,0.8081791994856934,0.0,0.0,0.10925535090548348,0.152094969842647,0.11745918279428563,0.0739444419770562,0.06533355169727073,0.09378620881834906,190.4749,0.6433289761387686,0.11281367070128606,1.068879342661392e-05,10.475270165672079,191.4615,192.6992,190.7927
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, SUB, Surface",253.40031482534823,0.0,0.0,3.9242621363533274,0.22779764890449017,0.0,0.0,0.12865327012429634,0.11630467495690695,0.11390629720935781,0.07551833065287034,0.06943373864955335,0.09658520222148949,269.015,0.8018467613646737,0.11536206273441323,1.0152803503172935e-05,10.078769711350995,269.9797,271.6326,269.335
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, SUB, Surface",245.08534502261358,0.5,0.0,3.634000014619398,2.019190245349421,1.0,0.0,0.1270702564080329,0.17017292785765836,0.1186888525330693,0.07004435201391059,0.07303990202703302,0.11053077865358564,192.1686,0.7822997736339051,0.13055504912198393,1.3550846513946926e-05,15.814857173182657,193.5016,194.9927,192.6008
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, SUB, Surface",257.8162787051317,0.0,0.5,3.416876310349373,0.8533264889647181,0.0,0.0,0.10765115154454474,0.14999065065391792,0.11986232558800888,0.06824161951362949,0.07245635124473179,0.0836365445792816,267.1552,0.8094085978651016,0.1188062655290413,9.995595008841597e-06,11.957376827541975,268.2301,269.843,267.5094
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - West/Northwest, SUB, Underground",260.2193239518782,0.0,0.5,4.048034211136286,-0.21404728289150288,0.0,0.0,0.12055936930759265,0.17515455786489176,0.11163832934237966,0.0630267824189243,0.07698830105537209,0.12904451358066965,299.0068,0.9584041728967969,0.1160370351782012,1.0676043954613758e-05,10.343081311548415,299.8508,301.4785,299.1888
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - West/Northwest, SUB, Underground",260.46907822142435,0.4,0.5,3.7503105327538817,0.6804074023762747,1.0,0.0,0.19401405211402867,0.09368668081122486,0.10861336413495626,0.0671091389343468,0.07245101016823395,0.07195378483341557,172.7446,0.5521299249657579,0.11046357768863135,1.0658621415131776e-05,9.47041886405811,173.6734,174.6779,173.0402
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - West/Northwest, SUB, Underground",252.10043413103435,0.0,0.5,4.128968188399863,1.7013306816135825,0.0,0.0,0.1596228759831106,0.1638669889652583,0.11923854271812262,0.07126246386241307,0.07109062463636714,0.11722813632401397,313.3636,1.1158375131343905,0.12885876583618922,1.0821436276063773e-05,17.554617052569753,314.6524,316.5842,313.7135
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - West/Northwest, SUB, Underground",255.65087996053714,0.4,0.0,4.600719928552931,1.1102422842557902,1.0,0.0,0.13487356487684776,0.17313784746209335,0.12237630901390975,0.06748079872316388,0.07146719674749533,0.10657176569841735,208.2553,0.74966503246422,0.12485964163415059,1.3126618551483663e-05,13.038398104081338,209.3934,210.755,208.6041
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - West/Northwest, SUB, Underground",259.4694174102466,0.0,0.5,4.623272129259241,2.189535111940867,0.0,0.0,0.12316118510556472,0.10280674750709812,0.1345825861467858,0.06966509177080896,0.06463582748529977,0.08649440178600099,295.6458,1.0123590150088195,0.12960960434370158,1.0329462981886197e-05,17.989699935186003,297.0058,298.774,296.0477
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - West/Northwest, SUB, Underground",271.8308578843258,0.4,0.5,3.921712701484776,-0.12066334734425155,0.0,0.0,0.1191972872893298,0.09629896944922182,0.12445519270046194,0.06609408706795049,0.06875137775152268,0.1021481663714732,197.2146,0.6052567624323201,0.10918165933865609,1.1063628353421106e-05,7.646497323103277,198.0079,199.0976,197.4437
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - West/Northwest, SUB, Underground",248.06742943489218,0.4,1.0,4.285821779976158,0.4598119223079155,0.0,0.0,0.16847062054207176,0.11221594283734398,0.09062941324858192,0.07057919578858063,0.059019466582485414,0.11352233659994687,190.5721,0.6448567764440866,0.10034071425089543,8.368463791124843e-06,9.248585610921477,191.4195,192.5953,190.827
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - West/Northwest, SUB, Underground",247.83833786245677,0.3,1.0,4.268437296271449,0.7507088022763139,1.0,0.0,0.1508856122711692,0.14923459102714562,0.11745504349155192,0.07277750925307358,0.07619632718784644,0.10713036750084957,202.9275,0.6953753874231217,0.10767373186707273,9.441961813699128e-06,10.768739267057672,203.878,205.1378,203.2146
