elec120V_cmu_plant,natgas_cmu_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,elec_medV_forExClay,heat_forExClay,"CMU, light-weight, A1-A3 q_cement",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,expanded clay production q_elec,expanded clay production kiln_temp,expanded clay production kiln_e_base,expanded clay production kiln_e_internals,gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Permian,"coal extraction and processing - Illinois Basin, BIT, Underground","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | heat, district or industrial, other than natural gas | Cutoff, U",181.2728904101323,0.08765817689480465,0.15846536334352673,0.11207314554037996,0.06435288733673909,0.06939818016683426,0.09416191964423376,0.03390623232036079,1085.3985919099061,0.9604981465002665,0.152729897663972,491.3102,1.0221384033987655,0.599441881104941,1.2232848515453705e-05,17.458803331306648,497.8891,506.1116,496.0493
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Permian,"coal extraction and processing - Illinois Basin, BIT, Underground","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | heat, district or industrial, other than natural gas | Cutoff, U",167.323639538376,0.15339358866788008,0.17163666031791003,0.10692237200994505,0.06562364469025625,0.06383945689834408,0.10122415803446898,0.019708089702232773,1212.0078911510402,0.7683550661540679,0.091370953726912,561.1499,1.0911645170521007,0.605338416995797,1.288532292200458e-05,18.961900727036717,567.9272,576.1414,565.8272
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Permian,"coal extraction and processing - Illinois Basin, BIT, Underground","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | heat, district or industrial, other than natural gas | Cutoff, U",185.554970479858,0.12255884089853253,0.1187064239971352,0.11138688455649956,0.07073370425412093,0.06459595835680318,0.0921079327234104,0.025282541019696885,1245.1571668866343,0.7050811821292995,0.058152485760566884,614.7061,1.146419559491027,0.612433788918297,1.362349121643092e-05,20.16368155743332,621.6169,629.8852,619.372
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Permian,"coal extraction and processing - Illinois Basin, BIT, Underground","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | heat, district or industrial, other than natural gas | Cutoff, U",192.67822498499277,0.12195043112633418,0.15962239516681304,0.11071562367419767,0.06997757455755574,0.047309432141663596,0.09466228863341351,0.016161261958694936,1090.2932436865146,0.7920886668295335,0.10548148246011972,539.3367,1.0806876250099275,0.6041421457679884,1.2646696261465867e-05,18.31286803502143,546.0226,554.2314,544.0248
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Permian,"coal extraction and processing - Illinois Basin, BIT, Underground","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | heat, district or industrial, other than natural gas | Cutoff, U",192.47994239716988,0.1483291757085226,0.14035471640496924,0.11264555671319963,0.06804017796026653,0.07029366697161069,0.09337073045425448,0.024971305567004255,1174.497333935798,0.6412866007757753,0.06338139141567951,633.5493,1.1830141826962306,0.615017418267376,1.3921122784389252e-05,20.678781172170513,640.522,648.9122,638.2363
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Permian,"coal extraction and processing - Illinois Basin, BIT, Underground","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | heat, district or industrial, other than natural gas | Cutoff, U",203.22117901589166,0.13743099005759266,0.12362358454638744,0.1119830421989458,0.07184327779786201,0.067204650606548,0.10395813150711634,0.018292010664720724,1132.2686736973883,0.8081412776076228,0.11640406373619072,560.2138,1.155942368004322,0.6079377547534635,1.3165496686899475e-05,19.118943916672475,566.9655,575.3953,564.9337
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Permian,"coal extraction and processing - Illinois Basin, BIT, Underground","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | heat, district or industrial, other than natural gas | Cutoff, U",198.10183553381836,0.13257166656763722,0.0998486890459305,0.09995435035462553,0.06734699067678616,0.0666204740153948,0.08044099146949564,0.0203326421831607,1080.340933522882,0.7355625763452844,0.10527532639120589,554.5721,1.059429299147451,0.6063941315581919,1.2878260253882045e-05,18.49255117153661,561.3154,569.5145,559.2776
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Permian,"coal extraction and processing - Illinois Basin, BIT, Underground","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | heat, district or industrial, other than natural gas | Cutoff, U",166.12432134709172,0.1214202742283819,0.16874273351468577,0.09962678432842874,0.06825891582985374,0.06160762464644852,0.09326394691892317,0.018990090652406675,1187.829974722966,0.9626511036038787,0.18549630650438026,477.1449,0.9760680192972893,0.5962612107393472,1.18631265534359e-05,16.835078349296378,483.6823,491.7257,481.8413
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Permian,"coal extraction and processing - Illinois Basin, BIT, Underground","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | heat, district or industrial, other than natural gas | Cutoff, U",199.6722643576077,0.1135906621212466,0.16315089862813223,0.1105144270974973,0.06571760897550823,0.06391833109621281,0.09416734262734389,0.02623932003003439,1248.991008019736,0.7947960182854935,0.013773683182004566,608.2868,1.1661201244274821,0.6123956987085046,1.357086678950882e-05,20.090155771728337,615.1689,623.5231,612.9735
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Processing",Electricity; at grid; consumption mix - California Independent System Operator - BA,"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",190.32871261028708,0.12274368705807309,0.1653607717969609,0.13806775781379496,0.05227662541862528,0.06294529230249137,0.09230798813067435,0.01809457819927477,1130.363277132966,0.8458741195769759,0.015319858320321988,737.598,4.172882544702445,1.7003249589342755,1.597590468432423e-05,40.52842382729317,751.533,768.4016,748.4816
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Processing",Electricity; at grid; consumption mix - California Independent System Operator - BA,"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",173.79013864599966,0.1328959925256789,0.1179528754448534,0.11816851979357856,0.05232329565751811,0.07041175275480867,0.0990090992100921,0.03022281364876215,1146.066171310459,0.9697392860942722,0.09679902880599994,652.6374,3.535965764201971,1.4867609942364342,1.4600426604242135e-05,35.5106043200829,665.2,680.803,662.5056
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Processing",Electricity; at grid; consumption mix - California Independent System Operator - BA,"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",212.61293290679447,0.13286178948400182,0.11979346535696496,0.14022139438864886,0.06747815961615986,0.06692036110945829,0.10220489361719,0.027563712806025584,1241.6784952039113,0.7375602510518872,0.14063139312904338,812.9852,4.616003709285103,1.817444338481241,1.7173504834382736e-05,44.64929924842927,827.8631,846.1427,824.5942
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Processing",Electricity; at grid; consumption mix - California Independent System Operator - BA,"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",176.24094146297767,0.0765928856323545,0.14403079031664442,0.1218030988090367,0.0692832283701581,0.06645113255981651,0.10545206759763351,0.02834642756285402,1164.7784403567223,1.0567622790064082,0.18753850123811105,597.422,3.1143494114230537,1.3404621591463322,1.390453235736448e-05,31.858134780028564,609.009,623.6764,606.5505
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Processing",Electricity; at grid; consumption mix - California Independent System Operator - BA,"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",185.0064609163606,0.15728656820353135,0.14677315087543638,0.08797567421373098,0.056661271843818035,0.06529005111596436,0.10073164619712784,0.019615975759483015,1132.0282529849637,0.7432826170491185,0.18958416683079674,714.5281,3.988068460641592,1.6294017467146744,1.5314385696441876e-05,39.00595770383484,728.0516,744.6799,725.1185
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Processing",Electricity; at grid; consumption mix - California Independent System Operator - BA,"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",198.3435500522624,0.13341816311272814,0.16413050301508897,0.11451088084804245,0.06000377083988734,0.06028948779096449,0.10668567984780973,0.020670580123616562,1066.5996174949155,1.0834210101230655,0.046941958021222266,634.622,3.288155619864524,1.3797173450219715,1.4330690199615588e-05,33.227771536416746,646.5582,661.8417,644.0222
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Processing",Electricity; at grid; consumption mix - California Independent System Operator - BA,"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",192.48678750958078,0.11527776450424432,0.17839093367847728,0.126480889278694,0.07671986918101532,0.07466021017373711,0.11426161588057672,0.021428808457401492,1155.0589160397546,0.3280676062237261,0.0881260329206962,1363.4913,9.108055793684885,3.319890564224126,2.5096537866150078e-05,81.89075124639486,1388.2468,1416.0877,1382.5056
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Processing",Electricity; at grid; consumption mix - California Independent System Operator - BA,"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",186.31273357307637,0.13735577858547213,0.14049291833188737,0.0939716558793731,0.05782705164952009,0.06632947794236935,0.09445955410073008,0.025540035888113537,1197.569803447902,0.832979387779319,0.11805436281082034,723.6385,4.055650989912401,1.6584581670388523,1.548179699160858e-05,39.73221359021291,737.3363,754.0638,734.3577
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Processing",Electricity; at grid; consumption mix - California Independent System Operator - BA,"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",188.49668161590083,0.090236779525699,0.11661529172817675,0.13711742615652345,0.05452454043895421,0.06668500239635718,0.09002889617881066,0.025257654284451984,1124.1991928331138,0.848761117665756,0.09944544355936746,694.9651,3.8457180515211,1.5952018778348847,1.5368163852108384e-05,37.95179054795365,708.1935,724.3251,705.3176
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Processing",Electricity; at grid; consumption mix - California Independent System Operator - BA,"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",206.25332896250995,0.1468472133685625,0.10779557255431794,0.11355995257405309,0.06696671400972852,0.053191928311320136,0.0939217115695425,0.028944905981572566,1209.990123530949,0.9858609314412998,0.057441970832622306,709.0481,3.8239175303333557,1.5672885902473033,1.5354368924293935e-05,38.01190083926895,722.2246,738.669,719.3831
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Fort Worth,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Surface",Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",183.04186838123135,0.09449361563802748,0.12608965380832904,0.11584188838360572,0.06313753453717943,0.06655892386866794,0.0818343979950489,0.022807749150867085,1117.33550540611,0.9640415013240667,0.1726002378209551,518.5585,2.1616502098686126,0.701751280592615,6.258675859611596e-05,21.162711387383865,525.1932,533.9079,523.709
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Fort Worth,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Surface",Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",187.5241682393569,0.1578173736643665,0.10797917748382371,0.11453252516733996,0.06435804176159206,0.06496207000502151,0.08229563302248902,0.030019846153978,1174.2218039575378,0.6715293924691765,0.20486978976838194,632.4173,2.8313156447241017,0.7591848334983498,8.64701890186075e-05,25.791240988355288,639.412,648.7227,637.7983
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Fort Worth,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Surface",Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",182.63459319457488,0.12003027799091388,0.18554776513018842,0.08066082262634006,0.06810042459125201,0.06857794892719933,0.08389361122968408,0.03079627715646048,1101.5770664041254,0.8413994031695243,0.19512259037540583,547.8268,2.3197383194300585,0.7135835988262808,6.763289593488877e-05,22.355873716481554,554.5564,563.4719,553.0452
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Fort Worth,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Surface",Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",178.72581050545824,0.13847214107338224,0.13534746934755143,0.10673767108682121,0.07215939419173831,0.07004474943067611,0.10199144797865893,0.021754239735329098,1197.0652871854438,0.6630710560098362,0.04841969365329985,701.5797,3.345585723833717,0.8000978849956791,0.00010443408583815429,28.748497007947126,708.7347,718.2721,707.0309
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Fort Worth,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Surface",Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",172.38188604305378,0.10449531278592938,0.15639668080922264,0.1233193280839068,0.06866355958270653,0.062770167218348,0.0863038082758834,0.02156218991449515,1177.538602809906,0.7974141330551936,0.009963872761360204,626.0787,2.890930860999331,0.7651729980736451,9.016545325128052e-05,25.60740027804848,633.0324,642.1881,631.4249
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Fort Worth,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Surface",Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",192.88467305656735,0.1645784625911501,0.13318766416578254,0.11825400659577917,0.07088792153447253,0.07647213230987755,0.08641147267316038,0.023610730136395426,1185.6028804012537,0.9149576772554522,0.11463457708525387,582.1225,2.503430152078344,0.7298320702879498,7.3392487551766e-05,23.857354292449678,588.9651,598.0669,587.3961
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Fort Worth,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Surface",Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",181.60920117545436,0.08513307008414797,0.14200294767560503,0.10076048496520634,0.06879607976917973,0.06781688533321778,0.07348293383506922,0.01782770643700471,1111.7730222572898,0.8472364131708069,0.011405579369979149,584.6345,2.611742033277609,0.743524846550202,8.094620844794605e-05,23.69537898382995,591.4629,600.3825,589.9106
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Fort Worth,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Surface",Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",164.53724296466027,0.1282388121558136,0.1647386359503055,0.08748177567626708,0.06672668697077852,0.0763671802108341,0.09682154802069659,0.023431413313003135,1159.3171083817676,0.8804674564781134,0.19809064191921621,535.5849,2.3225726690082036,0.7121008019475557,6.769160197307147e-05,22.22655173609703,542.2835,551.1372,540.7744
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Fort Worth,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Surface",Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",180.72336531325328,0.11691881362890377,0.16995262914341427,0.11441148293914788,0.06601599167900293,0.07415601872011024,0.10526759118862677,0.02884291769391701,1124.4805451533894,0.8847455052880423,0.13858400960969638,566.7171,2.4553358020578027,0.7211991664559355,7.035863014102988e-05,23.348460356502095,573.4732,582.4873,571.9209
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Fort Worth,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Surface",Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",184.09062816745111,0.1334314455663448,0.13851986531877827,0.10330087320669927,0.06848098383064972,0.07125027761070725,0.09348981546243033,0.03125586021751795,1096.2648663802936,0.7362106808100171,0.03180844350953475,644.9016,2.9328716777144925,0.7654077794944171,8.929344505540342e-05,26.333650115838733,651.9042,661.2483,650.2734
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Strawn,"coal extraction and processing - Gulf Lignite, LIG, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",189.0534185543331,0.13562613185457265,0.1523930413060962,0.09751919614050221,0.06726958281210993,0.06929471617919464,0.09333153094839623,0.03455847439072414,1170.3354517695245,0.8965861874733239,0.1755002183964238,695.1218,3.6213339404105818,1.5003289100925743,1.5939403096857167e-05,36.446393885085904,707.7946,723.5204,705.0347
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Strawn,"coal extraction and processing - Gulf Lignite, LIG, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",201.78953060560923,0.17059144093579717,0.13095914105738768,0.10861751313645122,0.0658264817366188,0.07001317047632435,0.08520085681914095,0.02756604300001371,1094.475293384593,0.8468491092353314,0.20437310315509813,687.5997,3.5012241558738486,1.4614919800375663,1.5996881192375467e-05,35.56606668203358,700.0103,715.4395,697.307
