elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 17.2 MPa - national avg, A1-A3 total_cementitious","concrete, 17.2 MPa - national avg, A1-A3 pct_scm","concrete, 17.2 MPa - national avg, A1-A3 pct_scm_flyash","concrete, 17.2 MPa - national avg, A1-A3 q_electricity","concrete, 17.2 MPa - national avg, A1-A3 q_NG","concrete, 17.2 MPa - national avg, A1-A3 plc_boolean","concrete, 17.2 MPa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Rocky Mountain, BIT, Underground",250.81401265394476,0.1,1.0,4.095432712856934,1.2346455532505605,0.0,0.0,0.1119286899372544,0.15282960059017492,0.10963969904399921,0.06668323843088057,0.05768374237067457,0.08395008623323978,241.3657,0.7741304977554919,0.11351231955683233,8.878476345754862e-06,12.518335610293915,242.4757,244.0731,241.7507
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Rocky Mountain, BIT, Underground",261.5735867308286,0.0,0.0,3.78903356314081,0.7849675647201155,1.0,0.0,0.14087453919830303,0.1395394888452373,0.12549756702599635,0.06726356370453761,0.05652586572274727,0.08778603939409413,253.6549,0.7765597185076241,0.11322316520210254,9.242601810508239e-06,11.347698147971485,254.714,256.3941,254.0372
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Rocky Mountain, BIT, Underground",238.8028399978635,0.1,0.0,4.109843353033271,0.7603955084710214,0.0,0.0,0.1894389960208549,0.15194347988549894,0.11074157756711185,0.05572393708341396,0.07743487906756848,0.0801099244857955,238.2868,0.7184621973261482,0.11543052228473248,1.0218939136481712e-05,11.030892976211375,239.3529,240.9286,238.6797
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Rocky Mountain, BIT, Underground",265.41681943018216,0.2,1.0,4.60951120433894,0.644124979911664,0.0,0.0,0.11491502984671163,0.1759818762900311,0.10650108393525187,0.06443318382724954,0.06639313339997222,0.0981196147703018,233.2405,0.7427760018189938,0.10945664405149338,9.046887102765938e-06,10.50262088768635,234.2282,235.7928,233.582
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Rocky Mountain, BIT, Underground",265.0573312691801,0.5,0.5,4.291447440703401,0.5803615765358053,0.0,0.0,0.11087976502592825,0.09843403609991544,0.12298373669315323,0.07161003391576541,0.062299737898192244,0.09795845317369868,172.5632,0.5851901553951169,0.11036319633884846,1.0895744440939487e-05,9.307683418124848,173.5016,174.6866,172.8784
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Rocky Mountain, BIT, Underground",263.2099631284845,0.0,0.0,4.149896527034235,0.46668358165185714,1.0,0.0,0.07594493525585631,0.1174752186071931,0.10426050123139544,0.06080095643209273,0.07113731285547845,0.08782218968679988,249.5827,0.7419712738737012,0.11248966997617665,9.556687378889419e-06,10.138040001422553,250.5735,252.1771,249.937
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Rocky Mountain, BIT, Underground",247.20552478487016,0.3,1.0,4.285893046800645,0.8823169693325674,0.0,0.0,0.16684004266810903,0.13446704662280515,0.1021371454403382,0.05334461460482827,0.05376821474193162,0.09753479966748943,201.4513,0.6701699059596804,0.1018117992662425,7.681870179018626e-06,10.371709683684884,202.4196,203.8452,201.7967
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Rocky Mountain, BIT, Underground",257.29744346098926,0.2,0.0,3.759238283028239,-0.4079568191088355,0.0,0.0,0.10929503481509696,0.15288375476744073,0.10319475755479643,0.06774837186551846,0.07129333414405195,0.08859049393578526,217.7947,0.5989222256150075,0.1111018792703911,1.1225327343636975e-05,6.615288687299697,218.6036,219.9208,218.082
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Rocky Mountain, BIT, Underground",268.67358664025556,0.0,0.0,3.83278295393852,1.3963425151475177,0.0,0.0,0.16485349699954766,0.09495404848308689,0.10843944372622091,0.07020413497171091,0.05555778267062149,0.09507597906355189,296.5983,0.960946337907453,0.12243466726749241,9.716456743814013e-06,14.826178145223817,297.8565,299.9076,297.0446
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Rocky Mountain, BIT, Underground",257.91943161660373,0.0,0.5,4.250023130378153,0.6093063810202335,0.0,0.0,0.1607343261539429,0.15659864092634296,0.10560488208949886,0.0674738493881874,0.06393529015120038,0.11648900217841124,294.3027,0.9581575401643265,0.11783381620754599,9.961832084655166e-06,12.441626295621964,295.4075,297.4864,294.6884
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Duke Energy Progress East - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - Northern Appalachia, WC, Processing",264.0870333849526,0.4,1.0,4.007388647352269,0.9953647954405063,0.0,0.0,0.12394296743042887,0.1390261257728183,0.1081800527469839,0.07073916905285796,0.05622047089582299,0.07746930054738942,182.4737,0.5893498358241255,0.10278644063793707,8.080420447687517e-06,10.17741946172756,183.7501,185.9836,183.1518
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Duke Energy Progress East - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - Northern Appalachia, WC, Processing",263.0744014642016,0.5,1.0,4.702344267286584,1.2704749087925684,0.0,0.0,0.14891154812191765,0.13691867666403695,0.12262139882116,0.06422915324100563,0.06491211678415261,0.0881542535100887,170.4493,0.6040069431555666,0.10250423977834647,8.050715477075937e-06,11.105589784949503,171.7546,173.9492,171.1218
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Duke Energy Progress East - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - Northern Appalachia, WC, Processing",263.2491323240345,0.1,0.5,4.353075312321957,2.054985136771355,0.0,0.0,0.10064976930138511,0.10817163493672688,0.09429955697505141,0.0796207368995609,0.07098347679810875,0.08078809702524571,267.7389,0.8994256272095427,0.12711003461408316,1.0460017128965054e-05,16.424042833073493,269.5595,272.9028,268.7079
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Duke Energy Progress East - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - Northern Appalachia, WC, Processing",256.9972975263718,0.4,0.5,4.125426463926904,0.9517813256624235,0.0,0.0,0.17127231136200066,0.19181891168753856,0.10766250254455506,0.06088616212788576,0.0678847271878777,0.11722798816087426,210.9812,0.7416653231213108,0.11419266336076808,1.0621986023754955e-05,11.826356283917493,212.5059,215.5301,211.8378
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Duke Energy Progress East - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - Northern Appalachia, WC, Processing",261.46230935537795,0.0,1.0,4.208106438346846,1.279440634646584,0.0,0.0,0.1578299180905206,0.17784227470463834,0.09038295661055454,0.057715933922950165,0.06468463600665456,0.10192517303165416,296.6467,0.9613333618471473,0.1204054334127146,9.471273359974037e-06,14.548753318333311,298.5421,302.7876,297.8038
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Duke Energy Progress East - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - Northern Appalachia, WC, Processing",268.16476415763657,0.2,1.0,4.223929107454578,0.42898754390834076,0.0,0.0,0.16022131625569616,0.1413752774752608,0.13162877000705653,0.0639757541841626,0.0654660755374069,0.10764879005182029,248.9495,0.7794954588243819,0.11054757789417632,9.445926179782853e-06,10.434144499154135,250.5173,254.1137,249.929
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Duke Energy Progress East - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - Northern Appalachia, WC, Processing",262.0723522531537,0.4,1.0,4.098882846870461,1.4968023930769565,0.0,0.0,0.10910312776024599,0.17907794542629904,0.14249007706799008,0.07377819724919059,0.06845226741031903,0.09765859078639202,200.4364,0.7205650268777263,0.11061833249403079,9.027191346901215e-06,12.895121591830433,201.9262,204.595,201.2199
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Duke Energy Progress East - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - Northern Appalachia, WC, Processing",264.93446055053647,0.2,0.0,3.7805858697283696,0.7467685360060271,0.0,0.0,0.1464169667666777,0.1382067697951215,0.12216288423775573,0.06743117346298225,0.07120464522670138,0.10308954379497445,255.8783,0.8229394474661129,0.12286784864997183,1.1835462508415282e-05,12.184813214774467,257.5417,261.0663,256.8543
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Duke Energy Progress East - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - Northern Appalachia, WC, Processing",248.81627877915162,0.2,0.5,3.797251966443243,0.9961117090750136,0.0,0.0,0.13304395590743298,0.09643859200501534,0.1099068210892609,0.06027970544801538,0.06996945692337792,0.09964163632937442,236.9823,0.7798779358405536,0.11541192135968908,1.0044579333300109e-05,12.17796276713894,238.5677,241.806,237.8925
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Duke Energy Progress East - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - Northern Appalachia, WC, Processing",253.67448619924483,0.0,0.5,4.03829548619125,0.6300813478976051,1.0,0.0,0.15177972323827726,0.15253791418458756,0.09885405658897627,0.05365425126510235,0.06335538262365535,0.1013311332607477,259.7832,0.8070176544936944,0.11180382758395434,9.148742503149137e-06,11.25199551756377,261.411,265.1052,260.7957
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - West/Northwest, SUB, Underground",268.27320710191185,0.4,0.5,4.104896061357226,0.3323785516138737,0.0,0.0,0.09775712008374562,0.1506584817696497,0.10909013151828059,0.06923155552845682,0.056021525706556295,0.095702145081117,192.852,0.6185841568687254,0.11771223815472005,1.1537028794637027e-05,9.238466364193998,193.7588,194.9037,193.124
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - West/Northwest, SUB, Underground",258.19728179639367,0.0,0.0,4.411994954842093,0.6017013070726251,0.0,0.0,0.0917370207192478,0.1519360671197017,0.1085092216482478,0.06161557207150611,0.06096563521006668,0.09060044438884815,266.3926,0.8141696034025871,0.12362814119318914,1.0512140481771263e-05,11.664983716609667,267.4033,268.9018,266.6863
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - West/Northwest, SUB, Underground",264.95067421544985,0.5,0.5,3.544184599381,1.1349461658417583,0.0,0.0,0.16928501999750045,0.16529373574645856,0.11929070053404657,0.0593938184846316,0.057065177799132595,0.11750037356538715,190.9765,0.7149222001214974,0.12131709495800108,1.1558016032528885e-05,12.568845283754207,192.0666,193.4098,191.3133
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - West/Northwest, SUB, Underground",257.70757622767337,0.4,0.5,4.517213126994871,0.384378069501848,0.0,0.0,0.11815801947929427,0.13452722941773385,0.1252522386105838,0.056645533117139026,0.059348157113288134,0.07046469324695352,176.2617,0.528100183422336,0.1145131494408004,1.0948841910023213e-05,8.63506282726923,177.169,178.2248,176.5662
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - West/Northwest, SUB, Underground",254.49758925091714,0.2,1.0,4.209295592223892,0.7296859011940241,0.0,0.0,0.13523478105036196,0.1491436017866639,0.11011730546543586,0.07550964634687202,0.067044810631751,0.09938799466104573,234.1829,0.7649565933767111,0.12187497684233592,1.0791342422196521e-05,11.765709257176775,235.2189,236.6864,234.5027
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - West/Northwest, SUB, Underground",265.8501692007777,0.3,0.5,4.358824969208162,1.7918703272626255,0.0,0.0,0.1387094236406281,0.13255743984611532,0.08333011795095942,0.05606060479763821,0.06102088449327231,0.09622107420257021,231.142,0.8384622860212698,0.1271331978256134,1.0864661906683192e-05,15.52789695454178,232.3932,233.9563,231.5318
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - West/Northwest, SUB, Underground",247.342238649028,0.0,1.0,3.6084408330700737,0.39538244900632463,1.0,0.0,0.13075382129680574,0.12924149475294786,0.11127237473698069,0.06541540622529876,0.07961639744391091,0.09319128032477805,244.6431,0.7491511726623996,0.12221084327011253,1.1085086633669339e-05,10.825039176449575,245.6394,247.125,244.9605
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - West/Northwest, SUB, Underground",262.83867741468987,0.3,0.0,3.490939977074545,0.7318020029310996,0.0,0.0,0.15153052536590178,0.13861080363701853,0.11752840590964526,0.06316145068145845,0.06526008082413763,0.08347678860289318,220.1398,0.6999275778916841,0.12992068504874754,1.3132426997312341e-05,11.733550843750447,221.2391,222.6326,220.5002
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - West/Northwest, SUB, Underground",254.9408924026491,0.0,1.0,4.190444879489069,0.23852233428669067,0.0,0.0,0.1671760769879193,0.12419125969091513,0.11608140782436588,0.06896075115114353,0.05638435171755667,0.09867449107268428,273.3809,0.8246252018778228,0.1232143973326866,1.0756639482552677e-05,11.174741380622775,274.3895,276.0831,273.7098
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - West/Northwest, SUB, Underground",262.9565677298173,0.5,0.0,3.5595610915387486,-0.4156846400855455,0.0,0.0,0.10605769092601819,0.1365486483967855,0.11146978208163455,0.0619869947353968,0.07326716069715879,0.10379130165727815,177.3157,0.5412161307346021,0.12536805198938764,1.4941873559848515e-05,6.985010677353265,178.1452,179.1658,177.5608
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, SUB, Underground",262.50142577037576,0.0,0.0,4.15099001856602,0.6800128621263377,0.0,0.0,0.13080999504060561,0.11610685428767166,0.11633554996453825,0.06261015695733202,0.0684747948780641,0.12019656694110084,301.7685,0.9956471143401893,0.1204019002843252,1.0083041923142112e-05,13.333007942640808,302.7829,304.5111,302.021
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, SUB, Underground",256.652484085945,0.0,1.0,4.245936332160454,1.8027667575951507,0.0,0.0,0.15971701924787857,0.11721315373847158,0.1159703183104014,0.06157340505934345,0.062327605649327225,0.10832851961991065,304.2847,1.0517000462880666,0.12580752936595918,9.704227869117673e-06,17.209706875038542,305.5476,307.4214,304.6439
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, SUB, Underground",238.6296498442867,0.4,0.0,4.130865154215308,1.3287456847667738,0.0,0.0,0.13683424634163247,0.13545173412325506,0.1136076658359255,0.07017086419732836,0.06447241222026806,0.11238439270447256,206.8313,0.7649511094784295,0.12396464321980638,1.2384670676933845e-05,13.595907234563164,207.9598,209.2927,207.1587
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, SUB, Underground",250.16060838075123,0.4,1.0,3.8883257132284625,0.1465564040517766,0.0,0.0,0.12000171331608579,0.1492995605545436,0.09851153087080419,0.07073754496398385,0.05749984048061445,0.10090817130490826,174.1863,0.5442403757870635,0.09676902639797735,7.978655227469137e-06,7.356372650827498,174.92,175.9095,174.4055
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, SUB, Underground",259.1140237351879,0.1,0.5,4.080810181038361,1.5440750983033458,0.0,0.0,0.1712294608998463,0.14798575509256592,0.09777655638442825,0.06823581891847222,0.06636322029819076,0.08398358789356783,266.3414,0.8572155219738438,0.12213535451955715,9.880860382806758e-06,14.899098685463782,267.5405,269.1513,266.7229
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, SUB, Underground",255.2902809852102,0.1,0.5,4.365634842273798,-0.2609038571014556,0.0,0.0,0.14216937264912077,0.19578375827933164,0.11617522673138672,0.0649499940148341,0.06717078472691412,0.1029916362961481,250.352,0.722494458208925,0.11003991377553152,9.943401769147537e-06,8.264115511460204,251.1397,252.4826,250.575
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, SUB, Underground",261.6048113465894,0.2,0.5,3.6169659333689053,-0.6027929672128586,0.0,0.0,0.09061629964799389,0.13685246723954378,0.11816693535332053,0.0652521339585529,0.06175631428960418,0.09017432813610257,213.4278,0.5683675010909572,0.10449463311675623,9.809578398692045e-06,5.71787348551421,214.0866,215.1169,213.6115
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, SUB, Underground",256.68349019758534,0.5,0.0,3.9009950352913423,1.918885085756183,0.0,0.0,0.14124153087470023,0.12954771124742606,0.12606228968048436,0.05826393072336801,0.061760913827217045,0.07786963871147023,190.6915,0.7167896061284325,0.1285994694502278,1.2939898823837693e-05,15.077290485185165,191.9542,193.2301,191.0876
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, SUB, Underground",274.064077487451,0.4,0.5,3.804559006014089,0.6310151450344517,0.0,0.0,0.11454264199465926,0.1375988483186315,0.10209514205588786,0.06206229274765987,0.07078869395183474,0.09745680106691168,201.4518,0.6608039153573507,0.11331366346365009,1.0712303246440147e-05,10.323723952073658,202.3846,203.5571,201.7251
