elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 27.6 Mpa - national avg, A1-A3 total_cementitious","concrete, 27.6 Mpa - national avg, A1-A3 q_electricity","concrete, 27.6 Mpa - national avg, A1-A3 q_NG","concrete, 27.6 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 27.6 Mpa - national avg, A1-A3 plc_boolean","concrete, 27.6 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, SUB, Surface",333.51959622416325,4.440626237968919,0.730789592409429,0.4,0.0,0.0,0.13009025124262455,0.12905282365983162,0.10654765394640592,0.06145209395595514,0.07358270667480867,0.09461572291948418,0.0,225.7682,0.7072679488661846,0.1250745765863235,1.7084432541812444e-05,9.976870143985867,226.7237,227.9376,225.8933
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, SUB, Surface",288.9489081559598,4.41742503845833,0.23245523725718398,0.1,0.0,0.0,0.12417307526952688,0.12882115418564782,0.11034291969012465,0.07137432477064386,0.06206743458962833,0.10202515256248221,0.0,271.8901,0.8104027846903901,0.1277943648757802,1.7037145296492346e-05,9.326764481379154,272.7757,274.1276,271.9567
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, SUB, Surface",335.75271143347464,4.607652805033016,0.6585564797831854,0.2,0.0,0.0,0.1827283196995919,0.1367877744467048,0.10269927579829283,0.07455751663541664,0.06665853880876288,0.07711737940801161,0.0,268.9987,0.7560975281024931,0.13312602278417165,1.7506209515088982e-05,10.332506406647932,270.0101,271.3353,269.1379
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, SUB, Surface",346.4644440511957,4.332287696243176,0.9237414137539764,0.1,0.0,0.0,0.16061376319682732,0.13165862251636892,0.10234770726652696,0.07169537789664661,0.0712763921650924,0.09888533019951715,0.0,325.2623,1.0029778638651745,0.14309808254757228,1.8207735953018146e-05,13.213995988164616,326.4368,328.0319,325.3731
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, SUB, Surface",327.8282508381511,3.729460643161413,2.310011550558983,0.4,0.0,0.0,0.14841609468326747,0.12531169740737197,0.09616170410613634,0.06274042634613286,0.06155866826939348,0.08125666229877944,0.0,231.6941,0.8228921851133395,0.13200346507993024,1.6378820303238145e-05,15.605076350587494,233.0663,234.3593,231.9344
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, SUB, Surface",308.85381566350276,4.161878496681559,1.1342960029232143,0.0,0.0,0.0,0.14419549250548636,0.12457987002198788,0.10586650896757378,0.06159499973776025,0.0626938841104984,0.09527188223799975,0.0,316.7868,0.98407518320881,0.13881643855706313,1.7054763401281646e-05,13.546918836094394,317.9795,319.522,316.9114
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, SUB, Surface",315.96180136097354,3.9989731427358843,0.7516303094580512,0.4,1.0,0.0,0.10651276436653599,0.14506415612886153,0.11382153027781829,0.06229298179538559,0.0731296144489392,0.09178362100174497,0.0,200.2977,0.6391907065465949,0.1199763511708674,1.657803990189888e-05,9.527635812402313,201.2197,202.3367,200.4329
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, SUB, Surface",363.44363012417176,4.368393140090363,2.1365909414450783,0.1,0.0,0.0,0.13865181702520316,0.109257963925567,0.1072459629761579,0.06193833339184215,0.06285790358945262,0.10076694025172062,0.0,351.3161,1.1837116724729788,0.15101346734384843,1.7801142323228833e-05,18.30493322693493,352.8402,354.5901,351.4926
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, SUB, Surface",313.50659034934176,3.8582925670186876,1.0370334239382815,0.2,0.0,0.0,0.1564327921165228,0.13244240359710335,0.11977143497757982,0.06719172942472551,0.0758783207808541,0.10605068476009927,0.0,281.0625,0.9135941508499421,0.13639926799993388,1.7891394532271252e-05,12.677881957000702,282.1972,283.6599,281.1836
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, SUB, Surface",271.99875733122576,4.3010432330576105,1.1128833866699466,0.2,0.0,0.0,0.14373117036721364,0.11877166837412521,0.10657040665234953,0.07263138069272684,0.06524352337959981,0.09512229085084781,0.0,243.4335,0.785329431759014,0.12819854977116926,1.6783154702697398e-05,11.700428767332202,244.5125,245.8069,243.579
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Import, SUB, Surface",289.4539926251572,4.1363301659344724,2.0680427000676462,0.5,0.0,0.0,0.16091876647866002,0.10998496352124015,0.10603859216012451,0.07288145782457878,0.06554499859381523,0.0944383416163261,0.0,201.3752,0.7573267168757716,0.11869289419210138,1.5157229362351402e-05,14.718907377092245,202.7778,204.0739,201.671
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Import, SUB, Surface",369.63679225096024,4.493552804580299,2.057499391986096,0.4,0.0,0.0,0.15368790306462848,0.1699995060299222,0.10723907033043137,0.06917684873640675,0.06030424171863613,0.10076018289484506,0.0,274.912,0.9728493483813215,0.13091608021583806,1.6005998622564368e-05,16.92233111809108,276.5072,278.1322,275.2201
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Import, SUB, Surface",329.0764719404737,3.8997044080660928,-0.4942522246542126,0.2,0.0,0.0,0.13760623671980637,0.11910643873939164,0.10779061972183318,0.0666212804962416,0.0565563970462356,0.12294561367081851,0.0,293.1834,0.8833029653949285,0.11737458382224765,1.57570871345475e-05,8.54029918483799,294.138,295.7299,293.2884
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Import, SUB, Surface",361.1574079701629,4.366968882135536,0.8638212385490494,0.2,1.0,0.0,0.14629958628013107,0.12224471473701091,0.10502796820624677,0.06415923247526491,0.0702185073215297,0.10238943355369434,0.0,294.8453,0.9401476148904048,0.1284750961156295,1.6293202303210115e-05,13.301315605059136,296.1632,297.7943,295.0653
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Import, SUB, Surface",301.4093292388364,4.82764996316684,0.21024077728048074,0.2,0.0,0.0,0.13401809817122973,0.13083299773934545,0.12563662679117915,0.05686444004428398,0.071326807419162,0.09081230966692183,0.0,258.1705,0.7427200965484224,0.11755377956007985,1.5490857189524723e-05,9.368380362819805,259.22,260.6321,258.3592
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Import, SUB, Surface",311.4948682763169,4.817503423131696,0.9782612625086601,0.0,0.0,0.0,0.17936571974791468,0.16881446773754477,0.11409581948309822,0.061651008429518386,0.05887502815495642,0.11387481689720938,0.0,357.7974,1.1613127080820758,0.13447272375103225,1.6026066530749082e-05,15.789806967445237,359.3837,361.3817,358.0666
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Import, SUB, Surface",344.81594311889796,4.399696066266121,0.6438235119547603,0.4,0.0,0.0,0.15845324781292197,0.1459116986664242,0.1139048048494315,0.06364752153160229,0.061858342937170505,0.1098884157747682,0.0,249.0775,0.8075449674227271,0.11833160086622606,1.5641992058865654e-05,11.237602621149547,250.2469,251.7031,249.2832
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Import, SUB, Surface",294.6303469664482,4.557501037302421,0.29510516986904367,0.1,0.0,0.0,0.1445938314437371,0.08783689088303666,0.10837266977842139,0.05491592469903643,0.07105771074898243,0.10635656355305842,0.0,292.7665,0.892819772093122,0.12158830736144562,1.5534904507048563e-05,11.006418153431781,293.9375,295.543,292.9539
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Import, SUB, Surface",356.7376587488239,4.360071986292406,0.2606173136098483,0.5,1.0,0.0,0.13089269046784027,0.15197615540446935,0.10892931382956861,0.06998217954738833,0.06993140702202563,0.0894645075959717,0.0,195.0995,0.5854787426743944,0.11101234156419264,1.5747016723806673e-05,8.228345088278616,196.0484,197.2321,195.2932
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Import, SUB, Surface",353.77005589528926,4.250209654220852,1.162717753271544,0.3,1.0,0.0,0.1365674863148467,0.1051664168552577,0.10183772519659758,0.06844151147946687,0.06496930936108995,0.08168365659132475,0.0,247.731,0.7765227887271947,0.1231710861532545,1.5735327692885052e-05,12.529865577139741,248.9776,250.3604,247.9714
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Surface",314.0818413529018,4.182678810362925,0.7787402384257257,0.1,0.0,0.0,0.1338468583391126,0.15074972879542714,0.09964239995000208,0.06312819149919949,0.07438789057839636,0.11842878677670482,0.0,331.1806,1.074967374524592,0.14057410794572117,1.7820500651101335e-05,14.314106893322903,334.2424,338.0272,332.2915
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Surface",336.1005532496437,3.9639701865155477,0.8702819620715144,0.2,0.0,0.0,0.1432595773056501,0.12280048985210383,0.12139156145899144,0.06931592202811482,0.06528423618050384,0.07203230023624785,0.0,280.3822,0.7975447331169366,0.13686035682454967,1.748366089481569e-05,12.331502810891735,282.6083,285.2296,281.1527
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Surface",299.38291176771713,3.6797178680292473,0.006813149053732759,0.3,0.0,0.0,0.14443248165933065,0.19444331173326207,0.11016919134096796,0.0512029915456715,0.07020121446556932,0.109545155331166,0.0,243.7833,0.7388280293611651,0.12096559242865229,1.6466589389378436e-05,8.926979938144258,245.8993,248.6222,244.5561
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Surface",363.0682049628898,4.1757278491237235,1.3568112000683417,0.3,0.0,0.0,0.13629963238780157,0.14400698742532322,0.12861704781451133,0.07385491619018479,0.06359179300237497,0.1016762590428005,0.0,300.4291,0.9879774274295239,0.14261964578962144,1.8168909406561242e-05,15.39355016271051,303.1819,306.383,301.3817
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Surface",344.33696625571366,4.128317024244787,0.7121436772925384,0.5,0.0,0.0,0.14133180693659675,0.14479598739945543,0.10949564898774895,0.0613925087575858,0.05691398521627186,0.10848457488215649,0.0,217.8985,0.7242970389290075,0.12124569110700006,1.638050117561365e-05,10.849871502487535,219.9235,222.3241,218.5973
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Surface",361.11284447538054,4.418362776822302,0.0920340075588365,0.3,0.0,0.0,0.13447929998725391,0.10524925973427954,0.08750214741431941,0.06784390587406292,0.058424650366876184,0.0898941916704772,0.0,269.4509,0.761110869244386,0.12747224614780556,1.6911274070298233e-05,9.534042096280164,271.6246,274.3981,270.2425
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Surface",352.1997088534312,4.17227529844553,1.049023591635364,0.1,0.0,0.0,0.13378368279016387,0.13986960824480646,0.10324050459116038,0.06949371580658834,0.06226717523011941,0.10616961059261254,0.0,354.4965,1.1204723137158044,0.14619967675718262,1.796659813599579e-05,15.592987379352245,357.6789,361.5479,355.6438
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Surface",314.7149386261853,4.40337388326723,1.724921863352709,0.0,1.0,0.0,0.11770954808781497,0.17216200863917125,0.11666895690279735,0.06874468521351451,0.06011980376644094,0.0972552783619355,0.0,328.1217,1.0682080217774186,0.14274746069953367,1.705043705648326e-05,17.129233609075065,331.1406,334.5817,329.1775
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Surface",335.1901855133816,4.892866845857895,0.711657629747954,0.1,0.0,0.0,0.13891184129276887,0.08154268598844161,0.10493085647495605,0.06343407279723706,0.06947401626243938,0.1000827231740687,0.0,331.3053,1.007230676183847,0.1412046246562881,1.775195302970906e-05,13.624322923596008,334.1762,337.716,332.3452
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Surface",312.6762430075888,3.8239065732621915,1.204796249763548,0.1,1.0,0.0,0.10760255585223845,0.1141918709140606,0.10420186485443615,0.06618793541655486,0.061120405744882686,0.10313286914545561,0.0,292.9993,0.9571931112433288,0.1345068139288599,1.674891544870095e-05,14.417480067737587,295.6873,298.8459,293.9428
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Permian,"coal extraction and processing - West/Northwest, BIT, Underground",303.52024339617856,4.921440185817684,0.4134843238905398,0.1,0.0,0.0,0.15586169546252404,0.11336772460007913,0.11350446474797342,0.059244303231830914,0.06329575981955558,0.08814380610403062,0.0,289.0799,0.8001329208622172,0.12109213737622021,1.553220717735575e-05,10.199721611139013,290.1409,291.5586,289.234
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Permian,"coal extraction and processing - West/Northwest, BIT, Underground",332.0806055698305,4.492070871535563,0.8708989754535936,0.3,0.0,0.0,0.15438636416005452,0.11423586421781334,0.12743075384829602,0.06668647869657847,0.06096010169833216,0.0882005314058947,0.0,260.8486,0.7721373748627616,0.12124607578127755,1.581762890996731e-05,11.269620192453464,261.9745,263.3227,261.03
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Permian,"coal extraction and processing - West/Northwest, BIT, Underground",344.28185144681356,4.382216798938315,1.6371791722426718,0.4,0.0,0.0,0.1218919667140844,0.09798865139624442,0.10630866733356156,0.0664316487570092,0.05671001891752695,0.09971337952996198,0.0,249.3661,0.8455664516296534,0.12259254390033197,1.5487884858597587e-05,13.983406253690879,250.6398,251.9933,249.5681
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Permian,"coal extraction and processing - West/Northwest, BIT, Underground",313.93398962268725,3.6026088263321134,1.6551748277690466,0.1,0.0,0.0,0.1698064940078247,0.19480412779204673,0.11261015697462495,0.06838462335046573,0.058313490460637524,0.11709211863021426,0.0,339.3249,1.1355016256719344,0.13458311040814117,1.6232891415375434e-05,16.775720579914214,340.8275,342.59,339.5211
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Permian,"coal extraction and processing - West/Northwest, BIT, Underground",321.7226584012129,3.703441353698478,0.23448184447298048,0.5,0.0,0.0,0.13568318636587745,0.10078337217007385,0.11180868597150544,0.06609622125507307,0.07682900350671376,0.08951135404194725,0.0,190.2182,0.5486914115296511,0.10874367912516014,1.5655695280223527e-05,7.264792138228241,191.0222,192.073,190.3472
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Permian,"coal extraction and processing - West/Northwest, BIT, Underground",303.6858822878317,4.361747740663455,0.05567670112681922,0.2,0.0,0.0,0.12302441125774997,0.16321619583591637,0.10971138272597172,0.0643071157876481,0.07542016544391093,0.11951514333123328,0.0,277.9154,0.8461565117478447,0.11881663564686606,1.6148376716033502e-05,9.329095196943925,278.8354,280.2532,277.9875
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Permian,"coal extraction and processing - West/Northwest, BIT, Underground",345.01185067207024,4.082088136593709,2.22347023685388,0.0,0.0,0.0,0.1411313447837753,0.11696650492334686,0.10192058650858338,0.07526400927495008,0.05127819892079079,0.10051099795652065,0.0,383.9356,1.2482244671223097,0.14525370454360018,1.6467995970896136e-05,19.501318583191996,385.6464,387.55,384.1757
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Permian,"coal extraction and processing - West/Northwest, BIT, Underground",333.6753931296727,3.8286691331829106,0.15927839162618573,0.2,0.0,0.0,0.1015442215928436,0.17149297042765385,0.1093385661886544,0.06717117234388284,0.06314291971862775,0.09440941286091709,0.0,277.2618,0.7803057480206188,0.11987939098169147,1.5840922356810226e-05,9.085269250845993,278.1788,279.5246,277.3593
