elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 20.7 Mpa - national avg, A1-A3 q_cement","concrete, 20.7 Mpa - national avg, A1-A3 q_electricity","concrete, 20.7 Mpa - national avg, A1-A3 q_NG","concrete, 20.7 Mpa - national avg, A1-A3 plc_boolean","concrete, 20.7 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - Import, SUB, Surface",218.8978905028402,4.050288237286999,0.1749168777156881,0.0,0.0,0.14757758281447927,0.14622074055194118,0.08102196344785795,0.06377641438255621,0.066055090056644,0.1013528521596151,0.0,242.5621,0.7059576578975472,0.1155198128152292,1.0686598639241081e-05,8.427116370346706,243.4231,244.7481,242.8052
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Puget Sound Energy, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Anadarko,"coal extraction and processing - Illinois Basin, BIT, Surface",238.43306656831834,3.9669063233976285,0.39897254827894085,0.0,0.0,0.13598677993681502,0.14392564282138798,0.11130216885557996,0.059146354050160645,0.07332552141935297,0.09834029152897791,0.0,259.0103,0.7700884202136711,0.12225437527636897,1.1239321848203435e-05,9.755558558998725,259.9643,261.4546,259.2984
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Puget Sound Energy, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Anadarko,"coal extraction and processing - Illinois Basin, BIT, Surface",226.8500397068149,4.6466211706036376,-0.42047279562858886,0.0,0.0,0.18233451033297418,0.15481289732286818,0.1084636173014703,0.07550379587582666,0.07321437404228219,0.09397280515621736,0.0,242.1852,0.6410874492954688,0.11803532689352712,1.1655117524450025e-05,6.397140046640755,242.9828,244.3259,242.4455
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Puget Sound Energy, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Anadarko,"coal extraction and processing - Illinois Basin, BIT, Surface",255.80210840396126,3.9011901152452113,1.8123695545665233,0.0,0.0,0.05624369357142782,0.15771214963634178,0.12354058012644648,0.061141248357385755,0.05852789043413827,0.09472226636622519,0.0,280.1826,0.9381674465014554,0.13122058866056235,1.1020760497158706e-05,15.10795096171355,281.413,283.0784,280.5329
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Puget Sound Energy, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Anadarko,"coal extraction and processing - Illinois Basin, BIT, Surface",231.1800163503911,4.321765613993823,0.11843920335549762,0.0,0.0,0.18410171049292012,0.13923985678991066,0.10819938268557164,0.06358665500532451,0.06011017703119664,0.09244378680368463,0.0,246.714,0.6948977287673648,0.11712536559837841,1.0577196021410797e-05,8.40249169995256,247.6005,249.0136,247.0008
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Puget Sound Energy, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Anadarko,"coal extraction and processing - Illinois Basin, BIT, Surface",242.67288114861947,4.590471289808198,1.4275265787816633,0.0,0.0,0.16046649505227828,0.1639015217551021,0.13623579362668367,0.06398314606016363,0.07316799082182836,0.09866469961095321,0.0,279.9501,0.911120212432291,0.1329394687410475,1.1878534651034593e-05,14.14147109293209,281.1615,282.8972,280.3206
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Puget Sound Energy, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Anadarko,"coal extraction and processing - Illinois Basin, BIT, Surface",246.6821914084743,4.513600331224778,0.5877396586004576,0.0,0.0,0.1496087518364242,0.13038023574997148,0.11643538813586406,0.06390066602997668,0.056540275826395356,0.08365833628636818,0.0,256.6539,0.734362248172187,0.12140890729966596,1.0654142656350852e-05,10.0774448017798,257.6411,259.0945,256.9708
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Puget Sound Energy, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Anadarko,"coal extraction and processing - Illinois Basin, BIT, Surface",241.2625423531666,4.0773737412807725,0.7262148892674662,0.0,0.0,0.11607081436232987,0.13978976470127794,0.11359870132724825,0.07823530766054364,0.06651982182125683,0.0896722236871088,0.0,259.8667,0.7739822394768947,0.126409794809394,1.1710406032611424e-05,10.738866262683212,260.8963,262.3822,260.1822
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Puget Sound Energy, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Anadarko,"coal extraction and processing - Illinois Basin, BIT, Surface",226.65299854000185,3.9777313842288313,0.3258560055650324,1.0,0.0,0.15410764901121027,0.13483225827645517,0.10852966979453858,0.05948668825112809,0.0742868112942324,0.07609426131516314,0.0,215.4779,0.594524926085168,0.11493733434788407,1.0525434147386713e-05,8.12662374653172,216.3661,217.5672,215.7734
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Puget Sound Energy, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Anadarko,"coal extraction and processing - Illinois Basin, BIT, Surface",223.2403513865558,4.35589240853294,0.5007170540055347,0.0,0.0,0.12836380238931916,0.13676377594996833,0.09718062081732333,0.06116197536057385,0.058916741517362564,0.09159999306878044,0.0,238.5474,0.7059519783062046,0.11648257520433647,1.018299940248731e-05,9.39723091736576,239.4746,240.8421,238.835
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Puget Sound Energy, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Anadarko,"coal extraction and processing - Illinois Basin, BIT, Surface",251.42000612812873,4.127664784566939,0.9849773127166346,0.0,0.0,0.1319236512831218,0.15905379607466327,0.11373821559265755,0.05297200859899694,0.06256385108593811,0.08138639023201667,0.0,261.3843,0.7734394399667059,0.12354988099459342,1.0509924424352109e-05,11.524619423483006,262.4479,263.9412,261.721
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",236.36131060794145,3.9169928477525335,1.0605324018038613,0.0,0.0,0.13793673994237018,0.12504457214348264,0.11098119555370645,0.06339361572917944,0.06962656471635129,0.09384567417937216,0.0,281.2176,0.8911439887756554,0.12913536689612792,1.179987107031981e-05,13.904991481235891,282.417,284.2002,281.6086
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",230.12361314484716,4.588340589941302,0.3296806245883855,0.0,0.0,0.11288356649434779,0.10976574087381895,0.11303363221692372,0.062205695731505375,0.06622545970318519,0.10040074009602903,0.0,265.5334,0.8107239985584471,0.12212008411011376,1.1420771806719998e-05,10.887663098562339,266.5503,268.1881,265.8599
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",233.11080186809625,4.578031477284878,1.1780849275326675,0.0,0.0,0.19861821605427468,0.141318614660116,0.1344920026554561,0.06618000668517687,0.06406266040360309,0.10242630714968225,0.0,298.6884,0.9639207174991681,0.1317684475665471,1.2226730103273552e-05,15.16383649685345,299.9636,301.9404,299.1139
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",249.39171561154717,3.771019019776366,1.015276616171661,0.0,0.0,0.09374596218190973,0.15831670226490657,0.10487182406707862,0.06826398383817511,0.06898356708867884,0.09853315878559592,0.0,287.4024,0.9251485219449453,0.1308922019890691,1.1955672011160426e-05,13.91906555886506,288.5893,290.3901,287.7718
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",238.18533896345699,4.019301718330782,0.3276982079543022,0.0,0.0,0.11906104954106955,0.183477895051077,0.10361239536105259,0.05967702310217786,0.06682158979371916,0.09659307871531038,0.0,270.4655,0.810915102734063,0.12221801416552835,1.1343287272985398e-05,10.901069737051996,271.4856,273.1319,270.7963
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",232.2092771331495,4.292715542290331,1.1365786422796327,0.0,0.0,0.1431487082841486,0.15130837527132002,0.11814130274055504,0.0732023421733292,0.06392574042180556,0.12424553314650748,0.0,301.7616,1.0407414627723572,0.13242935287681723,1.2291658464037013e-05,15.427051959831399,303.0137,305.0605,302.1465
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",237.9223717324116,4.330950426037828,0.9513756288319419,0.0,0.0,0.09512980979814221,0.1156106009955621,0.1135077785870635,0.06617511303990115,0.07188476882303615,0.08971503439388073,0.0,271.0315,0.850155631403948,0.12886034831635026,1.1851144625940198e-05,13.105518421980829,272.1874,273.8586,271.401
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",241.8122662870264,4.74624985910498,0.5899472161636621,0.0,0.0,0.16086892130810898,0.11241416545932677,0.10442960799504149,0.07201391325845159,0.06611692379386691,0.0807964775199777,0.0,276.8377,0.7972047350255907,0.1267207142116402,1.1945313101607656e-05,11.904556327368807,277.9529,279.6249,277.2229
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",216.83211243103688,4.67364959892815,0.631954640079541,0.0,0.0,0.13983070872294515,0.1077719665577176,0.10518545750697605,0.0631154828680233,0.06789118787239495,0.10071772557823834,0.0,262.1234,0.8236411033636011,0.12280299743949295,1.1372596458427876e-05,11.956692263928973,263.204,264.8742,262.4766
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",236.48392954326667,4.330934467302749,1.1750968148105692,0.0,0.0,0.13341819414263603,0.12591966056285384,0.11236831519481491,0.06388516620941223,0.06975023253020943,0.09170891761145383,0.0,280.757,0.8940744708966872,0.12998480339247603,1.1814244815803598e-05,14.27027997777703,281.9799,283.7631,281.1562
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Northern Appalachia, BIT, Underground",231.5629975930382,4.203775802796133,0.7524485885934191,0.0,0.0,0.14332723358940128,0.13521242554990964,0.10885730236857366,0.059262442854864456,0.058354490294083655,0.12426923902198475,0.0,296.0201,0.9771721759752056,0.12473920745261427,1.121869553383137e-05,13.332620150855636,297.9115,302.3171,297.1894
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Northern Appalachia, BIT, Underground",222.64918675888217,4.111391985050018,1.036718064747942,0.0,0.0,0.17408844325127432,0.12242393448068788,0.1089784698669547,0.06301421182128983,0.0696512636211011,0.05533029287092846,0.0,247.2685,0.6891374512174278,0.1245062739041995,1.1227504339035527e-05,11.97960814296003,248.7511,251.2445,248.033
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Northern Appalachia, BIT, Underground",224.73908782573645,4.0960347880240695,-0.10773043244735181,1.0,0.0,0.12293173270489317,0.12987500785379125,0.09481068392677933,0.06458159953812997,0.07188977074241192,0.09470759400817794,0.0,239.1337,0.6784963350285994,0.11555609290061727,1.1226648298446684e-05,8.320759850693406,240.5364,243.5993,239.9813
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Northern Appalachia, BIT, Underground",224.90573297403438,3.8157738587201755,0.6694121564298952,0.0,0.0,0.15151749446351426,0.09967198792924045,0.09978549714054163,0.06549663506585697,0.05760520780145425,0.10492104348033002,0.0,275.1072,0.8619676994518318,0.12241374069701928,1.1055477112703129e-05,12.138190340322282,276.8219,280.5821,276.1331
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Northern Appalachia, BIT, Underground",244.5893060567971,4.040186941177782,0.6038609811500975,0.0,0.0,0.1333477739005963,0.09987076890790109,0.09631718197470926,0.06938444019984329,0.059180509018144326,0.10393269410507783,0.0,291.0251,0.8984673143976665,0.12567500907846707,1.1493687740668346e-05,12.320459045117714,292.8,296.7821,292.1019
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Northern Appalachia, BIT, Underground",233.35558160754218,4.775075144944549,0.533101651367343,1.0,0.0,0.1366665619992463,0.15640067840652425,0.1120776889894527,0.06645943157513945,0.05998107566779519,0.09028807528443182,0.0,254.1635,0.7565717824752907,0.11904929697794486,1.0944643228114944e-05,10.921907234790336,255.7135,258.9115,255.0624
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Northern Appalachia, BIT, Underground",219.43177420816446,4.201172434928122,0.40660708935691886,0.0,0.0,0.06963172279854883,0.20285123605152422,0.1075931683787897,0.0567988722261602,0.06540421201843834,0.09483854013544264,0.0,247.3666,0.7439637767373166,0.11816400807938608,1.0690040440193658e-05,10.136954904758458,248.8847,252.1256,248.2619
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Northern Appalachia, BIT, Underground",232.3781710266605,3.6903983106751483,0.2785275326721135,0.0,0.0,0.11814052590332805,0.10597305049908531,0.1195723955089174,0.06483772700795104,0.06454187267648898,0.0880002957393794,0.0,261.5437,0.7511592871861955,0.12167177085538358,1.1401929551609097e-05,10.082839862183281,263.0809,266.3602,262.4542
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Northern Appalachia, BIT, Underground",241.35342033515522,3.377596837416461,1.1947103873525524,0.0,0.0,0.11317066794720139,0.17002382623295184,0.11510410624734346,0.07549287149443829,0.06645965632099084,0.09884647256787574,0.0,290.6996,0.9373079217426048,0.13270753403245453,1.2190431624394309e-05,14.472266947820522,292.5632,296.4339,291.7669
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Northern Appalachia, BIT, Underground",220.64185660807445,4.268529974821519,1.1113790599136388,0.0,0.0,0.09908360124779902,0.15538737217303886,0.10923013386600579,0.06761159084862223,0.06641278050921225,0.09659553914875006,0.0,265.2743,0.8553291295271008,0.12655160823712136,1.1399209598186718e-05,13.359339568656141,266.9996,270.4859,266.2475
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",226.81450530838833,4.286376576835045,1.1998588803616015,0.0,0.0,0.13724619296945634,0.16294621701245135,0.10401769633423613,0.07083354391519665,0.06402294119807152,0.10177102012395207,0.0,274.1942,0.8882236039460891,0.1268925753728271,1.1595425024360923e-05,13.206991573626194,275.339,276.9759,274.5341
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",219.24823867949934,3.799452958799729,1.5294933689785961,0.0,0.0,0.1343664603406419,0.16205090956464935,0.10477314343151176,0.06452497977991505,0.06306835774349663,0.1019125088590451,0.0,269.1402,0.9026123011256854,0.12655802108810188,1.1176319487002872e-05,14.239723914953244,270.3339,271.9761,269.494
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",226.9379512839204,3.5299675309038134,0.20955415822607126,0.0,0.0,0.1394428372874378,0.11559986521069114,0.09833324877671701,0.06042388743929693,0.06816736040186089,0.09563469977807482,0.0,256.6439,0.7419057635305563,0.11805966303610142,1.116993013896319e-05,9.021648502486155,257.5618,258.9826,256.9238
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",236.1426130299222,4.65385761819735,0.8623377862775122,0.0,0.0,0.11009911461578273,0.15262861743153602,0.08560658658354653,0.06348089429749705,0.06585633316637274,0.09393986537641862,0.0,266.9248,0.8192524304865483,0.12283454839005827,1.1102354924603438e-05,11.519662731288934,267.9707,269.477,267.2339
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",241.83027155473584,4.388459012721731,-0.12966392347261835,0.0,0.0,0.1570804459712854,0.15146844255047026,0.10862112160887422,0.06325192698004423,0.06727971906923247,0.0770210583822454,0.0,257.3651,0.6588112674241664,0.11792094199430372,1.1455771620072362e-05,7.49766074223029,258.247,259.6056,257.665
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",234.86109366073015,4.577922954582018,0.7827036209879431,0.0,0.0,0.1340058175846311,0.14583734157622139,0.12091491786841668,0.06605881376066426,0.06695576002738823,0.11033479533566329,0.0,282.864,0.9019289271024851,0.12639563446546173,1.1912689022574992e-05,12.106175584409842,283.934,285.5886,283.1683
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",236.3969509383269,4.130326582221728,1.0373913766231273,0.0,0.0,0.1286640759060832,0.14740132327938388,0.0936534308428362,0.0656928033777988,0.0698490041515276,0.10004030437139931,0.0,278.2394,0.8813578733362895,0.1266871276026475,1.163097452465134e-05,12.664240671269045,279.3524,280.9741,278.5668
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",229.4445536226183,4.562750290032563,0.6685679876864274,0.0,0.0,0.12463657003324094,0.10632442852769944,0.13136218193676513,0.05809804914827295,0.06332061734156215,0.07997862177748222,0.0,252.0995,0.7234180464231934,0.12055291637072325,1.1077271742924145e-05,10.198269770073553,253.1071,254.5007,252.4217
