elec120V_cmu_plant,natgas_cmu_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"CMU, normal-weight, A1-A3 q_cement",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Anadarko,"coal extraction and processing - Rocky Mountain, WC, Surface",172.01972623784346,0.10054772679307668,0.12448870227857024,0.08463097399086097,0.061793606587008276,0.07132602579239311,0.10331032579734857,0.0,308.2433,0.7756017336755631,1.3960462765305288,1.350681803702101e-05,11.64760028434145,316.2955,339.1175,315.6313
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Anadarko,"coal extraction and processing - Rocky Mountain, WC, Surface",173.13222720282866,0.12688268454783258,0.16253044167715358,0.11309312935997111,0.06579606987936666,0.06704176392064387,0.08930669224314086,0.0,304.8947,0.736251199691033,1.3971660512506177,1.3737134522473578e-05,11.441029445329718,312.9411,335.7245,312.2945
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Anadarko,"coal extraction and processing - Rocky Mountain, WC, Surface",166.06590923160206,0.13659218032657622,0.15269531617519563,0.13899820416401196,0.06423461315719675,0.06215888132042292,0.08136816993473182,0.0,294.9873,0.6932918664499542,1.3951959322149516,1.349269722174008e-05,11.056347654532484,303.0023,325.7219,302.389
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Anadarko,"coal extraction and processing - Rocky Mountain, WC, Surface",185.91393524459411,0.11826935062760702,0.13073987260968856,0.1263481670847006,0.07749232873164594,0.05821841065607145,0.10297408105487647,0.0,324.8645,0.8216929120183794,1.4020672011158062,1.4444181050659934e-05,12.265053885285589,332.9812,355.8979,332.2634
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Anadarko,"coal extraction and processing - Rocky Mountain, WC, Surface",178.52545449794195,0.08237964295806374,0.11191195461069098,0.10237650320580964,0.07195705594454671,0.06061893117098166,0.07893900857438593,0.0,300.745,0.7049431538630082,1.3969770213130335,1.3662459548807777e-05,11.100985622145608,308.747,331.4676,308.136
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Anadarko,"coal extraction and processing - Rocky Mountain, WC, Surface",190.39947114579724,0.08226983801962034,0.166968136264611,0.12018762970182045,0.061607893856008844,0.060852941401861524,0.1018526201915885,0.0,321.9211,0.8112662182089694,1.3981773100473147,1.3592447063248124e-05,11.946567755502894,329.9979,352.873,329.3081
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Anadarko,"coal extraction and processing - Rocky Mountain, WC, Surface",168.47164545152884,0.1289047442203924,0.11421257897580661,0.09509886086928053,0.06853196068892334,0.061300055522049604,0.10350076606060203,0.0,307.202,0.7711998705752107,1.3959161552290382,1.3528587454566263e-05,11.665683019442161,315.2656,338.0926,314.597
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Anadarko,"coal extraction and processing - Rocky Mountain, WC, Surface",160.86820009302002,0.12402807565157792,0.10568798509417851,0.10092012189072747,0.06506631245040895,0.05860769487575734,0.10792319864817769,0.0,300.9759,0.7620293825841548,1.3934476730241248,1.3168515862593338e-05,11.493167895796525,309.0197,331.8215,308.3656
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",164.4690225355867,0.11718086242719758,0.17461890776528285,0.1085907572248129,0.07165474733890065,0.05834122564846065,0.08849823859405478,0.0,285.0499,0.6656334074450481,1.3832300653885532,1.153591195941567e-05,10.150373343669509,293.0096,315.6733,292.4473
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",173.89575095005642,0.1811845901529403,0.11221243779397055,0.1021539009430859,0.06303312358396664,0.06137449732025018,0.09768026266324101,0.0,300.5175,0.7220679329037052,1.3843054719224024,1.1452691576878267e-05,10.715010209146405,308.5344,331.292,307.9228
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",152.60882177058994,0.15438772418148763,0.1457780933487934,0.09791966104554589,0.05840503197812433,0.06976354104984733,0.09847501852088138,0.0,280.4789,0.6717531557497882,1.3809175616015612,1.1200670145843123e-05,10.190716677209243,288.4434,311.1131,287.877
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",181.3353897530321,0.13873126825048906,0.1515776616493815,0.12025710375339857,0.06677411752506465,0.06862088694249326,0.11466384484993354,0.0,315.8405,0.8033600080346833,1.3884166519401435,1.2200435541448917e-05,11.38743756356086,323.878,346.7172,323.2196
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",151.92493921976975,0.15050806693804505,0.1138287494531645,0.11052466379388338,0.06920573435394764,0.05956456646433829,0.11919939200767457,0.0,289.9333,0.7360616558941696,1.3826332238388996,1.1540424941420928e-05,10.728494779660071,297.9206,320.6591,297.3149
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",168.78232185723544,0.10757327749536663,0.11347165419795008,0.10543478562773094,0.07191553363399279,0.07099226906729975,0.08304292303345723,0.0,287.1409,0.6594630672462418,1.3853464369828619,1.1974083814741769e-05,10.129103108040763,295.1044,317.7706,294.5416
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",147.60643224989957,0.12601402671365292,0.12035247377058156,0.12158967166900662,0.07320730158785085,0.058379258987716315,0.08303106224181636,0.0,269.4174,0.6149456451548697,1.3809723704207513,1.1432182704447163e-05,9.69858363136483,277.3513,299.9535,276.822
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",169.60008557143456,0.10465149305157578,0.14418449272841602,0.0896632746009605,0.07484313448973355,0.06525672788810516,0.11453979230375733,0.0,302.8715,0.7680280678025543,1.3863771361334065,1.2044469089386657e-05,11.011659037469444,310.8682,333.642,310.2434
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",192.0208205326997,0.16984693904402776,0.16269868820862335,0.09768604231732264,0.06473072260666968,0.07230237244028664,0.09251054816055991,0.0,314.7863,0.7479699430120632,1.3886225064352804,1.2068865527305077e-05,11.006980897043178,322.832,345.6403,322.1948
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",139.60854355825106,0.14863800790496964,0.2170638997550733,0.11241778143372932,0.0685549788151148,0.060334253567741115,0.1040872789646732,0.0,271.8394,0.658353727395278,1.3799168009611018,1.1272728611629738e-05,10.042741445850346,279.7874,302.4317,279.2333
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Processing",155.7106314909213,0.15561801218395369,0.16226713470996784,0.12086961362737171,0.06788872587723625,0.0704868278769709,0.09222194954165851,0.0,299.3725,0.7188584407470522,1.395905031542353,1.3896351878148329e-05,11.565711237025308,307.417,330.1589,306.769
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Processing",170.55071979623494,0.15699707659135453,0.10471942865473272,0.1307370370316105,0.055720407419009285,0.06404412239265934,0.10444306083309284,0.0,315.7705,0.7849123942149326,1.394751962229727,1.3332575080724244e-05,12.023996679548185,323.831,346.6322,323.151
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Processing",181.7957363342992,0.12370233813031548,0.17255814145486284,0.10199009506597728,0.07013663052421434,0.06773579222661572,0.08399092122145571,0.0,314.421,0.74023996209883,1.398845758308383,1.4021674100706816e-05,11.755126214471543,322.4715,345.2384,321.8123
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Processing",175.98084200392032,0.11769870243366891,0.16179995255461813,0.1158776055269283,0.06016508069162302,0.07226895514935511,0.10318767099578333,0.0,317.3736,0.7894241364994525,1.397489461627444,1.3804528494810296e-05,12.04998976625002,325.4125,348.2045,324.7382
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Processing",152.5235984094661,0.07882261595504542,0.1531162210827583,0.08667253846544828,0.07315068418366724,0.07008745688830886,0.08056252637027789,0.0,282.5451,0.6531246375111898,1.3939262049156522,1.3608983710164219e-05,10.781549593080962,290.5024,313.1314,289.9229
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Processing",172.27500576817093,0.1902034413573707,0.11964590147237752,0.12207338463528294,0.06521154831546186,0.06005611030659661,0.09389079430084613,0.0,317.6129,0.7683748411296218,1.3965188255975352,1.3677138444121818e-05,12.075393299073019,325.7149,348.5363,325.0219
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Processing",159.0823727450977,0.16212651978305895,0.15437459706313225,0.11158894118023516,0.07053091974711267,0.0759042051159537,0.08383343369894532,0.0,300.7155,0.7070432036823109,1.3977720246883292,1.4231909984734082e-05,11.573921784797058,308.7767,331.5245,308.1249
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Processing",159.98118103190419,0.2074193947195065,0.17043568782860016,0.10523210807112734,0.06025320760402667,0.07424865803245663,0.09933119536907967,0.0,311.1836,0.7623018512124133,1.3957572125661268,1.3744595247163742e-05,12.034645932525532,319.2839,342.0977,318.5933
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Processing",179.40882786503224,0.15992904919667386,0.11503970568823124,0.12943858428515653,0.0716318633066021,0.0737052243840224,0.09116852624531299,0.0,323.4739,0.7820238078217027,1.4023021244386051,1.4741127618382467e-05,12.326771320716784,331.5813,354.423,330.8751
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Processing",168.4433058011322,0.11073083451037388,0.13521548979686654,0.11867222083424386,0.06592518531300384,0.06780670213120843,0.10076684809549437,0.0,308.8888,0.761471225827299,1.3967173090395781,1.3805032736465229e-05,11.789568061330865,316.9092,339.6661,316.2547
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - San Juan,"coal extraction and processing - Southern Appalachia, BIT, Surface",168.50483010564656,0.12985911003678824,0.13107706798229024,0.13185704889701597,0.06538341094342583,0.0683202701361485,0.0860504010698172,0.0,299.2489,0.660573084773677,1.3837186085552255,1.2024276709195049e-05,9.696042126263256,307.2628,330.0484,306.6831
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - San Juan,"coal extraction and processing - Southern Appalachia, BIT, Surface",168.73603412119235,0.13936817375762264,0.19721492251233474,0.11081339167241852,0.0646522945570825,0.06641553754575054,0.099280393840706,0.0,306.7578,0.7066430988226902,1.3835614679610058,1.1911974071885432e-05,10.088992156648638,314.7932,337.6306,314.1845
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - San Juan,"coal extraction and processing - Southern Appalachia, BIT, Surface",174.59538892982866,0.1421425746118481,0.1329735702425386,0.1117817404744239,0.062086312884075845,0.06719580876631102,0.074059141703933,0.0,299.4102,0.6307873464381668,1.3828513083914136,1.1734739613320843e-05,9.488282111732508,307.4194,330.1771,306.8559
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - San Juan,"coal extraction and processing - Southern Appalachia, BIT, Surface",169.85731117650494,0.17671660880296003,0.14791078950084255,0.10932801588975366,0.07516524520194488,0.07377780894098426,0.1024694935807738,0.0,318.7258,0.7360617412313111,1.3873168848735038,1.2779237208210208e-05,10.48876644652479,326.808,349.7145,326.1621
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - San Juan,"coal extraction and processing - Southern Appalachia, BIT, Surface",161.02180310782353,0.06722427806904283,0.16773908567899382,0.09457173965276698,0.06375216721634933,0.05906857002008453,0.10950966191248557,0.0,291.0617,0.7019293486576774,1.3804194924214515,1.1281724287761703e-05,9.801701545568985,299.0414,321.8219,298.4622
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - San Juan,"coal extraction and processing - Southern Appalachia, BIT, Surface",187.19491173788785,0.17927737907241698,0.14763461208482456,0.12693316057428272,0.07077543921428954,0.07002560354176851,0.11849896427826742,0.0,345.1118,0.8417644798368213,1.390389711659031,1.2994653034314114e-05,11.448030780818748,353.2565,376.2984,352.537
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - San Juan,"coal extraction and processing - Southern Appalachia, BIT, Surface",178.7555284225611,0.13848248163242963,0.13788123216785295,0.10442155229314005,0.07853934278403345,0.06296467156561983,0.059016136544424225,0.0,296.7458,0.5885281039067395,1.384931379359208,1.2220558621306896e-05,9.183271956223905,304.7478,327.4721,304.2041
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - San Juan,"coal extraction and processing - Southern Appalachia, BIT, Surface",172.42019929161137,0.15036324616786118,0.15793691432734291,0.12194866422438527,0.07100805507204778,0.06756782712388155,0.10125006034188608,0.0,314.9188,0.7293554413722964,1.3860801328835113,1.2419142238463738e-05,10.351656734054133,322.9804,345.8615,322.3483
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - San Juan,"coal extraction and processing - Southern Appalachia, BIT, Surface",167.58237503951938,0.12720965336198028,0.11203336434841751,0.1083198416048306,0.05737845611874451,0.06916497828985882,0.11421600371049778,0.0,310.083,0.7499372460789144,1.3829716861140018,1.1717294838706863e-05,10.39315963556957,318.1246,340.9979,317.4952
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - San Juan,"coal extraction and processing - Southern Appalachia, BIT, Surface",185.34080413520513,0.13155325947527163,0.13798885371888112,0.12125613412904696,0.07341941569817831,0.06132722837551016,0.10557911759052171,0.0,326.2964,0.773349578885397,1.3878487272347206,1.2495332943746823e-05,10.71381083004051,334.3762,357.3074,333.7173
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Avista Corporation - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Anadarko,"coal extraction and processing - Central Appalachia, BIT, Surface",187.0455308479639,0.11173528223508683,0.1602636631694085,0.11357878983915647,0.06185701295489071,0.060190669069862535,0.08834530851804513,0.0,311.5757,0.7243063724585732,1.3949378512235888,1.3457509300847349e-05,10.450011470497437,319.8866,343.0243,319.1369
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Avista Corporation - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Anadarko,"coal extraction and processing - Central Appalachia, BIT, Surface",165.33538785491464,0.13834798047704291,0.15012584705362705,0.12121187738314886,0.06044293202796448,0.06809672579284667,0.10481491292197863,0.0,303.9353,0.7381917008426083,1.3938676168770903,1.3620055384562642e-05,10.548134548825361,312.2484,335.3978,311.4899
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Avista Corporation - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Anadarko,"coal extraction and processing - Central Appalachia, BIT, Surface",168.19746461083784,0.15654487737719083,0.15342095163891573,0.10529339793804011,0.06696797899282093,0.0645026709035096,0.08577152480977973,0.0,297.9862,0.6815584088987195,1.393630255482019,1.364443543152932e-05,10.1133196068591,306.2863,329.3837,305.5577
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Avista Corporation - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Anadarko,"coal extraction and processing - Central Appalachia, BIT, Surface",161.70597774580358,0.1538516289461417,0.15953052295181153,0.09200762614359581,0.06870097804299768,0.06718687272018357,0.11595619739892538,0.0,307.5236,0.7689504599719612,1.3948994874761849,1.3867319787980267e-05,10.820314736263617,315.853,339.0408,315.0727
