elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 17.2 MPa - national avg, A1-A3 total_cementitious","concrete, 17.2 MPa - national avg, A1-A3 pct_scm","concrete, 17.2 MPa - national avg, A1-A3 pct_scm_flyash","concrete, 17.2 MPa - national avg, A1-A3 q_electricity","concrete, 17.2 MPa - national avg, A1-A3 q_NG","concrete, 17.2 MPa - national avg, A1-A3 plc_boolean","concrete, 17.2 MPa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",255.34332312373138,0.4,0.0,3.69733018051033,0.2581845915310559,0.0,0.0,0.12424984848054842,0.16958759013904467,0.12406298727690558,0.0758491625617909,0.0580867902421629,0.10600077564764776,199.317,0.662720175120434,0.11961556237756997,1.2708171214804774e-05,9.726469500024736,200.2386,201.3769,199.5742
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",254.75023623870496,0.5,0.0,3.3826968121296304,1.3180405582753292,1.0,0.0,0.13651002189355949,0.11428222607677871,0.10938812777319076,0.05733748687738085,0.06643515569854647,0.08325312473378862,172.2039,0.6415327092248007,0.1235324386202345,1.2869409583355172e-05,12.646024428458597,173.3269,174.4363,172.547
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",245.65078594584546,0.3,1.0,4.457863007205763,1.2275533166357304,0.0,0.0,0.10477407182809678,0.089638101790489,0.12829061661804214,0.06628300636136074,0.07504468974799969,0.09933581843355144,207.2737,0.7393406826375606,0.1116311391662572,9.077451121990842e-06,12.508698040270058,208.2962,209.5295,207.5609
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",257.36760576419937,0.4,1.0,3.774882609259288,1.000145014345106,0.0,0.0,0.13089252437120155,0.10531702361202082,0.11322342962295259,0.0671785375087648,0.06892545421914387,0.10580315635542761,192.8337,0.691830459224458,0.10662119830474068,8.57881843084935e-06,11.383972841737103,193.7933,194.9749,193.1096
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Anadarko,"coal extraction and processing - Lignite, LIG, Surface",246.61880145656573,0.1,0.0,4.685200260418243,1.7736801824904,0.0,0.0,0.1512640977932006,0.10301655368280282,0.11741281047794304,0.06382374232165143,0.06672002928286677,0.09881214391016484,271.7366,0.9286652030266177,0.12446227484870132,1.0578378468558675e-05,15.444193078200897,272.9599,274.5874,272.0908
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Anadarko,"coal extraction and processing - Lignite, LIG, Surface",246.9907297049568,0.3,0.0,3.5375902927815828,-0.2909461082938344,0.0,0.0,0.09685235288076018,0.14083642289505025,0.09993084494987126,0.06046163735262044,0.06729519151772492,0.09268642952540039,196.9316,0.549433291565186,0.10910046396412802,1.1351545663484671e-05,6.068793789196014,197.6571,198.6428,197.1371
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Anadarko,"coal extraction and processing - Lignite, LIG, Surface",260.2180708706253,0.2,0.0,4.458702768105054,1.5030774070155184,0.0,0.0,0.16077055355539302,0.10758824350173818,0.12872813443378248,0.06792884834540346,0.0694056076837903,0.10995954191517297,269.7679,0.932978485382973,0.12777463454810742,1.1961244041903538e-05,14.886763237252515,270.9657,272.5918,270.1042
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Anadarko,"coal extraction and processing - Lignite, LIG, Surface",270.82639245617736,0.2,1.0,4.269752406385705,2.019721292650425,0.0,0.0,0.15570005601369452,0.13635396945403833,0.08307990121236755,0.06953990759595313,0.06880925856873607,0.08310681488220395,255.8358,0.8599787662153816,0.1196620867883833,9.331813148551027e-06,15.385681353242669,257.074,258.6218,256.2195
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Anadarko,"coal extraction and processing - Lignite, LIG, Surface",259.4059460497027,0.1,1.0,4.183883813828964,1.140056757237464,0.0,0.0,0.1628371670348508,0.15599469654417486,0.122876767581526,0.060792919403751165,0.05914598126187871,0.07189259039390031,252.2089,0.7417788399059235,0.11383674657962631,9.102882709758725e-06,11.871732431107493,253.2734,254.6817,252.558
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Anadarko,"coal extraction and processing - Lignite, LIG, Surface",271.51819624640456,0.2,0.0,3.8253715253134244,0.11556107755749334,0.0,0.0,0.16012819338668405,0.11464556397532318,0.11793086445086982,0.0641292926052308,0.05732723726750248,0.09834910348773493,251.2871,0.7390861811562164,0.11603031259311143,1.130913425408869e-05,9.134746064264421,252.1745,253.5221,251.5428
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Anadarko,"coal extraction and processing - Lignite, LIG, Surface",248.58398272831212,0.4,1.0,4.028503691841789,1.4385158961746374,0.0,0.0,0.16981619105363938,0.1794034347873456,0.10829297147365051,0.0736688965303772,0.06265611385832554,0.09479201456055662,194.9359,0.6802486593577356,0.10662039082416344,8.545687035304638e-06,11.862689616658516,195.9671,197.2068,195.2591
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Anadarko,"coal extraction and processing - Lignite, LIG, Surface",253.61763944007808,0.3,1.0,4.172984391417822,-0.3552467478028739,0.0,0.0,0.16399026175206088,0.1473928386676667,0.10922707994919861,0.06289667890104855,0.06364943981150137,0.09369540901870657,197.1173,0.5342594342947167,0.09681897556328746,8.515255761223214e-06,5.4068678229748475,197.7842,198.8182,197.327
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Anadarko,"coal extraction and processing - Lignite, LIG, Surface",263.00687698002315,0.2,1.0,4.125733903112676,0.6623275016510404,1.0,0.0,0.1556018429987043,0.07958825196559782,0.0972387322473728,0.05875428232761086,0.06760147838321381,0.0898274982507145,209.4188,0.6483056589500522,0.10545019728697666,8.673996968198348e-06,9.308724740039818,210.28,211.4012,209.664
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Anadarko,"coal extraction and processing - Lignite, LIG, Surface",270.27061905156853,0.5,0.5,3.9469159727760417,1.4055309969981802,0.0,0.0,0.13086182096488685,0.13628450229992833,0.1307594463551757,0.06272184646081319,0.06672892718488913,0.08896046449424144,186.2381,0.6552871164114473,0.11555551848412697,1.0945864407287136e-05,11.931016893715466,187.3079,188.481,186.5685
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Lignite, LIG, Surface",250.76182280342715,0.5,1.0,3.8418205490013144,0.4457803914290992,0.0,0.0,0.1064658768790613,0.11238414433312013,0.10414581218349007,0.05994429344833782,0.05828291169920741,0.09808854441904809,154.1721,0.5197871551979307,0.09442972760652614,7.474610006075153e-06,7.890819441909866,154.9309,155.8132,154.3944
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Lignite, LIG, Surface",259.03822617568153,0.1,0.0,4.125509094690416,-0.061241875920082456,0.0,0.0,0.13867507807255164,0.13533115034703824,0.10801289368451493,0.07308711416250331,0.06891662698640445,0.09875396680500304,260.3912,0.7771110761576628,0.11673283859845777,1.1089905309082642e-05,9.559398215507938,261.2576,262.5888,260.6197
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Lignite, LIG, Surface",249.1660907866576,0.4,0.0,4.75032069276759,-0.041036561733844956,0.0,0.0,0.1219472231090463,0.11407411419742401,0.12179408227458778,0.05781624901022021,0.07065294616149295,0.09915542589274136,192.2509,0.6016682650116076,0.11567871712042552,1.252378653085878e-05,8.229415578891388,193.0909,194.1295,192.4882
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Lignite, LIG, Surface",256.9260573211962,0.2,0.0,3.818386148333995,1.5173474031677219,0.0,0.0,0.1190271568480068,0.13597695070205157,0.12307833769891492,0.06113334391238352,0.06122384069166466,0.10928307394714785,259.1997,0.9329021125599188,0.12608605124336986,1.1280787300377656e-05,15.42580916968439,260.3741,261.8841,259.5055
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Lignite, LIG, Surface",256.20453795271357,0.4,1.0,3.388791141383556,1.2956850622727103,0.0,0.0,0.10643878348710364,0.15383769806305753,0.13112007716659282,0.06417670231569923,0.06468338870616146,0.10387277684633331,195.1092,0.715188798934234,0.10753003971018503,8.53241551596349e-06,12.280347499011372,196.1029,197.2695,195.3845
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Lignite, LIG, Surface",256.4813747473509,0.5,0.0,4.933779108773087,0.31873824991127353,0.0,0.0,0.11562679537453514,0.18368075996367297,0.12196753910491327,0.0635873870223561,0.06032353316221882,0.1096241529399972,184.5484,0.6299653910665419,0.11964605223368625,1.3254397081569215e-05,9.615534405501414,185.4693,186.5335,184.8053
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Lignite, LIG, Surface",250.1723786401664,0.3,0.0,2.9711065818849884,0.4002000926329702,0.0,0.0,0.10778761226801103,0.11615322743715137,0.11579149965239142,0.06363925874305633,0.072488027909441,0.09895069586040713,215.0476,0.6980879911355904,0.11890873666002114,1.2089763815251103e-05,10.22044695456478,215.9736,217.1292,215.296
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Lignite, LIG, Surface",251.96262560655939,0.4,1.0,3.957773532190373,0.8076551756282988,0.0,0.0,0.09663618911565725,0.10790062689934378,0.11444344727090357,0.06901989240692638,0.06435762006071513,0.09869978496267152,183.8835,0.6346407280695379,0.10355195743253397,8.461501149918523e-06,10.138908272548868,184.7662,185.8152,184.1307
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Lignite, LIG, Surface",236.3949069748583,0.0,0.0,4.285089510269547,1.9703904603726397,0.0,0.0,0.10536813140574092,0.13435516813608117,0.11755463384771363,0.06731250713632836,0.06779059413103289,0.0858029433289687,268.4853,0.9262257673073515,0.1244999299776901,9.777652882885775e-06,16.483374246202583,269.732,271.2588,268.835
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Lignite, LIG, Surface",259.73934344949396,0.4,0.0,4.499181466322217,0.696424631772836,0.0,0.0,0.09260347737313898,0.1316755812485279,0.10879756546792392,0.06401667760697581,0.06987885918098084,0.09618927597786905,203.4262,0.6891520093801972,0.12255967788119718,1.2852245522747862e-05,11.14726332512439,204.4258,205.5696,203.7037
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Permian,"coal extraction and processing - Rocky Mountain, SUB, Surface",247.28846801311963,0.3,0.5,3.941147564010001,1.0163303835019366,0.0,0.0,0.11548698079627526,0.1649159052439566,0.10188999489820831,0.06754231693734011,0.06695024110757647,0.11525985921948756,218.458,0.7879901200422348,0.12397668055776316,1.1689438159272624e-05,12.368717557391738,219.4948,220.7913,218.7235
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Permian,"coal extraction and processing - Rocky Mountain, SUB, Surface",251.55065190027037,0.2,1.0,4.186069754854316,0.8064750779406588,0.0,0.0,0.11064744682562928,0.13842191713704471,0.10297929740086746,0.07211408971739083,0.06245180041851012,0.11110860176897316,232.3243,0.7989851503603687,0.11962671962621417,1.0482238862470406e-05,11.608976734110811,233.2955,234.6107,232.5649
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Permian,"coal extraction and processing - Rocky Mountain, SUB, Surface",255.3352555271116,0.2,0.5,3.350237300097231,2.2961714183134583,0.0,0.0,0.15735358045758258,0.1838907248983799,0.10841356048084574,0.06570716035538467,0.058887413524420604,0.10161809357700971,250.8141,0.9515343900653956,0.13298781590973813,1.1216428917580044e-05,17.498007156086366,252.1346,253.6884,251.168
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Permian,"coal extraction and processing - Rocky Mountain, SUB, Surface",254.7929398039508,0.3,0.5,3.532469313846533,0.7820321717038746,0.0,0.0,0.16601541008793588,0.09102831606414538,0.11573457147539669,0.07374568985955814,0.05686730115468508,0.1048745858777173,215.2846,0.7377780677539285,0.12238530863273223,1.1621481322972665e-05,11.291560297554147,216.2755,217.5115,215.5464
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Permian,"coal extraction and processing - Rocky Mountain, SUB, Surface",256.4837135483925,0.5,1.0,3.792853885154292,0.6899409577574764,0.0,0.0,0.14627052176163532,0.16313410279117652,0.08769508561394793,0.06540635987633764,0.06429546394465266,0.09565866127147835,159.1474,0.5520609114184256,0.10570218108043666,9.052110087062764e-06,8.94969923188964,160.0035,160.9499,159.3949
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Permian,"coal extraction and processing - Rocky Mountain, SUB, Surface",253.85413599942177,0.2,0.5,4.4996436046903625,1.4176321260955023,0.0,0.0,0.13019538940739267,0.12189022210293426,0.10700227328562004,0.06026614921437432,0.05594032146683783,0.08331170542002934,226.3323,0.7653307143315904,0.12344762051290448,1.0582950576889585e-05,13.250277659242899,227.4397,228.7244,226.6436
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Permian,"coal extraction and processing - Rocky Mountain, SUB, Surface",265.1340001354242,0.0,0.5,4.756245878061786,-0.15546457101509414,0.0,0.0,0.16567877290647595,0.11899910352950863,0.11966399273631598,0.06288938883925115,0.07256221610140208,0.08804073432901197,262.5421,0.7378691619544836,0.12263557990713539,1.1442095357144866e-05,8.569174806115768,263.3842,264.6563,262.7561
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Permian,"coal extraction and processing - Rocky Mountain, SUB, Surface",265.7881974389474,0.3,0.0,3.718621074479154,0.4934843348207066,0.0,0.0,0.13396948509528123,0.12841620737769,0.1047457362620517,0.0679410334568285,0.06395219390746429,0.09988087282502298,222.2951,0.728634439812926,0.12878544243051215,1.3399717800765046e-05,10.702384311954608,223.2802,224.504,222.5535
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Permian,"coal extraction and processing - Rocky Mountain, SUB, Surface",255.01183679258762,0.3,1.0,4.088466268995511,0.817452976147826,0.0,0.0,0.14217503128404252,0.11666093916960964,0.12245952351242886,0.05626309709909789,0.0655051286167555,0.10367384301957239,207.3952,0.7103836809027294,0.11420959561488794,9.75410565866764e-06,10.794892036922372,208.3341,209.5231,207.6444
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Permian,"coal extraction and processing - Rocky Mountain, SUB, Surface",246.17190083740834,0.1,0.0,4.024136105390402,1.1452264020284704,1.0,0.0,0.13676942011511292,0.18524875550221576,0.10382495026896092,0.05709139540429653,0.06452499396251174,0.1293844512818691,250.6275,0.9226772627513331,0.12476329872447986,1.1158574895995564e-05,13.832120810345385,251.7031,253.2131,250.8849
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Uinta,"coal extraction and processing - West/Northwest, WC, Surface",251.01531597978646,0.4,0.5,4.265882095181518,1.350845558980459,0.0,0.0,0.1317291702667336,0.1331654764438007,0.1269020288318232,0.06609869724068929,0.062345318876457126,0.0764850992787384,189.6758,0.6478231428423639,0.1145518251764703,1.0244026659523934e-05,12.272629056249196,190.7533,191.9522,190.0231
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Uinta,"coal extraction and processing - West/Northwest, WC, Surface",277.3075839907308,0.1,0.5,4.00028015393201,0.8381047959291179,0.0,0.0,0.17087804882070282,0.164392554699569,0.1004360335761736,0.059084398793158195,0.06628503624685439,0.12128053272706696,299.2602,0.9974449202538074,0.1211743341774062,1.0219707802119022e-05,13.942003236026565,300.335,302.1439,299.5541
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Uinta,"coal extraction and processing - West/Northwest, WC, Surface",268.8397017954354,0.5,0.0,4.191611485094199,1.110811222486702,0.0,0.0,0.1380710100322875,0.12573296607317774,0.10792151775225016,0.07418414340285989,0.07282787224292651,0.09362443346327552,197.2623,0.6958193310470524,0.12940205525591492,1.4229928708208666e-05,12.7025116785957,198.3998,199.6602,197.6112
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Uinta,"coal extraction and processing - West/Northwest, WC, Surface",263.9386611761346,0.3,0.0,4.6012003544325,0.919262452214572,0.0,0.0,0.16469588925816125,0.10830649338147051,0.09963294666983334,0.058302364764203994,0.06657595019502618,0.10202613266481793,235.2671,0.7828055322071402,0.12236538765244911,1.1832322296730138e-05,12.570344016244702,236.3477,237.8021,235.5963
