elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 27.6 Mpa - national avg, A1-A3 total_cementitious","concrete, 27.6 Mpa - national avg, A1-A3 q_electricity","concrete, 27.6 Mpa - national avg, A1-A3 q_NG","concrete, 27.6 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 27.6 Mpa - national avg, A1-A3 plc_boolean","concrete, 27.6 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Gulf,"coal extraction and processing - Northern Appalachia, WC, Underground",343.0672681,3.934615449,0.201297963,0.1,0,0,0.126838547,0.129667679,0.105962799,0.060632438,0.071235043,0.112614977,0,317.7956,0.930273786,0.124852284,1.63643E-05,10.6376455,320.5466,324.0606,318.8242
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Gulf,"coal extraction and processing - Northern Appalachia, WC, Underground",344.8090687,4.28320248,0.413311768,0.4,0,0,0.106792459,0.131068717,0.101479713,0.058535937,0.056000509,0.08152689,0,286.737,0.766456144,0.120658134,1.52686E-05,9.792240707,288.9825,291.7574,287.5571
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Gulf,"coal extraction and processing - Northern Appalachia, WC, Underground",323.3300477,3.803452841,-0.359101454,0.2,0,0,0.139428097,0.140472944,0.082976162,0.073803239,0.061403498,0.106659509,0,290.9614,0.789723794,0.116969821,1.58406E-05,7.761692573,293.3364,296.4937,291.869
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Gulf,"coal extraction and processing - Northern Appalachia, WC, Underground",313.037874,4.404887269,0.585314831,0.3,0,0,0.124549109,0.143087339,0.096571316,0.069901698,0.06771765,0.087557201,0,277.0325,0.775915865,0.121483836,1.576E-05,10.3955998,279.2996,282.0535,277.8497
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Gulf,"coal extraction and processing - Northern Appalachia, WC, Underground",283.134786,4.298856351,0.72830163,0,0,0,0.108849327,0.136113947,0.120505609,0.068529272,0.060270336,0.076914772,0,245.5222,0.682285123,0.116887544,1.51383E-05,9.872922035,247.4952,249.8222,246.2163
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Gulf,"coal extraction and processing - Northern Appalachia, WC, Underground",339.2174203,4.034069143,0.612301976,0.1,0,0,0.100417261,0.165332402,0.122396484,0.062992099,0.060950303,0.106915626,0,309.2927,0.928162576,0.125678936,1.60618E-05,11.715029,311.9985,315.3511,310.2839
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Gulf,"coal extraction and processing - Northern Appalachia, WC, Underground",304.0327314,4.668984946,1.32392795,0.1,0,0,0.140062542,0.103016284,0.103292855,0.059519019,0.062738303,0.085986398,0,278.79,0.83699479,0.123735631,1.52577E-05,13.10615729,281.2073,283.9452,279.6331
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Gulf,"coal extraction and processing - Northern Appalachia, WC, Underground",351.1089467,4.247114686,1.29730421,0.4,0,0,0.155818439,0.115436015,0.09778215,0.070712431,0.066083134,0.08806866,0,320.4304,0.94050729,0.13238605,1.63647E-05,14.15966296,323.1631,326.3195,321.397
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Gulf,"coal extraction and processing - Northern Appalachia, WC, Underground",343.248902,3.855027203,-0.379588228,0.5,0,0,0.136702676,0.181972214,0.103668282,0.066395425,0.057498805,0.097849578,0,297.5191,0.77726901,0.118182043,1.58219E-05,7.652073642,299.8586,302.97,298.4139
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Fort Worth,Electricity; at user; consumption mix - Los Angeles Department of Water and Power - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Powder River Basin, BIT, Surface",338.4122593,4.316405665,1.400047036,0.1,0,0,0.113305824,0.150854191,0.096965136,0.066130766,0.056942237,0.107305546,0,310.5342,1.018125603,0.129730237,1.57893E-05,14.95940388,311.9137,313.5947,310.7425
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Fort Worth,Electricity; at user; consumption mix - Los Angeles Department of Water and Power - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Powder River Basin, BIT, Surface",360.8493224,4.518403631,1.683931485,0,0,0,0.148167835,0.147548834,0.100744121,0.066771421,0.064903076,0.092200991,0,325.3623,1.021630208,0.135684653,1.63529E-05,16.1439216,326.9037,328.6786,325.6456
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Fort Worth,Electricity; at user; consumption mix - Los Angeles Department of Water and Power - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Powder River Basin, BIT, Surface",338.5744304,3.760184848,0.026782059,0.4,0,0,0.161049239,0.136495322,0.107258741,0.061250201,0.068334947,0.093874434,0,291.3455,0.797767621,0.121155912,1.60169E-05,9.293325533,292.3933,293.9537,291.5243
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Fort Worth,Electricity; at user; consumption mix - Los Angeles Department of Water and Power - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Powder River Basin, BIT, Surface",348.6069381,3.723956992,0.746151093,0.1,0,0,0.133981434,0.145405089,0.114426301,0.069502944,0.078206357,0.091755171,0,304.5035,0.88862941,0.130038644,1.68267E-05,12.14625379,305.738,307.3639,304.7124
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Fort Worth,Electricity; at user; consumption mix - Los Angeles Department of Water and Power - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Powder River Basin, BIT, Surface",316.6178546,4.340242406,0.087925671,0.2,1,0,0.12776945,0.130008852,0.128724087,0.065998375,0.067310572,0.059871889,0,228.7342,0.548996463,0.113580074,1.53398E-05,7.325111521,229.6359,230.8468,228.9363
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Fort Worth,Electricity; at user; consumption mix - Los Angeles Department of Water and Power - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Powder River Basin, BIT, Surface",344.5947846,4.112159814,0.384344283,0.2,0,0,0.152619215,0.194479623,0.102945911,0.069552992,0.059639012,0.089345468,0,294.9584,0.82254506,0.123624333,1.59466E-05,10.55127614,296.0964,297.6696,295.1614
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Fort Worth,Electricity; at user; consumption mix - Los Angeles Department of Water and Power - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Powder River Basin, BIT, Surface",340.9338027,4.096157609,0.098187321,0.3,0,0,0.133251364,0.087583883,0.117341877,0.06665439,0.066351944,0.092886244,0,289.8856,0.800630995,0.122372724,1.61963E-05,9.418754661,290.9145,292.4394,290.0487
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Fort Worth,Electricity; at user; consumption mix - Los Angeles Department of Water and Power - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Powder River Basin, BIT, Surface",338.3665571,4.40294862,1.424262138,0,0,0,0.121045886,0.12182555,0.111731546,0.061848894,0.064959278,0.110151379,0,315.758,1.042220088,0.13160117,1.61644E-05,15.2936234,317.1702,318.896,315.9716
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Fort Worth,Electricity; at user; consumption mix - Los Angeles Department of Water and Power - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Powder River Basin, BIT, Surface",335.0167972,4.19502942,1.92823649,0.3,0,0,0.110265153,0.182417633,0.098000485,0.068131202,0.067886968,0.094913558,0,305.7677,1.007010756,0.133928221,1.61103E-05,16.44994842,307.2727,308.9357,306.0261
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Fort Worth,Electricity; at user; consumption mix - Los Angeles Department of Water and Power - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Powder River Basin, BIT, Surface",339.5898384,4.244423476,-0.319306752,0,1,0,0.21233577,0.145140314,0.117670913,0.065707228,0.067032794,0.095309061,0,266.365,0.715611806,0.116417118,1.59768E-05,7.660557917,267.2714,268.7106,266.5137
Electricity; at user; consumption mix - Tampa Electric Company - BA,natural gas extraction and processing - San Juan,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",341.7037398,4.134999112,1.786264195,0,0,0,0.164189192,0.116062926,0.116193475,0.066295839,0.058329055,0.101938256,0,320.918,1.055294621,0.134545581,1.58633E-05,17.46395747,322.667,324.6276,321.2878
Electricity; at user; consumption mix - Tampa Electric Company - BA,natural gas extraction and processing - San Juan,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",313.1963288,4.019763082,0.339451079,0.3,0,0,0.172180753,0.133870323,0.112982192,0.065308617,0.06117331,0.082000047,0,267.0672,0.725445218,0.118848365,1.52242E-05,10.29011869,268.3172,269.9282,267.3674
Electricity; at user; consumption mix - Tampa Electric Company - BA,natural gas extraction and processing - San Juan,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",325.6454925,4.739796424,0.226057314,0.4,1,0,0.136144295,0.129034768,0.117426513,0.071902044,0.071060876,0.085640014,0,254.8693,0.706523152,0.119077077,1.58167E-05,9.669027263,256.0048,257.5121,255.117
Electricity; at user; consumption mix - Tampa Electric Company - BA,natural gas extraction and processing - San Juan,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",356.9968704,3.837580721,0.482105136,0.5,0,0,0.147920881,0.087957087,0.089688533,0.059081522,0.069186494,0.105536346,0,316.4738,0.950545458,0.126970501,1.58806E-05,12.62246712,317.8428,319.6942,316.7357
Electricity; at user; consumption mix - Tampa Electric Company - BA,natural gas extraction and processing - San Juan,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",319.463713,3.62406014,0.779644134,0.2,0,0,0.168222404,0.183550321,0.099269156,0.074146148,0.067795885,0.103730687,0,294.7362,0.905713399,0.126132587,1.59662E-05,13.12105664,296.1611,297.9599,295.0338
Electricity; at user; consumption mix - Tampa Electric Company - BA,natural gas extraction and processing - San Juan,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",330.9460957,3.782254916,1.283978531,0.5,0,0,0.153171959,0.167049301,0.105313506,0.058857489,0.062046431,0.102369349,0,304.0187,0.97114232,0.128329419,1.54702E-05,15.06706239,305.5619,307.39,304.3345
Electricity; at user; consumption mix - Tampa Electric Company - BA,natural gas extraction and processing - San Juan,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",314.8255893,3.483758252,-0.174722322,0.5,1,0,0.099568025,0.15819961,0.106537306,0.063136109,0.075149575,0.063935806,0,230.2471,0.542856551,0.113087427,1.53183E-05,7.278468688,231.2726,232.6593,230.5224
Electricity; at user; consumption mix - Tampa Electric Company - BA,natural gas extraction and processing - San Juan,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",340.5000466,4.045695743,1.252292801,0.4,0,0,0.136867408,0.134275663,0.095086619,0.069475486,0.060459841,0.099303576,0,306.8997,0.967760444,0.129682688,1.57187E-05,14.86590554,308.4114,310.2165,307.2009
Electricity; at user; consumption mix - Tampa Electric Company - BA,natural gas extraction and processing - San Juan,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",346.970003,3.868177119,0.988472816,0.1,0,0,0.156396167,0.137308967,0.098465347,0.065926934,0.064769309,0.111158255,0,321.7002,1.024528106,0.130419158,1.60198E-05,14.77896707,323.2288,325.1581,321.9955
Electricity; at user; consumption mix - Tampa Electric Company - BA,natural gas extraction and processing - San Juan,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",338.7269007,4.59810662,0.43562953,0.3,0,0,0.170611191,0.118094464,0.110925408,0.057522059,0.068612292,0.09959581,0,301.5449,0.881507509,0.124644465,1.57594E-05,12.04348108,302.9178,304.7347,301.8398
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Processing",320.6682987,4.30899107,-0.917270419,0,0,0,0.167203067,0.136615807,0.104180729,0.064564636,0.06724983,0.10536399,0,304.287,0.802797569,0.125881151,1.79287E-05,7.581401701,306.5897,309.781,305.1698
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Processing",331.6115806,4.530334273,1.268048432,0.5,0,0,0.136441029,0.137059791,0.098790787,0.057946182,0.070424554,0.078920236,0,309.2093,0.918825859,0.139316555,1.75803E-05,14.93424329,311.7248,314.5946,310.0699
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Processing",361.1810108,4.783736029,1.051821273,0.3,0,0,0.079236448,0.139493737,0.121432674,0.073443565,0.055818603,0.101808879,0,338.0149,1.062576195,0.144300704,1.82554E-05,15.3486742,340.9558,344.4868,339.0524
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Processing",336.6275501,3.976086195,-0.439715025,0.3,0,0,0.166738566,0.128273606,0.106727514,0.067494454,0.05957351,0.101925211,0,319.4585,0.871411586,0.130371199,1.7956E-05,9.612427823,321.9356,325.227,320.3882
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Processing",339.0024919,4.338075965,0.697678386,0.5,0,0,0.162310582,0.132792566,0.099474277,0.06788985,0.069122168,0.107400087,0,341.2067,1.044414176,0.141056351,1.84877E-05,14.51320143,344.1234,347.689,342.2528
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Processing",311.2608324,4.173661258,2.45508585,0.4,0,0,0.179756491,0.149587024,0.108484199,0.06338313,0.066713045,0.093241694,0,330.2551,1.115164133,0.147554669,1.78989E-05,20.24966694,333.2867,336.5078,331.2627
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Processing",318.6134965,4.102724027,0.286184217,0.2,0,0,0.171618033,0.107262872,0.114783289,0.068532173,0.068097279,0.121370855,0,333.325,1.030377702,0.137153676,1.85207E-05,13.13395338,336.2262,339.8885,334.3847
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Processing",348.8344692,4.451307764,0.64810844,0.3,0,0,0.13879646,0.112107044,0.111671612,0.065660543,0.06909856,0.093234511,0,330.4232,0.968816463,0.140865939,1.84186E-05,13.67598015,333.1125,336.3916,331.3799
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Processing",335.7505024,4.96884352,0.452385106,0.2,0,0,0.101375404,0.13038007,0.113902019,0.0637838,0.070598071,0.094259031,0,310.0792,0.909687282,0.13700021,1.80564E-05,12.34925443,312.6061,315.7364,310.981
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - PacifiCorp East - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Processing",340.3814153,4.147452753,-0.861093593,0.5,0,0,0.14904116,0.142878284,0.095402239,0.070390646,0.064987094,0.100555272,0,313.0179,0.818454956,0.128573202,1.81041E-05,7.883910463,315.3571,318.587,313.9115
"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Surface",329.7489148,4.26089679,0.537488581,0.5,0,0,0.16102463,0.12741457,0.103779102,0.074014836,0.079203852,0.107339962,0,313.4312,0.985423784,0.141800886,1.85733E-05,13.4777204,314.7314,316.4819,313.6269
"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Surface",303.5762678,3.985888167,0.301595364,0.4,0,0,0.169803674,0.121575536,0.111815667,0.066247337,0.06641183,0.10453546,0,285.3493,0.875258432,0.131954989,1.73323E-05,11.60579451,286.5125,288.1119,285.5317
"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Surface",328.7473751,3.502399956,1.553398298,0.3,0,0,0.102388894,0.15078874,0.119870725,0.063240904,0.069100199,0.088145091,0,296.7965,0.967142866,0.142656104,1.7575E-05,15.92409602,298.232,299.8461,297.0355
"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Surface",345.4354001,4.05870396,0.489779197,0.3,0,0,0.13878055,0.150288292,0.136691515,0.066625716,0.059900921,0.092321571,0,305.4803,0.909538349,0.138372881,1.77999E-05,12.52455182,306.7078,308.3487,305.6748
"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Surface",334.1353079,3.875274866,0.808552983,0.1,0,0,0.170557882,0.136780759,0.108187751,0.073959401,0.068476657,0.126589348,0,335.7363,1.130960571,0.143998289,1.84446E-05,15.47989155,337.1727,339.0895,335.9341
