elec120V_cmu_plant,natgas_cmu_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"CMU, normal-weight, A1-A3 q_cement",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Surface",151.188371186824,0.12104670937849608,0.1729498926539273,0.09532842211186243,0.06179568644585598,0.06529849371202016,0.10104631121823114,0.0,279.9916,0.6598266832104698,1.3797966053460378,1.1077489438740698e-05,10.23774299310644,288.4062,311.6349,287.6492
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Surface",164.36569502825844,0.1304242105907942,0.10570232639386783,0.09587836702483346,0.07212510266187461,0.06885112582484659,0.08381020189550313,0.0,286.2394,0.6412105473774642,1.3836408520751877,1.1725378993173108e-05,10.233351331229155,294.6767,317.9184,293.9156
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Surface",182.73758432561698,0.13015854533983837,0.1069652994488717,0.10944270561723284,0.07416558381082003,0.06393019011551077,0.07178263002839995,0.0,295.1493,0.6350106226993523,1.385950854328744,1.1873125499715966e-05,10.28426370212207,303.6066,326.8649,302.8395
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Surface",144.44431673323763,0.12899057399705063,0.13924344091658794,0.09128772273672829,0.06329430698498589,0.06329257719571041,0.08948563001884333,0.0,269.2823,0.6097222017240498,1.378145774414285,1.0896322911332561e-05,9.814465518880965,277.6634,300.8212,276.9434
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Surface",170.48000890403443,0.12816048565549043,0.16252925963742315,0.12019364739803177,0.061349332783090654,0.056538431424179664,0.0944400858564769,0.0,293.595,0.683462128228687,1.3820134909864905,1.1121510663369376e-05,10.556771152111388,302.0548,325.3464,301.2679
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Surface",162.00018267666505,0.11743645409604132,0.08020758454426337,0.12021968025357058,0.06438796241558281,0.05519620180473884,0.11129471155709765,0.0,294.1097,0.7191970046784537,1.3817373190888997,1.121420829865476e-05,10.767331848385018,302.5713,325.8909,301.7675
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Surface",168.14381344344284,0.15271943399353055,0.1648395986069033,0.08657255384129464,0.0625062936411056,0.07714634755917145,0.09249187325179498,0.0,294.3865,0.6799975797744922,1.384029770061352,1.1628891959245814e-05,10.657650908861696,302.8762,326.1975,302.0754
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Surface",170.64426983013163,0.18302099999215055,0.16262142517517275,0.0950262203827198,0.06409487272432242,0.06910209798829578,0.09015172962763744,0.0,296.7353,0.6802176262112885,1.3839931617253436,1.1502571945839035e-05,10.797362944680703,305.2613,328.6181,304.4446
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Green River,"coal extraction and processing - West/Northwest, SUB, Underground",181.03173166345772,0.08657012726769342,0.15722339658420087,0.12719881513049483,0.05789841703457141,0.070424734168919,0.09004577137904558,0.0,312.1466,0.7238519049132427,1.3863908009873305,1.2148272470466706e-05,11.153084498190514,320.6326,343.9281,319.8011
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Green River,"coal extraction and processing - West/Northwest, SUB, Underground",181.3852565592953,0.12961659964956027,0.13193386641260085,0.11686885480588621,0.05765395802015284,0.06526095481616971,0.124283107036848,0.0,334.2137,0.8563091673056273,1.387594791744861,1.221240932073615e-05,12.271809810364857,342.7993,366.2873,341.8661
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Green River,"coal extraction and processing - West/Northwest, SUB, Underground",142.9555628247531,0.15570039039815342,0.13345142245295155,0.10195068135040522,0.06975141894678955,0.06616491078652978,0.06047974343934375,0.0,273.2888,0.5669174761231309,1.3805469488254232,1.1756094220740524e-05,9.861386902721128,281.7629,304.9361,281.0042
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Green River,"coal extraction and processing - West/Northwest, SUB, Underground",180.13351491804494,0.14761774508834596,0.15427957283682103,0.11979457908147292,0.055286387649961265,0.06324663284114299,0.10771381526974451,0.0,325.2264,0.7931165070363906,1.3859400022256874,1.192687799023661e-05,11.745628655910457,333.8135,357.26,332.9081
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Green River,"coal extraction and processing - West/Northwest, SUB, Underground",152.11027931967033,0.11421899943807738,0.12136213416772379,0.11076031822652545,0.0706517531398544,0.0648226354149212,0.06835182798829442,0.0,280.9403,0.6004925412196117,1.3821839328629748,1.192275687995005e-05,10.124743854779815,289.3911,312.5643,288.628
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Green River,"coal extraction and processing - West/Northwest, SUB, Underground",171.0122732380471,0.17681486140657432,0.0868240064293524,0.09859685769845566,0.07150925455961087,0.06811749985248572,0.08242612871744603,0.0,309.6844,0.6976513321217978,1.3867893085094005,1.2420606386183389e-05,11.123256923549128,318.2813,341.669,317.41
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Green River,"coal extraction and processing - West/Northwest, SUB, Underground",178.93395177096153,0.16740687315823777,0.11619464168263476,0.10288119858191427,0.0697140082513643,0.06293263365857164,0.08657997421960521,0.0,317.0018,0.7247580736340193,1.3871609037699975,1.2310160154836398e-05,11.319004654691138,325.6046,349.0179,324.7198
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Green River,"coal extraction and processing - West/Northwest, SUB, Underground",173.294569014289,0.10364946650314068,0.13167020412024524,0.11716202759040818,0.06465014303591621,0.071424730337069,0.10849062299889613,0.0,317.8088,0.7790383934313754,1.3874987539893489,1.2479780495642253e-05,11.663882769807111,326.3314,349.7006,325.4579
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Green River,"coal extraction and processing - West/Northwest, SUB, Underground",166.12272256491468,0.1595312609829244,0.12833511517360047,0.12645318065771446,0.07342217196265974,0.06614692750146775,0.09967406296520674,0.0,313.1435,0.7450277524921299,1.3876131397404725,1.2663025907420082e-05,11.504027791364779,321.7261,345.1312,320.8394
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Green River,"coal extraction and processing - West/Northwest, SUB, Underground",163.54714396917998,0.11178461274607396,0.1153551627603526,0.10051131525116204,0.060647806721746765,0.057819501334024935,0.09941259453596273,0.0,301.9249,0.7132171212893177,1.3820537338876546,1.1506709463741249e-05,10.94142250284227,310.4094,333.6972,309.5852
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",173.32082989546984,0.13583866443450654,0.13012792596409434,0.132329518998728,0.05879269351851222,0.06873809557272081,0.10933610273243176,0.0,318.0204,0.8271829761789335,1.3880003153204628,1.243578884059144e-05,12.34276334907268,326.3031,349.3546,325.5243
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",147.84472394587647,0.11155324160430659,0.16006884679183978,0.09911111797924113,0.06996869777221705,0.0631634984616832,0.09266423922743872,0.0,283.4049,0.6994162211293922,1.3829268578589107,1.197266362293933e-05,11.09043477333985,291.5417,314.3622,290.8842
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",154.21632520028894,0.08334589653662569,0.12627221390381674,0.12288732219170512,0.0642757948695582,0.0645931021071671,0.08940944879032664,0.0,284.1354,0.6952384014851551,1.383142699743625,1.1905267550007262e-05,10.987460559451208,292.2527,315.0573,291.6063
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",183.1059918969229,0.11985732118097517,0.11431416304536554,0.15096529452316662,0.06772904009202142,0.06082222123088071,0.09808536883838617,0.0,320.28,0.8109291867012844,1.390052050950849,1.2735916585315035e-05,12.259604138980322,328.549,351.5765,327.7825
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",191.14634926275886,0.10125360120580139,0.13386727823754144,0.11269152824109893,0.057312859759283206,0.06157573579451322,0.07258528893658252,0.0,307.2406,0.7137686982892741,1.386329606795983,1.1850502121519377e-05,11.278124820338896,315.4134,338.279,314.7363
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",200.19629443068078,0.11888069398362383,0.11982225203259281,0.11046702044464851,0.05751115685779591,0.07212144265736638,0.10326609197443364,0.0,337.6584,0.8701203726717275,1.3916158837359334,1.2663454664194991e-05,12.762421518929548,345.9864,369.1162,345.1691
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",181.7169280279342,0.19303442969692505,0.12623777817606893,0.11152187644329314,0.06213878410733042,0.06510351650076229,0.0928048251873927,0.0,324.3092,0.8072455877336637,1.3889275072120009,1.2484359651153762e-05,12.407217111561406,332.6342,355.6938,331.8454
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",167.68306291053807,0.12258778512230799,0.17198536744549148,0.10161796531635084,0.05758553413876559,0.06873280309603642,0.0995310844238837,0.0,304.7613,0.7693751217007023,1.3851288404004212,1.1972566125462486e-05,11.734566585796774,312.9775,335.9252,312.2553
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",178.2360540342276,0.1043552163428911,0.11598692651572987,0.10670048557720573,0.0627658759261955,0.06328579313123643,0.10384584990520487,0.0,314.9073,0.80750381335786,1.38724241013742,1.2196907795186864e-05,12.05829158403779,323.1497,346.1556,322.3987
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",161.53723326296682,0.15901914773919543,0.12411271108685211,0.11053984270459606,0.06052067820758214,0.0644847882887953,0.09249836432470333,0.0,300.1067,0.7420122928534485,1.3844464538519634,1.1968219208984687e-05,11.601121003020737,308.3241,331.2432,307.6129
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",172.23892952340688,0.15134006650768603,0.11828160850016135,0.09102481739446339,0.06896372270488792,0.0715695158962761,0.09156842262776094,0.0,296.2668,0.6784811320828681,1.383909866141535,1.1944706301725264e-05,9.922356485294298,304.5662,327.6949,303.8519
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",177.47118532965268,0.13617326953191633,0.14627045229886007,0.10499616111914434,0.06247067691099213,0.05919799705176242,0.10224423514128031,0.0,302.6539,0.7205371972375969,1.3825748054910754,1.1449175656373727e-05,10.208950772814003,310.947,334.0948,310.2194
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",167.9359380212667,0.16160899573649118,0.1392704606780675,0.11578799998641102,0.06482945450381923,0.06463767284189957,0.09877526290545013,0.0,295.8046,0.6921704455985258,1.3825802267733347,1.1686722024598385e-05,10.024493711999076,304.108,327.2483,303.3868
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",155.88363551885246,0.11735716981759228,0.12994876336721742,0.12566612807821217,0.06674506819989326,0.05191634721924166,0.09875070284409036,0.0,280.2061,0.6540071644327625,1.3789768847783377,1.1172619066811398e-05,9.524769942002482,288.4328,311.4661,287.7635
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",161.45423584515646,0.1037413704469076,0.11535304597062085,0.12113547213230272,0.06527112013809305,0.07016768776757326,0.08198292610706813,0.0,278.271,0.6157004260098046,1.3811817373937796,1.1657246916883048e-05,9.233774968816462,286.4887,309.4898,285.8383
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",158.035852099514,0.14415844746704523,0.09936879811399615,0.10052541059487835,0.06354780279202693,0.05670348468633728,0.08896390550657772,0.0,279.0137,0.6298606426531557,1.3785296854671356,1.1029586611708574e-05,9.391121426779465,287.2588,310.2939,286.5925
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",194.97318291918393,0.14951143179715004,0.18023678272463906,0.09785029571642948,0.07270986373965145,0.06493746457226562,0.08753214664057114,0.0,313.847,0.7138065389980759,1.387265458828502,1.2199166446813358e-05,10.311684587189848,322.1878,345.3845,321.4399
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",153.68327386995026,0.11518647818884842,0.13464952177703057,0.11499339899999811,0.06768842826987467,0.04967734148674091,0.09526528323888234,0.0,276.0686,0.6365362697097485,1.3780201767832883,1.1016318509938252e-05,9.359667138471304,284.2835,307.2919,283.6275
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",143.20662133633778,0.1094629464320887,0.1238124011408143,0.11416433144793492,0.05767669427142766,0.06274369646581786,0.10569430218153017,0.0,270.8398,0.6417941228487664,1.3766827299026392,1.0920427174049094e-05,9.347052602414935,279.0383,302.0327,278.3872
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",160.91773806471602,0.12816864712342532,0.1435982587734247,0.1125094111360386,0.07650852627494531,0.05973841563004685,0.08108757914984349,0.0,279.6982,0.6159176850823733,1.3816703689820855,1.1768004395961964e-05,9.301194492840558,287.9407,310.9678,287.2788
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Processing",174.30829152623295,0.11042064926089343,0.13520587963592487,0.11611396751362693,0.06071684050381684,0.07297901466062096,0.07855058060549466,0.0,299.411,0.6911583188341754,1.3958891518736332,1.3358381720075921e-05,11.153445688994365,307.6311,330.6117,306.9323
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Processing",143.4546904077466,0.1661102449561191,0.15075403050090735,0.10306205274486832,0.07053409532316388,0.06688823952416376,0.0845058245855646,0.0,281.1221,0.6572448221017326,1.3924413754853362,1.32139282180451e-05,10.863544894357474,289.3406,312.2923,288.6564
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Processing",170.21148024340013,0.15340278783491734,0.14980658484853965,0.10337071181705478,0.07146706984691306,0.07195080086966184,0.10555931676720577,0.0,316.0479,0.7918570506178023,1.3993233396526832,1.402786611038904e-05,12.131381312357721,324.4018,347.5907,323.5962
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Processing",157.27537200158994,0.16869033270362685,0.17453057078427675,0.11043051128062163,0.06533464203636076,0.06621778515106404,0.09410475318100718,0.0,297.1874,0.7153879658671918,1.3939279658563388,1.321056468856945e-05,11.35977798899028,305.4728,328.5365,304.7343
