elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 20.7 Mpa - national avg, A1-A3 total_cementitious","concrete, 20.7 Mpa - national avg, A1-A3 q_electricity","concrete, 20.7 Mpa - national avg, A1-A3 q_NG","concrete, 20.7 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 20.7 Mpa - national avg, A1-A3 plc_boolean","concrete, 20.7 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, SUB, Surface",247.2092292481797,3.8818970309820706,1.4961387145013554,0.5,0.0,0.0,0.17771771837157052,0.07897165043957491,0.11667778145302214,0.0593656211715171,0.06209772813722053,0.10777673674547296,0.0,256.309,0.8725000246012679,0.12963593529821912,1.6408376649965197e-05,13.70378112896145,257.7825,259.4464,256.6198
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, SUB, Surface",308.0929278544943,3.8783508905332083,-0.166382600318709,0.3,0.0,0.0,0.1778559266088408,0.1445647273578553,0.11362725871415434,0.06575976091326255,0.06545027097951127,0.10948843083276703,0.0,287.5127,0.8280266520947275,0.12913372808934018,1.7633189834126732e-05,8.612838413297341,288.6737,290.4387,287.7389
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, SUB, Surface",264.41516573173925,3.5706489423647145,0.43117851243071736,0.0,0.0,0.0,0.14442860700264717,0.09815538340784266,0.1019111745172054,0.06543812963186747,0.06068079044768565,0.10940029945725196,0.0,253.9687,0.7859409206295589,0.12453384102706534,1.6587599488581852e-05,9.79217762668541,255.1208,256.6839,254.1848
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, SUB, Surface",271.23846296649833,4.14883573131431,0.32661919949833074,0.0,1.0,0.0,0.11620656214694877,0.13001057082314266,0.11815120922641556,0.0727606107555176,0.06329599327901929,0.08651040764109932,0.0,226.1639,0.6486635576436695,0.12170220093861941,1.6596510062733886e-05,8.479875343590312,227.2236,228.6168,226.3912
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, SUB, Surface",275.0005764069358,3.966416167061769,1.1742117031187276,0.1,0.0,0.0,0.18005847976955205,0.12956728321294286,0.10635468459428901,0.06351905050480412,0.07033739954189533,0.1104204628896696,0.0,278.6507,0.9146829328669641,0.13397190991620672,1.730207666568198e-05,13.227029741648641,280.1205,281.9002,278.9527
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, SUB, Surface",278.5629746294704,4.421598090502068,0.11990548696673609,0.5,0.0,0.0,0.1254454241457794,0.12166542705513157,0.10072863460323647,0.06481416611182929,0.07241883041525635,0.08661801667179689,0.0,246.0339,0.676596715445257,0.12512936996811777,1.705557409408366e-05,8.01051612662239,247.0692,248.5253,246.2447
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, SUB, Surface",320.698938258955,4.040591241143951,1.3972732014754494,0.5,1.0,0.0,0.10494199774472454,0.15877921700014597,0.11827326239927849,0.06728111261086964,0.06078236168298877,0.10504132163974586,0.0,287.7837,0.9515462401170632,0.1358820508705716,1.7163556426949057e-05,14.413525967817613,289.3337,291.1472,288.1048
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, SUB, Surface",286.83294101659135,4.196299020879764,0.960269270948815,0.1,0.0,0.0,0.10851951619607415,0.09401811129862814,0.11088788717666458,0.06441405637789215,0.07244172466652685,0.09791341900478906,0.0,268.3784,0.8398026299236568,0.1333269483205659,1.7407206000210127e-05,11.861189835464273,269.6579,271.2526,268.6165
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, SUB, Surface",279.81438479272094,3.6897744685805405,1.6397224903395062,0.1,0.0,0.0,0.09761348571039659,0.1094547093222929,0.12653678051906952,0.05934646289426889,0.06613695145948435,0.1286545701609133,0.0,289.4335,1.0413652408983682,0.1375045113812939,1.728878146207189e-05,15.480421904731282,290.916,292.6732,289.6677
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",292.0816860937756,3.987350410174004,0.8498098366954594,0.4,0.0,0.0,0.09163237907443325,0.17366749320588332,0.1034797922738022,0.0642973821198594,0.06509904785929146,0.09693782204096558,0.0,249.5027,0.7923694721660086,0.12143728458414685,1.5327175755435553e-05,10.894022049991033,250.4591,251.6891,249.5965
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",277.6560380540319,3.7558922586283057,0.5780006433805425,0.2,0.0,0.0,0.14327051184711134,0.13355270287734017,0.12680109788644253,0.06432375022076238,0.06525514160065524,0.10939602446835744,0.0,246.7536,0.796384564291674,0.11960531890986066,1.549756286106113e-05,10.145249970386976,247.6481,248.8869,246.8217
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",318.91574244126036,3.8712484637752684,0.766595793511211,0.1,0.0,0.0,0.12747223198506338,0.1731502342268205,0.10165847888511427,0.06202888099277093,0.07115357116823853,0.08273322906212766,0.0,257.7151,0.7616536737115562,0.12409753321952798,1.56519703327875e-05,10.508821090952093,258.671,259.9011,257.8247
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",291.5340038055609,3.320555471273575,0.3134260286242868,0.4,0.0,0.0,0.14037676209618438,0.15233332298104874,0.11441457021384524,0.06991817131320935,0.06989239359163472,0.09798021922815045,0.0,246.262,0.74115267332027,0.11983257593057774,1.5796314092185145e-05,8.944395508806204,247.0841,248.2843,246.3245
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",242.54637380558412,4.315644710347175,0.13893485007285278,0.4,0.0,0.0,0.1738544979699266,0.09042220374334989,0.12635069982500927,0.06773091972530561,0.06554360661330866,0.1067480214282728,0.0,215.5915,0.663100784446119,0.11183490329808696,1.5110213821927362e-05,7.673874669441114,216.3329,217.4408,215.6513
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",288.0265486707552,4.091218653080807,0.6333239409577018,0.5,0.0,0.0,0.2078292874015239,0.10681043272626009,0.1063225889452438,0.05148754487816674,0.058693480053291745,0.09439200535338038,0.0,242.937,0.748407968110123,0.11705880980524634,1.465594776508083e-05,9.955503674658447,243.8468,245.0455,243.0348
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",312.33480260981526,4.020058870821955,0.5594977129080543,0.2,0.0,0.0,0.14050449745306495,0.1616258782171152,0.11501282230779197,0.07447692809968205,0.06893666985243829,0.08245660688297318,0.0,252.9949,0.7307694134519698,0.12372219179044194,1.603222481502676e-05,9.664805159972502,253.8994,255.1128,253.0966
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",267.03505146688326,3.8296792495867322,0.8223006405296007,0.5,0.0,0.0,0.16970560028119513,0.13751941569163886,0.11049484345702032,0.06505141258164623,0.06301282017654022,0.11151072310054728,0.0,243.2637,0.8113162011426798,0.11923959265733157,1.520230241495061e-05,10.983292915775621,244.2221,245.4682,243.3507
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",273.93695885191016,3.828651943214372,1.4497266734260368,0.4,0.0,0.0,0.14007314464897516,0.18338039057481323,0.11758491098229075,0.0684403654804046,0.06418998313144793,0.09792050454146031,0.0,247.1152,0.837206181335612,0.124431736150921,1.540588070971109e-05,13.075844831033839,248.2427,249.5157,247.2571
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",272.20476671073664,4.246496326711038,0.746194168432321,0.5,0.0,0.0,0.13826679517929302,0.1303556359789753,0.1203430444428939,0.0699925391096338,0.062493386183104765,0.10773487471641274,0.0,243.9739,0.7972611581016135,0.11998884697395854,1.544586259183544e-05,10.64152461101096,244.9118,246.1513,244.0584
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - Florida Municipal Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Northern Appalachia, WC, Surface",289.7833081310292,4.065356882494136,0.7828879609814197,0.5,0.0,0.0,0.14972343355275725,0.12349659014167445,0.11157170666941542,0.057936533178588615,0.06411453488728253,0.09289406678294379,0.0,272.3462,0.7937984392867954,0.12081658343360036,1.5301679080389317e-05,11.258552126366057,274.6979,277.5156,273.2057
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - Florida Municipal Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Northern Appalachia, WC, Surface",276.9150338115344,4.226604166832185,0.8403640956686087,0.4,0.0,0.0,0.13102093509627175,0.16339207082098825,0.10161340769502902,0.06735447557733225,0.05975293020052041,0.09191114535949044,0.0,259.4127,0.7661527896693938,0.11927103921177318,1.5151676489345613e-05,11.067374138876078,261.6643,264.3397,260.2267
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - Florida Municipal Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Northern Appalachia, WC, Surface",308.00576134973204,4.9218263486869205,2.0818463445621167,0.3,0.0,0.0,0.11568338746358024,0.1684426102905069,0.11377820570387666,0.06774706054101082,0.06349355618796179,0.07824176083421341,0.0,286.0457,0.8984976903094977,0.13231518089714195,1.5727347312411544e-05,15.954137243708393,288.6063,291.352,286.9195
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - Florida Municipal Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Northern Appalachia, WC, Surface",301.7849749422131,4.141274908744006,1.385161666687278,0.0,1.0,0.0,0.14138547251577316,0.13665364577634317,0.13082871804542356,0.07195553538966828,0.06105593882276317,0.1236461307591646,0.0,291.6222,0.9843561152528983,0.1275971453144682,1.598330765835508e-05,14.776769359692173,294.4838,297.8207,292.6492
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - Florida Municipal Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Northern Appalachia, WC, Surface",271.429456523024,3.94367045535138,1.430948700345325,0.5,0.0,0.0,0.12473440196006634,0.14032599670149246,0.11579954379658847,0.0690693605674369,0.0660014596871022,0.10876800028748375,0.0,275.3283,0.9034648085245244,0.12550352542750537,1.5694751456732085e-05,13.946111423162842,277.9441,280.9527,276.2554
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - Florida Municipal Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Northern Appalachia, WC, Surface",282.01220692689844,4.278794376788701,0.8962106779595322,0.3,0.0,0.0,0.11883871427249801,0.1354450379935828,0.09562738382322902,0.0733972338787261,0.07211540028857619,0.06529538337572911,0.0,244.4948,0.65928544611713,0.1208817913613359,1.5554102977217798e-05,10.358703171340457,246.4113,248.6228,245.1681
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - Florida Municipal Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Northern Appalachia, WC, Surface",313.4756218149139,4.304394111110071,0.6164772148082,0.3,0.0,0.0,0.14777124019452823,0.1325446548689057,0.14033460089353786,0.06804660123593811,0.0789417374622405,0.08710999503759559,0.0,288.7811,0.8020507832878063,0.12752471724326342,1.6736478006649532e-05,11.009793061547441,291.1582,294.0606,289.6535
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - Florida Municipal Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Northern Appalachia, WC, Surface",305.552984945093,3.502701065713401,2.1139163131122642,0.3,0.0,0.0,0.12978916303334984,0.1250429264431755,0.10387699310183325,0.06942912957006672,0.06452020226086647,0.07438584689542414,0.0,283.5328,0.8816754039818449,0.13208098043411162,1.567581970004174e-05,15.956443712785198,286.0493,288.721,284.3887
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - Florida Municipal Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Northern Appalachia, WC, Surface",283.2221837809722,4.3118619451003095,0.8721136359927372,0.5,0.0,0.0,0.14722205079799125,0.11220346955886745,0.0840641532750983,0.06491466671871815,0.07040053310673976,0.06244346470865261,0.0,245.7803,0.6481346127587281,0.11922692477863216,1.5133742129603883e-05,10.294434480437399,247.6885,249.881,246.4569
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - Florida Municipal Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Northern Appalachia, WC, Surface",266.0184462508307,4.100629573651244,0.7761709653974213,0.4,0.0,0.0,0.14854065391756957,0.11609963868922206,0.1305608893567021,0.06705827659123625,0.06816675744294462,0.08595779896288228,0.0,250.9983,0.721127067087651,0.11946297557444277,1.5542879256370262e-05,10.566256330784318,253.1243,255.6451,251.7641
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Central Interior, BIT, Surface",251.84333349241263,3.7506877221520494,-0.4634152618757933,0.1,0.0,0.0,0.08715265911389847,0.12082537060359788,0.10334313258683087,0.06281807059010903,0.06905706719536889,0.10390491305736252,0.0,225.4992,0.625024249569419,0.11690405604505147,1.65356377487395e-05,5.651041500445145,226.3794,227.8048,225.6724
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Central Interior, BIT, Surface",313.8800587959907,3.923922625118659,1.0734564309388932,0.5,0.0,0.0,0.15947865052234322,0.1471574251989474,0.08316695540654317,0.06663226853137655,0.06911844030225854,0.08905630081328789,0.0,289.4479,0.8762580179481559,0.13634422403942514,1.7369770659751146e-05,12.685274753085672,291.0151,292.905,289.8259
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Central Interior, BIT, Surface",252.96733188780428,4.461596680455969,0.8708426738289496,0.0,0.0,0.0,0.1268963290780309,0.14388460816290402,0.13942654753941455,0.06876549241487158,0.05736496738577969,0.10497922109685043,0.0,248.6312,0.7980369441492232,0.12735082820503754,1.6763758327445796e-05,11.166166656687443,249.9749,251.6352,248.928
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Central Interior, BIT, Surface",282.31185760559214,3.5014653266042526,0.8585927109575755,0.1,0.0,0.0,0.07728835594051786,0.12079744528151962,0.09203004857905175,0.06731251297181565,0.06873068898144427,0.0978031807917486,0.0,259.1451,0.8113578701583979,0.13038626936682762,1.7006471186612866e-05,11.211211403568862,260.4335,262.0532,259.4061
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Central Interior, BIT, Surface",326.23669830328635,3.7759689723480716,0.5305422486923212,0.4,0.0,0.0,0.1380942324903903,0.13393680945184414,0.13924771418012818,0.05900678848728534,0.06210601747931014,0.10044036950124959,0.0,298.1631,0.8930037367009365,0.13521263779366674,1.7659157642914393e-05,11.192112429957891,299.597,301.5113,298.4827
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Central Interior, BIT, Surface",305.30544247617075,3.7690524432544956,1.1639338279306206,0.3,0.0,0.0,0.05730316329808588,0.12028741632574988,0.12534506144242022,0.057719205259452136,0.06327167373858009,0.11569100548525404,0.0,289.3812,0.976025266023183,0.1357494695953322,1.7223088754282096e-05,13.490451700690235,290.8158,292.6198,289.6388
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Central Interior, BIT, Surface",292.0371141769251,3.7782749429469353,0.6257098126238011,0.3,0.0,0.0,0.15479021936165485,0.12842439061817526,0.11656863937372598,0.0649027491300042,0.0709440141769475,0.09370758016576507,0.0,272.1234,0.8080341245900226,0.13223385198761475,1.7513231387724654e-05,10.720282517490032,273.5185,275.3069,272.4535
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Central Interior, BIT, Surface",297.119305502419,4.737884745128035,1.5714971636200303,0.0,1.0,0.0,0.13344408391157053,0.16892040604355943,0.09797811509992477,0.06699538126197035,0.06779325876334341,0.07733454618651239,0.0,258.8927,0.8115063964340424,0.1338861823757077,1.6962226407833048e-05,13.734778527558625,260.5193,262.2758,259.3093
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Central Interior, BIT, Surface",295.04394564123515,4.293609379611786,1.4121204465345665,0.4,0.0,0.0,0.09795374955691102,0.1363446239960422,0.09629967921073943,0.06261187710691378,0.06111637218133339,0.0826387225196844,0.0,265.1862,0.8272353656753401,0.13290919575843776,1.656731414417039e-05,13.056134988065931,266.6516,268.3101,265.5167
