elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.016583086430665257,0.20172083434507634,0.041825054094155434,0.03371355852254483,0.8735092111934876,0.6118968837001326,0.025515779709460694,0.45486562489107907,0.010210850352578578,0.4832708748419806,0.11879093705795984,9.636994507739157,1.3028378527811157,0.010260391857603031,0.03875406188987585,0.15439053974465514,0.12537070809256062,0.0747023496320792,0.11203283918828268,1.0755295831169187,0.11007819905072017,0.26206120105254704,1.7370606409128269,1.5396,0.0,0.0,0.0018490482601502957,0.00012132715063556594,1.2402668492198984e-08,0.03905385009712825,1.5668,1.6532,1.568,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.02193589459890275,0.17812947113644095,0.046080203040797706,0.04225244471956638,0.8424269149408934,0.6219223055653824,0.030455030977333028,0.5479304042279357,0.009870766902413855,0.49928738140733775,0.12299159132930533,10.062297852380429,1.3104745758478342,0.009913532014735866,0.04200240223023136,0.1509101773949905,0.10822263719634326,0.06436437304357573,0.09924094591309168,1.1203282802654644,0.12464998154039672,0.3119534407682957,1.7992792905289186,1.6065,0.0,0.0,0.0019029115326697653,0.0001234935927568027,1.2918366846788692e-08,0.039525357483134925,1.6334,1.7191,1.6346,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.07213478763119682,0.19400039114345882,0.041964203639425705,0.04466023779259698,0.9219390887396136,0.626176760155889,0.034186331225188535,0.41433742789447914,0.009947478884887988,0.5252672710501076,0.12313086474093145,10.248011849798582,1.3117838551174001,0.010096444174959474,0.023845461326351944,0.15108564809823097,0.09948999884613552,0.06792848837409557,0.08664740654702185,1.3024825252182843,0.13041703564855295,0.2780332711374987,1.7793465213246615,1.6817,0.0,0.0,0.0018601842846746118,0.00012313146195659563,1.2555612141184582e-08,0.03948563694002662,1.7107,1.8029,1.712,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.07876908838121545,0.2056934474667887,0.05818619211252922,0.033888385723925156,0.8202797286314989,0.5844979316518478,0.01479689496811831,0.505059618476162,0.01036749470346134,0.4904270887706909,0.11801610840253297,9.411379294106585,1.2702997170788648,0.010175990387906678,0.04842918394775242,0.1497482724469124,0.13425553166698884,0.06872803820328674,0.04801188710679698,1.2411823896920744,0.13116640356014664,0.33554394119231395,1.8222566796735404,1.8046,0.0,0.0,0.001975227058583922,0.00012989602784767775,1.345871099746884e-08,0.041187347720952616,1.8332,1.9242,1.8344,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.05998848472964739,0.1974864825592071,0.055866222598276935,0.03827675874898821,0.892980823555474,0.6407503608259982,0.017467642549248215,0.5883887005822115,0.010363497424054735,0.5251842164596793,0.12142880276616082,9.665318612274495,1.2959028020103542,0.009596420999360327,0.025412714059005803,0.1517618983962306,0.11104220409032056,0.09012125712878206,0.07493359471090093,1.23024864670524,0.12923455446578985,0.23962596592768276,2.0617966577591225,1.6729,0.0,0.0,0.002003060100316462,0.00012878148896216753,1.351378976328494e-08,0.041596701990788465,1.7013,1.7915,1.7025,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.03940917938939773,0.1782992771056689,0.052967861466517455,0.03779222554764807,0.9106394494118769,0.7483689893942175,0.02652071451472627,0.5406363184052847,0.009543721817161063,0.49615552561699866,0.11715002812733502,9.695498104611955,1.259998059900758,0.01010347640730336,0.03010058375306923,0.14628049471516105,0.1450030042086463,0.08906939911953653,0.11458875028961105,1.2520819451394096,0.10472332456223415,0.26251141526188404,1.413362635465789,1.3956,0.0,0.0,0.0017706643244158582,0.00011277559878135725,1.205276659930543e-08,0.03697601860074703,1.4209,1.5013,1.422,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PUD No. 1 of Douglas County - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.06926314664226807,0.16962446962995686,0.05534092451371658,0.04178567596636041,0.763866698248741,0.6887592856475063,0.015362797850202501,0.5420119803423056,0.009801948307097555,0.5010711638012142,0.12145171789302182,10.188081178003486,1.333573619609122,0.010191886566094365,0.027715898496447663,0.14915084135296938,0.13714031995175097,0.07363798929272883,0.09200363080224053,1.097445186780904,0.13014133515024218,0.4753065229290793,1.7628649288376073,1.4126,0.0,0.0,0.0013512608745217098,0.0001066156320002517,1.1583066873815108e-08,0.03521491723954816,1.4309,1.4896,1.4318,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PUD No. 1 of Douglas County - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.035266141453630565,0.1944902458254602,0.0592890850594787,0.036589114422681486,0.9650928406593697,0.7309751590826672,0.04626413022240907,0.41515457537588896,0.009524888721571022,0.5029998793944993,0.11536609144883568,10.179127639798843,1.3524330412586287,0.009995143423480806,0.03824377619141324,0.1398116507944369,0.13898389075765294,0.06637414000724004,0.09398887731409468,1.305864816488418,0.14197553047135508,0.45281991188886367,2.2396457154543166,1.3666,0.0,0.0,0.0012506324756245196,9.84319492714243e-05,1.03486415187193e-08,0.032894402436940626,1.387,1.4527,1.3881,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PUD No. 1 of Douglas County - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.04880587914203028,0.20799402708005274,0.04287813691360213,0.03350182948848003,0.8811999012688024,0.6346307864670266,0.04113352821738109,0.5439286048827581,0.010498317301017877,0.48627092190861665,0.1185270991406296,10.333241813894015,1.2997483265977643,0.009800891563897728,0.035626788733946646,0.15558704347051036,0.05173773674817172,0.08149450329067776,0.09830554482595895,1.0539608006295103,0.1391723181531606,0.26057084145268655,2.2540928429305978,1.4482,0.0,0.0,0.0014432031852649179,0.00011413807732272309,1.1970712514353497e-08,0.03779534892043051,1.4687,1.5343,1.4696,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PUD No. 1 of Douglas County - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.061401716900440474,0.16250107309976625,0.055000719287395375,0.04092067652868274,0.9121563578868863,0.7155953517004755,0.0355425583953225,0.6857384009926114,0.009668202493681829,0.5176291300932698,0.12001633426766041,9.795331477629949,1.299360308477185,0.010029159318694391,0.028829263228641395,0.1562372681086885,0.09610355850908744,0.08506140621098998,0.11127585607524192,1.0557733936447888,0.14006482633212253,0.3999917127218603,1.7644756348079356,1.4284,0.0,0.0,0.0014762434062107132,0.00011395440930030566,1.234802662761324e-08,0.03886341716101351,1.4494,1.5166,1.4504,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PUD No. 1 of Douglas County - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.05590732423019121,0.19574019145404745,0.05242702021272454,0.032818207941799744,0.930057374991839,0.7628096068436214,0.03318589422800226,0.4812664111185112,0.009926586749344568,0.49721467090764576,0.11842515377014025,9.819273519687393,1.2616957861206504,0.009794001065214414,0.030890023144902665,0.14873372697374343,0.06630534784604786,0.06586027904228103,0.07384111754929755,1.1706813002679954,0.13446589557880556,0.3005588956421691,1.806565758482935,1.2458,0.0,0.0,0.001286521522743723,0.00010011146571163476,1.07552892917292e-08,0.03389376207892587,1.266,1.3308,1.267,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PUD No. 1 of Douglas County - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.03600100535846561,0.19511609068615365,0.04585770810478279,0.04092376672113362,0.8899389099883974,0.6915609231990869,0.03724910633363229,0.5147295726857875,0.01034409167756459,0.5039070535363541,0.12168167422042403,10.143604536565759,1.3644425423194084,0.010439758664342939,0.03701163819536289,0.15341323399323215,0.06425798314419537,0.07736463982523126,0.06547343872231713,1.195178676725504,0.13957386612521866,0.31911882133842906,1.7032319625801007,1.3848,0.0,0.0,0.0013525535434699683,0.00010612430745435655,1.1274089346058369e-08,0.03541150560794189,1.4046,1.4682,1.4056,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PUD No. 1 of Douglas County - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.06042103660482897,0.19513578426779268,0.05078126353697393,0.033546515245381506,0.9409761557015927,0.6553449772862878,0.019408988851334075,0.5211071046238122,0.010242576332737396,0.48594940007116044,0.12406653013258599,9.866392313588229,1.2589672958515579,0.009729850894691684,0.04319917560525065,0.16112660129807993,0.07636327672704593,0.060888889093182755,0.07742496693795045,1.0714853952671954,0.12572847246161797,0.3706484273745649,1.629354413594033,1.4649,0.0,0.0,0.0014144189936000273,0.00011165500891411391,1.1684257891608392e-08,0.03717921157789648,1.4863,1.5548,1.4873,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PUD No. 1 of Douglas County - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.07427585904210775,0.17982169053257585,0.0470428165431123,0.04413332546466761,0.8163125945060675,0.7380998785678962,0.04778069096805964,0.5465354758809219,0.010013929740136922,0.48854497364860616,0.12044180761170142,9.580380495325317,1.2499012534237417,0.010307296013200134,0.02070506712741737,0.15304394615770528,0.1101016186495156,0.05714542226739876,0.07538849301895054,0.9619401363569022,0.1340070331601579,0.517621577314033,1.669811984576376,1.3228,0.0,0.0,0.0013534627414853095,0.00010550198577179612,1.1515288084980222e-08,0.035365974381056695,1.3419,1.4029,1.3428,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PUD No. 1 of Douglas County - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.03185994826424826,0.2185834464188932,0.053252986796414895,0.04145674300206441,0.7631990331930091,0.862254706565583,0.01905000943563835,0.6230688777360041,0.010098366421560227,0.5190205265587264,0.11461877049750616,10.037321024938123,1.2419504243702255,0.009586427534231917,0.03974395797106492,0.14105201955672597,0.13527703109148664,0.03952304085901355,0.06120367011509871,1.0690394205058302,0.1093694829982904,0.522924885311328,2.313230596658181,1.0889,0.0,0.0,0.0012918510813932935,9.683647448434512e-05,1.1113160661110266e-08,0.033796206197787435,1.1057,1.1597,1.1065,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PUD No. 1 of Douglas County - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.07305738145457345,0.20956190671712607,0.04601979338774073,0.04133421904288603,0.8422391322494148,0.7980589518881863,0.028663352073301944,0.36841146690138504,0.010257738845920374,0.49750851512915956,0.12228342660012236,9.937764842611061,1.2605711122792713,0.010105763950422465,0.020395304748894977,0.14805296913123475,0.13341360092595245,0.056110479158594975,0.0975942389261817,0.9032797772821266,0.11630971656851058,0.47536399060911383,1.5393285143190307,1.0983,0.0,0.0,0.0011787263126909653,9.207153600487093e-05,1.0044171062882749e-08,0.030783937531047127,1.1168,1.176,1.1177,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.05276194604900184,0.20398355166838553,0.0487248647264025,0.04196228661646255,0.8139908374598823,0.8433925120849861,0.012585758644928089,0.572958967759865,0.010165973569201682,0.49578931971318463,0.12408015023409068,9.712254427733304,1.341852263699323,0.009737063494631465,0.033744894794415836,0.15746867935685024,0.10461614272740963,0.05211338134700113,0.07762349155979734,1.25921716305905,0.13601632825830148,0.37189966851761774,2.4535714596174016,1.2991,0.0,0.0,0.002098119368929634,0.00012005993455775114,1.7806410531114506e-08,0.04235626211253095,1.3168,1.3717,1.3169,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.05445182664157778,0.2015675356411739,0.051268031876598265,0.03887241120201106,0.7696729348906608,0.8245455639673565,0.027468681740792082,0.6101305615627989,0.010091567584085517,0.5169619996604147,0.12428557881450442,9.907626960524844,1.2936067219647711,0.009657033732042415,0.035219967045968206,0.15369156334767536,0.1326983523650647,0.0711264345086081,0.0316547321669594,0.784506597488665,0.1256044974658424,0.2765251159641869,1.7192314520270302,1.2446,0.0,0.0,0.0021662729853620228,0.00012382103488360437,1.8442672693444837e-08,0.04351575564586586,1.2618,1.3147,1.2618,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.07001716820481574,0.1911906424099396,0.055446754610893656,0.03869866804887237,0.8255492753055256,0.720215314493048,0.032863069032231323,0.5445766680288446,0.01041423531211377,0.5192978339332163,0.11860864543989565,10.062481383234866,1.3162572526902567,0.009652507336020856,0.024251646505203502,0.15206276120350817,0.14396621497361137,0.0692615357055689,0.09116573597748297,0.9944787533642914,0.11160858876743963,0.3710798142432804,1.322044456677675,1.4886,0.0,0.0,0.0021986592371985884,0.00013096798870900823,1.8426387313366403e-08,0.04491427243952782,1.507,1.5639,1.5071,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.029918391316629163,0.1746050658225829,0.05547744717228626,0.04193980329129155,0.9079362545779461,0.7893389107883788,0.015604693621149348,0.4657483401535709,0.00956257689533891,0.4923381147501686,0.1183550826720838,9.879906255817248,1.2548411569918605,0.009596714279459956,0.02371213780071625,0.1508979453707973,0.09646247575389491,0.047291772486460326,0.04166132442032441,1.3585155299580172,0.12476837232385564,0.4786975796807671,1.4305345803750575,1.3647,0.0,0.0,0.0018940108235205406,0.00011274608758149274,1.591864901956481e-08,0.03899667037770699,1.3833,1.4409,1.3836,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.050910893485592114,0.20273706735762767,0.04951458201190088,0.0344715122484623,0.9636898487417606,0.6109597781812655,0.0159335200166337,0.459658998650169,0.0104847002036666,0.4871809530966861,0.12251921707218472,9.607193763643343,1.3232502246747724,0.00986662850381599,0.04185107432742606,0.14496176093293836,0.10384648249071093,0.03142410975944869,0.08095245211539383,1.108415420712631,0.11795450538136729,0.3536257399039283,1.708067267332267,1.6638,0.0,0.0,0.0021466477973069225,0.00013331596669222373,1.7532178866518412e-08,0.04472769202018813,1.6842,1.7476,1.6845,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.022732169269085698,0.20746089740976967,0.050581562883515306,0.03693924512873088,0.8893200082200856,0.6266773598165836,0.03720145362694997,0.6334479648665832,0.010204545199423331,0.49862730233614355,0.12067251821681298,10.204429716838376,1.3049326700480386,0.00973557892325533,0.03819475574345193,0.15150069271034045,0.05059847670409865,0.07482186481834355,0.0908709694775586,1.2725907763152235,0.14186636170884545,0.2682663524065236,2.010493186633722,1.7562,0.0,0.0,0.002407561909033908,0.00014380082959153108,1.9805610270830666e-08,0.049222909346215135,1.7755,1.835,1.7756,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.025077977204925488,0.19743545696633805,0.04957422614146028,0.03329703331077654,0.8979357061799547,0.7450405815749475,0.016328153541972784,0.5434681838092497,0.009718722927616847,0.48458279124738635,0.12063726516050494,10.298700963913804,1.2584956512562007,0.010357643763717438,0.03797689941553742,0.1538818849072986,0.09414200578500975,0.0737311140228731,0.04848477783187028,1.035424717484451,0.10124531319290937,0.36288596607211965,2.0483948230752347,1.3917,0.0,0.0,0.0020841203058512,0.00012331832467132257,1.7381155192119558e-08,0.04263852305633793,1.4105,1.4686,1.4107,mca
