elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 34.5 Mpa - national avg, A1-A3 total_cementitious","concrete, 34.5 Mpa - national avg, A1-A3 q_electricity","concrete, 34.5 Mpa - national avg, A1-A3 q_NG","concrete, 34.5 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 34.5 Mpa - national avg, A1-A3 plc_boolean","concrete, 34.5 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Piceance,"coal extraction and processing - Northern Appalachia, BIT, Underground",374.38959277743027,4.0704104253268305,2.29856669045873,0.4,0.0,0.0,0.12002153607965522,0.18473989244103986,0.11097529702079412,0.05505485749279676,0.061109886706070815,0.09880792334225863,0.0,282.8506,0.9872976001909762,0.12849424029921752,1.0854710688114352e-05,17.532386496102646,284.8702,288.8196,283.9772
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Piceance,"coal extraction and processing - Northern Appalachia, BIT, Underground",364.7346956906479,4.173868595085994,-0.04615134158507039,0.3,0.0,0.0,0.11275748551066503,0.14217351053678237,0.08597655152424395,0.069196896814986,0.07401188721725378,0.08757943045463727,0.0,274.5935,0.7332513095764626,0.11794912787827316,1.1511001424781773e-05,8.52128957124447,276.1531,279.7773,275.5971
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",445.27101839275275,3.6591031206411224,0.9842740748515821,0.3,0.0,0.0,0.1093620860559177,0.10474158769152796,0.12552088453681712,0.070940986514686,0.06226291008793422,0.09085161701871475,0.0,330.7708,0.9845086157067449,0.12480585302518667,1.135175144428008e-05,13.609137835038654,331.9684,334.0225,331.176
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",403.8141057859106,4.134134357164071,1.4581423950436903,0.1,0.0,0.0,0.10475539596712505,0.1331509442841727,0.11276395929916473,0.06295432298505751,0.06084409034921347,0.08889921076554101,0.0,374.9188,1.127479029626926,0.13014879709089622,1.0840524615405364e-05,16.213710630064696,376.2561,378.5826,375.3686
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",440.9273093086724,3.6827866026516434,1.2201423283175123,0.5,0.0,0.0,0.1746520665628907,0.14912266643070846,0.10207055220321762,0.0626073016331886,0.05478279401940537,0.08855549452173692,0.0,261.0448,0.819093757339938,0.11416105159657146,1.0226906903825581e-05,12.944286525480699,262.2032,263.9479,261.4567
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",403.4125260554662,3.9990824255646946,1.3696248404975335,0.0,0.0,0.0,0.16975072977721567,0.11708012565791383,0.10624299172502841,0.06939674236894093,0.07401978849602141,0.056879200189743476,0.0,390.5202,0.994205631899166,0.13450311767613288,1.1474464762479323e-05,15.497349575166151,391.9414,394.2078,391.0776
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",376.58606656680934,4.487744909876028,0.38107956333498455,0.2,0.0,0.0,0.12754125333066746,0.12592946460828716,0.11674898633903248,0.05889943502918626,0.059111524757454084,0.10186391966517871,0.0,324.4846,0.9565855984713567,0.11596189144108689,1.0333444330339236e-05,11.519229735613013,325.5402,327.5881,324.8467
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",419.79493200791177,3.4746062766886734,-0.3417930500205498,0.0,0.0,0.0,0.09266799739295921,0.14037285418778842,0.11268328930353802,0.07521841475229235,0.07301070259283732,0.08846277334389004,0.0,399.6387,1.0355868151976302,0.12693052136751876,1.1892694290234343e-05,10.178875468706757,400.6604,402.9092,399.9904
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",415.20435020530095,4.569211616663305,0.8066798327964836,0.3,1.0,0.0,0.08682184515493283,0.12379043555254898,0.12772224394903722,0.06480505053416978,0.06930566450781063,0.09446943089242503,0.0,294.1345,0.8907543489026122,0.11771394755336038,1.0816170969392346e-05,12.42597348822337,295.2547,297.1377,294.5214
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",367.0412548937554,4.07490076518181,0.3730223963214713,0.1,0.0,0.0,0.17401297680463015,0.17572471772676967,0.11359502800824832,0.06518204992949299,0.07630698988177666,0.09302496013739109,0.0,355.7883,1.0028850679487438,0.1225204778917762,1.132601301197389e-05,12.296489940654757,356.9445,359.1903,356.2147
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",390.540680916203,3.7961960259386993,1.0890875696551796,0.4,0.0,0.0,0.14039064065581874,0.1295710665285008,0.12531802688647642,0.06155109129028522,0.0632894165653897,0.10724656266355388,0.0,279.5549,0.9088206553697056,0.11563529629712231,1.0440511351448845e-05,13.140074061002782,280.697,282.5864,279.9392
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",404.6093201744868,4.14751614608784,0.9840703724415887,0.5,0.0,0.0,0.15553049723331885,0.15670355267733319,0.10486780306042992,0.07099908299611016,0.06227335016043915,0.10364770586541593,0.0,249.616,0.8069547412185897,0.11200658868278597,1.0423156593098865e-05,11.977876528713034,250.7015,252.398,249.989
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",380.38924091689427,4.111922068094554,0.6552273886502153,0.1,0.0,0.0,0.13093179500524302,0.09715096045855845,0.10587468348067519,0.06304568610552781,0.06638360323156152,0.09441514310639516,0.0,350.3715,1.0487459269394495,0.13395447143302364,1.1786508756818627e-05,14.548054668130185,351.6946,354.2627,350.8984
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",421.60818507430093,4.4027429520615,0.1997502491635451,0.0,0.0,0.0,0.15459893459178725,0.16809018982000495,0.09945865246991006,0.060244355253081965,0.06857647860616572,0.09264211742231014,0.0,414.4353,1.1677807754378011,0.14118925084191178,1.2377666429703758e-05,14.824662470312882,415.8281,418.8761,415.034
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",398.52207979768343,3.6713196390478706,1.1482498970263433,0.4,0.0,0.0,0.13886508000651615,0.16731547372706293,0.09918414460251841,0.0646172935289383,0.061851611563811616,0.07677717059358916,0.0,256.2236,0.7897218782125414,0.12366889066827219,1.098994249410655e-05,13.445280188656483,257.4629,259.3381,256.7051
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",453.8456256341787,3.70200514382219,1.9345623409817336,0.0,0.0,0.0,0.11307420633507828,0.18907196802642645,0.12407066481728268,0.06132324360703501,0.0651041879656232,0.09951544927575547,0.0,467.9287,1.4987829983953556,0.16041672217409428,1.3454265891965414e-05,22.550909084488552,469.7232,473.2014,468.6042
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",421.62790189067573,4.202889449739844,0.7585611484950291,0.5,0.0,0.0,0.15298352596070655,0.1486670440090111,0.11273653033238551,0.059342638444981645,0.07011460470366336,0.08738142482137844,0.0,239.3914,0.7485122590649389,0.1210530778732882,1.1455115518284565e-05,11.995820255869246,240.5456,242.3494,239.841
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",437.5602519932611,3.8076382861779634,-0.07670507690614403,0.3,0.0,0.0,0.08528176410593291,0.14075950939388898,0.0996252276889835,0.06510190204134073,0.06126757501091843,0.09759576018976625,0.0,309.1001,0.8949948917270303,0.1248556159608456,1.1777378523165358e-05,10.610884946633874,310.1628,312.2776,309.5014
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",386.8282656253367,4.108530064449953,0.042549350613474646,0.4,0.0,0.0,0.15106263058660008,0.1262567516158119,0.11746043762203787,0.06707125348234613,0.06309999474414506,0.11974257719646564,0.0,269.9745,0.8600377344165477,0.11971497154997954,1.1606073422710905e-05,10.827471396130147,271.0452,273.1572,270.393
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",460.9983224205967,4.438957413575736,0.8752789662864227,0.2,0.0,0.0,0.1652573550719953,0.10616226098670759,0.09590860664012292,0.06768498222197403,0.06341739049093753,0.10211970577378238,0.0,391.4042,1.2100502367784594,0.1425651518437263,1.2631109001266687e-05,17.097791216305964,392.902,395.942,392.0174
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",444.6170564661129,4.1390652533671375,0.9452205663392874,0.0,0.0,0.0,0.14160499047475672,0.1104305144081003,0.11577154619441848,0.06813258437589265,0.06766011525800321,0.0711919930682107,0.0,415.178,1.1162046186074068,0.14975694272261328,1.2934193903104341e-05,16.73996758500666,416.717,419.5861,415.8301
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",425.9702320884987,3.6731435588588157,0.938745231347012,0.0,0.0,0.0,0.1173314618865051,0.0972843819750962,0.09928740331485161,0.057303102189315266,0.06598035083769327,0.11643134784237058,0.0,450.6189,1.4545464252491838,0.148108882692243,1.2647143232709214e-05,18.973741896462602,452.174,455.6153,451.2088
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",443.95922663831016,4.3585689573516495,0.8682384209752113,0.2,0.0,0.0,0.13671065028624318,0.14882484303011578,0.10437910450215639,0.06843790949013887,0.06191696266662934,0.10234401286466456,0.0,383.6204,1.1596824551190674,0.12918150302133427,1.154252193770723e-05,14.968632360596047,384.9066,387.4145,384.0664
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",456.57373826394183,4.334441183378818,0.7134925378489021,0.3,0.0,0.0,0.14722092002259443,0.1157115025836148,0.10934911160783094,0.06059560729700712,0.06279556167620928,0.08516086618217655,0.0,334.739,0.9477430777452145,0.12247260005096014,1.106767736405844e-05,12.724815930614355,335.9231,338.0258,335.172
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",403.48744372159905,4.172550652979061,0.333082864086443,0.4,0.0,0.0,0.16553918554933203,0.10993488195577095,0.09199042740653467,0.06838041542422696,0.058195724585140364,0.09680718163111239,0.0,272.0522,0.7948088679409135,0.11011107090278,1.0233349309726587e-05,10.065585178089878,273.0552,274.8366,272.4189
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",417.4873422056615,3.8586684000160627,0.6832124324938332,0.2,0.0,0.0,0.12277204335410134,0.16072415043188995,0.09281352870251743,0.07067177363520186,0.0720551705483389,0.10504235607787268,0.0,361.2735,1.0942139037157355,0.12547442700636047,1.1415800927808306e-05,13.686430293043067,362.4748,364.825,361.6825
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",410.92961486962673,4.5239278488078805,1.4688194438805386,0.2,0.0,0.0,0.1578032266087822,0.09024810331416666,0.10855588582417111,0.06156625248310714,0.06859639713386635,0.09495978934242677,0.0,363.8456,1.12452730176759,0.12942510719919792,1.1218959244942586e-05,16.485770532423857,365.2315,367.6612,364.337
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",423.90246122700574,4.815137392236085,0.42993511248914246,0.4,0.0,0.0,0.1462456266473736,0.16223206306338642,0.10581759607304482,0.060217885969268296,0.07571073795581926,0.09513082890730773,0.0,282.6125,0.8256620441572606,0.11452445177478686,1.0903903681384473e-05,10.63222495263871,283.656,285.4836,282.9872
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",439.80752479221604,4.330415815036134,1.779494062789685,0.3,0.0,0.0,0.13801942771907838,0.18174579767942078,0.12216681523409634,0.06889644832162282,0.06160338755730454,0.09174589856801182,0.0,342.6331,1.0840506512254022,0.1300326058212346,1.1339206762678403e-05,16.941528247495288,344.0385,346.324,343.1201
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",399.17616495525607,3.8873796835547116,0.9729151676748823,0.3,0.0,0.0,0.1478682875089088,0.18983495701570902,0.10440016400184918,0.05030005293273124,0.07084474757548812,0.10872981880906815,0.0,320.5461,1.0177998792672356,0.11941265754614341,1.0567254913026689e-05,13.846909469822396,321.7439,323.9258,320.9588
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",447.9738977336227,4.281689595286848,-1.2051352629446095,0.0,0.0,0.0,0.18360892103346133,0.1437979130128653,0.12171369734921901,0.06648084631088574,0.07368230551375816,0.10865253856991333,0.0,470.1487,1.2537361640893074,0.1306656068972597,1.3164012320105744e-05,10.294940587313283,471.23,474.2083,470.5674
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",422.0674309475151,4.175994353072035,1.177039072620014,0.4,0.0,0.0,0.024436233341123964,0.11684580944915704,0.11693367088691384,0.07334219453498601,0.06103475940970613,0.10051109743010953,0.0,271.7043,0.8782058196287867,0.11728543046355872,1.0492922073288409e-05,12.66989040048933,272.8002,274.525,272.0418
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Strawn,"coal extraction and processing - Import, SUB, Surface",383.33113429525235,4.2677484006681,0.28310979006724524,0.0,0.0,0.0,0.13217639551062482,0.15870988341945863,0.114364714089458,0.07039314704695745,0.06975505890341012,0.11444851495938982,0.0,411.3756,1.2199680275052374,0.13837481732018378,1.311167867082654e-05,13.332477181235165,412.4292,414.6329,411.6178
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Strawn,"coal extraction and processing - Import, SUB, Surface",404.82095652777525,4.119883101409016,-0.3512745573249,0.3,0.0,0.0,0.12971892557226414,0.08997458919071424,0.11498356265506016,0.06570346375432745,0.06585347246808064,0.10526537572911056,0.0,302.1727,0.8308864344119351,0.11997349981571921,1.2045698789086676e-05,8.038037305899115,302.9799,304.55,302.3846
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Strawn,"coal extraction and processing - Import, SUB, Surface",414.618748730802,4.258300353452774,2.089564306792836,0.3,0.0,0.0,0.19205760628144883,0.14065060365230095,0.13370883976962813,0.06380091901210631,0.06805113805337534,0.10615945851603914,0.0,350.6896,1.157345000500604,0.14088319440744335,1.2753940892058567e-05,18.29259661283989,352.0872,354.2457,351.097
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Strawn,"coal extraction and processing - Import, SUB, Surface",434.15695409951326,4.119340407401076,1.3896970747572093,0.5,0.0,0.0,0.12671410450040696,0.1336779050258962,0.09590029041257211,0.06990068808148323,0.07325310884051475,0.08235126586520143,0.0,251.2867,0.7779441242948583,0.12529827468904,1.2016288384914896e-05,12.745214883252174,252.4187,253.8896,251.6383
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Strawn,"coal extraction and processing - Import, SUB, Surface",468.50198655181583,4.389076414146071,0.5031182483385159,0.5,1.0,0.0,0.12373982577319675,0.17940469227396744,0.13273739709297327,0.06189728716899465,0.05298735839459662,0.09978088590524817,0.0,250.8638,0.7483189298828887,0.11521874881137752,1.110784880437492e-05,10.110102168147224,251.8067,253.2756,251.1562
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Strawn,"coal extraction and processing - Import, SUB, Surface",397.2509328493303,3.7912662800574335,1.050125659235679,0.3,0.0,0.0,0.14034210738313863,0.15671761089275832,0.10949834656345268,0.0643106988020772,0.05746685869498432,0.0889325841689505,0.0,300.1301,0.884746406595557,0.12542025816823654,1.1343111123924088e-05,12.65131809516219,301.2198,302.8885,300.4548
