elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.0592925335235337,0.18905071323105796,0.05552685975656134,0.039965592732801106,0.7734662317120851,0.6241182005739312,0.04927731099199528,0.4893741340122536,0.009547210884505237,0.4893239935100851,0.12175787171660504,10.297690636579365,1.2559021394552405,0.0103805072256502,0.02880261887387999,0.26334462948246834,0.08413215563203721,0.061009355841480886,0.07238316274857241,1.0701255095690096,0.11724322007179176,0.2614533735543772,2.094584927098496,1.8549,0.0,0.0,0.0013617429444357395,0.00011826431900005604,1.242022145509024e-08,0.03073053955607701,1.8636,1.8722,1.8614,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.05763971307025795,0.17678286382900552,0.04137349629329149,0.04466100433935412,0.9355435844907201,0.6324297335839075,0.04495999991038241,0.5492870853461377,0.010351222277822604,0.508048516999493,0.12490245664195825,10.192001006376023,1.3048091611136994,0.009839778847581058,0.025857242785673907,0.15052757650994952,0.12313022303054118,0.08001587543077567,0.061734187947386,1.1004536446651605,0.11946647887903376,0.39299341254480774,1.5488579170639545,2.282,0.0,0.0,0.001504102374319997,0.00013174868062807018,1.3152110096548592e-08,0.034104710521622325,2.2917,2.3014,2.2893,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.05328502501620365,0.19018751244297866,0.04312522018491839,0.038758045568355604,0.9950724177585828,0.6748151489425839,0.03734957855982777,0.47922981904384365,0.009800689083750255,0.521962820322928,0.11924170524939785,9.63119028303239,1.3511641146284958,0.009743912714063288,0.04364485390115496,0.2781964975372877,0.1406203718270767,0.08453413223740507,0.08387101410650649,1.2800766896298985,0.13594415828543394,0.30244330798599783,2.1579693262820645,2.1285,0.0,0.0,0.001421235937318854,0.0001225657463189142,1.2563089494871408e-08,0.03239837740439969,2.1377,2.1469,2.1355,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.05817859407143401,0.15981098746797942,0.043451333794594336,0.03437661480276149,0.8181608726574782,0.7948061817101898,0.027683698144006806,0.5152768816497304,0.009664281454414789,0.4875283720330752,0.11540451089161562,10.117983161199371,1.3639438697421884,0.010301707845372057,0.03030546330578155,0.08515193857129427,0.07894821407575833,0.08340049728648449,0.0593450406272717,1.279431218503273,0.12217126969688502,0.4357623947161422,2.0689828956254104,2.5584,0.0,0.0,0.0014864567143360468,0.00013169098501625715,1.313197022128248e-08,0.03355071268601678,2.5679,2.5773,2.5655,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.0633236268262357,0.1992986221414063,0.05286192032684939,0.03259620749247794,0.8551038691415065,0.6465017638060766,0.029923730679710124,0.35659474091191923,0.009956240805278049,0.4825690687275862,0.11437829828893302,9.814460701665823,1.3176391784690415,0.009666567645758626,0.03194179574863012,0.08391557404750573,0.12029808164314833,0.10595618988447249,0.05509878685453475,0.9972102567105203,0.13054475281439382,0.39148897861671095,1.7624595379275148,2.3302,0.0,0.0,0.0015681207170790202,0.0001382341994885974,1.3626617210477558e-08,0.03555733090681279,2.3401,2.35,2.3377,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.04064917075743085,0.188677726652618,0.05742346705099593,0.041367934873441564,0.8533268930887709,0.6216049993652475,0.03973160928800961,0.4629157559810676,0.010067912570004976,0.4850317167870785,0.11470782751951372,10.151043875361404,1.3269475610991832,0.009638262656887352,0.026801426235064676,0.15417133992010154,0.1391709600200838,0.08396975277137353,0.049419000966035256,1.084944817787014,0.12563131844922396,0.47277144182347464,2.1164628333188578,2.3463,0.0,0.0,0.0014721309640070212,0.00012957744373074355,1.2980639112164582e-08,0.033333490923068095,2.3556,2.365,2.3534,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.026649266623162533,0.17330555603348843,0.04889786957611502,0.04189464813307159,0.9316890793645632,0.683084474302718,0.02028754227526806,0.5634016482936204,0.010152520385040515,0.48480349374717835,0.12412600266233394,10.03753065557716,1.2435131625708395,0.009655310031338429,0.05076757458955539,0.1325672589304306,0.061442768092013114,0.07513886944922463,0.03546307283462754,1.1742521406720228,0.1259864058862905,0.33213389487598655,1.4173180009748392,2.1534,0.0,0.0,0.001390839670287916,0.00012309713935309516,1.240674462037597e-08,0.031604207508100224,2.1624,2.1714,2.1602,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.06464975132524121,0.1870561875123138,0.045909828079179545,0.03517837552911538,0.9768616784422754,0.6435705886254997,0.042451840282011905,0.5922967444995032,0.009794338598467373,0.5051829536072185,0.12455561754642619,10.059678969751683,1.303467192686536,0.01028922917802806,0.023727428605943485,0.2621860978598516,0.0561591751483194,0.04939641175264831,0.07197541844957017,1.2303147255795142,0.12479465216558024,0.41022919357863397,1.7641234170984492,1.3857,0.0,0.0,0.0014197876988996372,0.0001541049028283377,1.1582532182613827e-08,0.03740871310399551,1.3955,1.4049,1.3931,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.06272743055456868,0.2113462568250241,0.04705984529029366,0.041503457404765576,0.7904211014046196,0.7586500764288017,0.02383638313584535,0.4920344788550344,0.009760990152240256,0.5112228138060241,0.12024841757355172,10.209861566534016,1.3078524385924302,0.009757469614700778,0.032200159828080915,0.2030533107956607,0.09536720685072281,0.08150169628850651,0.0699425827070579,1.1006887069806668,0.14877864362412918,0.2528716350430165,1.763199828986227,1.0094,0.0,0.0,0.0012053141145665215,0.0001266058172080384,1.0951593842172744e-08,0.03162279832807747,1.0176,1.0254,1.0155,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.052401972727374936,0.21309816435024526,0.04569705484465218,0.042594826705746124,0.8044599616944159,0.5536001083883376,0.038658573825773104,0.5550294813369676,0.010099929965174673,0.48920398865646364,0.11456670806299676,9.687655146617747,1.2887519076544482,0.009925669983098942,0.03423618997134541,0.03129735989014019,0.0749833186216282,0.05399228300411722,0.07635415516792989,1.1175691748376175,0.11371253648551424,0.2707437749631468,2.355641153327407,1.4033,0.0,0.0,0.0014513310633855012,0.0001648483738732475,1.2006506659977893e-08,0.03753638972435056,1.413,1.4225,1.4106,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.04105999743459855,0.1975282633288925,0.04013222748205159,0.037657537819711984,0.8889574005851648,0.6571498415025903,0.04322131460120582,0.5122377653960468,0.009913872240122495,0.5250663905621545,0.1258426081940362,9.56937844074639,1.3345227810871094,0.009925945252359939,0.03578833588294951,0.15023105738913017,0.101569710606294,0.06828735056181873,0.07903142241010797,1.361052071843877,0.11641086523465466,0.3832414183719976,1.942721439381,1.3227,0.0,0.0,0.0013029151546917956,0.00014338767641733108,1.1255722603527814e-08,0.033986207993246434,1.3316,1.3402,1.3294,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.061065219854812794,0.18192594243629176,0.05197699925130511,0.04402078676778664,1.0106447867870516,0.6434815712935544,0.03191598413313313,0.5805372990143439,0.010202255308274866,0.5031604945750238,0.11697009033576942,9.68231544838571,1.3389733921526072,0.009716638790762509,0.035214211060179856,0.15396374365653404,0.13206255268478997,0.03656036355249248,0.09065244543758039,1.3899738058049633,0.11192531877448834,0.29684821703389785,1.1044193007573266,1.3932,0.0,0.0,0.001414457586993837,0.00015317074816621951,1.1553609799550734e-08,0.03725961915791364,1.4029,1.4123,1.4005,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.07818189847379811,0.19738432341685394,0.050123204507791695,0.03474990710806827,0.9213503955888427,0.7132957984122008,0.03807584160506326,0.4982759738162247,0.00968928176572643,0.5109775938455323,0.11534032689282651,9.759679186141826,1.3412481770710483,0.009664818232263868,0.027547509564378476,0.19268172994022587,0.060918777082952937,0.04860137385939832,0.06306178829642395,1.0057933919252882,0.10735984023236818,0.40776630795440905,1.9179281301223856,1.1334,0.0,0.0,0.0012748484557653754,0.00013722669885586145,1.1263629696959061e-08,0.033483047546089426,1.1423,1.1507,1.14,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.0676649735137752,0.22218673999761784,0.04984113896355946,0.032899414334342014,0.9146972272767084,0.6604221432174157,0.018133227696450312,0.387801559002594,0.009656330462705991,0.4820383199279808,0.12416626303140658,10.24223632723514,1.3541558860578264,0.010443802839470686,0.024331923902048243,0.12158266596540251,0.12712358055316667,0.052035368627491085,0.103507470959988,1.301634502922209,0.11197289205770541,0.26123949842962446,1.894755443028425,1.2196,0.0,0.0,0.0012251115640989083,0.00013807429892549766,1.1489023185093317e-08,0.03150202444952204,1.2281,1.2362,1.2259,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.06673087690152774,0.1875699178323284,0.04931852439133226,0.03760669797197801,0.9554377845665218,0.5842008075149228,0.010151411872468983,0.4673045070252509,0.009776888869909834,0.48398872012339184,0.11773096670281079,9.454699935105667,1.343977131239712,0.010152682970399073,0.040132137730357814,0.16843719896814316,0.07676822232278072,0.08862276850741618,0.09279441137881372,1.22497590137964,0.1288747559966062,0.2637107503720115,1.7351593271852686,1.3595,0.0,0.0,0.0013532082073233662,0.00015446035766481647,1.1763161588994072e-08,0.035014667951468556,1.3688,1.3778,1.3665,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.07656786447682462,0.1955117866513758,0.05419439772447116,0.041875217641880645,0.8592283905685564,0.6168718748759786,0.025669200972325272,0.45542917768910585,0.01042754530150197,0.4959616363911703,0.12256624589505447,9.924389310229039,1.3274744657162312,0.010283453346906203,0.03458787954413022,0.16913894630138204,0.08701609216965957,0.06717133910675231,0.06238514239428175,1.057239508397204,0.09024366189672911,0.4251234124743204,1.834705604754153,1.3071,0.0,0.0,0.0013129877225475754,0.00014958010174546217,1.1655581194004162e-08,0.033950572255222904,1.3161,1.3247,1.3138,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.07190404497691605,0.20665830075030095,0.046484128541101795,0.03486520614083391,0.8312832578762216,0.5961916072741905,0.014753411849449793,0.49356309930056297,0.009922654671737622,0.4960088856339364,0.11867700464345413,10.25252461997347,1.312353374596264,0.009598241843236394,0.019827193589444205,0.020639605310057166,0.13060836124780686,0.09038163517970225,0.06645002865895093,0.8895385552389642,0.12410525697952901,0.25202282858507785,2.0338683195437612,1.1941,0.0,0.0,0.001358776359238851,0.00015415342786674626,1.179673449822205e-08,0.035153718421792046,1.2034,1.2122,1.201,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.06330983704498122,0.1836152424362416,0.0545681806613372,0.035646014028186804,0.873901125355247,0.6091002963402047,0.030049444597105353,0.48907353158675826,0.010172653643876825,0.48478142654604395,0.12052038151327524,9.754694165916623,1.2647189801962049,0.009705741587440761,0.035430928602335,0.19116829887681824,0.14142963781237952,0.0579695899782455,0.08914859704999865,1.1212506823717945,0.10056963791685206,0.27128618658059134,1.7225016394937795,1.5715,0.0,0.0,0.0016141026755540553,0.00012931483755402297,1.6245214167985807e-08,0.03712568804706517,1.6046,1.6408,1.5999,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.04291359992203411,0.1680737733778339,0.04394270194599957,0.03787583216689367,0.9711617435487119,0.6806917696179962,0.03869202648929639,0.5874199191770928,0.009534819059270398,0.5175804166348306,0.12489353485100087,10.063161854001352,1.3637691536154253,0.010090091358676176,0.03088579937487416,0.10735233482933644,0.06999923817166989,0.07592316109935411,0.06429528029100383,1.0535661485030103,0.10705662253670867,0.2639978237554797,1.8857005070906598,1.4214,0.0,0.0,0.0016195483968310972,0.00012738044876610586,1.6090449558612205e-08,0.037784374507973346,1.4501,1.4813,1.4459,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.0662848944601322,0.17916843679146446,0.05194856220490647,0.036162584543953456,0.7414486188882286,0.6301360567654224,0.03940009653920971,0.5495959388798208,0.009615975962793864,0.5204147094040774,0.12363644092122379,9.720699252254608,1.3430824937175154,0.00962445945529834,0.028714015054183296,0.0537747479425236,0.10417523401079713,0.0419491556419256,0.06734642824288999,1.2274982710954483,0.11607264532218056,0.4922965771752951,1.9577142496651296,1.7019,0.0,0.0,0.0016412855215426421,0.00013051840967659382,1.653017398335377e-08,0.03775957548918425,1.734,1.7691,1.7294,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.03692031102959278,0.19659033195056894,0.05850732757530516,0.041843234401257395,0.9061382130065472,0.657679057021791,0.022587975901596148,0.6345155722393254,0.009533238965129814,0.4852195526251207,0.12280887498889478,10.394631079610608,1.3634533403922457,0.010185417617614935,0.034156000242508214,0.11383988677066864,0.1353080078459551,0.08745068331972339,0.08114517192585691,1.060956131506532,0.1199058640995767,0.2712887378014393,1.614950472535813,1.5173,0.0,0.0,0.001715080064002505,0.00013317055619232765,1.6700729209125594e-08,0.03976677737684897,1.5475,1.5802,1.5431,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.06413331563446038,0.19428187746680603,0.049205727878972774,0.03445352326735129,0.972135077387561,0.705457192505633,0.027323910114000927,0.5924260905312713,0.009560172025170514,0.4842031230276836,0.11666036492606323,10.339652316769111,1.2741949410140876,0.009676106124691154,0.03132397239787882,0.09255621767599198,0.10459886034419807,0.07406644283007141,0.10421013156626172,1.0129231983504545,0.11860030859395918,0.3630408974569033,1.154415993410309,1.4408,0.0,0.0,0.001662305990291713,0.00012934812177682026,1.6501122548341723e-08,0.03864671174508529,1.4685,1.4986,1.4644,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.04050604153570411,0.19935312492078,0.05259222597524126,0.03965095229262511,0.8072606636769971,0.607039929068541,0.04209565601564518,0.5236981133249496,0.010057800836351431,0.5241026216056877,0.12014150430176984,9.408025365690847,1.2747841817883958,0.010244118097174137,0.028585111179451953,0.12413141326020496,0.06788637537604492,0.09641972272346974,0.0691962427295557,1.1758361893517497,0.1322152726284721,0.2901886002127955,1.7869207545682222,1.615,0.0,0.0,0.0016361224637802564,0.00012992628298697415,1.6293933645448905e-08,0.03749174465454311,1.648,1.6842,1.6434,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.06326080087671354,0.17500342722053985,0.04094356206051945,0.04296694223254724,0.8378058807932145,0.6930963512456819,0.045217037932949275,0.5758198219039004,0.009632736019705898,0.5147522476954549,0.1156873029444659,9.593859775584313,1.284592976432028,0.010333140213807076,0.026786522550040333,0.15802688877754953,0.13290950812495403,0.03424352140159372,0.07169084855743926,1.3004273468444445,0.1237322900775192,0.38986629038653736,1.630804957214599,1.5469,0.0,0.0,0.0016222365201184973,0.00012754285706878646,1.6336288170281803e-08,0.03763269128358867,1.5752,1.606,1.571,mca
