elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Illinois Basin, BIT, Surface",0.05250727270252957,0.18634732944598742,0.040234216682475114,0.04132984468854484,0.8640061454933489,0.7619190875365291,0.04428562153290253,0.5229987098629015,0.010187956378949335,0.5300450029055369,0.11501592999663891,9.664150060257226,1.2837936333907412,0.009756024974843364,0.024961104391575173,0.05942715501618972,0.10541038998771177,0.10064581539755435,0.07151505101188693,1.274008926410337,0.1061864238711063,0.4109028100258546,1.8000689196602426,0.6341,0.0,0.0,0.0010859933351632736,9.181987111465048e-05,1.2567080432385443e-08,0.026331869021394907,0.6429,0.6514,0.6408,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Illinois Basin, BIT, Surface",0.07176535002147805,0.1849785570637486,0.05163323434858315,0.04267608726027651,0.8138732241776022,0.7188727496171023,0.01949237401391977,0.5755413674961458,0.009832000417640518,0.5119942295784286,0.1149744672362066,10.172353300123769,1.3123307113515834,0.010234501029432186,0.048886738197475285,0.10382902897927551,0.134373310597554,0.06805240005285171,0.037719280316199165,0.8480496078047265,0.12459061726498898,0.24812752863791263,2.2169731316222836,0.6866,0.0,0.0,0.0011843777574537732,9.959644339614956e-05,1.308478838479006e-08,0.029148969804572194,0.6964,0.7058,0.6941,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Illinois Basin, BIT, Surface",0.0656672792099245,0.17038880070474235,0.05082788808534881,0.03481209814560655,0.8497965491239066,0.6203594372656427,0.023325077306067164,0.47042383629518225,0.009531785939192669,0.530523926397987,0.11630456660416535,9.644556177977364,1.3599506013996903,0.009829089804727657,0.02430662843836048,0.1333354079632389,0.061831662949022086,0.0413282640444288,0.05826658391098165,0.9093692253933218,0.11993463004274645,0.4234109521024303,1.4367006606959745,0.7483,0.0,0.0,0.001262630334893812,0.00010671082063171619,1.2976140614948446e-08,0.03198179655541421,0.7591,0.7696,0.7566,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Illinois Basin, BIT, Surface",0.017847026679597658,0.19806244092648362,0.04145423545584625,0.03473005757139998,0.8471731155945116,0.7805071478077554,0.022689392247708363,0.48631519288574565,0.009626880108844002,0.494128687500089,0.11881105508396313,10.39259858952407,1.2852254865085293,0.009794669034246741,0.03056491428913088,0.2761986951701479,0.11556144574383917,0.07975950171094659,0.04516519659761139,1.0882984837657457,0.14345376666317908,0.4663864795928341,1.4056673866218559,0.5903,0.0,0.0,0.0010316756008341937,8.680387576082003e-05,1.2014828356818577e-08,0.024875096275708036,0.5988,0.6069,0.5967,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Illinois Basin, BIT, Surface",0.03851030810518158,0.20576022716094847,0.049673554918193204,0.03556836007283116,0.8963930473415467,0.6374687719239299,0.030590165181100984,0.5099015923620022,0.009581807769527752,0.5201740932725901,0.11448385732665567,9.528014814552428,1.3126043100722502,0.009577043091363825,0.022686482660731998,0.15868805026807178,0.05532366487046288,0.07579784792708821,0.074450368377876,0.9712852059372288,0.12666174888807946,0.26209974329261,1.7112719412762014,0.7416,0.0,0.0,0.001262154820399264,0.00010505868724673909,1.293861373262331e-08,0.0315120957451707,0.7523,0.7627,0.7498,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Illinois Basin, BIT, Surface",0.043925145497184334,0.18638621787959248,0.04713520127056438,0.03714999985240394,0.8486814101100221,0.6617754727476243,0.01349020779965929,0.5003002080580254,0.009860913611919974,0.5193681007219593,0.11914604918413818,9.596507550445912,1.243177573696963,0.010403750653816737,0.02812997784213178,0.14843067351655337,0.13597610997960485,0.06680365171234295,0.09445365701247074,1.1741772847526266,0.13316244296759439,0.36416154094232245,1.8197323875590519,0.7047,0.0,0.0,0.0011975594122364392,0.00010029147425824514,1.2726387679416129e-08,0.029785848970593,0.7148,0.7246,0.7124,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Illinois Basin, BIT, Surface",0.048945133118874655,0.22156178307470925,0.05055359795980396,0.03489461814278226,0.8852007741138144,0.7030458871530528,0.036419696486402066,0.5635476366179266,0.01028385075821147,0.5147451445685333,0.11846173808780427,10.141861524562897,1.3413305444485952,0.010090813703041384,0.02306130925961523,0.14115724475640715,0.13498194990727141,0.06338150718261254,0.049154141618866776,1.2821584984243914,0.1278253974674627,0.2600540328606154,2.004951138894362,0.7115,0.0,0.0,0.0012312441076239432,0.00010212491453783732,1.306171405335404e-08,0.030301335623079628,0.7218,0.7318,0.7194,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Illinois Basin, BIT, Surface",0.07741271900948304,0.18550112709896838,0.046892051773309504,0.04006312783221295,0.8262417648191481,0.6673025694979101,0.03298940269081248,0.45243207634048715,0.010295607992398467,0.501407312213765,0.12075491950069789,9.697430956624212,1.2646835900954692,0.010044583608164058,0.042564790468996715,0.08518574986588416,0.13459815694891103,0.04098006665247479,0.09092565834975927,0.8872750485236021,0.1362931185730479,0.37527397363394605,1.3709253588314467,0.7118,0.0,0.0,0.0012239715171703308,0.00010259836507466783,1.3031642438346014e-08,0.030467447205033103,0.7221,0.7322,0.7197,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Illinois Basin, BIT, Surface",0.06972181930860544,0.18963989114974478,0.04392036527123183,0.032400163635425076,0.9383410768387337,0.6169307822660541,0.014924308896304788,0.5738653909937067,0.009936597348438887,0.5013777499350743,0.11442224631214439,9.453131545217282,1.3122421363460304,0.009732365705592341,0.04379802511347911,0.16969188787147,0.066418490726567,0.05803746544138368,0.07333002313315813,0.965353270992389,0.1106064460020407,0.31666932362497857,2.1044406171133536,0.7584,0.0,0.0,0.0013128437767238987,0.00011016732124541063,1.3345946049610412e-08,0.03315274727305841,0.7695,0.7804,0.767,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Illinois Basin, BIT, Surface",0.07422326665241177,0.16691833576069154,0.05236745163463276,0.0408721071984117,0.9475603376985295,0.5624796525191668,0.04163861541115462,0.39993159193874084,0.009603685786910012,0.5188296000778032,0.12151641170522928,9.690564022384503,1.2885334529135828,0.010259647536169718,0.02504353719259511,0.04790801433731988,0.13458203392780735,0.06862037896202776,0.07141293177717245,0.9192228131463879,0.12055460972614052,0.2572347111045654,1.976580086223163,0.8096,0.0,0.0,0.0013719675583220379,0.00011437114112951486,1.3225558314110666e-08,0.03527686396056297,0.8216,0.8335,0.819,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Rocky Mountain, BIT, Underground",0.06019242715036384,0.17512326794944102,0.0585619441030146,0.035650202712667056,0.9686416034629001,0.7600374363991098,0.046036223363942017,0.3917916946054678,0.009963200228299336,0.48317954527981444,0.11574866748790427,10.005446315528541,1.3533563743418808,0.010171231165391767,0.030222860821607578,0.19399003521813107,0.1484607903159781,0.04163256344271711,0.053454094494438026,0.9563257135307561,0.13250080587078222,0.349338558967853,1.9968793821852187,0.7422,0.0,0.0,0.0012154872506661319,0.00010863996953240065,1.0353566981574129e-08,0.03535236596406745,0.7514,0.7602,0.7491,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Rocky Mountain, BIT, Underground",0.06211851988375493,0.2071046603041283,0.046478451934977946,0.04089097826792264,0.8949110604362698,0.8382030684416518,0.024383170107569612,0.4873765021995978,0.0103081236706292,0.49208138462217127,0.12354911604404742,10.050089723173738,1.252904916495868,0.010234178468573657,0.03109285132108122,0.13325478869343768,0.05093723534554972,0.07509145974387532,0.08086905928532107,1.0393770977512802,0.11658254547988288,0.3811223499729083,2.0060373335733894,0.7248,0.0,0.0,0.0012136468432806617,0.00010706421984904187,1.0461237522195287e-08,0.03490145754879161,0.7338,0.7422,0.7315,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Rocky Mountain, BIT, Underground",0.07423024107563174,0.20438346595144924,0.04758471618840536,0.035351314668547525,0.8302058439103757,0.8111042192865792,0.0443791236276656,0.5098179024736316,0.010365028756547252,0.4856115238387679,0.11850071090292164,9.625417414386563,1.2367372528612224,0.009589630888919409,0.02777232627988483,0.24341837687908835,0.1234541275388495,0.03660167783401906,0.08329914851028876,1.2081434090676169,0.10366279212246379,0.4015032195140875,1.0119360866079445,0.7564,0.0,0.0,0.0012646882677977175,0.00011133850494553777,1.0637502177511769e-08,0.03647034857628909,0.7656,0.7744,0.7633,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Rocky Mountain, BIT, Underground",0.06141638777594602,0.161401174983485,0.04373861694039265,0.04318392378749884,0.9586894391097686,0.8242298483732617,0.034583377656282485,0.5490534501014487,0.01011633994942679,0.49243456543868064,0.1233709034308467,10.152638676619762,1.2963781198898632,0.010465163030594991,0.024670722021532053,0.14818843581134927,0.11891314589754017,0.10080102823615489,0.07964400501289615,0.8132587077100265,0.15588961448530617,0.3257710115172817,2.2999499821535903,0.7514,0.0,0.0,0.0012753934061077307,0.00011127227355077487,1.0287403895590473e-08,0.036898526278935216,0.7608,0.7697,0.7584,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Rocky Mountain, BIT, Underground",0.062418077202961775,0.22694826511173918,0.05500757608055948,0.03918321278373859,0.8037033789427096,0.7871139589202004,0.04637073781076823,0.5449458714974595,0.010404383231560869,0.5078164530027345,0.12079384916782947,9.832672877320512,1.2973859998197028,0.009612071262111176,0.026263903475407933,0.2255012207015319,0.1388984475199797,0.09590905397884707,0.07584789908489406,1.1116038101434849,0.12812023614312854,0.3225976217196753,1.4819644779588788,0.8061,0.0,0.0,0.0013376678401971368,0.00011696321758949987,1.0808887847075631e-08,0.0387008739081468,0.8158,0.8251,0.8134,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Rocky Mountain, BIT, Underground",0.06191012292544864,0.19519120510559312,0.04836338817513053,0.04142922526798066,0.8904099786493787,0.662657146556183,0.011117595628483117,0.39276655996061377,0.010467404397748169,0.5199733518017223,0.1223193853754153,9.790121329388235,1.2559029156714783,0.010109196628829004,0.04596171629629664,0.18745709091030344,0.05791800960524383,0.10541471454215806,0.0785105930534223,1.331989439548481,0.11454719108104958,0.26240150168277476,1.3989855654636756,0.8161,0.0,0.0,0.0013294814916730198,0.00011808416544041049,1.0681691526041065e-08,0.03900493127520052,0.8262,0.836,0.8238,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Rocky Mountain, BIT, Underground",0.06699841982781773,0.20625813600704443,0.04612799232095583,0.04433882461838858,0.78065222386968,0.5947083078701066,0.04105266843320354,0.5751240190535412,0.009986439365193148,0.49929407435148215,0.11449445561216139,9.45264262107906,1.2594394884034144,0.010376694599807352,0.02371352199746516,0.0700038696269011,0.1260337711016809,0.06186792246730799,0.07578329765139771,1.0564546359343092,0.13791062278665125,0.31261148275276707,2.03265593023215,0.95,0.0,0.0,0.0015898978866949124,0.00013784558805389317,1.1210680372191656e-08,0.046878454430506554,0.9619,0.9734,0.9591,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Rocky Mountain, BIT, Underground",0.02405928076212522,0.1857877674281765,0.05677868092704021,0.04408400775076831,0.8393399588441766,0.550950271536313,0.029972858457774428,0.4675830354049186,0.010074566810552804,0.5052963047456803,0.11404227760798691,10.320077162382555,1.2791039357707443,0.01006106649086759,0.022589281468018425,0.24289354185968207,0.08295914103215082,0.07283491600795114,0.09830501551403513,1.0560485046169394,0.1250393806688652,0.469741117152504,1.5463928754448846,0.9121,0.0,0.0,0.001511313240453113,0.0001317248219935914,1.066018155506559e-08,0.044896199739741266,0.9237,0.935,0.921,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Rocky Mountain, BIT, Underground",0.0646716684696891,0.21372821262897435,0.048294707926041805,0.03570694730866495,0.9749200817244331,0.6409195574856537,0.020649553920491122,0.6322669255675415,0.009876944612562374,0.5208001879737747,0.11578370058906945,9.559658107816453,1.2798759451026882,0.009922036391879772,0.03829690408217369,0.170596889174525,0.12869149429589305,0.07862505296089688,0.07554315464419975,1.1579879143706715,0.14139951749438082,0.5442278812771757,1.8719774959644147,0.9601,0.0,0.0,0.0016029840193885025,0.00013783616555385335,1.1181512870824072e-08,0.04720826295099056,0.972,0.9836,0.9693,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Rocky Mountain, BIT, Underground",0.07114272511433203,0.19696272808271703,0.04661994864668267,0.04096012661857362,0.80496368355613,0.6418595157057596,0.024330498961453288,0.5625039079929725,0.010292330358626152,0.5262915683875539,0.11597742461392767,10.393734469426349,1.2643697378881007,0.009824553169171387,0.03944047746220397,0.12823084418203015,0.10498175053069808,0.05023626080799995,0.07146966377066107,1.1696360315380128,0.13910261580736766,0.48316558721023806,2.123375593577093,0.92,0.0,0.0,0.0015446912019868124,0.00013351023146367417,1.104379261674966e-08,0.045511750891903964,0.9316,0.9428,0.9289,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.06016773727526712,0.19847319199908386,0.053130294368058405,0.037864962866719,0.9119944414771456,0.6821774483105426,0.030440491416549836,0.5025000531445295,0.010063855637020148,0.5225040128331176,0.118046207230404,9.453920203262836,1.259111765561999,0.009685465560610739,0.02621488401043396,0.11242236242884508,0.10044561381430983,0.095821758233151,0.04177168133761878,1.3546302061091042,0.11870565539053969,0.3541367700790631,2.0482744839339526,2.8635,0.0,0.0,0.0017099666420465692,0.00014244879334990212,1.6092525723919843e-08,0.03726781528828228,2.9286,3.0014,2.921,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.0703879227973125,0.2087761095619961,0.050623353590455715,0.04390894169150261,0.8343302597466498,0.5772358216322412,0.04002964353043244,0.5529078581028632,0.009669043642352985,0.48416386178548676,0.12188092472731864,10.251062579980998,1.245883040165015,0.009810816357317884,0.01995127069534575,0.13835635838896906,0.061483260248683884,0.07805398987502622,0.06883541249408366,1.267467896866512,0.11299785643109761,0.30139860425508247,1.9876956948811495,2.6053,0.0,0.0,0.0016971198706721329,0.00013940258828743616,1.6182855557093136e-08,0.036667738447293256,2.6671,2.7362,2.6598,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.05824327369335559,0.21309365055212234,0.05203026549771948,0.03548098003694242,0.7835994723367716,0.5540287951105614,0.039618711219277104,0.5562496721826309,0.010478670925277104,0.49311754940686386,0.12440259928342799,10.198776897571046,1.3128897196367646,0.00968364719833526,0.0358073655708178,0.1034175925925542,0.07779331878195851,0.08284491076019954,0.09435809370656675,1.2390904149384476,0.12528994176583194,0.3739095681725565,1.3215798686090212,2.767,0.0,0.0,0.001763605805863289,0.00014380556907461664,1.6624695858401433e-08,0.03783063839195339,2.8314,2.9034,2.8238,mca
