elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"coal extraction and processing - Lignite, LIG, Surface",0.07100610115085407,0.18976976396102513,0.04855586717197129,0.034550593435298906,0.7422334454093041,0.683681286364572,0.020238140203395753,0.4976590170154448,0.009755879904618915,0.5296987963241646,0.12162161191283065,10.2284813802797,1.2815976474732806,0.010167101862996379,0.02019821470593086,0.1466913899968153,0.05059757050914955,0.08174701271501708,0.11338109481274418,0.9979266708767061,0.1266658124767372,0.4540426721975893,2.1070147139267914,1.3043,0.0,0.0,0.0015394179798373746,0.00012352065915437682,1.2196273735021884e-08,0.03549092130345272,1.3088,1.3214,1.3082,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"coal extraction and processing - Lignite, LIG, Surface",0.05475785287272588,0.1806015436754293,0.051029821416999306,0.04200899693238677,0.7979867050310281,0.5976768775772029,0.037862174856656855,0.6336011886913364,0.010134889025676264,0.4832336390681486,0.12515015164433232,9.656203856085613,1.3450272594098596,0.010130890725383746,0.0372649009356081,0.14655927119942871,0.1453731893999819,0.1000542986604661,0.07499242376918797,1.1679772074907246,0.12318676120453859,0.3526028962715221,1.4503899824019109,1.5807,0.0,0.0,0.001772727630204786,0.00014318093133310294,1.3668523387555629e-08,0.0410548202622463,1.5857,1.5998,1.585,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"coal extraction and processing - Lignite, LIG, Surface",0.06594044969244646,0.15867226873903342,0.045357544272280406,0.03314761157703286,0.8927649841441265,0.6040263225096768,0.02056043962318134,0.4979276226084096,0.009785719306351552,0.5289283396214777,0.1145806477388533,9.568056527198053,1.3281898265073195,0.009773757866705765,0.025563420356770724,0.16428262478827443,0.14637255414304412,0.05371085861665942,0.03817254413309515,0.8400750618894435,0.14045408440877372,0.5527778616164404,0.979173094794206,1.4149,0.0,0.0,0.0015765721422837855,0.00013110519773347105,1.2430096253273861e-08,0.03655486893414309,1.4195,1.4322,1.4188,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"coal extraction and processing - Lignite, LIG, Surface",0.04347881580502953,0.20742679242446974,0.04592634041704123,0.0417197420597887,0.8916270253357107,0.5784570861186291,0.014406639150958203,0.4352201513247098,0.00983712102273168,0.505180492261727,0.12491540800713014,10.083590414983929,1.357396821140158,0.0096558689923069,0.03005556769608475,0.154552912553061,0.12999792918217148,0.04804590927958932,0.07545045805364445,1.2302252381216376,0.1364983115266054,0.2632544275831501,1.3527092526542757,1.4642,0.0,0.0,0.0015820663008266093,0.00013122801917183466,1.2403286320854986e-08,0.03618046915007697,1.4688,1.4816,1.4681,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"coal extraction and processing - Lignite, LIG, Surface",0.055591062005547795,0.21342793897166676,0.04368907866122235,0.0351428347698241,0.7756758196218396,0.7041769046445638,0.017902390739622284,0.5145377026475227,0.01019192005424535,0.4834554595382655,0.11828476526337418,9.925861252920248,1.3465081369313152,0.010480256628846213,0.036274063664280765,0.14456731401120135,0.14260037971396605,0.07291528541435896,0.06425102811284833,0.9545399767830158,0.15058659616652403,0.31165321164448884,1.7604037777652617,1.2019,0.0,0.0,0.001533469482210392,0.00012097721047026966,1.2170777307765809e-08,0.03516934669691104,1.2064,1.2191,1.2058,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"coal extraction and processing - Lignite, LIG, Surface",0.02980442884023648,0.1712951696764294,0.04458545678652806,0.03467116960778403,0.9588443403887407,0.6208672712206951,0.012851721757753856,0.4372029245802599,0.009500467578791052,0.5274020215369226,0.11680864136424061,9.73762175863115,1.3174194342334484,0.010480694692769195,0.020295207175762355,0.14947567390058172,0.06013640607004109,0.04366443654158064,0.07528052320432427,1.2353410494121653,0.11398081683718539,0.38895705394162217,1.797191273400113,1.3962,0.0,0.0,0.001478670129047927,0.0001225678586232339,1.1624655646140822e-08,0.03422748981790571,1.4005,1.4127,1.3999,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"coal extraction and processing - Lignite, LIG, Surface",0.0678580811592762,0.20463402279991047,0.04432975227613367,0.0338013436846073,0.901039570323645,0.8078796479337191,0.0131702859622109,0.5828148068903249,0.009973291254618898,0.5048120720985265,0.12401861099738386,10.294832251621488,1.2609941363830401,0.010345258261867682,0.026017239682753705,0.15552685784010498,0.12347579887181342,0.08343260241334557,0.04610592950375417,1.1562721475490358,0.09720200901846678,0.359467255462339,1.1959427167209207,1.1232,0.0,0.0,0.001516144040913701,0.00011406065428070815,1.1966502482627001e-08,0.03524726905224993,1.1279,1.1409,1.1272,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"coal extraction and processing - Lignite, LIG, Surface",0.07093887073123134,0.18818264937324392,0.05193096901389757,0.034032626585418,0.8122721185559713,0.6558510563538615,0.018346479316770033,0.45858752712274525,0.010392967425262519,0.5318096320917359,0.11518118070808694,10.151742722112195,1.2862459035617817,0.009921602368781167,0.03435737816743841,0.1462849862209554,0.1331689481276052,0.06243003468788674,0.0763922151821444,1.2615533669045955,0.10375519697988052,0.25902273547185845,1.3739980747489575,1.3502,0.0,0.0,0.0015183978376666642,0.00012393181367791295,1.2072796891558016e-08,0.03494551390340007,1.3547,1.3671,1.354,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.06258542059159335,0.18067006965831275,0.059279290288834635,0.03429619787181345,0.9000008600154301,0.7188184116151458,0.03733517686399562,0.5157019766283278,0.010185546101658116,0.5071603772269753,0.12592329069126137,9.987138362245688,1.3351078878112896,0.00991175605125208,0.02422981500168356,0.1555166866639027,0.14210360271116051,0.0611467263883274,0.07690830971684257,1.3400799589055918,0.15158823021308385,0.33994694488918004,1.596908626413962,0.5758,0.0,0.0,0.0009696665174003833,8.429452400441313e-05,6.388732453731491e-09,0.027890745164458032,0.5797,0.5907,0.5793,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.05328919771852005,0.18391181766928902,0.042628003171563164,0.04272185114918314,0.8799858050816556,0.8080152916798911,0.04254837149404193,0.4600219563744451,0.009541312189314758,0.4848727010551246,0.1249085305676912,9.645379194578409,1.3180562111702185,0.010490403387720167,0.031234487842977287,0.14627923306378077,0.07434952673802828,0.05775969694395601,0.09001633408636463,1.280949889444143,0.14649851830769148,0.38626224871402404,1.3077482083361716,0.4779,0.0,0.0,0.0008340121505864021,7.268625687068405e-05,6.028755451629164e-09,0.023428473996697646,0.4812,0.4905,0.4809,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.04521206969653269,0.2291700447405041,0.05014030657013034,0.034529522403872775,0.7795781547316746,0.728486403369049,0.02311607304226579,0.5153615654974062,0.009730427399357849,0.513091086246844,0.11516389250221655,9.868233868068645,1.346461292876433,0.009809733665536165,0.03299385727410286,0.14642058086194482,0.05211477053645161,0.05158979500875195,0.09032555211314902,0.9455111581947861,0.12638469496500127,0.3407975186829066,2.238360657102509,0.5616,0.0,0.0,0.0009626259734316568,8.329541945659876e-05,6.308679276807717e-09,0.027529120670746483,0.5654,0.576,0.565,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.02729206344247767,0.19691457060051298,0.058925400985992,0.03674518480074336,0.846192347378176,0.6632223369880428,0.024642243967589544,0.4493772181445018,0.010014042839700431,0.5299206297876934,0.12003037936982898,10.242742329037881,1.2483263956480577,0.009786251456158876,0.029136999085672997,0.15250471074172522,0.08961448370462319,0.09532065355183536,0.06331644922060321,1.2156739119752016,0.14937680270324397,0.37987998709958337,1.607980238148354,0.6049,0.0,0.0,0.0010030727809585626,8.625912815270399e-05,6.134980314045454e-09,0.029172585094048416,0.609,0.6206,0.6086,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.04043785117197031,0.1866689638635609,0.04222888069960526,0.0339574226309311,0.883995970728206,0.5603216575787147,0.02910898856746432,0.4154066422415923,0.010409041948679833,0.5147529977209206,0.12487019980596809,9.995852679478125,1.294354238358605,0.010123863269061945,0.026068750321692508,0.15197198523606467,0.11263380933060377,0.06298678684508852,0.08514346055522157,1.1486161762707991,0.1399432599307575,0.3639892056582292,1.7440321673111105,0.6619,0.0,0.0,0.001126391044179895,9.711462364839514e-05,6.376510196021252e-09,0.033316604129432464,0.6666,0.6798,0.6661,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.03496264753163322,0.21369475225529047,0.05955683746713695,0.04246617426727731,0.9351228711797135,0.7956774806002561,0.034623337040318745,0.42307593429481305,0.010341019501678213,0.48613829847647816,0.1237330408676746,10.08051938379515,1.254828000854995,0.009571019532147437,0.026146862309062237,0.14668041452127897,0.055927086276624564,0.08342866896715799,0.07430237893694808,1.2781631716294688,0.1397392457465163,0.29221622235581596,1.9750082775881552,0.5114,0.0,0.0,0.000865109059453613,7.443790418113863e-05,5.873983370771494e-09,0.02454564980041798,0.5149,0.5247,0.5145,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.020089688523667996,0.19552352769865647,0.05231387787507097,0.041610415310428216,0.8756370396635499,0.5983715097111337,0.018410730652812953,0.536880277035378,0.010087727146321779,0.5197077551243605,0.12198926420531067,9.550781165747637,1.2564981930952122,0.00993190390323757,0.021255341254450423,0.1427980741545144,0.06976842773414518,0.06708399918135939,0.07619938058333203,0.8211840693644211,0.15092787846950723,0.3931797464633965,1.7986202336251014,0.65,0.0,0.0,0.0010832864173497508,9.316425964706263e-05,6.491734024962812e-09,0.03153313760863408,0.6544,0.6669,0.654,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.05326636739630871,0.19453979084253986,0.04731866999803212,0.039966086623859365,0.8877916150851516,0.633946860637097,0.049215385534065854,0.6004765437433204,0.010290209875643677,0.5303549040160128,0.12124861351005377,10.120823846579919,1.2617339261620573,0.010452122086835425,0.04679610960837188,0.14425250264373085,0.12513603259175363,0.060044565307270835,0.04515018490559243,0.8668716408599613,0.11631152058797904,0.29070131274101974,1.72601122484279,0.6579,0.0,0.0,0.001119724339778521,9.597417774119153e-05,6.787177980477678e-09,0.03253089946002489,0.6625,0.6753,0.662,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.05944141112086618,0.1791179713679853,0.0406775231452393,0.03249288304057316,0.9033430642904406,0.7432523439682297,0.04453732210515347,0.37569079625694346,0.009749511191096925,0.5265649172835817,0.12562760020727332,9.64132341596755,1.3054676790121988,0.009778997354606642,0.03498097809661192,0.14087521787901827,0.12636683479062252,0.06391580053614565,0.07471018269723076,1.2766430481043511,0.1435581045765489,0.2351500218953562,1.5974893753129722,0.5228,0.0,0.0,0.0008846204143120099,7.744429841006853e-05,5.9282067835338184e-09,0.025463488406933542,0.5265,0.5366,0.5261,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.05445252199385651,0.17778931085623334,0.04080103057883082,0.04155951882213672,0.8817460634691976,0.6153642797773768,0.011143603840991294,0.5978574647501436,0.010214264693144941,0.5082902492505093,0.11540433787479334,9.740366848434304,1.2924782476737355,0.009659385635677094,0.020445922470380715,0.15044040859211663,0.08387788663884778,0.04362348257193138,0.09475004387921555,1.0790074297049668,0.14709467587066238,0.27584632666583825,2.0054060504405555,0.636,0.0,0.0,0.0010985852538894034,9.481479054277213e-05,6.80643151768047e-09,0.03181032741260821,0.6405,0.653,0.6401,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.07683340400860078,0.19270372535992147,0.0474513766645606,0.03986231209243698,0.9267621276414075,0.628634555305911,0.02340918444378434,0.44043786906012944,0.010098455487819107,0.49966645670302345,0.11767385590441658,10.116555455025093,1.3551990308742818,0.010280988775244547,0.028156155692133637,0.14811289410547837,0.053332561590440586,0.07870169570113826,0.047163032475011024,0.8605100650456254,0.15283540738664472,0.3902039651385383,1.187444333081191,0.8708,0.0,0.0,0.0019203913740328275,0.000146511935978914,1.0745656976473361e-08,0.05566183505035912,0.8779,0.8975,0.8771,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.047736775602057795,0.2069930433254468,0.04975879167383537,0.03625383939007663,0.8620649177184603,0.8027582406850402,0.025427772355860155,0.4900333379411028,0.009828394482285627,0.5317659124844677,0.11993828936354922,10.318907355501809,1.3245224956146253,0.009884663800835039,0.029517006499617287,0.15257126796605067,0.11861589010269014,0.06541110862486926,0.10587771163878196,1.2007846753783378,0.10035474325530395,0.34208302044878514,1.968986879403635,0.723,0.0,0.0,0.0014400265318841796,0.00011196791630982987,1.0173499367662401e-08,0.039760044443301064,0.7284,0.7431,0.7276,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.054175291777943065,0.18930178574376644,0.051819969797509025,0.03487031938766987,0.8683032474921183,0.58088795626099,0.03043970215885395,0.35430027140109344,0.01003385313942096,0.49797176456645414,0.12521214092992033,10.281552514640056,1.336211389013998,0.009816530416268602,0.02283362773375816,0.14498426577208598,0.13795527538552094,0.11054209637845802,0.07502335674066021,1.0960662562347943,0.1289103242341046,0.4027160411942274,1.9883452749479291,0.866,0.0,0.0,0.001970757120450285,0.0001487491877715008,1.0153722710322042e-08,0.05770612575736569,0.8733,0.8934,0.8725,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.06075913373443924,0.18648156306274224,0.05766083344529331,0.04226549659016227,0.7712452369634253,0.6897060193779687,0.014723880428751444,0.518867749333765,0.01048520911744569,0.5165856628201231,0.11436955047261499,10.250821618813593,1.2891499056736249,0.010064228591477622,0.04366083217594358,0.15615239840324718,0.06198996823683914,0.05000245818477553,0.07961355475457649,1.1277205798270178,0.14743990877828475,0.2554680631340018,1.2242943337542642,0.8354,0.0,0.0,0.0017503358281612167,0.00013476956371941313,1.0796256372304385e-08,0.05004186659666221,0.8419,0.8595,0.841,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.022261122309477327,0.17657862195938157,0.04559786627398297,0.03607318183326307,0.9029854217289005,0.6830161795957865,0.03389114090028315,0.4644718288963546,0.010133492819783171,0.49307216932192166,0.1145140107025551,9.503475841465578,1.3591567513534835,0.010368245027615108,0.03385653849550119,0.15541748079966655,0.11900567081235909,0.07165029562765855,0.044074769000550754,0.9270911821709473,0.14723281920481684,0.5188853867284884,2.055435205809045,0.7757,0.0,0.0,0.0016417174073755539,0.00012704784062093216,1.0065846860135127e-08,0.04693301097728449,0.7818,0.7984,0.781,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.07120126984505695,0.22105210513084533,0.05014722068178521,0.03302214376196028,0.9330244976239223,0.5745339804682159,0.03322891424143046,0.6197794331628315,0.010272382669359566,0.5156659922182849,0.12410319104877622,9.714212990117096,1.2665829720457111,0.010350986679423302,0.025243125195330125,0.149781073943256,0.06613168485859927,0.08770655811402332,0.10810206161405317,1.1040560550400422,0.13842913952585328,0.32353205033698185,1.6006093148041374,1.0128,0.0,0.0,0.0021825547097451365,0.00016573498994181465,1.2323136108900934e-08,0.06304831912415465,1.0209,1.0429,1.0198,mca
