elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel, crude","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.036110549632383054,0.20283706537479596,0.0402977743762437,0.03806112800544226,0.998858798273988,0.6751448492420802,0.020205130682493876,0.5990406278063207,0.009984583842886656,0.5177012225955892,0.11974716574193832,9.640363282621166,1.2425990692423676,0.010354681198455043,0.038358593334734195,0.23930173050726142,0.059706289286013306,0.10566661826255794,0.06942406130078432,0.882548769297516,0.1503207621496852,0.4355642254193468,1.747190188199197,2.1796,0.0,0.0,0.0001750613786333861,1.118880045220467e-05,1.4044023252931199e-09,0.004587863694579978,2.1809,2.1824,2.1807,mca
Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.036134956997120285,0.18276330254594533,0.052267233019260215,0.03559849216561298,0.7933404632039455,0.6214446810364689,0.0474392554885103,0.4961196771255989,0.010145107000600057,0.4995780784367933,0.12051407968224201,9.537072734246625,1.3586378251666806,0.010063259936455562,0.0235165898434724,0.07891871632463034,0.13563309295876494,0.06928777565307676,0.09786024774927021,1.1777912008932643,0.1116258883418179,0.242033008656123,1.8364202716062963,2.7843,0.0,0.0,0.00205971619280796,0.00015576295453198507,1.9735386497301125e-08,0.04291208125582084,2.8578,2.9401,2.8492,mca
Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.051297716032657294,0.20430664290836809,0.04252920409774636,0.03205790458297637,0.8533327146794332,0.6905810526405535,0.042190693762295145,0.46424731332718366,0.010361106046000195,0.5124707672555309,0.11847644915456594,9.525172906912644,1.2360764390292658,0.01029067428079136,0.031915667538482365,0.25195098520644926,0.10278481353268841,0.054211860151858395,0.07202756389039777,1.177211633644265,0.11335090638260657,0.25519713025998575,1.727471786189069,2.3471,0.0,0.0,0.0017816614588410293,0.0001351159209171724,1.8028035217956234e-08,0.037373857648947205,2.407,2.4739,2.3998,mca
Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.07626862309504197,0.16903397879615875,0.04527526613319944,0.03327390738639146,0.9568457856963111,0.5888380347053475,0.014448438589807591,0.5363603343144991,0.010148573849083953,0.5287782986620417,0.11979662001727781,10.158908440334017,1.2373004305418056,0.009592805732720875,0.035004996105799324,0.25419299003216916,0.0932007686231777,0.030052864267391646,0.05248627638262761,1.2258020994923524,0.1296509058034267,0.3845499676065262,2.132939674540141,2.5186,0.0,0.0,0.0017510774317827339,0.00013443215412944386,1.7501247930095888e-08,0.03700740332526942,2.579,2.6465,2.5718,mca
Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.05736549014505723,0.18540034644078862,0.040342145214193346,0.03489470248876556,0.9312455555305097,0.7276482074193873,0.02589960294537756,0.6071964200472733,0.010084691244860545,0.5073824328993257,0.12483679411858913,9.626412657914136,1.3066340353619676,0.0101494518313873,0.03623946735138151,0.19405338155635776,0.10037162928945012,0.058348494491365005,0.08211797849655769,1.0479487950135307,0.11439617186890357,0.2822649589521316,1.7408819973077014,2.398,0.0,0.0,0.001880411711757856,0.00014255357227849777,1.8511499137548562e-08,0.039519193013238814,2.4624,2.5345,2.4548,mca
Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.07810776712712189,0.22186595098385212,0.05532794494107083,0.0431798673158203,0.904130354568917,0.8091662551281981,0.04705762067471733,0.49303540998014284,0.009764650216103763,0.48777735498183605,0.12379986001097414,9.768313694685485,1.3017491421831962,0.010039148050423474,0.022382242937909462,0.14357543299054543,0.07794409404990321,0.035518056667889555,0.07024161361360431,1.3635389823059156,0.1295082380373629,0.2570370125757212,1.3087632453872073,2.8558,0.0,0.0,0.001992925104009037,0.00015066454177465742,1.966351328715391e-08,0.041807648872179415,2.9241,3.0007,2.9161,mca
Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.058613572079125875,0.1731701923085854,0.05570345868434372,0.042436770649154444,0.9170119916188448,0.7511726538147614,0.034594151752923234,0.43910755517815975,0.010371465176989579,0.5021030388071894,0.11507794744954769,9.786162455727954,1.2876856387545592,0.009820416545142065,0.020744248812235126,0.08580635151639944,0.1404458318564341,0.09949339040694766,0.04871555295379741,1.2737049377690564,0.10749299598287103,0.47309954439088,1.324746721463288,3.1846,0.0,0.0,0.002014620278140264,0.00015510584178436227,1.921297368548531e-08,0.042372188318174075,3.2592,3.3429,3.2506,mca
Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.04855567936777017,0.20346946609651714,0.05101943201673539,0.041785574574731726,0.8792353826635264,0.8179698624865739,0.0213242408297374,0.4452681824801926,0.010018961389326354,0.4926507155921425,0.11750577936127443,9.748207044609408,1.267572034228766,0.009701089341385388,0.02162005717716872,0.16819602428452973,0.13379187549230276,0.08343291586569132,0.049531384128777695,1.2836840321766048,0.15345762237478575,0.39065329633105994,1.7178620762827015,2.8711,0.0,0.0,0.0019062762964232563,0.00014566913896648601,1.876170930079443e-08,0.040038044187849973,2.9387,3.0143,2.9307,mca
Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.03294617089488957,0.19828285051281033,0.05018646427247524,0.042889652414499206,0.8701261683496001,0.6977460616649842,0.02573226856483147,0.4901285115482744,0.009520938123373828,0.48861531583696466,0.11513654246652053,9.93505908275329,1.2706786666764087,0.009999523038247755,0.024535408552722973,0.2023856196005253,0.09758358359148062,0.04523655129997668,0.10586022220527477,1.12619094710654,0.1199456256013564,0.2701660014296737,1.730956791463306,2.4231,0.0,0.0,0.0018885884803717997,0.00014117884653415034,1.8709192081446785e-08,0.039459531070567044,2.4855,2.5553,2.4781,mca
Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.028851716453913295,0.20491433780903634,0.05666574042318534,0.034600190517665066,0.9202156255788423,0.640984839187893,0.02150625697723809,0.4423175710676805,0.010051269787154609,0.4990978466629836,0.11897126319410804,9.594966049404102,1.2832180932960615,0.010336426989416546,0.03408448735388546,0.2198018757959342,0.05880003671500061,0.05308700472991432,0.08678372870241646,1.3621769967570447,0.12758407740937328,0.44393688123847697,1.502604125875429,2.6724,0.0,0.0,0.0017864806549626052,0.00013450617825700343,1.7959036210460527e-08,0.03752087784839832,2.7314,2.7972,2.7243,mca
Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.07328027213698421,0.19993193618548633,0.055181424735992274,0.032348671872372,0.8921827054381485,0.6568131004962541,0.01683985374362048,0.5686052172819789,0.010266712446382657,0.4950827185354165,0.1169433752150268,10.015742239403943,1.3547672990258868,0.00957542000804185,0.023214246070145564,0.25601204113842907,0.07669294361228682,0.08937246356290682,0.09763753322693208,1.3365927905917934,0.13449813114297948,0.47214461554149045,1.8924533796211995,2.7156,0.0,0.0,0.0018242663444494735,0.00013719690738330434,1.840344030814492e-08,0.03825931292083979,2.7752,2.8418,2.7681,mca
Electricity; at grid; consumption mix - JEA - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwestern Power Administration - BA,"coal extraction and processing - West/Northwest, SUB, Underground",0.0495448047717173,0.17139135101247976,0.047243742510575414,0.03500575531107621,0.934492510133087,0.6350138552283286,0.015239929226406716,0.43138696689592754,0.009914231721524199,0.4993664965081804,0.11406320268810394,10.048709347796416,1.314223686877739,0.01035427762946132,0.030384668096444176,0.13391156364245607,0.12620296772640555,0.032073959362150004,0.05282830232898862,1.0579755281526502,0.12431769875712405,0.4601452653341836,1.942008437510184,1.4886,0.0,0.0,0.0020015128946570962,0.00013205741203589088,2.0454805388830707e-08,0.04087588427405316,1.4974,1.5054,1.4947,mca
Electricity; at grid; consumption mix - JEA - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwestern Power Administration - BA,"coal extraction and processing - West/Northwest, SUB, Underground",0.03751903593875111,0.19526938488906428,0.043994826806776154,0.033557748214613506,1.0011407368033138,0.7746364210937352,0.027279325174051718,0.49488418399686585,0.010387109639975193,0.5178148515955412,0.12585145013216992,9.417444431472733,1.3387022132964168,0.010016585332597616,0.0397930439985823,0.17577607586212712,0.14974274284988925,0.07600962384173951,0.10529729894619566,0.9946094590224475,0.14322641194308583,0.3841347051146379,2.088942643551354,1.2596,0.0,0.0,0.002043588071335026,0.00012850896953493747,2.0830085995590766e-08,0.04165069530926875,1.2685,1.2765,1.2657,mca
Electricity; at grid; consumption mix - JEA - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwestern Power Administration - BA,"coal extraction and processing - West/Northwest, SUB, Underground",0.028227799299703052,0.21305409835393588,0.057542369624908885,0.04231161972401264,0.757736330279525,0.7081272122378478,0.04836334393202017,0.5843803860603171,0.00969562185686951,0.505112994854608,0.11578115663607563,9.5091938353822,1.2596053576221338,0.009884651867838608,0.027720205945039423,0.20630157086883977,0.11961811279295433,0.03896470405279896,0.0665547330336197,1.0220320164507124,0.14022065056128186,0.3279316145993358,1.8141868745778837,1.4398,0.0,0.0,0.0022634494742265246,0.00014064600126346166,2.2566930872278857e-08,0.04557896607192894,1.4491,1.4576,1.4462,mca
Electricity; at grid; consumption mix - JEA - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwestern Power Administration - BA,"coal extraction and processing - West/Northwest, SUB, Underground",0.0735605527444479,0.2166770529906878,0.048512750347713574,0.039913583880377135,0.937210028237474,0.6034452594248444,0.03640719300990741,0.49927444566380924,0.010266422293528,0.5063938416156873,0.11831455751808677,9.925232355493206,1.264957703928725,0.010080161314563487,0.028368992406937684,0.200722559710011,0.05737188932453028,0.08342675786382119,0.04207344258754495,1.2656883862840522,0.10486408444052156,0.42987500922507704,1.3387693043805537,1.7583,0.0,0.0,0.002287129560429803,0.00014806045409188862,2.2598631513498882e-08,0.04665516516882768,1.7682,1.7771,1.7652,mca
Electricity; at grid; consumption mix - JEA - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwestern Power Administration - BA,"coal extraction and processing - West/Northwest, SUB, Underground",0.04978903248087037,0.17794777426213232,0.04027337312077735,0.03959199231847337,0.8542633405772416,0.7412635528914159,0.024601171121237386,0.4437099569066528,0.00962647842916441,0.4898073101142198,0.12551577136771672,10.060538082973805,1.2783143173340656,0.009975173478431845,0.0393075250249196,0.16431228431894504,0.07027087770474641,0.07520851647076503,0.08357589187100539,1.1615354364449535,0.11599133767876207,0.3864462925680201,1.597154920037996,1.307,0.0,0.0,0.0019537740809114092,0.00012559217789159886,2.0268869251806513e-08,0.03971616412399172,1.3155,1.3231,1.3128,mca
Electricity; at grid; consumption mix - JEA - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwestern Power Administration - BA,"coal extraction and processing - West/Northwest, SUB, Underground",0.052329250203098254,0.20796604064976376,0.049310665107131904,0.03313992949743046,0.7575661096181405,0.670120421530952,0.021830082001327605,0.536410684046117,0.00993587401694591,0.4828814722282723,0.12512283912302052,9.9291134953142,1.309674877426291,0.009663221102430623,0.02797754361050119,0.19280235244047883,0.11478498938682069,0.10075618106853146,0.04593454888876995,0.9755203365559827,0.1260974886954618,0.2879770633649204,1.346338227776333,1.4278,0.0,0.0,0.0022080602544965254,0.00014000977849674083,2.2255051579121402e-08,0.04455329411532633,1.4371,1.4454,1.4342,mca
Electricity; at grid; consumption mix - JEA - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwestern Power Administration - BA,"coal extraction and processing - West/Northwest, SUB, Underground",0.022410415902729734,0.17577203615491474,0.04609681251552084,0.036197977438080974,0.7662981354169985,0.6802115684711301,0.01417178200845183,0.664901301561536,0.01035096875149096,0.5128762723074546,0.12406307204778382,9.710290139083277,1.331678401620767,0.010018432706408384,0.03495927768784316,0.2062635164530408,0.11395633541395764,0.026866557467225625,0.10269895688526717,1.1238782427927916,0.12192143186971237,0.335084771725342,2.545995896790239,1.519,0.0,0.0,0.002366880581567702,0.00014559446734993845,2.3581667746105142e-08,0.047258768459837716,1.5288,1.5376,1.5258,mca
Electricity; at grid; consumption mix - JEA - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwestern Power Administration - BA,"coal extraction and processing - West/Northwest, SUB, Underground",0.0780895242351934,0.18773178237118293,0.04830047190247018,0.03401066044644367,0.7930413754833524,0.557367826599659,0.048831125565883426,0.6222157447762497,0.00957151672579825,0.5100008512776185,0.12150469895218242,9.56945638657296,1.252290666614338,0.009605401409959687,0.045459775137794325,0.05509142824555465,0.08195585535815196,0.08024038081493684,0.09449226264900688,1.1095551701895594,0.1365528461752518,0.2560638779320282,1.7300438577477268,1.7842,0.0,0.0,0.0025486703183969918,0.00016165316286206551,2.5047990106700734e-08,0.05106633940937363,1.7948,1.8044,1.7915,mca
Electricity; at grid; consumption mix - JEA - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwestern Power Administration - BA,"coal extraction and processing - West/Northwest, SUB, Underground",0.07385535898729434,0.17032967850970615,0.05629544346357526,0.03507047535264353,0.9491227377984184,0.7860815580787703,0.04710460248628513,0.4975602721012812,0.01014544472931004,0.498623289514266,0.11738198389911607,9.70569131781116,1.3046893808923152,0.009689746481194113,0.04617431368338682,0.19864163606501728,0.0872054966952368,0.07517789752134574,0.09560837012325366,1.1292530297096472,0.1341235307445599,0.3075796294590258,1.7067325910466988,1.284,0.0,0.0,0.002053430675545893,0.00012951141122363765,2.1243482586467886e-08,0.04168288756516376,1.2929,1.3009,1.2901,mca
Electricity; at grid; consumption mix - JEA - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwestern Power Administration - BA,"coal extraction and processing - West/Northwest, SUB, Underground",0.07231855130571516,0.2016889170931555,0.041026210798656614,0.03812167159959416,0.84178877452738,0.8194373336322525,0.021085184958714868,0.6648243664658595,0.009800725060186076,0.4823291763014395,0.12331641334647375,9.937883036730865,1.2671251305026292,0.010187004771686044,0.02622065218878285,0.07578623449825647,0.14104206529336788,0.07600221954604917,0.10247745546833233,0.9186116478386575,0.12758292702176216,0.32558333500286796,0.9444890296773626,1.3025,0.0,0.0,0.0023845659965853125,0.00014299285776155237,2.397992815250035e-08,0.0478152582624751,1.3124,1.3212,1.3093,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Nevada Power Company - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Nevada Power Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.03239486194595704,0.15880947983181626,0.046648410290243,0.04084938748368857,0.9672144678448842,0.5772787261836307,0.019542316006559722,0.5075021299818965,0.010129473687112877,0.5191228255855012,0.11598999318772939,10.218977325323221,1.3144243873773445,0.010238850632200038,0.02944822696306004,0.21663628939165203,0.14688194883976646,0.04864078828055304,0.1059828135303647,1.3229086391102536,0.14795976030635902,0.30971672277854123,1.658264322211512,1.6593,0.0,0.0,0.001579735743383925,0.00012518562448367385,1.6939528129654893e-08,0.03857911122363074,1.6939,1.7318,1.6892,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Nevada Power Company - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Nevada Power Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.05268401720920521,0.2189524421707775,0.04854048966620139,0.03346123631749231,0.8688161586114174,0.5755728411725747,0.02665541900895084,0.560091787094734,0.010004335210664492,0.5291266887504794,0.1251952603570172,9.831637065437125,1.2404267648555507,0.009798596947140243,0.03275153640992197,0.22220973648072023,0.0538703348382322,0.04049795031927138,0.10580669941077363,1.1083512042510382,0.12910949721251533,0.2822238397054969,2.074618564848507,1.6424,0.0,0.0,0.0017450530768919953,0.0001344314641974601,1.8505681167256537e-08,0.041859377408070886,1.6784,1.7178,1.6734,mca
