elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Underground",0.06755292654561426,0.2102782742194982,0.05487146362491164,0.04188781071407004,0.8955845755160252,0.6528604077697765,0.049111675721705814,0.6006125242817838,0.010270944247950742,0.5215951436853032,0.11843507340663349,9.424912245177254,1.2597149275444823,0.00953354051555842,0.04441145728855536,0.17992221411876674,0.14129582275617703,0.0706465190370476,0.08046759836304615,1.3881788947298683,0.1273647162842978,0.38461127245923377,2.3616100156446524,3.1681,0.0,0.0,0.002028674268994913,0.00015060695313979722,1.8195810990479746e-08,0.04231895295029876,3.2824,3.4114,3.2702,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Underground",0.04642854965317599,0.19484842531172203,0.0477032614995512,0.03209645421670812,0.9735007890065327,0.6679215220391195,0.033209919158572375,0.44472294542800744,0.010009947600329888,0.509537449166571,0.12572658583150445,9.515689462188655,1.2437553373767964,0.00957911060397857,0.03251937926266617,0.16921037154129173,0.08519281885589122,0.06209241691232743,0.060475816593777806,1.3432065985698367,0.1348756232414537,0.3021085930069898,2.1476806659853396,2.864,0.0,0.0,0.0019046369346650959,0.00014256744018809156,1.7184162244864853e-08,0.040032226998716704,2.9719,3.0938,2.9604,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Underground",0.06466816231944397,0.1742070337479077,0.05734341658421373,0.032601863741037435,0.8046666088183029,0.5707785706371855,0.03376112807039127,0.5199565132696093,0.010358504712975466,0.49746482131147735,0.12369142090628552,9.675340948195682,1.332633610292821,0.010029570569632891,0.030619862199265983,0.14391608977870454,0.06410407263587532,0.06366500062726264,0.03960824561611791,1.1802536835709,0.12660547893760324,0.3844203129984002,2.190611232780455,2.8328,0.0,0.0,0.0018629920489311353,0.00014152557482992147,1.704375904467185e-08,0.03906882207525176,2.9431,3.0679,2.9314,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.05372972735159015,0.19215428329443598,0.042599714621168835,0.04192012868543281,0.7937465541390138,0.7745157547640289,0.014569611597917663,0.5004783116373027,0.010388139288983989,0.49935633985292166,0.11919675419973191,10.07513336399457,1.3469113529767112,0.00996392350868624,0.02863885795115438,0.20416772047240261,0.12236003570823464,0.0869386746597374,0.09173352399879212,1.0457545306403166,0.1264439883508734,0.36504360199536867,1.801860227364198,2.4587,0.0,0.0,0.0019827406421603646,0.00014559368845137201,1.8240786216770858e-08,0.04119293574126036,2.5227,2.5943,2.5151,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.07084418921345591,0.20163000001231157,0.05145384052531186,0.03475774030999419,0.9095448977320949,0.6053399409978695,0.02280856752556818,0.5932201604750681,0.010173314344570361,0.5131410322877095,0.12533502825023676,9.856079719194414,1.2912098850219527,0.00991549085909567,0.03358139310742868,0.13268373461902508,0.05436568125880664,0.05497376299634486,0.08338066653064831,1.0383068013230297,0.14418795123096922,0.2874846853462948,1.586715559342897,2.4772,0.0,0.0,0.0020483444401311578,0.000150639485119019,1.8643998565555313e-08,0.04272415259175114,2.5438,2.6184,2.5359,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.058661332929803384,0.18912951197623906,0.056499200019607745,0.04146541629881617,0.9687233246038038,0.7391795153488603,0.03023589952990568,0.5450004557591487,0.010102481396808138,0.5152852014493818,0.11511411438711266,10.14697824137956,1.2796233615521886,0.009906694040661716,0.04393747161480147,0.2335163399569425,0.14577232504397203,0.05934328843690433,0.06553357757669119,0.901410570549434,0.1269044580926218,0.43138287590193347,2.219431303705057,2.3768,0.0,0.0,0.0019426252276210421,0.00014391962017007277,1.7770084118333275e-08,0.040767477579758606,2.4402,2.5111,2.4327,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.049088134021477534,0.17427624491682475,0.0517270854663129,0.0370568630512953,0.7757464064293081,0.7880792884697053,0.04473538263968231,0.42536078625733936,0.01016262111654746,0.5136610440146927,0.11553446728136985,10.223136400619586,1.2748153727952392,0.009528916698699008,0.024678327704842396,0.08853070844903373,0.0765956755397664,0.06882453408472808,0.09417242393915337,1.1482258452776937,0.13803038684507318,0.41823767591144256,1.3340005131596255,2.8067,0.0,0.0,0.002055081069777249,0.000152190396929642,1.8656831727639678e-08,0.04267707869785187,2.8762,2.954,2.868,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.07332734522876196,0.2227885672840101,0.048641791139326554,0.04340924673236225,0.9919711001016527,0.8579530014856913,0.04328987074556594,0.48870083871530046,0.009660401545958257,0.5317773481170031,0.11900479197980557,9.65396079899885,1.2996149262173946,0.00985321423867613,0.028274827166211398,0.14544579579695505,0.07904424414384115,0.10207184499284776,0.07859566078847893,1.1610993780730343,0.1303203589817274,0.3287866180463847,1.6480588137195666,2.6771,0.0,0.0,0.0021102649008281162,0.0001543416327418356,1.9053467097316064e-08,0.04414158377938436,2.7447,2.8203,2.7367,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.03262464707884064,0.16276348194728385,0.05446187069947508,0.03578588830341318,0.9416101536170538,0.8058092270823125,0.03864009688465155,0.54210022004232,0.009975449613392655,0.503349861675708,0.1163661509613885,10.250559112650068,1.3159796868863765,0.0098083137532059,0.020506757003641678,0.16637425749936574,0.14955815184335902,0.07100446920608663,0.07023230266410825,1.000506225938397,0.09369703908829004,0.46135556513416315,1.1389711020600697,2.5786,0.0,0.0,0.001953660847183894,0.00014617416225882183,1.7675103938673244e-08,0.04096829665913,2.6455,2.7205,2.6377,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.05049883845880456,0.21602898754031227,0.05092228701029417,0.0336602453897953,0.9800095490011905,0.6508422151068293,0.04004831284191134,0.5103254512890034,0.009595772065674673,0.5109465054750372,0.12265253033064584,10.063170318705755,1.2507191107174902,0.01040349500627527,0.031067913835189625,0.18332537798361626,0.08099425452441582,0.06702314928577811,0.06602284705870033,1.135711108472516,0.1391238103567107,0.34011772516139843,1.3839096872622678,2.5115,0.0,0.0,0.001980755768454869,0.00014534862024036843,1.80494617287142e-08,0.041429348886340873,2.5749,2.6458,2.5674,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.037820629552196054,0.1870089343964034,0.0471162030008114,0.03561986171701474,0.8751130295278677,0.5868430925023158,0.03179083636845666,0.5171443743667163,0.010240932426652184,0.515623307406902,0.11767658599111101,9.939508610794705,1.346035442517288,0.0104513762900357,0.03843324153367923,0.19558362773955784,0.09847987041535186,0.10857027872477766,0.06901550526703601,1.4332848367557074,0.12201660500919269,0.2535231967741475,1.6812031859253151,2.6345,0.0,0.0,0.001903277558194757,0.00014087763820607954,1.7495540209897377e-08,0.039734959914244014,2.697,2.7667,2.6896,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.04837544597114485,0.17860828996821043,0.05013684911859328,0.0377565917034707,0.9276121289457953,0.8010250228255367,0.01789323105901696,0.6977064777456959,0.009722291969640922,0.4953865611977979,0.1229772854798737,10.34387412466064,1.2628573146462174,0.00962367624522564,0.022193661050716948,0.14948032917690174,0.06076649197028359,0.0538861299372774,0.051268698068953976,0.9954844044502897,0.12567440987530745,0.3148677237462549,2.184015269982116,2.3458,0.0,0.0,0.0019048031504564065,0.00014245745935198003,1.7432301963644523e-08,0.03996763941869801,2.41,2.4818,2.4024,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.05243558559190368,0.1838632151797531,0.05719192171302169,0.040636269451811625,0.8077184607015907,0.758935008837098,0.035471865407086675,0.535246539957513,0.009624449429115382,0.5134908549224971,0.12261306854408796,9.903386238493374,1.2398978788581354,0.010218613379669167,0.026672534813041535,0.1475347415560958,0.1182373895507302,0.02974448551389257,0.05916206686609909,1.158905862453448,0.12188509185747001,0.46664034004411226,1.3120598779909645,2.7953,0.0,0.0,0.001984591594057723,0.00014813046959209249,1.8109246062470386e-08,0.04138759889549818,2.8631,2.9389,2.8551,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Northern Appalachia, WC, Surface",0.07545633986331125,0.17359346673823128,0.05503447578333189,0.037645746551905175,0.9582015176003056,0.8487412211062211,0.019545886354140653,0.5975093797421521,0.010166653626662255,0.5166772555834496,0.11830895584602319,10.261296133421784,1.319737323033077,0.009903317615674053,0.024942753482809638,0.2641675239728116,0.14388553199640758,0.08553648411803558,0.08676423952613689,1.0510860805152744,0.1259774238885114,0.32429834425156984,1.7375719167028656,1.0385,0.0,0.0,0.0022195937956235425,0.0001351972474081088,2.256192427278024e-08,0.046008004765170384,1.0488,1.0581,1.0457,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Northern Appalachia, WC, Surface",0.07398907426786855,0.21206322468128727,0.04777869476714428,0.04245000681761517,0.9254008618698217,0.643380085015016,0.04698585892705912,0.5832504053415639,0.009684991356305577,0.4981665259905508,0.12066395425448305,9.503129772666975,1.2800476947287194,0.010327140111216647,0.026787945659991583,0.08912550419717352,0.11768578232473724,0.07512585904721109,0.06919024596025398,1.0428633491245074,0.11521516266235883,0.33938082452451546,1.8329099430767994,1.2024,0.0,0.0,0.002513869332836455,0.00015884459737336608,2.3391192380366024e-08,0.05463963554814456,1.2148,1.2262,1.2113,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Northern Appalachia, WC, Surface",0.07628285746475975,0.1883651313003487,0.044908041578601655,0.032624987192779294,0.8091289869877498,0.6454993199970654,0.02435208110155473,0.5437662161148139,0.010484556001250993,0.49010645513436013,0.12148771059561374,9.579565529363274,1.2553139714447565,0.01008450880795664,0.033605804172572515,0.18184073772402515,0.06564491263585907,0.0751382034368778,0.07242875193311946,0.8971147439181395,0.13581614175949663,0.49667630954837527,1.7593104765530723,1.1331,0.0,0.0,0.0023644551068444063,0.00015090446887909299,2.2391512971516753e-08,0.05143720466942205,1.1447,1.1555,1.1415,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Northern Appalachia, WC, Surface",0.05040104508829145,0.1777515546107286,0.047843487704811345,0.04445395016795935,0.9781306553111025,0.6544486510335502,0.010089701345779219,0.5135625213568039,0.01021946102546288,0.5160671293002521,0.12295720736399032,10.044539840616375,1.3109902763330603,0.010175170480997007,0.028367652978081425,0.027044269001065577,0.13481750098820944,0.06526355017672245,0.07898316360108877,1.1060928296869248,0.12063919076491814,0.23050550288940116,1.2155558356242597,1.1012,0.0,0.0,0.0022699140289073124,0.00014623653736803213,2.1296450999582246e-08,0.04992124379696058,1.1126,1.1233,1.1095,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Northern Appalachia, WC, Surface",0.032899101892700816,0.180374049609852,0.04977465113523412,0.039489972119989614,0.9956076945809915,0.7086726640104779,0.014978354812628242,0.5449910926517457,0.010269537667923203,0.5314568109244665,0.12372995446397289,10.114847220670939,1.23822705596075,0.00951860175717354,0.05248685662743494,0.26347828964313674,0.11698496788243624,0.06988242591083321,0.08827604555700623,1.2940635180143858,0.12167598398557486,0.2897563297128231,1.442686511892978,1.0777,0.0,0.0,0.0022332840036348557,0.00014097577190420147,2.135282636518363e-08,0.048307863580783574,1.0887,1.0989,1.0856,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Northern Appalachia, WC, Surface",0.033880850865157006,0.18513156144142856,0.05222188098603555,0.03626858067053694,0.9066689145150177,0.6903380417434282,0.024551442743607065,0.5032014724888614,0.009791457385339142,0.49576817218381264,0.11435865053639951,9.842955659538427,1.2578289271830705,0.00996801658684362,0.0411014927749359,0.09410955360998467,0.08073999394019526,0.06937936100733064,0.06536497875479103,1.2283786240605714,0.11019208327308005,0.3864055476082381,1.952719013918474,1.0483,0.0,0.0,0.00216924178176585,0.0001386193456752743,2.0842523493144207e-08,0.047125370068993304,1.059,1.0689,1.056,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Northern Appalachia, WC, Surface",0.06144627928478341,0.19441732901976225,0.04563207813787759,0.03566738136068069,0.7449117112524625,0.5817125278551427,0.040419423848299156,0.5553900606686207,0.010405632934131572,0.5193298228952653,0.11776639385027536,9.71319581988433,1.3059003510976832,0.010323677828851161,0.030705157492871,0.19098299742225228,0.08215995927971047,0.05689574305727101,0.08056770553134192,1.0122176043345725,0.1326093885348185,0.3245029247386209,1.2546356335766624,1.196,0.0,0.0,0.0024592685574116395,0.00015831577400096073,2.259770039952056e-08,0.054180296765247965,1.2082,1.2196,1.2049,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Northern Appalachia, WC, Surface",0.05353845384096744,0.2283921534846086,0.04999279586060083,0.03770631956749895,0.880259430934515,0.6644613669151785,0.011958450509356355,0.4010977400048014,0.010149155023272814,0.49872278195247066,0.11924405475213178,9.824869329549413,1.3441727580243255,0.009566051344303612,0.03094851356503918,0.16532213228681492,0.07161689010401937,0.08065228510164923,0.04798333617519479,0.9078643933969487,0.15091394210709502,0.37208141234518516,1.7391318273814131,1.0335,0.0,0.0,0.002116980376034897,0.0001384758412971547,2.03195437758702e-08,0.04659884821336221,1.0442,1.0541,1.0412,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Northern Appalachia, WC, Surface",0.052001028615524636,0.16606362084504434,0.05897115104451023,0.04312549553328375,0.8411559015025878,0.7424337525103,0.03825073526798245,0.5415237884934581,0.010218052649222521,0.5158862708791923,0.11949749954186058,10.026988746219962,1.2956189198899026,0.010484901731870503,0.031280669426786076,0.1032108168650421,0.10246292590027223,0.08218904766812982,0.06667238641706937,1.0614840790386677,0.1196517097625316,0.4621513758846211,1.7535532436700583,1.054,0.0,0.0,0.0021831140868050557,0.00013783655070599124,2.1390317620551607e-08,0.04673484454659778,1.0645,1.0742,1.0615,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Northern Appalachia, WC, Surface",0.06859500460500932,0.17672695864858967,0.04335528406327,0.04312866929579495,0.9690397303790789,0.6228578673622271,0.029041525588652396,0.5107513261848972,0.009874323895858737,0.523350553152603,0.11647975522816097,10.060815629453444,1.3025862091079299,0.010333338805121151,0.028106629228255083,0.24939897696813135,0.055433464945419335,0.09788476879859415,0.07416846616324946,0.9650123846290446,0.1278048654049907,0.3344304328679674,1.4606396550846859,1.1405,0.0,0.0,0.0023421254625735715,0.00015200736804397207,2.1641637426964284e-08,0.05198145647800865,1.1525,1.1637,1.1492,mca
