elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel, crude","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.03127210942787649,0.18063009713298245,0.057241513243176244,0.044161151038860855,0.9043093526589018,0.7927215790049214,0.02904443581894369,0.5202776759581503,0.01002832822226495,0.51445431783383,0.11660993987127484,10.055069260199113,1.2537115848615135,0.00952178809872136,0.020051532646858498,0.22539868347947184,0.09438251316096077,0.04826617897767113,0.07043083362844155,1.3858158568334467,0.11385178880279709,0.29378495446287717,2.086000210133585,1.8196,0.0,0.0,0.00011300042552453478,7.878418592092623e-06,8.801401023759788e-10,0.002602213424138134,1.8203,1.821,1.8201,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel, crude","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.03477395577900615,0.20378378366151687,0.05561506744044853,0.040592719615973744,0.8436642432184605,0.6712883954562713,0.013301429201493327,0.5875235624424192,0.01027698708813515,0.499313225968792,0.12566958925434182,9.808781755460982,1.3088797203027123,0.010132240002813563,0.02714472842027067,0.2091545304133215,0.13026419649973286,0.056428599970697775,0.11185300725460064,1.3733899036566588,0.0957898146583918,0.3067466236551318,1.8141030410933567,1.8318,0.0,0.0,0.00012650219239238443,8.815850176106413e-06,9.905619362769652e-10,0.002896125420921381,1.8326,1.8334,1.8324,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel, crude","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.07162738697517286,0.19280129264219625,0.05025429131493455,0.03457742475304622,0.8841147137002658,0.6679983682014179,0.03340772947717435,0.4757486363515325,0.009824491422252104,0.48792663393894353,0.1221641687727619,9.741152922124686,1.3469210150619355,0.010175472141664792,0.04017972823413424,0.20610519259152238,0.08031192044641418,0.0715022457351711,0.03734414175747325,0.9837109902219401,0.10644064755771457,0.31338735615536156,1.948155113488863,1.8834,0.0,0.0,0.00012039207778380846,8.392880157539162e-06,9.389029311210958e-10,0.0027685798020768556,1.8841,1.8848,1.8839,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel, crude","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.06414980421573718,0.18262264628336997,0.043274127413965156,0.043843601066743954,0.8835155512908874,0.6221383873512407,0.035429663079831676,0.44544124101756816,0.010162428609146837,0.5275231756782209,0.11837367331115624,9.639362429969177,1.2987214036158903,0.010448296603673697,0.038978767592775306,0.17028771759588315,0.13582284926916421,0.06347818786676829,0.040926193617954715,1.216443203254848,0.10791909066554771,0.250707076766948,1.406255586800985,1.8605,0.0,0.0,0.00011441117797874804,7.977430747386753e-06,8.902495224321103e-10,0.002637543017796692,1.8612,1.8619,1.861,mca
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Interior, BIT, Underground",0.039009591403029766,0.20798971278928716,0.04651845834936792,0.0423355563168277,0.929508365934344,0.7528325145452341,0.019766074209677728,0.41024953266763015,0.009633328938756682,0.49785050939280734,0.12530018633535614,9.61948836363456,1.3585845432332557,0.010449853075634485,0.027324201929591264,0.19368898029925838,0.07417985738058569,0.08013599361587953,0.055750989866108956,1.244164506284606,0.11705601342701019,0.4717089693448833,1.7782215118998992,2.2887,0.0,0.0,0.00029448542477127613,1.4568690824835957e-05,2.4180996386967275e-09,0.005388762035422948,2.2899,2.2914,2.2897,mca
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Interior, BIT, Underground",0.062196953140272064,0.1734905852408007,0.05681721785184657,0.04477237487469413,0.8689196994531483,0.6659317377856803,0.038112829728657864,0.4485795704558581,0.009943973713106654,0.5016097313711653,0.11663570938337131,9.454118413542322,1.2943893892428846,0.010184044130833663,0.02230491523991825,0.22425493714307843,0.09705684687200487,0.055131076450570055,0.07801000404963293,1.2709981711516178,0.13251972179624005,0.27685062992533943,1.888449694268471,2.3127,0.0,0.0,0.0002473916131999755,1.2273355424445898e-05,2.0192470608258337e-09,0.004547017203850355,2.3138,2.315,2.3136,mca
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Interior, BIT, Underground",0.07738402359101666,0.18140551537413743,0.043717112448693626,0.03243739469224312,0.8129920037949135,0.5782812035209357,0.0444681687915024,0.3989081112475802,0.010014687783039794,0.5083660874474228,0.11665490495030166,9.712026523544948,1.3074685642822779,0.009511754716305349,0.029283488572685427,0.195764188437633,0.12770896166132503,0.06355843209863342,0.07673848987467649,1.2575804935246784,0.0963006284351811,0.4595682061877851,1.822851396000603,2.3369,0.0,0.0,0.00025837984814809406,1.2812668285014362e-05,2.1109879668421473e-09,0.004745596467350766,2.338,2.3393,2.3378,mca
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Interior, BIT, Underground",0.06315850043969047,0.1868142800346742,0.05506085970267803,0.032845013284551465,0.962481815493306,0.613923121190855,0.038466652720149326,0.6818498995851122,0.009635237434268678,0.48646916458431855,0.11951549438868754,9.588723216537929,1.2684350972152332,0.010001960772517417,0.03009925151416599,0.15784014893357584,0.068782220661987,0.06970394405742844,0.04781593805600767,1.0915981351973227,0.10508878733232066,0.295237227451256,1.3315637725774623,2.3252,0.0,0.0,0.0002656682951763142,1.3165967845746555e-05,2.1733988603294746e-09,0.004874743921013884,2.3263,2.3277,2.3262,mca
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Interior, BIT, Underground",0.05156796293439799,0.18940240913525197,0.0519572485190643,0.03617171125743319,0.9059319382013806,0.6570331874326036,0.040055185496533446,0.5786505557286795,0.010234874275942836,0.48752740157017704,0.1209218089585676,9.71975212469467,1.2859054751711283,0.010241342861421008,0.024028429014562876,0.13526314239079343,0.14388022263765682,0.05050190004849994,0.07663410663725942,1.3160052516514475,0.14561593835144426,0.42248922792640653,1.8029326593012487,2.3016,0.0,0.0,0.00026911299470670194,1.3332059721815623e-05,2.203208172395101e-09,0.004935267549000098,2.3028,2.3042,2.3026,mca
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Interior, BIT, Underground",0.0772235134247122,0.18490675895556108,0.05900725053986355,0.032835540272204734,0.9677890918803074,0.6324229968506219,0.03420737422336383,0.39627804688442314,0.009814414497389306,0.4825452872886342,0.12234161958685683,9.727846183551044,1.2773590811250288,0.00963919038962655,0.022887488770039082,0.21888854028052535,0.10446226286168307,0.11332331724600213,0.07915274079127294,1.0788735997918777,0.12670747955669778,0.3233668361946768,1.0922743190422282,2.3551,0.0,0.0,0.0002631789507297971,1.3046975816946082e-05,2.1514917495265153e-09,0.004831607485364219,2.3563,2.3576,2.3561,mca
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Interior, BIT, Underground",0.05914889490146489,0.2105511942442614,0.04664387272384213,0.035687790825121773,0.9797269561112375,0.8192081697886204,0.019601711087295973,0.5460498819032701,0.010329521009626325,0.49718246337731203,0.12249920215652298,9.845648601629538,1.2992596037775517,0.009526189108213458,0.03496979155425768,0.19222809833511273,0.05113540050117515,0.07884718860477001,0.07404132098161045,1.1459247307910583,0.11896410099520993,0.4853930929888273,1.535404345334902,2.3309,0.0,0.0,0.0002981779493646632,1.4752661028562858e-05,2.447963543806117e-09,0.0054570831236442794,2.3321,2.3337,2.3319,mca
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Interior, BIT, Underground",0.056739176735029984,0.1946891528989354,0.04742505815138725,0.03432003665925384,1.0267632434980314,0.715043012130822,0.01939326422199788,0.45360758849357313,0.00973503052159566,0.48762435104359625,0.11643475519589955,9.608499189742666,1.3246806882319335,0.009577761134481088,0.033055307380531265,0.09396403630198173,0.13757796699274372,0.06431415337248923,0.05101098824601594,1.1188008485843515,0.11109532248910763,0.3751120666467979,2.291473690854079,2.3122,0.0,0.0,0.00027640797213828437,1.3689209815773388e-05,2.2644292458337464e-09,0.005066582998476281,2.3134,2.3148,2.3132,mca
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Interior, BIT, Underground",0.0289312317387553,0.1708766310020373,0.05684469883411287,0.03679404083845041,1.0189421536426984,0.8078773538414993,0.017121207178032602,0.5622534489157985,0.009829063470678235,0.509987747469089,0.1257249059794559,9.769326679224456,1.3020848414263482,0.010467057342979607,0.04565045353783449,0.19545820770648065,0.11583926887811358,0.09811399900644746,0.060442805135412114,1.097355506831801,0.1160551003431394,0.4776855560888067,1.3986764890432242,2.2447,0.0,0.0,0.00024350950495981955,1.2077737995656309e-05,1.9886259821244784e-09,0.004473909733222223,2.2458,2.247,2.2456,mca
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Interior, BIT, Underground",0.06974212157612805,0.199958385589823,0.043322794701917314,0.043931340569020115,0.8913202741718835,0.6240842886625926,0.020735627291452143,0.5142772305296561,0.01042621215691061,0.525063017634484,0.11500694519798105,9.986961819630414,1.246009019673569,0.010082610884077933,0.02488639618870682,0.10808897243948018,0.08612028712222551,0.07334145061295777,0.07916258241718868,1.3927222862165642,0.12987651593811073,0.42302793850293013,1.5986024279078186,2.3386,0.0,0.0,0.00028374912786274846,1.40500407242243e-05,2.325537302430229e-09,0.0051995543287464375,2.3398,2.3413,2.3396,mca
Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.05787618764246779,0.1901849637835029,0.05638399727062887,0.039081378178856215,0.7911283124599678,0.6804020780849496,0.010444500059892716,0.4447007750336912,0.009885752893965604,0.5018287160004858,0.12362860943279248,9.567654653081078,1.3171332420453228,0.01027994296596564,0.026753738030591383,0.11489499871027369,0.11459628798191795,0.057588320826720406,0.06395586043300376,1.2202249915338317,0.1462967632736938,0.2661976765039591,1.814164367549355,2.4751,0.0,0.0,0.0017963389154788524,0.00014583107380859652,1.704781149359682e-08,0.03806022955634163,2.4946,2.5154,2.4911,mca
Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.04331131261261206,0.20116385547784907,0.0426825849481679,0.03405389410705188,0.9990707654736773,0.6201995919485732,0.04261146206451595,0.5245938041240894,0.010163681114308848,0.48248080022764483,0.12158849535130774,9.554296558587003,1.355123540543636,0.010210615175702313,0.025484348267796275,0.15860436852325333,0.08883971623266965,0.05122793694296274,0.07716437553171501,0.9983328629615658,0.11367010286413376,0.4369612261920733,1.9560149148707144,2.2625,0.0,0.0,0.0017292287133100926,0.00013993302100704158,1.6432652092762172e-08,0.03704097875242629,2.2812,2.3008,2.2778,mca
Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.06924557992360528,0.1751450709677271,0.049730072572766994,0.03516455343365737,0.8062127935246326,0.5904282976842725,0.025857210724695073,0.5717460092357808,0.009933165201241516,0.49585823563007725,0.12293479874337318,9.561273248557384,1.2827197620202322,0.010360356607804102,0.019267078325966264,0.15396570309196353,0.08260739460537939,0.049031083569971504,0.06897567855969315,1.080497916522142,0.13825029187140608,0.28957057737287406,1.4609160169809174,2.2244,0.0,0.0,0.0017131068505453872,0.00013937275757644135,1.6496993983537194e-08,0.036333638537766104,2.243,2.2626,2.2396,mca
Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.05951663549481822,0.22965147508818193,0.04576399748984416,0.037454130907204924,1.0206438476448878,0.6627354076926504,0.03817311237758893,0.5264874156377342,0.00987554467586482,0.48773911337704057,0.1161372196471117,10.173633131277974,1.2625141969686742,0.010234257694744415,0.030446118083267963,0.24370457738689985,0.116083956527659,0.0662749263022295,0.09054155891285125,1.1842839150463251,0.12324277539165271,0.2916729893012704,1.6272517558091537,2.2101,0.0,0.0,0.0017056805967814528,0.00013755578505532607,1.6402111055204243e-08,0.036733287517136504,2.2281,2.247,2.2248,mca
Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.06855785192557025,0.21050208462820374,0.05942364323767646,0.03400258523607809,1.0378413544499507,0.6525070174050148,0.033100232429401195,0.5423117874850576,0.010468706186033941,0.48568477295531104,0.11801617454172315,10.080708865265908,1.288821580806635,0.010240525135329148,0.03276558517111386,0.12214539558298063,0.09458171589192665,0.07806654703404216,0.0953160675996689,0.9651997266898595,0.13824214703044854,0.2821489722312442,1.4001557770090627,2.2405,0.0,0.0,0.0018465303396448685,0.00014915967051597388,1.733645136878389e-08,0.039569915583617055,2.2605,2.2816,2.2569,mca
Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.06486585137060487,0.2050706803368357,0.05226142142327985,0.035496580837590413,0.7328292908548347,0.7315373184103215,0.025612032286070976,0.5640689064106352,0.010144633684659479,0.49363157453898754,0.11927041105762712,9.961119297643307,1.2733594206805148,0.009534125594916724,0.024818303904513183,0.1523715244743671,0.058066890130277264,0.07823401840416583,0.05128956446858003,1.053787233205413,0.13322244752888365,0.4109067526727696,2.03429372704865,2.2871,0.0,0.0,0.001693997044998339,0.00013759649388617743,1.6492332599516182e-08,0.03587531094326452,2.3053,2.3245,2.302,mca
Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.05346651405019387,0.1998945834269609,0.0427077241189287,0.04190416759511471,0.8432148860629636,0.6891691602111075,0.011577195925474895,0.5211992485048217,0.009745140360220339,0.5278463949173828,0.11979991591434733,9.790244199097453,1.251547431124889,0.009710856493922984,0.03892393410212581,0.24370197484948958,0.12935761568876714,0.09398041486494263,0.07596863520330607,1.3052755353990324,0.14321352000131266,0.5115839589074198,1.9264348637443702,2.5152,0.0,0.0,0.0016544450287055842,0.0001340860808915746,1.6054532208927555e-08,0.03531873141051136,2.5328,2.5512,2.5295,mca
Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.06608466740856657,0.20413998053063329,0.051408817138352825,0.03874411177257155,0.8884601278089195,0.5740127709762795,0.027565566590738125,0.41170312827291217,0.009582580374121921,0.5241813876246522,0.12336637925982422,9.46272042584704,1.2990471487705582,0.009530188155997285,0.03152852648315885,0.17564889427217542,0.07888561274557601,0.07344486468255267,0.08436618892777333,1.289242141619934,0.13212115782629053,0.5147954649822547,1.8071358770681945,2.6272,0.0,0.0,0.0017269155570280427,0.00013982898389437647,1.6592518282108572e-08,0.03687837328674386,2.6456,2.6651,2.6423,mca
Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.04955817462762825,0.18426405465542242,0.04032471292600367,0.033871822157808686,0.916050868108426,0.6332548799523475,0.017578990491787835,0.6624158197129267,0.010018528884567909,0.5238477778470989,0.11548431571297733,9.899156789558754,1.3093832040395479,0.010278164339366841,0.024643136430809866,0.10809318662783299,0.1313968919438393,0.04421717055326862,0.07823030959054023,1.0937976790994721,0.11625583180107657,0.4196622628939993,2.0375077261836196,2.521,0.0,0.0,0.0018246639071406025,0.00014796715055745294,1.7119955446614555e-08,0.03880126165741392,2.541,2.5622,2.5374,mca
Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.06725406153880292,0.19180753011564552,0.04127880405743298,0.037828571888005744,0.7962928554377309,0.8027394080652452,0.013196389533388295,0.48316601375713397,0.00987354684042192,0.4864150695831867,0.11699769588068122,9.654806650724277,1.3550716995995575,0.01000944946318605,0.044330579870373116,0.11790276212785282,0.10608490577716415,0.08604727328116693,0.044458263870701675,1.0931582499522996,0.1278788024082077,0.28107393018914634,1.5456674945863678,2.3264,0.0,0.0,0.001786528231647944,0.00014519061316551303,1.7010247165144893e-08,0.03785540388154902,2.3459,2.3666,2.3424,mca
