Category,e.open_xpd_uuid,label,Plant,Manufacturer,gwp.a1a2a3_mean,gwp.a1a2a3_unit,ap.a1a2a3_mean,ap.a1a2a3_unit,ep_marine.a1a2a3_mean,ep_marine.a1a2a3_unit,odp.a1a2a3_mean,odp.a1a2a3_unit,pocp.a1a2a3_mean,pocp.a1a2a3_unit,rgwp.method,source,geography
Concrete>>ReadyMix,EC3NG40B,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,450,kgCO2,1.26,kgSO2,0.54,kgN,0.000011,kgCFC11,25.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3ENZB1,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,451,kgCO2,1.27,kgSO2,0.54,kgN,0.000012,kgCFC11,25.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3RC8C4,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,438,kgCO2,1.23,kgSO2,0.52,kgN,0.000011,kgCFC11,24.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3GP72R,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,343,kgCO2e,1.03,kgSO2,0.41,kgN,0.0000087,kgCFC11,21.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3GSW3D,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,362,kgCO2,1.07,kgSO2,0.43,kgN,0.0000092,kgCFC11,22.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC30WDKK,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,419,kgCO2,1.18,kgSO2,0.5,kgN,0.000011,kgCFC11,24,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3PQM6K,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,419,kgCO2e,1.18,kgSO2,0.5,kgN,0.000011,kgCFC11,24,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3R5U2F,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,425,kgCO2e,1.2,kgSO2,0.5,kgN,0.000011,kgCFC11,24.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3EK7ET,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,241,kgCO2e,1.06,kgSO2,0.31,kgN,0.0000087,kgCFC11,19.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3WWZXT,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,407,kgCO2e,1.16,kgSO2,0.49,kgN,0.00001,kgCFC11,23.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3FGCYY,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,407,kgCO2e,1.16,kgSO2,0.49,kgN,0.00001,kgCFC11,23.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC37D1JT,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,407,kgCO2e,1.16,kgSO2,0.49,kgN,0.00001,kgCFC11,23.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3RWWUH,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,364,kgCO2e,1.09,kgSO2,0.43,kgN,0.0000092,kgCFC11,22.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3EUK60,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,475,kgCO2,1.32,kgSO2,0.56,kgN,0.000012,kgCFC11,26.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3Z6JQ7,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,370,kgCO2e,1.12,kgSO2,0.44,kgN,0.0000093,kgCFC11,23,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3D878C,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,446,kgCO2e,1.25,kgSO2,0.53,kgN,0.000011,kgCFC11,25.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3BQSYN,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,373,kgCO2,1.12,kgSO2,0.44,kgN,0.0000093,kgCFC11,23,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3RFWDT,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,580,kgCO2e,2.32,kgSO2,0.68,kgN,0.000032,kgCFC11,33.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3HC4B6,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,450,kgCO2e,1.39,kgSO2,0.53,kgN,0.000011,kgCFC11,29,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3ZYJDS,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,388,kgCO2,1.11,kgSO2,0.46,kgN,0.00001,kgCFC11,22.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3RWXHJ,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,348,kgCO2,1.04,kgSO2,0.41,kgN,0.0000089,kgCFC11,21.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC39Q8AF,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,394,kgCO2,1.13,kgSO2,0.47,kgN,0.00001,kgCFC11,22.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3MR1JY,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,354,kgCO2,1.05,kgSO2,0.42,kgN,0.000009,kgCFC11,22,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3X4JN0,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,389,kgCO2,1.11,kgSO2,0.46,kgN,0.00001,kgCFC11,22.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3J9F6K,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,388,kgCO2e,1.11,kgSO2,0.46,kgN,0.0000099,kgCFC11,22.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3Q3015,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,379,kgCO2,1.09,kgSO2,0.45,kgN,0.0000096,kgCFC11,22,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3N2ZWB,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,374,kgCO2,1.07,kgSO2,0.45,kgN,0.0000096,kgCFC11,21.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3N66KP,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,365,kgCO2,1.05,kgSO2,0.44,kgN,0.0000094,kgCFC11,21.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3F6EDA,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,300,kgCO2,0.92,kgSO2,0.36,kgN,0.0000077,kgCFC11,19.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3G94J5,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,305,kgCO2e,0.92,kgSO2,0.36,kgN,0.0000079,kgCFC11,19.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC33MMHM,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,370,kgCO2e,1.03,kgSO2,0.42,kgN,0.000091,kgCFC11,21.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC35DU0N,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,304,kgCO2e,0.92,kgSO2,0.36,kgN,0.0000078,kgCFC11,19.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC38Y0DH,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,352,kgCO2e,1.02,kgSO2,0.42,kgN,0.0000091,kgCFC11,20.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3GPTCF,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,351,kgCO2e,1.02,kgSO2,0.42,kgN,0.0000089,kgCFC11,20.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3T22X9,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,404,kgCO2e,1.15,kgSO2,0.48,kgN,0.00001,kgCFC11,23.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3M2TCC,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,291,kgCO2e,0.91,kgSO2,0.35,kgN,0.0000075,kgCFC11,19.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3CDK0N,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,336,kgCO2e,1,kgSO2,0.4,kgN,0.0000086,kgCFC11,20.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3WU2NW,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,357,kgCO2e,1.44,kgSO2,0.44,kgN,0.000011,kgCFC11,26.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3XWY2N,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,347,kgCO2e,1.04,kgSO2,0.41,kgN,0.0000089,kgCFC11,21.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3BM8HS,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,402,kgCO2e,1.14,kgSO2,0.48,kgN,0.00001,kgCFC11,23.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3GUNDA,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,318,kgCO2e,0.97,kgSO2,0.38,kgN,0.0000081,kgCFC11,20.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC39YBBP,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,377,kgCO2e,1.08,kgSO2,0.45,kgN,0.0000097,kgCFC11,22.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3KRAJ1,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,299,kgCO2e,0.91,kgSO2,0.36,kgN,0.0000077,kgCFC11,19.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3J52H3,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,353,kgCO2e,1.13,kgSO2,0.42,kgN,0.0000088,kgCFC11,24.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC39NYM6,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,457,kgCO2e,1.34,kgSO2,0.54,kgN,0.000011,kgCFC11,27.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3Y4AKS,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,459,kgCO2e,1.36,kgSO2,0.54,kgN,0.000012,kgCFC11,28.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3K09CR,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,481,kgCO2e,1.39,kgSO2,0.57,kgN,0.000012,kgCFC11,28.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3KMCR0,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,655,kgCO2e,2.55,kgSO2,0.76,kgN,0.000034,kgCFC11,37.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3A9X01,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,370,kgCO2,1.16,kgSO2,0.44,kgN,0.0000092,kgCFC11,24.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3YRGJH,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,380,kgCO2,1.21,kgSO2,0.45,kgN,0.0000093,kgCFC11,25.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3QNAGB,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,378,kgCO2,1.2,kgSO2,0.44,kgN,0.0000093,kgCFC11,25.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3KR477,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,452,kgCO2,1.34,kgSO2,0.53,kgN,0.000011,kgCFC11,27.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC35MSQQ,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,459,kgCO2,1.37,kgSO2,0.54,kgN,0.000011,kgCFC11,28.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC37C1AN,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,454,kgCO2,1.35,kgSO2,0.54,kgN,0.000011,kgCFC11,28.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3E1FTK,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,446,kgCO2,1.32,kgSO2,0.52,kgN,0.000011,kgCFC11,27.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3XH1B9,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,373,kgCO2e,1.15,kgSO2,0.44,kgN,0.0000094,kgCFC11,24.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3PWNGA,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,308,kgCO2e,1.01,kgSO2,0.36,kgN,0.0000077,kgCFC11,21.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC35C7SH,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,313,kgCO2e,1.02,kgSO2,0.37,kgN,0.0000079,kgCFC11,21.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3YWYJM,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,378,kgCO2e,1.13,kgSO2,0.43,kgN,0.000091,kgCFC11,23.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC37N79C,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,312,kgCO2e,1.02,kgSO2,0.37,kgN,0.0000078,kgCFC11,21.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC30WCTA,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,314,kgCO2e,1.02,kgSO2,0.37,kgN,0.0000079,kgCFC11,22,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3P47W0,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,361,kgCO2e,1.12,kgSO2,0.43,kgN,0.0000091,kgCFC11,23.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC36GCC3,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,362,kgCO2e,1.12,kgSO2,0.43,kgN,0.000009,kgCFC11,23.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3PZGAC,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,360,kgCO2e,1.12,kgSO2,0.42,kgN,0.0000089,kgCFC11,23.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3MKXCX,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,307,kgCO2e,1.01,kgSO2,0.36,kgN,0.0000077,kgCFC11,21.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3A0XUK,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,354,kgCO2e,1.1,kgSO2,0.42,kgN,0.0000089,kgCFC11,23.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3R6WF2,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,302,kgCO2e,1,kgSO2,0.36,kgN,0.0000076,kgCFC11,21.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC337E3E,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,299,kgCO2e,1.01,kgSO2,0.35,kgN,0.0000075,kgCFC11,22,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3BRP9Y,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,346,kgCO2e,1.12,kgSO2,0.41,kgN,0.0000087,kgCFC11,23.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3JNKR5,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,416,kgCO2e,1.25,kgSO2,0.49,kgN,0.00001,kgCFC11,26.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC34AE28,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,426,kgCO2e,1.26,kgSO2,0.5,kgN,0.000011,kgCFC11,26.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3UEQQW,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,349,kgCO2,1.1,kgSO2,0.41,kgN,0.0000087,kgCFC11,23.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3RFS0S,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,250,kgCO2,1.16,kgSO2,0.31,kgN,0.0000088,kgCFC11,21.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3SR4H0,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,416,kgCO2e,1.25,kgSO2,0.49,kgN,0.00001,kgCFC11,26.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3FT438,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,416,kgCO2e,1.25,kgSO2,0.49,kgN,0.00001,kgCFC11,26.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3ATCPT,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,416,kgCO2e,1.25,kgSO2,0.49,kgN,0.00001,kgCFC11,26.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3GCPK7,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,426,kgCO2,1.26,kgSO2,0.5,kgN,0.000011,kgCFC11,26.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3JMBDE,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,355,kgCO2,1.13,kgSO2,0.42,kgN,0.0000089,kgCFC11,24.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3GN8M8,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,409,kgCO2,1.23,kgSO2,0.48,kgN,0.00001,kgCFC11,25.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC37GMU4,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,397,kgCO2,1.21,kgSO2,0.47,kgN,0.00001,kgCFC11,25.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3H6FZ5,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,397,kgCO2,1.21,kgSO2,0.47,kgN,0.0000099,kgCFC11,25.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3S6M60,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,385,kgCO2,1.18,kgSO2,0.46,kgN,0.0000097,kgCFC11,24.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC35602J,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,387,kgCO2,1.18,kgSO2,0.46,kgN,0.0000096,kgCFC11,24.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3UGA6H,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,388,kgCO2e,1.19,kgSO2,0.46,kgN,0.0000096,kgCFC11,24.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC39CU01,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,382,kgCO2e,1.17,kgSO2,0.45,kgN,0.0000096,kgCFC11,24.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC33RKXR,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,326,kgCO2e,1.05,kgSO2,0.39,kgN,0.0000082,kgCFC11,22.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3FTPK9,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,481,kgCO2e,2.41,kgSO2,0.57,kgN,0.000015,kgCFC11,50.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3A2UEF,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,483,kgCO2e,2.42,kgSO2,0.57,kgN,0.000015,kgCFC11,50.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3YZ0AH,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,478,kgCO2e,2.47,kgSO2,0.57,kgN,0.000015,kgCFC11,51.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3Z89CH,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,377,kgCO2e,2.25,kgSO2,0.45,kgN,0.000013,kgCFC11,48.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3CGZP8,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,478,kgCO2e,2.47,kgSO2,0.57,kgN,0.000015,kgCFC11,51.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC30SRU8,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,466,kgCO2e,2.45,kgSO2,0.55,kgN,0.000015,kgCFC11,51.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC316TPA,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,364,kgCO2e,2.14,kgSO2,0.43,kgN,0.000012,kgCFC11,46,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3Q41A6,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,405,kgCO2e,2.25,kgSO2,0.48,kgN,0.000013,kgCFC11,48.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3W5BUE,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,413,kgCO2,1.25,kgSO2,0.49,kgN,0.00001,kgCFC11,26,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3KCFQQ,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,354,kgCO2,1.13,kgSO2,0.42,kgN,0.0000089,kgCFC11,24.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3H9BFQ,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,382,kgCO2,1.17,kgSO2,0.45,kgN,0.0000096,kgCFC11,24.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC39Q6CZ,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,276,kgCO2e,2.26,kgSO2,0.35,kgN,0.000013,kgCFC11,45.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3HCQTS,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,436,kgCO2e,2.38,kgSO2,0.52,kgN,0.000015,kgCFC11,50.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC361PXT,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,345,kgCO2e,2.19,kgSO2,0.41,kgN,0.000012,kgCFC11,47,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3KC3QM,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,434,kgCO2e,2.38,kgSO2,0.52,kgN,0.000015,kgCFC11,50.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC363GFD,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,335,kgCO2,2.18,kgSO2,0.4,kgN,0.000012,kgCFC11,46.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC34CPXM,"National Ready Mix, South Gate",South Gate,National Ready Mix,358,kgCO2,1.18,kgSO2,0.42,kgN,0.0000088,kgCFC11,25.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3G5975,"National Ready Mix, South Gate",South Gate,National Ready Mix,463,kgCO2,1.41,kgSO2,0.54,kgN,0.000011,kgCFC11,29.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC39P1QM,"National Ready Mix, South Gate",South Gate,National Ready Mix,466,kgCO2,1.44,kgSO2,0.55,kgN,0.000012,kgCFC11,30.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3URYTC,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,408,kgCO2e,2.33,kgSO2,0.49,kgN,0.000014,kgCFC11,49.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3JYREU,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,408,kgCO2e,2.33,kgSO2,0.49,kgN,0.000014,kgCFC11,49.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC38HY1G,"National Ready Mix, South Gate",South Gate,National Ready Mix,486,kgCO2e,1.45,kgSO2,0.57,kgN,0.000012,kgCFC11,30.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC31GP18,"National Ready Mix, South Gate",South Gate,National Ready Mix,461,kgCO2e,1.43,kgSO2,0.54,kgN,0.000011,kgCFC11,30.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3A8CC9,"National Ready Mix, South Gate",South Gate,National Ready Mix,453,kgCO2e,1.4,kgSO2,0.53,kgN,0.000011,kgCFC11,29.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3USD5C,"National Ready Mix, South Gate",South Gate,National Ready Mix,353,kgCO2e,1.15,kgSO2,0.42,kgN,0.0000087,kgCFC11,24.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3G039K,"National Ready Mix, South Gate",South Gate,National Ready Mix,431,kgCO2e,1.32,kgSO2,0.51,kgN,0.000011,kgCFC11,27.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3GH5H5,"National Ready Mix, South Gate",South Gate,National Ready Mix,437,kgCO2e,1.34,kgSO2,0.51,kgN,0.000011,kgCFC11,27.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3266QB,"National Ready Mix, South Gate",South Gate,National Ready Mix,254,kgCO2e,1.21,kgSO2,0.32,kgN,0.0000087,kgCFC11,23.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC37RD13,"National Ready Mix, South Gate",South Gate,National Ready Mix,423,kgCO2e,1.33,kgSO2,0.5,kgN,0.00001,kgCFC11,28.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC33AG7B,"National Ready Mix, South Gate",South Gate,National Ready Mix,423,kgCO2e,1.33,kgSO2,0.5,kgN,0.00001,kgCFC11,28.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3MXDCC,"National Ready Mix, South Gate",South Gate,National Ready Mix,423,kgCO2e,1.33,kgSO2,0.5,kgN,0.00001,kgCFC11,28.1,kgO3,TRACI 2.1,Product EPDs,US
