Category,e.open_xpd_uuid,label,Plant,Manufacturer,gwp.a1a2a3_mean,gwp.a1a2a3_unit,ap.a1a2a3_mean,ap.a1a2a3_unit,ep_marine.a1a2a3_mean,ep_marine.a1a2a3_unit,odp.a1a2a3_mean,odp.a1a2a3_unit,pocp.a1a2a3_mean,pocp.a1a2a3_unit,rgwp.method,source,geography
Concrete>>ReadyMix,EC306964,"National Ready Mix, Irvine",Irvine,National Ready Mix,438,kgCO2e,1.38,kgSO2,0.52,kgN,0.000011,kgCFC11,29,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3AD3WR,"National Ready Mix, Irvine",Irvine,National Ready Mix,381,kgCO2e,1.25,kgSO2,0.45,kgN,0.0000095,kgCFC11,26.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3DY53T,"National Ready Mix, Irvine",Irvine,National Ready Mix,419,kgCO2e,1.33,kgSO2,0.5,kgN,0.00001,kgCFC11,28,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC36SAAM,"National Ready Mix, Irvine",Irvine,National Ready Mix,352,kgCO2e,1.18,kgSO2,0.42,kgN,0.0000086,kgCFC11,25.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3GE1EE,"National Ready Mix, Irvine",Irvine,National Ready Mix,381,kgCO2e,1.26,kgSO2,0.45,kgN,0.0000094,kgCFC11,26.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3W4XM8,"National Ready Mix, Irvine",Irvine,National Ready Mix,362,kgCO2e,1.2,kgSO2,0.43,kgN,0.000009,kgCFC11,25.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC390KJE,"National Ready Mix, Irvine",Irvine,National Ready Mix,363,kgCO2e,1.23,kgSO2,0.43,kgN,0.0000089,kgCFC11,26.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC35CKM4,"National Ready Mix, Glendale",Glendale,National Ready Mix,351,kgCO2e,1.13,kgSO2,0.41,kgN,0.0000087,kgCFC11,24.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3XJENS,"National Ready Mix, Glendale",Glendale,National Ready Mix,366,kgCO2e,1.12,kgSO2,0.43,kgN,0.0000093,kgCFC11,23.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC37AYAY,"National Ready Mix, Glendale",Glendale,National Ready Mix,343,kgCO2e,1.07,kgSO2,0.4,kgN,0.0000085,kgCFC11,22,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3TJEMU,"National Ready Mix, Glendale",Glendale,National Ready Mix,300,kgCO2e,0.98,kgSO2,0.35,kgN,0.0000076,kgCFC11,20.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC31PJGA,"National Ready Mix, Glendale",Glendale,National Ready Mix,291,kgCO2e,0.95,kgSO2,0.34,kgN,0.0000073,kgCFC11,20.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3YCRDF,"National Ready Mix, Canoga Park",Canoga Park,National Ready Mix,354,kgCO2e,1.16,kgSO2,0.41,kgN,0.0000086,kgCFC11,24.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3BYJP2,"National Ready Mix, Canoga Park",Canoga Park,National Ready Mix,349,kgCO2e,1.1,kgSO2,0.41,kgN,0.0000087,kgCFC11,23,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3JKU7G,"National Ready Mix, Canoga Park",Canoga Park,National Ready Mix,294,kgCO2e,0.99,kgSO2,0.34,kgN,0.0000073,kgCFC11,21.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3APDP4,"National Ready Mix, Canoga Park",Canoga Park,National Ready Mix,277,kgCO2e,0.95,kgSO2,0.32,kgN,0.0000069,kgCFC11,20.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3G7SJK,"National Ready Mix, Canoga Park",Canoga Park,National Ready Mix,295,kgCO2e,0.98,kgSO2,0.34,kgN,0.0000073,kgCFC11,21.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC35ZTX9,"National Ready Mix, Canoga Park",Canoga Park,National Ready Mix,306,kgCO2,1.01,kgSO2,0.36,kgN,0.0000076,kgCFC11,21.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3GEGB0,"National Ready Mix, Canoga Park",Canoga Park,National Ready Mix,310,kgCO2,1.03,kgSO2,0.36,kgN,0.0000075,kgCFC11,21.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3F0FP1,"National Ready Mix, Canoga Park",Canoga Park,National Ready Mix,305,kgCO2,1.01,kgSO2,0.36,kgN,0.0000076,kgCFC11,21.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3HGDKF,"National Ready Mix, Canoga Park",Canoga Park,National Ready Mix,376,kgCO2,1.31,kgSO2,0.44,kgN,0.000009,kgCFC11,27.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3XMPBB,"National Ready Mix, Canoga Park",Canoga Park,National Ready Mix,368,kgCO2e,1.14,kgSO2,0.43,kgN,0.0000092,kgCFC11,24,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3DJKM9,"National Ready Mix, Artesia",Artesia,National Ready Mix,416,kgCO2e,1.24,kgSO2,0.49,kgN,0.00001,kgCFC11,25.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3SCRMY,"National Ready Mix, Artesia",Artesia,National Ready Mix,366,kgCO2e,1.12,kgSO2,0.43,kgN,0.0000093,kgCFC11,23.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3WUJQD,"National Ready Mix, Artesia",Artesia,National Ready Mix,351,kgCO2e,1.09,kgSO2,0.41,kgN,0.0000088,kgCFC11,23.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3BPNCD,"National Ready Mix, Artesia",Artesia,National Ready Mix,367,kgCO2e,1.12,kgSO2,0.43,kgN,0.0000092,kgCFC11,23.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3Z7F12,"National Ready Mix, Artesia",Artesia,National Ready Mix,365,kgCO2e,1.1,kgSO2,0.43,kgN,0.0000092,kgCFC11,23,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC34URFS,"National Ready Mix, Artesia",Artesia,National Ready Mix,368,kgCO2e,1.13,kgSO2,0.43,kgN,0.0000093,kgCFC11,23.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3UJ61X,"National Ready Mix, Artesia",Artesia,National Ready Mix,367,kgCO2e,1.12,kgSO2,0.43,kgN,0.0000093,kgCFC11,23.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC32FTW8,"National Ready Mix, Artesia",Artesia,National Ready Mix,347,kgCO2,1.07,kgSO2,0.41,kgN,0.0000088,kgCFC11,22.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3JX259,"National Ready Mix, Artesia",Artesia,National Ready Mix,308,kgCO2e,1,kgSO2,0.36,kgN,0.0000076,kgCFC11,20.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3821JG,"National Ready Mix, Artesia",Artesia,National Ready Mix,344,kgCO2e,1.11,kgSO2,0.41,kgN,0.0000087,kgCFC11,23.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3HRT65,"National Ready Mix, Artesia",Artesia,National Ready Mix,300,kgCO2e,0.97,kgSO2,0.35,kgN,0.0000076,kgCFC11,20.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC31R5T5,"National Ready Mix, Artesia",Artesia,National Ready Mix,315,kgCO2e,1.01,kgSO2,0.37,kgN,0.0000079,kgCFC11,21.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC38KUWK,"National Ready Mix, Artesia",Artesia,National Ready Mix,303,kgCO2e,0.98,kgSO2,0.36,kgN,0.0000076,kgCFC11,20.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC31B3X1,"National Ready Mix, Artesia",Artesia,National Ready Mix,300,kgCO2e,0.98,kgSO2,0.35,kgN,0.0000075,kgCFC11,21,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3N42KU,"Eastern Concrete, West Nyack",West Nyack,Eastern Concrete,297,kgCO2,1.07,kgSO2,0.35,kgN,0.000008,kgCFC11,23.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC302KA2,"Eastern Concrete, West Nyack",West Nyack,Eastern Concrete,354,kgCO2,1.22,kgSO2,0.42,kgN,0.0000094,kgCFC11,26.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3YSA8S,"Eastern Concrete, West Nyack",West Nyack,Eastern Concrete,300,kgCO2,1.1,kgSO2,0.35,kgN,0.0000078,kgCFC11,24.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3DW1X4,"Eastern Concrete, West Nyack",West Nyack,Eastern Concrete,313,kgCO2,1.13,kgSO2,0.37,kgN,0.0000083,kgCFC11,24.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3JNXF3,"Eastern Concrete, West Nyack",West Nyack,Eastern Concrete,296,kgCO2,1.08,kgSO2,0.35,kgN,0.000008,kgCFC11,23.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3F4JHA,"Eastern Concrete, West Nyack",West Nyack,Eastern Concrete,351,kgCO2,1.19,kgSO2,0.42,kgN,0.0000095,kgCFC11,25.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC325X9G,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,363,kgCO2e,1.07,kgSO2,0.43,kgN,0.0000092,kgCFC11,22.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3MM8RR,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,422,kgCO2e,1.19,kgSO2,0.5,kgN,0.000011,kgCFC11,24.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC33TWTM,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,346,kgCO2e,1.06,kgSO2,0.41,kgN,0.0000087,kgCFC11,22.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC34PKP6,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,333,kgCO2,0.97,kgSO2,0.4,kgN,0.0000085,kgCFC11,19.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC36DRAE,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,369,kgCO2e,1.23,kgSO2,0.44,kgN,0.000009,kgCFC11,25.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC36G9KM,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,359,kgCO2,1.03,kgSO2,0.43,kgN,0.0000093,kgCFC11,21.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3C1AHB,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,402,kgCO2,1.14,kgSO2,0.48,kgN,0.00001,kgCFC11,23.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC30J014,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,359,kgCO2,1.03,kgSO2,0.43,kgN,0.0000093,kgCFC11,21.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3MMBAN,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,359,kgCO2,1.03,kgSO2,0.43,kgN,0.0000093,kgCFC11,21.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3Q9BNA,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,301,kgCO2e,0.92,kgSO2,0.36,kgN,0.0000076,kgCFC11,18.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC35K6T0,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,294,kgCO2e,0.9,kgSO2,0.35,kgN,0.0000076,kgCFC11,18.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3Z0XAG,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,340,kgCO2e,0.98,kgSO2,0.41,kgN,0.0000088,kgCFC11,20.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3C5DGW,"National Ready Mix, Van Nuys",Van Nuys,National Ready Mix,401,kgCO2e,1.13,kgSO2,0.48,kgN,0.00001,kgCFC11,23.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3ED7MA,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,280,kgCO2e,1.28,kgSO2,0.35,kgN,0.0000098,kgCFC11,23.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC30QUGR,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,351,kgCO2e,1.13,kgSO2,0.42,kgN,0.0000087,kgCFC11,24.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3DM6BT,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,368,kgCO2e,1.13,kgSO2,0.43,kgN,0.0000093,kgCFC11,23.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC36NS7R,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,368,kgCO2e,1.13,kgSO2,0.43,kgN,0.0000093,kgCFC11,23.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3TN7GQ,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,367,kgCO2e,1.13,kgSO2,0.43,kgN,0.0000093,kgCFC11,23.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC35RKWU,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,310,kgCO2e,1.02,kgSO2,0.36,kgN,0.0000076,kgCFC11,21.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3Z2J2H,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,301,kgCO2e,0.99,kgSO2,0.36,kgN,0.0000076,kgCFC11,21.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3SQWJ2,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,348,kgCO2e,1.08,kgSO2,0.41,kgN,0.0000088,kgCFC11,22.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3NJH9P,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,410,kgCO2,1.24,kgSO2,0.48,kgN,0.00001,kgCFC11,26,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC36N4MX,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,429,kgCO2,1.27,kgSO2,0.51,kgN,0.000011,kgCFC11,26.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3FTDHZ,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,341,kgCO2e,1.07,kgSO2,0.4,kgN,0.0000085,kgCFC11,22.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3C4EBW,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,204,kgCO2e,0.99,kgSO2,0.26,kgN,0.0000071,kgCFC11,18.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC36TM1A,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,407,kgCO2,1.21,kgSO2,0.48,kgN,0.00001,kgCFC11,25.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3H88ZA,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,372,kgCO2,1.26,kgSO2,0.44,kgN,0.0000091,kgCFC11,26.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC340K36,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,434,kgCO2e,2.38,kgSO2,0.52,kgN,0.000015,kgCFC11,50.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC35U2XF,"National Ready Mix, Sun Valley",Sun Valley,National Ready Mix,292,kgCO2e,0.97,kgSO2,0.35,kgN,0.0000074,kgCFC11,20.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC31ESHJ,"National Ready Mix, South Gate",South Gate,National Ready Mix,374,kgCO2e,1.19,kgSO2,0.44,kgN,0.0000092,kgCFC11,25.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3HARQT,"National Ready Mix, South Gate",South Gate,National Ready Mix,434,kgCO2e,1.33,kgSO2,0.51,kgN,0.000011,kgCFC11,27.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC30XC8U,"National Ready Mix, South Gate",South Gate,National Ready Mix,417,kgCO2e,1.32,kgSO2,0.49,kgN,0.00001,kgCFC11,27.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3C9YDT,"National Ready Mix, South Gate",South Gate,National Ready Mix,374,kgCO2,1.21,kgSO2,0.44,kgN,0.0000093,kgCFC11,25.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3B7JUF,"National Ready Mix, South Gate",South Gate,National Ready Mix,374,kgCO2,1.21,kgSO2,0.44,kgN,0.0000093,kgCFC11,25.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3DN7JW,"National Ready Mix, South Gate",South Gate,National Ready Mix,374,kgCO2,1.21,kgSO2,0.44,kgN,0.0000093,kgCFC11,25.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC33N2FJ,"National Ready Mix, South Gate",South Gate,National Ready Mix,316,kgCO2,1.09,kgSO2,0.37,kgN,0.0000076,kgCFC11,23.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3NQWXU,"National Ready Mix, South Gate",South Gate,National Ready Mix,348,kgCO2,1.15,kgSO2,0.41,kgN,0.0000085,kgCFC11,24.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC34XPTS,"Eastern Concrete, Newark",Newark,Eastern Concrete,406,kgCO2,2.01,kgSO2,0.49,kgN,0.000009,kgCFC11,48.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3R70XY,"Eastern Concrete, Newark",Newark,Eastern Concrete,339,kgCO2,1.71,kgSO2,0.41,kgN,0.0000075,kgCFC11,41.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3768R9,"Eastern Concrete, Newark",Newark,Eastern Concrete,327,kgCO2,1.63,kgSO2,0.41,kgN,0.0000074,kgCFC11,39.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3WMCWC,"Eastern Concrete, Newark",Newark,Eastern Concrete,392,kgCO2,1.92,kgSO2,0.48,kgN,0.0000088,kgCFC11,46.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC37FXMC,"Eastern Concrete, Newark",Newark,Eastern Concrete,356,kgCO2,1.79,kgSO2,0.43,kgN,0.0000079,kgCFC11,43.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC34J1TQ,"Eastern Concrete, Newark",Newark,Eastern Concrete,397,kgCO2,1.95,kgSO2,0.49,kgN,0.000009,kgCFC11,46.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC36CQJB,"Eastern Concrete, Newark",Newark,Eastern Concrete,406,kgCO2,2.02,kgSO2,0.49,kgN,0.000009,kgCFC11,48.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC36FYXJ,"Eastern Concrete, Newark",Newark,Eastern Concrete,316,kgCO2,1.61,kgSO2,0.39,kgN,0.000007,kgCFC11,38.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3BUGST,"Eastern Concrete, Newark",Newark,Eastern Concrete,342,kgCO2,1.73,kgSO2,0.42,kgN,0.0000075,kgCFC11,41.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC303DPA,"Eastern Concrete, Newark",Newark,Eastern Concrete,328,kgCO2,1.66,kgSO2,0.4,kgN,0.0000072,kgCFC11,40.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC39PHS0,"Eastern Concrete, Newark",Newark,Eastern Concrete,409,kgCO2,2.03,kgSO2,0.5,kgN,0.0000091,kgCFC11,49,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3WQAWC,"Eastern Concrete, Newark",Newark,Eastern Concrete,339,kgCO2,1.71,kgSO2,0.41,kgN,0.0000075,kgCFC11,41.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC34Y5GS,"Eastern Concrete, Newark",Newark,Eastern Concrete,339,kgCO2,1.71,kgSO2,0.41,kgN,0.0000075,kgCFC11,41.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3Q2EE3,"Central Concrete, Stockton (wet)",Stockton (wet),Central Concrete,234,kgCO2,1.46,kgSO2,0.31,kgN,0.0000069,kgCFC11,34.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC39Y4DR,"Eastern Concrete, Howell",Howell,Eastern Concrete,353,kgCO2,1.76,kgSO2,0.43,kgN,0.0000076,kgCFC11,41.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC34X1RD,"Eastern Concrete, Broadway",Broadway,Eastern Concrete,325,kgCO2,1.27,kgSO2,0.39,kgN,0.0000075,kgCFC11,28.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3Q91P0,"Eastern Concrete, Broadway",Broadway,Eastern Concrete,380,kgCO2,1.41,kgSO2,0.46,kgN,0.000009,kgCFC11,31.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC30GSF4,"Eastern Concrete, Howell",Howell,Eastern Concrete,413,kgCO2,2.01,kgSO2,0.5,kgN,0.0000091,kgCFC11,47.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3BQPS4,"Eastern Concrete, Howell",Howell,Eastern Concrete,352,kgCO2,1.76,kgSO2,0.42,kgN,0.0000076,kgCFC11,41.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3RY1QS,"Eastern Concrete, Howell",Howell,Eastern Concrete,364,kgCO2,1.85,kgSO2,0.43,kgN,0.0000076,kgCFC11,44.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3A9DSY,"Eastern Concrete, Howell",Howell,Eastern Concrete,419,kgCO2,2.05,kgSO2,0.5,kgN,0.0000089,kgCFC11,49.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3KPS16,"Eastern Concrete, Bogota",Bogota,Eastern Concrete,389,kgCO2,1.69,kgSO2,0.47,kgN,0.0000088,kgCFC11,39.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC363J5M,"Eastern Concrete, Howell",Howell,Eastern Concrete,429,kgCO2,2.12,kgSO2,0.51,kgN,0.0000091,kgCFC11,50.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC33BP7P,"Eastern Concrete, Howell",Howell,Eastern Concrete,368,kgCO2,1.83,kgSO2,0.44,kgN,0.000008,kgCFC11,43.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3RFC0T,"Eastern Concrete, Broadway",Broadway,Eastern Concrete,339,kgCO2,1.31,kgSO2,0.41,kgN,0.0000079,kgCFC11,29.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3W6D7N,"Eastern Concrete, Bogota",Bogota,Eastern Concrete,341,kgCO2,1.5,kgSO2,0.42,kgN,0.0000079,kgCFC11,35,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3S7X9W,"Eastern Concrete, Howell",Howell,Eastern Concrete,352,kgCO2,1.76,kgSO2,0.42,kgN,0.0000076,kgCFC11,41.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3AX6N6,"Eastern Concrete, Howell",Howell,Eastern Concrete,352,kgCO2,1.76,kgSO2,0.42,kgN,0.0000076,kgCFC11,41.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3GTT8S,"Eastern Concrete, Broadway",Broadway,Eastern Concrete,325,kgCO2,1.28,kgSO2,0.39,kgN,0.0000075,kgCFC11,28.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3M4R8S,"Eastern Concrete, Bogota",Bogota,Eastern Concrete,326,kgCO2,1.45,kgSO2,0.4,kgN,0.0000075,kgCFC11,33.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC31R2AB,"Eastern Concrete, Howell",Howell,Eastern Concrete,354,kgCO2,1.77,kgSO2,0.43,kgN,0.0000076,kgCFC11,42,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC37TS5H,"Eastern Concrete, Broadway",Broadway,Eastern Concrete,327,kgCO2,1.29,kgSO2,0.39,kgN,0.0000075,kgCFC11,28.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3FYBZ1,"Eastern Concrete, Howell",Howell,Eastern Concrete,414,kgCO2,2.02,kgSO2,0.5,kgN,0.0000091,kgCFC11,47.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3XYMUH,"Eastern Concrete, Broadway",Broadway,Eastern Concrete,380,kgCO2,1.42,kgSO2,0.46,kgN,0.000009,kgCFC11,31.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3FUSPG,"Eastern Concrete, Bogota",Bogota,Eastern Concrete,384,kgCO2,1.65,kgSO2,0.47,kgN,0.000009,kgCFC11,38.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3F1JQU,"Eastern Concrete, Howell",Howell,Eastern Concrete,416,kgCO2,2.03,kgSO2,0.5,kgN,0.0000091,kgCFC11,48.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3WS0MA,"Eastern Concrete, Howell",Howell,Eastern Concrete,339,kgCO2,1.7,kgSO2,0.41,kgN,0.0000073,kgCFC11,40.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3K13N7,"Eastern Concrete, Broadway",Broadway,Eastern Concrete,313,kgCO2,1.24,kgSO2,0.38,kgN,0.0000072,kgCFC11,27.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3DJ432,"Eastern Concrete, Bogota",Bogota,Eastern Concrete,314,kgCO2,1.41,kgSO2,0.39,kgN,0.0000072,kgCFC11,32.7,kgO3,TRACI 2.1,Product EPDs,US
