providers_electricity_120V,providers_naturalgas,providers_trans_truck,"concrete, 41.4 Mpa - national avg, A1-A3 q_PC","concrete, 41.4 Mpa - national avg, A1-A3 msw",market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km","A5, construction d_vol","C2, transportation  dist",gwp,ap,ep,odp,pocp
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Appalachian,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",387.65427427925,0.0,0.10715105296896513,0.0762348978061751,0.07443880711356218,0.0,97.02668690166979,393.1048,0.7840306736823847,0.3841702361384583,2.386100807934495e-05,15.271160334842568
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",375.22769140896753,0.0,0.1358568964531792,0.06490377884843124,0.07386226362290947,0.0,100.3884176069265,374.505,0.7480259168512228,0.3626754054884485,2.1609192435140674e-05,14.706082270444638
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Anadarko,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",460.36204608783424,0.0,0.08999149284066969,0.07071091719461586,0.06689669545374456,0.0,97.98333935429295,456.231,0.8986302868706887,0.44044128107035996,2.5559054652506032e-05,17.599074046066328
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",373.3110777008908,0.0,0.11216172444495584,0.06391036261872951,0.06157933952474079,0.0,102.84853633750636,377.9661,0.7925123005094881,0.3700885033264012,2.239865753586369e-05,16.02401343194754
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,natural gas extraction and processing - Appalachian,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",299.74533745793894,0.0,0.11881145359456506,0.05244635670449059,0.06646174846254749,0.0,113.6301626469091,303.0589,0.6393721646299275,0.29819211709090987,1.810515134505768e-05,12.98868617378872
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",411.3856364428281,0.0,0.12585575908750513,0.05995297288936545,0.06190320568123451,0.0,117.74910354094187,404.4188,0.8303472400869609,0.39165708391867365,2.229342633239875e-05,16.83157895978983
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",419.09785659609093,0.0,0.08868367289513518,0.06809238328138195,0.06472913223338163,0.0,110.64212879445077,410.0951,0.8093450117922374,0.3948794230630335,2.2201894899087877e-05,15.956803163124425
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Green River,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",326.3241096768541,0.0,0.11089000369221366,0.07093543931436075,0.07000911532814459,0.0,91.8389327692729,328.5807,0.6617532603565678,0.32072073013975344,1.9557166712143137e-05,12.955631682361227
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Fort Worth,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",354.39367782335836,0.0,0.10678681609181317,0.06936160774938331,0.06603514824380441,0.0,124.26895753333221,361.17,0.7613951907223669,0.35570902485731387,2.1992855897437107e-05,15.395717288867004
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",388.27758797572585,0.0,0.12442228689325081,0.06521091919508717,0.07295068393548011,0.0,133.07226525587095,386.7098,0.8023572033142353,0.37505107579898245,2.2056538003829858e-05,16.26805573015296
"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - East Texas,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",381.7407496264652,0.0,0.11725290149749866,0.0640837641101532,0.055914730112476614,0.0,121.14480651232019,377.8575,0.7785554066557041,0.3661745455809602,2.0991032954700925e-05,15.833248318590933
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Anadarko,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",413.27926472782514,0.0,0.08369115859193046,0.07489538824773323,0.06368823753830628,0.0,118.84806158055117,412.1329,0.8174892070544069,0.4008526482439127,2.373793054311533e-05,16.085698665505376
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,natural gas extraction and processing - San Juan,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",347.93996573740736,0.0,0.09780040879652929,0.0670403512345231,0.0720105110420663,0.0,116.41960995493287,357.7138,0.7526639322233527,0.3505510158558536,2.181215477505961e-05,15.225251649902342
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",405.0996865566587,0.0,0.11322579168693055,0.060942118893025796,0.06009633576737468,0.0,109.79302281132092,405.2135,0.8399279455884634,0.39569377948083423,2.3355381384089338e-05,16.977167310209182
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",348.32077208072286,0.0,0.10585948455286405,0.06496006655018711,0.05970131724309242,0.0,105.79276575763997,354.1419,0.7121238691782484,0.3461565012213545,2.130636779521747e-05,13.859256953813317
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",329.9903936090798,0.0,0.1181377325040093,0.06531061090765874,0.06130434739774082,0.0,108.07490657620508,337.7609,0.6817727563749649,0.33207421703560575,2.0892330964482145e-05,13.242258033699642
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Anadarko,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",363.9492620622371,0.0,0.13049248218722742,0.0716186404042714,0.08272136407785838,0.0,114.54642691681667,377.5381,0.7547626632356337,0.36736446599224776,2.3678956823309297e-05,14.64952978157419
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",315.78630964992743,0.0,0.11512094014643956,0.05875291110372016,0.07187402478404357,0.0,106.83023034002004,317.9399,0.6716340979443464,0.31315044282843,1.9023836135697264e-05,13.691318610620812
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Gulf,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",396.38001875501044,0.0,0.0996985086077198,0.07306732783618954,0.05829298424829651,0.0,112.91664641576078,390.6447,0.7784925538087006,0.3768630951767447,2.150827400021008e-05,15.408117803102796
