Category,e.open_xpd_uuid,label,Plant,Manufacturer,gwp.a1a2a3_mean,gwp.a1a2a3_unit,ap.a1a2a3_mean,ap.a1a2a3_unit,ep_marine.a1a2a3_mean,ep_marine.a1a2a3_unit,odp.a1a2a3_mean,odp.a1a2a3_unit,pocp.a1a2a3_mean,pocp.a1a2a3_unit,rgwp.method,source,geography
Concrete>>ReadyMix,EC31P67E,"National Ready Mix, Vernon",Vernon,National Ready Mix,504,kgCO2e,1.46,kgSO2,0.59,kgN,0.000013,kgCFC11,30,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC35BX3R,"National Ready Mix, Vernon",Vernon,National Ready Mix,508,kgCO2e,1.47,kgSO2,0.6,kgN,0.000013,kgCFC11,30.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3AUDT3,"National Ready Mix, Vernon",Vernon,National Ready Mix,512,kgCO2e,1.49,kgSO2,0.6,kgN,0.000013,kgCFC11,30,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3UU31G,"National Ready Mix, Vernon",Vernon,National Ready Mix,505,kgCO2e,1.46,kgSO2,0.59,kgN,0.000012,kgCFC11,29.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3N4PEK,"National Ready Mix, Vernon",Vernon,National Ready Mix,507,kgCO2e,1.48,kgSO2,0.59,kgN,0.000013,kgCFC11,29.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3DGMKZ,"National Ready Mix, Vernon",Vernon,National Ready Mix,505,kgCO2e,1.47,kgSO2,0.59,kgN,0.000013,kgCFC11,29.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3TY9AH,"National Ready Mix, Vernon",Vernon,National Ready Mix,514,kgCO2e,1.5,kgSO2,0.6,kgN,0.000013,kgCFC11,30.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3J4387,"National Ready Mix, Vernon",Vernon,National Ready Mix,516,kgCO2e,1.51,kgSO2,0.6,kgN,0.000013,kgCFC11,30.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC34KJXM,"National Ready Mix, Vernon",Vernon,National Ready Mix,520,kgCO2e,1.5,kgSO2,0.61,kgN,0.000013,kgCFC11,30.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3DC7GS,"National Ready Mix, Vernon",Vernon,National Ready Mix,520,kgCO2e,1.51,kgSO2,0.61,kgN,0.000013,kgCFC11,30.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3ZAQZ8,"National Ready Mix, Vernon",Vernon,National Ready Mix,522,kgCO2e,1.51,kgSO2,0.61,kgN,0.000013,kgCFC11,30.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3TA6QP,"National Ready Mix, Vernon",Vernon,National Ready Mix,448,kgCO2e,1.35,kgSO2,0.53,kgN,0.000011,kgCFC11,28.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3WKDM9,"National Ready Mix, Vernon",Vernon,National Ready Mix,576,kgCO2e,1.64,kgSO2,0.68,kgN,0.000014,kgCFC11,33.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC34QAH9,"National Ready Mix, Vernon",Vernon,National Ready Mix,592,kgCO2e,1.7,kgSO2,0.69,kgN,0.000014,kgCFC11,33.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC38TTPB,"National Ready Mix, Vernon",Vernon,National Ready Mix,562,kgCO2e,1.6,kgSO2,0.66,kgN,0.000014,kgCFC11,32.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC300GR3,"National Ready Mix, Vernon",Vernon,National Ready Mix,574,kgCO2e,1.63,kgSO2,0.67,kgN,0.000014,kgCFC11,33.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3MPCSE,"National Ready Mix, Vernon",Vernon,National Ready Mix,457,kgCO2e,1.39,kgSO2,0.54,kgN,0.000011,kgCFC11,29.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC398Z74,"National Ready Mix, Vernon",Vernon,National Ready Mix,473,kgCO2e,1.41,kgSO2,0.56,kgN,0.000012,kgCFC11,29.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3N7EB2,"National Ready Mix, Vernon",Vernon,National Ready Mix,574,kgCO2e,1.63,kgSO2,0.67,kgN,0.000014,kgCFC11,33.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC30NUG8,"National Ready Mix, Vernon",Vernon,National Ready Mix,555,kgCO2e,1.59,kgSO2,0.65,kgN,0.000014,kgCFC11,32.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC389EZU,"National Ready Mix, Vernon",Vernon,National Ready Mix,552,kgCO2e,1.58,kgSO2,0.65,kgN,0.000014,kgCFC11,32.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3SS3QY,"National Ready Mix, Vernon",Vernon,National Ready Mix,566,kgCO2e,1.63,kgSO2,0.66,kgN,0.000014,kgCFC11,32.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC39RXAK,"National Ready Mix, Vernon",Vernon,National Ready Mix,576,kgCO2e,1.65,kgSO2,0.67,kgN,0.000014,kgCFC11,33.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3PFPEQ,"National Ready Mix, Vernon",Vernon,National Ready Mix,556,kgCO2e,1.59,kgSO2,0.65,kgN,0.000014,kgCFC11,32.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3JTJUZ,"National Ready Mix, Vernon",Vernon,National Ready Mix,489,kgCO2e,1.42,kgSO2,0.57,kgN,0.000012,kgCFC11,29.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC306215,"National Ready Mix, Vernon",Vernon,National Ready Mix,423,kgCO2e,1.3,kgSO2,0.5,kgN,0.00001,kgCFC11,27.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC30WPQ3,"Platte River Concrete, Omaha, NE #3 Plant","Omaha, NE #3 Plant",Platte River Concrete,444,kgCO2e,1.3,kgSO2,0.54,kgN,0.000011,kgCFC11,26.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3RRS51,"National Ready Mix, Vernon",Vernon,National Ready Mix,490,kgCO2e,1.43,kgSO2,0.58,kgN,0.000012,kgCFC11,29.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3FMXGZ,"National Ready Mix, Vernon",Vernon,National Ready Mix,491,kgCO2e,1.42,kgSO2,0.58,kgN,0.000012,kgCFC11,29.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3FH8UR,"National Ready Mix, Vernon",Vernon,National Ready Mix,372,kgCO2e,1.2,kgSO2,0.43,kgN,0.0000091,kgCFC11,25.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC39KJC1,"National Ready Mix, Vernon",Vernon,National Ready Mix,622,kgCO2e,2.36,kgSO2,0.72,kgN,0.00003,kgCFC11,36.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3Y6HA7,"National Ready Mix, Vernon",Vernon,National Ready Mix,505,kgCO2e,1.55,kgSO2,0.59,kgN,0.000012,kgCFC11,32,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC33697T,"National Ready Mix, Vernon",Vernon,National Ready Mix,491,kgCO2e,1.43,kgSO2,0.58,kgN,0.000012,kgCFC11,29.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3D2EUU,"National Ready Mix, Vernon",Vernon,National Ready Mix,490,kgCO2e,1.43,kgSO2,0.58,kgN,0.000012,kgCFC11,29.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3KBG9E,"National Ready Mix, Vernon",Vernon,National Ready Mix,495,kgCO2e,1.44,kgSO2,0.58,kgN,0.000012,kgCFC11,29.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3R3YGH,"National Ready Mix, Vernon",Vernon,National Ready Mix,424,kgCO2e,1.29,kgSO2,0.5,kgN,0.00001,kgCFC11,27,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC351AXT,"National Ready Mix, Vernon",Vernon,National Ready Mix,491,kgCO2e,1.43,kgSO2,0.58,kgN,0.000012,kgCFC11,29.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3FBHCZ,"National Ready Mix, Vernon",Vernon,National Ready Mix,504,kgCO2e,1.55,kgSO2,0.59,kgN,0.000012,kgCFC11,32,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC33WRMY,"National Ready Mix, Vernon",Vernon,National Ready Mix,502,kgCO2e,1.47,kgSO2,0.59,kgN,0.000012,kgCFC11,29.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3N21ZF,"National Ready Mix, Vernon",Vernon,National Ready Mix,497,kgCO2e,1.45,kgSO2,0.58,kgN,0.000012,kgCFC11,29.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3ER2U1,"National Ready Mix, Vernon",Vernon,National Ready Mix,490,kgCO2e,1.43,kgSO2,0.58,kgN,0.000012,kgCFC11,29.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3CFKYC,"National Ready Mix, Vernon",Vernon,National Ready Mix,493,kgCO2e,1.44,kgSO2,0.58,kgN,0.000012,kgCFC11,29.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3K8KYH,"National Ready Mix, Vernon",Vernon,National Ready Mix,493,kgCO2e,1.44,kgSO2,0.58,kgN,0.000012,kgCFC11,29.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3B2UFN,"National Ready Mix, Vernon",Vernon,National Ready Mix,489,kgCO2e,1.42,kgSO2,0.57,kgN,0.000012,kgCFC11,29.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3BXK7K,"National Ready Mix, Vernon",Vernon,National Ready Mix,488,kgCO2e,1.42,kgSO2,0.57,kgN,0.000012,kgCFC11,29.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3T5728,"National Ready Mix, Vernon",Vernon,National Ready Mix,367,kgCO2e,1.18,kgSO2,0.43,kgN,0.000009,kgCFC11,24.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC30U42J,"National Ready Mix, Vernon",Vernon,National Ready Mix,362,kgCO2e,1.16,kgSO2,0.43,kgN,0.000009,kgCFC11,24.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3E5EDC,"National Ready Mix, Vernon",Vernon,National Ready Mix,429,kgCO2e,1.31,kgSO2,0.5,kgN,0.000011,kgCFC11,27.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC33CMYP,"National Ready Mix, Vernon",Vernon,National Ready Mix,500,kgCO2e,1.46,kgSO2,0.59,kgN,0.000012,kgCFC11,29.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3Q52B8,"National Ready Mix, Vernon",Vernon,National Ready Mix,364,kgCO2e,1.17,kgSO2,0.43,kgN,0.000009,kgCFC11,25.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC37FA28,"National Ready Mix, Vernon",Vernon,National Ready Mix,495,kgCO2e,1.44,kgSO2,0.58,kgN,0.000012,kgCFC11,29.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3NW3MX,"National Ready Mix, Vernon",Vernon,National Ready Mix,495,kgCO2e,1.44,kgSO2,0.58,kgN,0.000012,kgCFC11,29.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC30G2SB,"National Ready Mix, Vernon",Vernon,National Ready Mix,632,kgCO2e,2.38,kgSO2,0.74,kgN,0.00003,kgCFC11,37.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3QJC5W,"National Ready Mix, Vernon",Vernon,National Ready Mix,495,kgCO2e,1.44,kgSO2,0.58,kgN,0.000012,kgCFC11,29.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC30HJBH,"National Ready Mix, Vernon",Vernon,National Ready Mix,436,kgCO2e,1.32,kgSO2,0.51,kgN,0.000011,kgCFC11,27.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3JX6PE,"National Ready Mix, Vernon",Vernon,National Ready Mix,519,kgCO2e,1.5,kgSO2,0.61,kgN,0.000013,kgCFC11,30.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3Y6Z0R,"National Ready Mix, Vernon",Vernon,National Ready Mix,433,kgCO2e,1.31,kgSO2,0.51,kgN,0.000011,kgCFC11,27.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC31JWST,"National Ready Mix, Vernon",Vernon,National Ready Mix,520,kgCO2e,1.49,kgSO2,0.61,kgN,0.000013,kgCFC11,30.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3S424F,"National Ready Mix, Vernon",Vernon,National Ready Mix,524,kgCO2e,1.51,kgSO2,0.61,kgN,0.000013,kgCFC11,30.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3CAKQR,"National Ready Mix, Vernon",Vernon,National Ready Mix,524,kgCO2e,1.51,kgSO2,0.61,kgN,0.000013,kgCFC11,30.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC32T1N0,"National Ready Mix, Vernon",Vernon,National Ready Mix,521,kgCO2e,1.5,kgSO2,0.61,kgN,0.000013,kgCFC11,30.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC31RAZD,"National Ready Mix, Vernon",Vernon,National Ready Mix,417,kgCO2e,1.27,kgSO2,0.49,kgN,0.00001,kgCFC11,26.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC33YD38,"National Ready Mix, Irvine",Irvine,National Ready Mix,650,kgCO2e,1.93,kgSO2,0.76,kgN,0.000016,kgCFC11,39.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3QQCCA,"National Ready Mix, Irwindale",Irwindale,National Ready Mix,504,kgCO2e,1.52,kgSO2,0.6,kgN,0.000013,kgCFC11,31.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3DCA20,"National Ready Mix, Irvine",Irvine,National Ready Mix,576,kgCO2e,1.77,kgSO2,0.68,kgN,0.000014,kgCFC11,36.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3TXR85,"National Ready Mix, Irvine",Irvine,National Ready Mix,525,kgCO2e,1.66,kgSO2,0.62,kgN,0.000013,kgCFC11,35,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3C4MGH,"National Ready Mix, Irvine",Irvine,National Ready Mix,649,kgCO2e,1.94,kgSO2,0.76,kgN,0.000016,kgCFC11,39.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC39QZ8X,"National Ready Mix, Irvine",Irvine,National Ready Mix,556,kgCO2e,1.72,kgSO2,0.66,kgN,0.000014,kgCFC11,36.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC327ZG1,"National Ready Mix, Irvine",Irvine,National Ready Mix,591,kgCO2e,1.78,kgSO2,0.69,kgN,0.000014,kgCFC11,36.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3CP1R7,"National Ready Mix, Irvine",Irvine,National Ready Mix,522,kgCO2e,1.65,kgSO2,0.61,kgN,0.000012,kgCFC11,34,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3GPMT9,"National Ready Mix, Irvine",Irvine,National Ready Mix,485,kgCO2e,1.54,kgSO2,0.57,kgN,0.000012,kgCFC11,32.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3P56Z0,"National Ready Mix, Irvine",Irvine,National Ready Mix,565,kgCO2e,1.72,kgSO2,0.66,kgN,0.000014,kgCFC11,35.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3M0B0F,"National Ready Mix, Irvine",Irvine,National Ready Mix,515,kgCO2e,1.61,kgSO2,0.6,kgN,0.000012,kgCFC11,33.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3UPWT9,"National Ready Mix, Irvine",Irvine,National Ready Mix,629,kgCO2e,1.88,kgSO2,0.74,kgN,0.000015,kgCFC11,38.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3RNJ6R,"National Ready Mix, Irvine",Irvine,National Ready Mix,486,kgCO2e,1.53,kgSO2,0.57,kgN,0.000012,kgCFC11,32.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3BW1P4,"National Ready Mix, Irvine",Irvine,National Ready Mix,626,kgCO2,1.88,kgSO2,0.74,kgN,0.000015,kgCFC11,38.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3UTT81,"National Ready Mix, Irvine",Irvine,National Ready Mix,526,kgCO2e,1.64,kgSO2,0.62,kgN,0.000013,kgCFC11,34.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC30YPMM,"National Ready Mix, Irvine",Irvine,National Ready Mix,475,kgCO2e,1.53,kgSO2,0.56,kgN,0.000012,kgCFC11,32.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC39QAH6,"National Ready Mix, Irvine",Irvine,National Ready Mix,534,kgCO2e,1.63,kgSO2,0.63,kgN,0.000013,kgCFC11,33.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC31WMFC,"National Ready Mix, Irvine",Irvine,National Ready Mix,613,kgCO2e,1.84,kgSO2,0.72,kgN,0.000015,kgCFC11,38,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC38U3SU,"National Ready Mix, Irvine",Irvine,National Ready Mix,439,kgCO2e,1.44,kgSO2,0.52,kgN,0.000011,kgCFC11,30.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC38W2ZY,"National Ready Mix, Irvine",Irvine,National Ready Mix,487,kgCO2e,1.54,kgSO2,0.58,kgN,0.000012,kgCFC11,32.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3FA9BG,"National Ready Mix, Irvine",Irvine,National Ready Mix,557,kgCO2e,1.72,kgSO2,0.65,kgN,0.000013,kgCFC11,34.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC39EMNM,"National Ready Mix, Irvine",Irvine,National Ready Mix,537,kgCO2e,1.64,kgSO2,0.63,kgN,0.000013,kgCFC11,33.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3ZX4KM,"National Ready Mix, Irvine",Irvine,National Ready Mix,525,kgCO2e,1.62,kgSO2,0.62,kgN,0.000013,kgCFC11,33.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3RW7MR,"National Ready Mix, Irvine",Irvine,National Ready Mix,591,kgCO2e,1.79,kgSO2,0.7,kgN,0.000014,kgCFC11,36.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3SH60X,"National Ready Mix, Irvine",Irvine,National Ready Mix,496,kgCO2e,1.57,kgSO2,0.58,kgN,0.000012,kgCFC11,32.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3G1XYS,"National Ready Mix, Irvine",Irvine,National Ready Mix,573,kgCO2e,1.74,kgSO2,0.67,kgN,0.000014,kgCFC11,35.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3SP0H2,"National Ready Mix, Irvine",Irvine,National Ready Mix,587,kgCO2e,1.77,kgSO2,0.69,kgN,0.000014,kgCFC11,36.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3U5JCN,"National Ready Mix, Irvine",Irvine,National Ready Mix,536,kgCO2e,1.66,kgSO2,0.63,kgN,0.000013,kgCFC11,34.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC30QJYE,"National Ready Mix, Irvine",Irvine,National Ready Mix,603,kgCO2e,1.83,kgSO2,0.71,kgN,0.000014,kgCFC11,37.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3T5D3Q,"National Ready Mix, Irvine",Irvine,National Ready Mix,582,kgCO2e,1.76,kgSO2,0.68,kgN,0.000014,kgCFC11,35.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3U6JUU,"National Ready Mix, Irvine",Irvine,National Ready Mix,532,kgCO2e,1.63,kgSO2,0.63,kgN,0.000013,kgCFC11,33.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC32NZ75,"National Ready Mix, Irvine",Irvine,National Ready Mix,486,kgCO2e,1.53,kgSO2,0.57,kgN,0.000012,kgCFC11,32.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3XAAW8,"National Ready Mix, Irvine",Irvine,National Ready Mix,445,kgCO2e,1.43,kgSO2,0.53,kgN,0.000011,kgCFC11,30.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3MRBF9,"National Ready Mix, Irvine",Irvine,National Ready Mix,600,kgCO2e,1.8,kgSO2,0.7,kgN,0.000015,kgCFC11,37.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3J2CG7,"National Ready Mix, Irvine",Irvine,National Ready Mix,525,kgCO2e,1.62,kgSO2,0.62,kgN,0.000013,kgCFC11,33.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3WG2CN,"National Ready Mix, Irvine",Irvine,National Ready Mix,443,kgCO2e,1.44,kgSO2,0.52,kgN,0.000011,kgCFC11,30.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3E7Y7D,"National Ready Mix, Irvine",Irvine,National Ready Mix,523,kgCO2e,1.62,kgSO2,0.62,kgN,0.000013,kgCFC11,33.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC33507A,"National Ready Mix, Irvine",Irvine,National Ready Mix,524,kgCO2e,1.63,kgSO2,0.62,kgN,0.000013,kgCFC11,33.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3M47XR,"National Ready Mix, Irvine",Irvine,National Ready Mix,527,kgCO2e,1.63,kgSO2,0.62,kgN,0.000013,kgCFC11,33.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3WGSSW,"National Ready Mix, Irvine",Irvine,National Ready Mix,567,kgCO2e,1.72,kgSO2,0.67,kgN,0.000014,kgCFC11,35.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3NGRNT,"National Ready Mix, Irvine",Irvine,National Ready Mix,584,kgCO2e,1.77,kgSO2,0.68,kgN,0.000014,kgCFC11,36,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3FQXSH,"National Ready Mix, Irvine",Irvine,National Ready Mix,529,kgCO2e,1.64,kgSO2,0.62,kgN,0.000013,kgCFC11,33.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3N6TU3,"National Ready Mix, Irvine",Irvine,National Ready Mix,456,kgCO2e,1.47,kgSO2,0.54,kgN,0.000011,kgCFC11,31.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3GHCSM,"National Ready Mix, Irvine",Irvine,National Ready Mix,462,kgCO2e,1.47,kgSO2,0.54,kgN,0.000011,kgCFC11,31.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3TA6WK,"National Ready Mix, Irvine",Irvine,National Ready Mix,524,kgCO2e,1.63,kgSO2,0.62,kgN,0.000013,kgCFC11,33.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC361YMB,"National Ready Mix, Irvine",Irvine,National Ready Mix,521,kgCO2e,1.61,kgSO2,0.61,kgN,0.000013,kgCFC11,33.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC38GXCH,"National Ready Mix, Irvine",Irvine,National Ready Mix,404,kgCO2e,1.35,kgSO2,0.48,kgN,0.0000098,kgCFC11,28.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3U3H6Y,"National Ready Mix, Irvine",Irvine,National Ready Mix,535,kgCO2e,1.64,kgSO2,0.63,kgN,0.000013,kgCFC11,33.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3HM3K8,"National Ready Mix, Irvine",Irvine,National Ready Mix,461,kgCO2e,1.49,kgSO2,0.54,kgN,0.000011,kgCFC11,30.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3F5D1T,"National Ready Mix, Irvine",Irvine,National Ready Mix,526,kgCO2e,1.63,kgSO2,0.62,kgN,0.000013,kgCFC11,33.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3WSDX4,"National Ready Mix, Irvine",Irvine,National Ready Mix,538,kgCO2e,1.66,kgSO2,0.64,kgN,0.000013,kgCFC11,34.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC39Y9TS,"National Ready Mix, Irvine",Irvine,National Ready Mix,452,kgCO2e,1.46,kgSO2,0.54,kgN,0.000011,kgCFC11,31,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3KX5SJ,"National Ready Mix, Irvine",Irvine,National Ready Mix,520,kgCO2e,1.62,kgSO2,0.61,kgN,0.000013,kgCFC11,33.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3XBY4D,"National Ready Mix, Irvine",Irvine,National Ready Mix,533,kgCO2e,1.65,kgSO2,0.63,kgN,0.000013,kgCFC11,33.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3KPWP7,"National Ready Mix, Irvine",Irvine,National Ready Mix,537,kgCO2e,1.66,kgSO2,0.63,kgN,0.000013,kgCFC11,34.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3NRKGG,"National Ready Mix, Irvine",Irvine,National Ready Mix,448,kgCO2e,1.45,kgSO2,0.53,kgN,0.000011,kgCFC11,30.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3Z6MM3,"National Ready Mix, Irvine",Irvine,National Ready Mix,438,kgCO2e,1.44,kgSO2,0.52,kgN,0.000011,kgCFC11,30.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC36R2AD,"National Ready Mix, Irvine",Irvine,National Ready Mix,403,kgCO2e,1.36,kgSO2,0.48,kgN,0.0000099,kgCFC11,29.1,kgO3,TRACI 2.1,Product EPDs,US
