Category,e.open_xpd_uuid,label,Plant,Manufacturer,gwp.a1a2a3_mean,gwp.a1a2a3_unit,ap.a1a2a3_mean,ap.a1a2a3_unit,ep_marine.a1a2a3_mean,ep_marine.a1a2a3_unit,odp.a1a2a3_mean,odp.a1a2a3_unit,pocp.a1a2a3_mean,pocp.a1a2a3_unit,rgwp.method,source,geography
Concrete>>ReadyMix,EC34EJFK,"Cadman Inc, Port of Portland",Port of Portland,Cadman Inc,548,kgCO2,1.69,kgSO2,0.66,kgN,0.000014,kgCFC11,36.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC34W986,"Cadman Inc, Port of Portland",Port of Portland,Cadman Inc,602,kgCO2,1.82,kgSO2,0.72,kgN,0.000015,kgCFC11,38.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3Y5KJT,"Cadman Inc, Port of Portland",Port of Portland,Cadman Inc,621,kgCO2,1.89,kgSO2,0.74,kgN,0.000015,kgCFC11,40.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3D7NFN,"Cadman Inc, Orchards",Orchards,Cadman Inc,728,kgCO2,2.22,kgSO2,0.88,kgN,0.000018,kgCFC11,47.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3SQX6Y,"Cadman Inc, Orchards",Orchards,Cadman Inc,544,kgCO2,1.77,kgSO2,0.67,kgN,0.000014,kgCFC11,38.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3ZD25Y,"Cadman Inc, Orchards",Orchards,Cadman Inc,544,kgCO2,1.77,kgSO2,0.67,kgN,0.000014,kgCFC11,38.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3NY9B8,"Cadman Inc, Orchards",Orchards,Cadman Inc,593,kgCO2,1.9,kgSO2,0.72,kgN,0.000015,kgCFC11,41.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3GENYA,"Cadman Inc, Orchards",Orchards,Cadman Inc,575,kgCO2,1.85,kgSO2,0.7,kgN,0.000014,kgCFC11,40.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3K8HHE,"Cadman Inc, Orchards",Orchards,Cadman Inc,614,kgCO2,1.94,kgSO2,0.75,kgN,0.000015,kgCFC11,41.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3M11KF,"Cadman Inc, Orchards",Orchards,Cadman Inc,632,kgCO2,2,kgSO2,0.77,kgN,0.000016,kgCFC11,43.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC37URDR,"Cadman Inc, Foster Road",Foster Road,Cadman Inc,720,kgCO2,2.15,kgSO2,0.85,kgN,0.000018,kgCFC11,45.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3E03KW,"Cadman Inc, Foster Road",Foster Road,Cadman Inc,535,kgCO2,1.7,kgSO2,0.64,kgN,0.000013,kgCFC11,36.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3N5KT2,"Cadman Inc, Foster Road",Foster Road,Cadman Inc,535,kgCO2,1.7,kgSO2,0.64,kgN,0.000013,kgCFC11,36.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3GY5G6,"Cadman Inc, Foster Road",Foster Road,Cadman Inc,585,kgCO2,1.82,kgSO2,0.7,kgN,0.000015,kgCFC11,39.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3MCFNY,"Cadman Inc, Foster Road",Foster Road,Cadman Inc,619,kgCO2,2.28,kgSO2,0.73,kgN,0.000015,kgCFC11,52.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3BJ8FH,"Cadman Inc, Foster Road",Foster Road,Cadman Inc,595,kgCO2,1.77,kgSO2,0.7,kgN,0.000015,kgCFC11,37.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3MJMB8,"Cadman Inc, Foster Road",Foster Road,Cadman Inc,638,kgCO2,2.23,kgSO2,0.76,kgN,0.000015,kgCFC11,50.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC366HPT,"BURNCO Colorado, Windsor",Windsor,BURNCO Colorado,479,kgCO2,1.37,kgSO2,0.57,kgN,0.000012,kgCFC11,28,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC342SHK,"CalPortland, Duwamish Washington",Duwamish Washington,CalPortland,433.66,kgCO2e,null,null,null,null,null,null,null,null,EF 3.0,Product EPDs,US
Concrete>>ReadyMix,EC3BPR8W,"Argos, Ft. Worth 1006",Ft. Worth 1006,Argos,540,kgCO2e,null,null,null,null,null,null,null,null,null,Product EPDs,US
Concrete>>ReadyMix,EC322U0Y,"Argos, Irving 1005",Irving 1005,Argos,527,kgCO2e,null,null,null,null,null,null,null,null,null,Product EPDs,US
Concrete>>ReadyMix,EC3CUMC9,"Argos, Downtown Dallas 1004",Downtown Dallas 1004,Argos,539,kgCO2e,null,null,null,null,null,null,null,null,null,Product EPDs,US
Concrete>>ReadyMix,EC3XZ55G,"Argos, Mesquite",Mesquite,Argos,536,kgCO2e,null,null,null,null,null,null,null,null,null,Product EPDs,US
Concrete>>ReadyMix,EC3001AX,"Central Concrete, South San Francisco",South San Francisco,Central Concrete,393.9,kgCO2e,null,null,null,null,null,null,null,null,null,Product EPDs,US
Concrete>>ReadyMix,EC3CKS83,"Central Concrete, South San Francisco",South San Francisco,Central Concrete,393.9,kgCO2e,null,null,null,null,null,null,null,null,null,Product EPDs,US
Concrete>>ReadyMix,EC3QXK16,"Central Concrete, Queens Lane",Queens Lane,Central Concrete,401,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3R1SJ7,"Central Concrete, Queens Lane",Queens Lane,Central Concrete,401,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3ZKGT8,"Central Concrete, Stockton",Stockton,Central Concrete,401,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC34Z04U,"Central Concrete, Stockton",Stockton,Central Concrete,401,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC329W94,"Central Concrete, Redwood City",Redwood City,Central Concrete,397.2,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3CFPJQ,"Central Concrete, Redwood City",Redwood City,Central Concrete,507.9,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3BMPDX,"Central Concrete, Redwood City",Redwood City,Central Concrete,507.9,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC36H3UH,"Central Concrete, Redwood City",Redwood City,Central Concrete,397.2,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3A99HM,"Central Concrete, Hayward",Hayward,Central Concrete,397.7,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3SDJ2Z,"Central Concrete, Hayward",Hayward,Central Concrete,493.3,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3S0X35,"Central Concrete, Hayward",Hayward,Central Concrete,492.8,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3GFB5U,"Central Concrete, Hayward",Hayward,Central Concrete,397.2,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3D29UF,"Ozinga, Miami 17th Avenue",Miami 17th Avenue,Ozinga,340.44,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3XG4SF,"Ozinga, Miami 17th Avenue",Miami 17th Avenue,Ozinga,365.77,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC38Z146,"Ozinga, Chicago Chinatown",Chicago Chinatown,Ozinga,347.39,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3PDKGF,"Ozinga, Ozinga Evanston",Ozinga Evanston,Ozinga,361.3,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3D3SRX,"Ozinga, Ozinga Evanston",Ozinga Evanston,Ozinga,380.3,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3JUDE1,"Ozinga, Ozinga Evanston",Ozinga Evanston,Ozinga,355.07,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3PKQ36,"Ozinga, Ozinga Northside",Ozinga Northside,Ozinga,348.8,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC30WG6Q,"Ozinga, Ozinga Northside",Ozinga Northside,Ozinga,355.11,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC33PT06,"Ozinga, Ozinga Evanston",Ozinga Evanston,Ozinga,373.71,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3CY52F,"Ozinga, Ozinga Northside",Ozinga Northside,Ozinga,374.17,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3XTP8P,"Ozinga, Chicago Chinatown",Chicago Chinatown,Ozinga,341.12,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3220MT,"Ozinga, Chicago Chinatown",Chicago Chinatown,Ozinga,361.15,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC35RMNZ,"Ozinga, Ozinga Northside",Ozinga Northside,Ozinga,367.66,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC35KP9A,"Ozinga, Chicago Chinatown",Chicago Chinatown,Ozinga,366.45,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3XCT0M,"Ozinga, Miami 17th Avenue",Miami 17th Avenue,Ozinga,358.61,kgCO2e,null,null,null,null,null,null,null,null,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3T4WJT,"Central Concrete, Bode",Bode,Central Concrete,365,kgCO2e,1.33,kgSO2e,0.44,kgNe,0.000011,kgCFC11e,25.6,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3WBGN5,"Stoneway Concrete, Seattle",Seattle,Stoneway Concrete,482,kgCO2e,1.39,kgSO2e,0.59,kgNe,0.000013,kgCFC11e,25.7,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC39DPNK,"CalPortland, Dumawish WA",Dumawish WA,CalPortland,433.66,kgCO2e,null,null,null,null,null,null,null,null,null,Product EPDs,US
Concrete>>ReadyMix,EC3MXJ5T,"CalPortland, Dumawish WA",Dumawish WA,CalPortland,470.58,kgCO2e,null,null,null,null,null,null,null,null,null,Product EPDs,US
Concrete>>ReadyMix,EC3ER24D,"Central Concrete, Stockton (wet)",Stockton (wet),Central Concrete,352,kgCO2e,1.42,kgSO2e,0.45,kgNe,0.000011,kgCFC11e,25.8,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC39TT3F,"Central Concrete, Stockton (wet)",Stockton (wet),Central Concrete,337,kgCO2e,1.38,kgSO2e,2001,kgNe,0.000011,kgCFC11e,24.9,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3B7D9M,"Central Concrete, San Jose Plant No. 2",San Jose Plant No. 2,Central Concrete,337,kgCO2e,1.37,kgSO2e,2001,kgNe,0.000011,kgCFC11e,24.8,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC35AZNW,"Central Concrete, South San Francisco (wet)",South San Francisco (wet),Central Concrete,361,kgCO2e,1.39,kgSO2e,0.44,kgNe,0.000011,kgCFC11e,26.1,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3AWR3K,"Central Concrete, South San Francisco (wet)",South San Francisco (wet),Central Concrete,371,kgCO2e,2.27,kgSO2e,2001,kgNe,0.00001,kgCFC11e,55.8,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3XJWAD,"Central Concrete, South San Francisco (wet)",South San Francisco (wet),Central Concrete,298,kgCO2e,1.32,kgSO2e,0.37,kgNe,0.000011,kgCFC11e,24,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3MN0XU,"Central Concrete, South San Francisco (wet)",South San Francisco (wet),Central Concrete,351,kgCO2e,2.28,kgSO2e,2001,kgNe,0.0000099,kgCFC11e,56.6,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3CD6U2,"Central Concrete, Redwood City",Redwood City,Central Concrete,324,kgCO2e,1.42,kgSO2e,2001,kgNe,0.00001,kgCFC11e,27,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC311QJ1,"Central Concrete, Redwood City",Redwood City,Central Concrete,301,kgCO2e,1.38,kgSO2e,2001,kgNe,0.0000098,kgCFC11e,26.4,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3CX4GB,"Central Concrete, South San Francisco (wet)",South San Francisco (wet),Central Concrete,566,kgCO2e,2.52,kgSO2e,2001,kgNe,0.000013,kgCFC11e,63.4,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3D055P,"Central Concrete, South San Francisco (wet)",South San Francisco (wet),Central Concrete,380,kgCO2e,2.26,kgSO2e,2001,kgNe,0.000011,kgCFC11e,54.7,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3C61UC,"Central Concrete, Redwood City",Redwood City,Central Concrete,516,kgCO2e,1.63,kgSO2e,2001,kgNe,0.000013,kgCFC11e,33.5,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3KUYAT,"Central Concrete, Redwood City",Redwood City,Central Concrete,335,kgCO2e,1.46,kgSO2e,2001,kgNe,0.000011,kgCFC11e,27.5,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3PT7H9,"Central Concrete, Pleasanton (wet)",Pleasanton (wet),Central Concrete,342,kgCO2e,1.34,kgSO2e,2001,kgNe,0.000011,kgCFC11e,24.5,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3NR39Z,"Central Concrete, Oakland",Oakland,Central Concrete,215,kgCO2e,1.09,kgSO2e,2001,kgNe,0.0000083,kgCFC11e,19.5,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3GU1CM,"Central Concrete, Oakland",Oakland,Central Concrete,317,kgCO2e,1.29,kgSO2e,2001,kgNe,0.000011,kgCFC11e,23.5,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3X75Y2,"Central Concrete, Redwood City B",Redwood City B,Central Concrete,324,kgCO2e,1.42,kgSO2e,2001,kgNe,0.00001,kgCFC11e,27,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3J5CCH,"Central Concrete, Redwood City B",Redwood City B,Central Concrete,301,kgCO2e,1.38,kgSO2e,2001,kgNe,0.0000098,kgCFC11e,26.4,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC308G64,"Central Concrete, Redwood City B",Redwood City B,Central Concrete,516,kgCO2e,1.63,kgSO2e,2001,kgNe,0.000013,kgCFC11e,33.4,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3URWF1,"Central Concrete, Redwood City B",Redwood City B,Central Concrete,335,kgCO2e,1.45,kgSO2e,2001,kgNe,0.000011,kgCFC11e,27.4,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3TR2SP,"Central Concrete, Bode C",Bode C,Central Concrete,385,kgCO2e,2.28,kgSO2e,2001,kgNe,0.000011,kgCFC11e,55.4,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3UHPR9,"Central Concrete, Bode C",Bode C,Central Concrete,367,kgCO2e,2.26,kgSO2e,2001,kgNe,0.000011,kgCFC11e,55.6,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3XFPZX,"Central Concrete, Bode C",Bode C,Central Concrete,346,kgCO2e,2.25,kgSO2e,2001,kgNe,0.0000099,kgCFC11e,56.1,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3MMR99,"Central Concrete, Bode C",Bode C,Central Concrete,561,kgCO2e,2.51,kgSO2e,2001,kgNe,0.000013,kgCFC11e,63,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC33DW22,"Central Concrete, Bode B",Bode B,Central Concrete,385,kgCO2e,2.28,kgSO2e,0.5,kgNe,0.000011,kgCFC11e,55.4,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3HQ0M3,"Central Concrete, Bode B",Bode B,Central Concrete,367,kgCO2e,2.26,kgSO2e,0.48,kgNe,0.000011,kgCFC11e,55.6,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3291CZ,"Central Concrete, Bode B",Bode B,Central Concrete,263,kgCO2e,2.02,kgSO2e,0.36,kgNe,0.0000083,kgCFC11e,50.1,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3SGSYY,"Central Concrete, Bode B",Bode B,Central Concrete,346,kgCO2e,2.25,kgSO2e,0.46,kgNe,0.0000099,kgCFC11e,56.1,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC320JYN,"Central Concrete, Bode B",Bode B,Central Concrete,561,kgCO2e,2.51,kgSO2e,0.7,kgNe,0.000013,kgCFC11e,63,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3Z5C0H,"Central Concrete, Bode",Bode,Central Concrete,358,kgCO2e,1.65,kgSO2e,0.45,kgNe,0.000011,kgCFC11e,34.8,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3THCN9,"Central Concrete, Bode",Bode,Central Concrete,385,kgCO2e,2.28,kgSO2e,0.5,kgNe,0.000011,kgCFC11e,55.4,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3H4ZAH,"Central Concrete, Bode",Bode,Central Concrete,263,kgCO2e,2.02,kgSO2e,0.36,kgNe,0.0000083,kgCFC11e,50.1,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3924RK,"Central Concrete, Bode",Bode,Central Concrete,367,kgCO2e,2.25,kgSO2e,0.48,kgNe,0.000011,kgCFC11e,55.4,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3NKYCX,"Central Concrete, Bode",Bode,Central Concrete,346,kgCO2e,2.26,kgSO2e,0.46,kgNe,0.0000099,kgCFC11e,56.2,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3GJ5AE,"Central Concrete, Bode",Bode,Central Concrete,561,kgCO2e,2.51,kgSO2e,0.7,kgNe,0.000013,kgCFC11e,63,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3QNNN5,"Central Concrete, Bode",Bode,Central Concrete,376,kgCO2e,2.25,kgSO2e,0.49,kgNe,0.000011,kgCFC11e,54.3,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3GKGCN,"Stoneway Concrete, Houser",Houser,Stoneway Concrete,488,kgCO2e,1.39,kgSO2e,0.59,kgNe,0.000013,kgCFC11e,25.4,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC33AUPQ,"Central Concrete, Bode",Bode,Central Concrete,415,kgCO2e,2.37,kgSO2e,0.54,kgNe,0.000012,kgCFC11e,56.7,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3HYC9F,"Central Concrete, Bode",Bode,Central Concrete,252,kgCO2e,1.43,kgSO2e,0.33,kgNe,0.000009,kgCFC11e,29.7,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3J3BRD,"Central Concrete, Oakland",Oakland,Central Concrete,328,kgCO2e,1.32,kgSO2e,2001,kgNe,0.000011,kgCFC11e,24,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3K0F1D,"Stoneway Concrete, Seattle",Seattle,Stoneway Concrete,483,kgCO2e,1.39,kgSO2e,0.59,kgNe,0.000013,kgCFC11e,25.7,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3BACCG,"Stoneway Concrete, Houser",Houser,Stoneway Concrete,487,kgCO2e,1.38,kgSO2e,0.59,kgNe,0.000013,kgCFC11e,25.4,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3QRRS4,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,317,kgCO2e,1.21,kgSO2e,0.41,kgNe,0.000011,kgCFC11e,20.9,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3PEF3G,"Central Concrete, Oakland",Oakland,Central Concrete,338,kgCO2e,1.35,kgSO2e,2001,kgNe,0.000011,kgCFC11e,24.6,kgO3e,TRACI 2.1,Product EPDs,US
,,"NRMCA, 6001-8000 psi 50-100 % SCM (FA/SL) Concrete",6001-8000 psi 50-100 % SCM (FA/SL) Concrete,NRMCA,384,,,,,,,,,,,Industry EPDs,US
,,"NRMCA, 6001-8000 psi 50-100 % SCM (SL) Concrete",6001-8000 psi 50-100 % SCM (SL) Concrete,NRMCA,385,,,,,,,,,,,Industry EPDs,US
,,"NRMCA, 6001-8000 psi 40-49 % SCM (SL) Concrete",6001-8000 psi 40-49 % SCM (SL) Concrete,NRMCA,436,,,,,,,,,,,Industry EPDs,US
,,"NRMCA, 6001-8000 psi 30-39 % SCM (SL) Concrete",6001-8000 psi 30-39 % SCM (SL) Concrete,NRMCA,487,,,,,,,,,,,Industry EPDs,US
,,"NRMCA, 6001-8000 psi 40-49 % SCM (FA) Concrete",6001-8000 psi 40-49 % SCM (FA) Concrete,NRMCA,440,,,,,,,,,,,Industry EPDs,US
,,"NRMCA, 6001-8000 psi 30-39 % SCM (FA) Concrete",6001-8000 psi 30-39 % SCM (FA) Concrete,NRMCA,494,,,,,,,,,,,Industry EPDs,US
,,"NRMCA, 6001-8000 psi 20-29 % SCM (FA) Concrete",6001-8000 psi 20-29 % SCM (FA) Concrete,NRMCA,546,,,,,,,,,,,Industry EPDs,US
,,"NRMCA, 6001-8000 psi 0-19 % SCM (FA/SL) Concrete",6001-8000 psi 0-19 % SCM (FA/SL) Concrete,NRMCA,641,,,,,,,,,,,Industry EPDs,US
