elec_steel_fab,elec_steel_rolling,steel_billet,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, rebar.wf","fabrication, rebar.elec","fabrication, rebar.trans_co2","rolling, billet.elec","rolling, billet.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel production, EAF",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.02604869115565539,0.1647602659931423,0.05799625455924687,0.13232294125468166,0.9596873534071688,0.9782373651171483,0.032607053462602675,0.4350892819892567,0.010495444887601443,0.4904501482520513,0.11676488627410911,10.349182992320802,1.2915958382536459,0.010132054338787352,0.025340139875841973,0.21403726170143494,0.10539911665805687,0.08165055894290613,0.039495224716465833,0.9962643294407809,0.15721739087564365,0.3472545757934084,0.5321,0.0,0.0,0.0025265090281381677,0.0009444037494080448,1.3148256592541012e-08,0.034921225744711015,0.5393,0.5484,0.5363,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel production, EAF",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.04403863273364221,0.19017553975304413,0.041090489115410196,0.1368464500596814,0.7846618578895981,0.9657756858538984,0.02891821433596134,0.5105067776262078,0.009793264392089112,0.5189153222830634,0.11613516994681672,9.464165554240237,1.2632093862205656,0.009570321843289232,0.03527381605490991,0.07552247408991615,0.11350933866311864,0.07076884233823431,0.09405090632456997,1.0660754616186576,0.13561540421544277,0.2895999069121841,0.529,0.0,0.0,0.0025926046300836845,0.000961417149422973,1.3772477406781171e-08,0.03552347032024871,0.5363,0.5452,0.5331,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel production, EAF",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.022192337455668475,0.22066390362507712,0.0431262873145859,0.13208527227496522,0.9877071442246536,0.968124156901196,0.017091212371274228,0.5801795156825316,0.010437030592808198,0.5308767251960977,0.11642607272485467,9.932875793530602,1.3021817536485318,0.009758813225644748,0.027247662441320875,0.20841861895907407,0.0917241466049053,0.10987636522280125,0.08250897872567187,1.2324455753749606,0.14871322995544817,0.3505980738625271,0.5551,0.0,0.0,0.002607956829719768,0.0009450989773340333,1.3906466620171109e-08,0.036360496817556646,0.5625,0.5719,0.5594,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel production, EAF",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.03796758478273889,0.1722947440583122,0.05280661839281434,0.1620313193505562,0.8434403469189263,0.9792176409456824,0.03212432070806366,0.520611186099629,0.010195482090652276,0.49082538855499863,0.12253323809731277,9.774042350577828,1.282953282926985,0.01005873405265118,0.03697447302370402,0.12845050047980644,0.12255369010999496,0.06588506207459532,0.06743548141593533,1.0915250252236595,0.145968028092303,0.5111806607352497,0.4951,0.0,0.0,0.0024003270984338577,0.0009489844102822232,1.1176652883439831e-08,0.032032858386511105,0.5028,0.5137,0.4999,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel production, EAF",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.024977941116175482,0.18133207456255526,0.058974682124550225,0.1470502960669968,0.8729959509883801,0.9636765790462141,0.015865804576291505,0.4193525698974522,0.009596734830107204,0.5031053241820712,0.1205804347657363,9.849096363982175,1.323843001256213,0.010284975143771361,0.04509294985434052,0.0946767984964232,0.10242081428736682,0.07935808983819745,0.0790397313383315,0.9979881726956243,0.1506568919988292,0.39032929225282187,0.4956,0.0,0.0,0.0023693143400318737,0.000937140500603832,1.1007368040177812e-08,0.0316790544194104,0.5033,0.5141,0.5004,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel production, EAF",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.022637257929126096,0.20376686704463295,0.056304483999108285,0.1413383224854123,1.0332452841328894,0.9677703554825532,0.01861233688972014,0.3694343073029085,0.010245157832552062,0.4982252208498724,0.123371723590884,9.57933306106866,1.2867833990423412,0.010181614860637608,0.03472766650100646,0.2621350306389465,0.05424394983859881,0.07800794239127137,0.0658611103563702,0.9175803661266653,0.12862681639672635,0.25641160251483486,0.5126,0.0,0.0,0.002402319843562832,0.0009372998269440348,1.1103319513004783e-08,0.0326010940657159,0.5205,0.5319,0.5176,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel production, EAF",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.014405840471496862,0.1934815338250258,0.05039885600884751,0.145466572333087,0.9493090682096252,0.9746085894386836,0.02629241935913578,0.5487502227201678,0.00981657173145844,0.5138282961101363,0.12042313746479764,9.88272387300218,1.2904286220821781,0.009910136963185576,0.033001924239188046,0.04163274840228046,0.1496684608903678,0.04200843012160478,0.04645733861404597,1.188176203406884,0.13284486672733326,0.35427989028817264,0.4946,0.0,0.0,0.0023678637705491744,0.0009287961189239586,1.098208204999305e-08,0.03190399980006322,0.5023,0.5134,0.4995,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel production, EAF",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.02371711575022667,0.1721681291349968,0.04624463034522198,0.14856853358890978,0.9303944406779463,0.9782413586167885,0.04647793282123678,0.5033608755318175,0.009575045519238887,0.49147469734922894,0.11983339688734539,10.227845019582976,1.3335982120996672,0.010379835446920031,0.040788910212580895,0.2600832694364151,0.11998916160617175,0.06568230873536453,0.07023215823128244,1.0154896246804763,0.131241812637981,0.36777761876752313,0.4826,0.0,0.0,0.0023652687670774664,0.0009360869680906955,1.0941634872807872e-08,0.03174422237748191,0.4902,0.5011,0.4873,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel production, EAF",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.02597505274972306,0.1851282591885846,0.04830416803836013,0.14914709165891238,0.860043101441195,0.9796664548020865,0.04460896259685158,0.5548135707781328,0.010372332975913065,0.4858155608276161,0.1224022941005906,9.881339572163533,1.2547430040961332,0.010023752967880706,0.025756915879186403,0.15332334266463862,0.12103224921827538,0.0634526400818971,0.05490726100288365,0.9750171664797105,0.1276195835222061,0.46938270286836414,0.4875,0.0,0.0,0.0023764075077665316,0.0009382502459775002,1.1058953293350131e-08,0.03176307272360896,0.4952,0.5061,0.4923,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel production, EAF",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.044490990191964924,0.2045788107013391,0.04509323435272261,0.15535595975350366,0.8515356290610578,0.9747646159735934,0.038164552755887766,0.46179634490491356,0.010222772511271929,0.5073084373314014,0.1193507498550181,9.789222818378969,1.320058129244782,0.01002315974222304,0.030753738069539512,0.10675789270655926,0.05438110782972453,0.09600739929319299,0.09647364740473688,1.414738979278081,0.132808113807963,0.427173028243061,0.5037,0.0,0.0,0.0024432063053565806,0.0009563230861053059,1.1418708967848195e-08,0.032722574963464764,0.5116,0.5229,0.5086,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel production, EAF",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.025044876270464887,0.17183381607202167,0.058437381698572405,0.15267640942750718,0.7687616285940353,0.9787850271811875,0.03095205246839998,0.392056083642186,0.010199872167017619,0.5196047018930937,0.1181203722934896,10.14759156567827,1.2723802059871403,0.009661304747004777,0.02974181232600917,0.139394487266724,0.05205777770039264,0.03498182329919784,0.07960410697006585,0.8563402711225784,0.11359164655470677,0.24360171958456286,0.4856,0.0,0.0,0.0023525418779844344,0.0009360975743169425,1.0981220958038471e-08,0.031170297444930856,0.4931,0.5036,0.4902,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel production, EAF",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.04044689585630846,0.20738345852676632,0.05385423875908087,0.16225880845827378,0.8108159686854799,0.9676385189806943,0.01998064683805053,0.5181297701039309,0.010213605124328303,0.4872188970466802,0.11826048234544613,10.282284624883607,1.325855692591708,0.01023212870240095,0.03263456273175085,0.2194565089494635,0.1161537126040079,0.06722866815711315,0.09065809532981686,1.0403829135191414,0.12972919792710305,0.23000462925544013,0.5134,0.0,0.0,0.002440589553335818,0.0009528420726000963,1.145079174127251e-08,0.032622862540520305,0.5213,0.5326,0.5184,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel production, EAF",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.038514591507227525,0.2124053050412432,0.04745839076508738,0.1608841293058058,0.8411232628575203,0.9708622319354846,0.026796484093380764,0.4318185912285433,0.009562974399198605,0.525575920332864,0.11977175133295435,10.253012729673303,1.280031685718264,0.010358439003738389,0.04027302173881517,0.08188955307033995,0.1214761034527365,0.06258728560110516,0.1138208805715292,1.2064093522526826,0.13478506324887715,0.2893330225533309,0.5105,0.0,0.0,0.0024442231717795413,0.0009515524367311385,1.1457836237662359e-08,0.0327666024018337,0.5185,0.5299,0.5155,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"steel production, EAF","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.03494470834182045,0.22636015907050125,0.04411238997882226,0.13696913099970076,0.7405714523643352,0.9718306755627498,0.021512032405259004,0.6603708732185259,0.010047560487292361,0.5290045083882491,0.12487145009614986,10.328601765746736,1.273357094782132,0.00968906344695637,0.022562369161311477,0.0926869797229355,0.0869999011412619,0.08340004406795307,0.054432469260378494,1.3866812503378612,0.10537215165416126,0.26964059877836016,0.43,0.0,0.0,0.002267178300698439,0.0009459308656726834,9.871743110747751e-09,0.03224630239748874,0.4371,0.4459,0.4342,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"steel production, EAF","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.03643076478932889,0.1939672141404672,0.04440755931754665,0.1353600491109701,0.9121399316005308,0.9741996555604777,0.04103528810550402,0.52934094259505,0.010306214131337735,0.5256740100141268,0.11947092965050558,10.020205267657168,1.3047794421550953,0.00986055468746473,0.04295875698616644,0.15320205442604612,0.08223569248811126,0.08291988594113454,0.09735769796439822,1.2502214640546503,0.11432980461102697,0.28568216682394937,0.4328,0.0,0.0,0.0022686078717732094,0.0009470489667734328,9.845120147607667e-09,0.03241198455981161,0.4399,0.449,0.437,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"steel production, EAF","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.03153080733538796,0.18846568036556743,0.05687465040356551,0.15001778309403443,0.9656332524059856,0.9721136087073542,0.027070317928949338,0.5075839324758007,0.009884522555249062,0.529860907168965,0.11497261661202314,9.617470532338782,1.2685792830461171,0.0095377373653081,0.022195382255859014,0.1073073712747644,0.11241069288492953,0.0595955343297485,0.06878574172459383,0.8403868473038908,0.11487097592574688,0.4678305414898496,0.453,0.0,0.0,0.0022736335895707613,0.0009435984017978784,9.893695479440985e-09,0.032732917485401705,0.4602,0.4695,0.4573,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"steel production, EAF","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.03600976003140161,0.17717554108314684,0.04263831935800218,0.15300844314492604,0.9392131876669774,0.9688616599308791,0.034513702961004776,0.6253360418374417,0.009552404576342448,0.511792293678284,0.1164488285112234,10.011756630358082,1.336478122273614,0.009752275966621076,0.03033752214106429,0.08852598096373604,0.06318753827102021,0.08748857970153767,0.08194089577907389,1.1057611664841125,0.12457168741734259,0.4004221494124798,0.4363,0.0,0.0,0.002274673077250515,0.0009470140731606146,9.94565077198375e-09,0.03261532312796873,0.4435,0.4528,0.4406,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"steel production, EAF","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.028536055437105398,0.19580538343607753,0.04461594351049546,0.137857741754882,0.8163517990174167,0.9778145105137587,0.014610315499471921,0.4597571737929678,0.010209240193198252,0.4994663174701787,0.11750256610572876,10.322994694276563,1.301703647171951,0.010465689577892383,0.02681361306688397,0.12259886305081413,0.115844655659081,0.09823991885180369,0.09881883290574842,1.353353985521835,0.1336686537666877,0.3293490593213817,0.4253,0.0,0.0,0.00224381193129963,0.000939305006450957,9.78976371693767e-09,0.03187289771363365,0.4323,0.4411,0.4294,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"steel production, EAF","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.02930551948419107,0.19856404108769743,0.04696947685460073,0.15891471331074242,0.8007926820540704,0.96402566904133,0.011356631697798707,0.45919104625201723,0.009918381907693195,0.49870644456228097,0.1251506939176713,10.298756912119382,1.3378439930205264,0.01006268672193386,0.03348009352981515,0.2347783980921894,0.11954334519399304,0.07768323218517707,0.06345721364333275,1.1827672382176888,0.14092202924958616,0.30777843470057337,0.4377,0.0,0.0,0.0022627936192217476,0.0009411405766642754,9.941682577127704e-09,0.032346337007148236,0.4448,0.4538,0.4419,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"steel production, EAF","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.030446150992374965,0.17651897962787633,0.05433827713960878,0.14587201876449424,0.9512876342154084,0.9695756487438097,0.01023626202192315,0.651170367066415,0.010476669227233518,0.5010135747093702,0.1155709770888686,9.45067164803486,1.2657674716483498,0.009670769603365747,0.024806487336419082,0.2574262845836344,0.14232904143289477,0.03760059407366526,0.0759077476803712,0.9045224393674217,0.13293625477289595,0.5146224785655921,0.4434,0.0,0.0,0.0022582116177298373,0.0009416630051340084,9.84430020533818e-09,0.03233741013793036,0.4506,0.4597,0.4477,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"steel production, EAF","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.02175513999206241,0.19049603708853902,0.0514733920662408,0.14228714633435224,0.8412862275180112,0.9704112325762283,0.028296075756571393,0.532093471983211,0.00985867689051555,0.5148145896113804,0.11759865445086967,10.023768869604611,1.2935444006300572,0.009736455311045479,0.02315296569328109,0.15579174477887398,0.1185588267342719,0.06860427142473713,0.06518897514210492,1.2229405459205218,0.1455367592284752,0.27584144248371967,0.4323,0.0,0.0,0.0022330457901330253,0.0009333615607437322,9.751262634942872e-09,0.03179490847895303,0.4393,0.4482,0.4365,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"steel production, EAF","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.04576169294644162,0.20245849913818045,0.047315989789355646,0.15333077711913706,0.796641919959058,0.9730315507246629,0.03433135108036487,0.6313120941285969,0.009672945650806578,0.5109670731927252,0.12497976995671348,9.625333635852904,1.2582326001125819,0.010451969979192528,0.018989035455880557,0.16764129311933584,0.059268430365853254,0.10445452693402331,0.058744561757264856,1.0750635992911968,0.14314252980626008,0.45188062390941197,0.4414,0.0,0.0,0.0022942195613154266,0.0009558808708074746,1.006296589726979e-08,0.03273179433276956,0.4486,0.4577,0.4457,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"steel production, EAF","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.02556753106254845,0.18200328513780717,0.042230104196461435,0.14608086968776832,0.8446720573241322,0.9713935550842256,0.03935414553200275,0.5286883573858878,0.010072815227469539,0.5228543355731133,0.11830274802855774,9.756024516530639,1.2737574406545868,0.009827467295904028,0.02783065295664005,0.06370940183891806,0.07867275361027662,0.049700111349572466,0.08271591159719116,1.236161316561538,0.14570491242850764,0.3017729007816092,0.4238,0.0,0.0,0.002238808857434921,0.0009366117825480835,9.804635680591476e-09,0.03184954608570649,0.4308,0.4397,0.4279,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,"steel production, EAF","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - Import, BIT, Underground",0.02960445419737221,0.174541085367936,0.0505159674196757,0.1346596018081267,0.7855822770969187,0.9690792898871379,0.04657984500760333,0.44965499770704515,0.009506492814900886,0.49419912012478867,0.11618034321448359,9.606413982998205,1.3263417274028781,0.009657290478487865,0.01713611616183458,0.20763053539406745,0.06718266887204369,0.039793551529766304,0.06436619832666216,1.2824181904921566,0.10511734286131953,0.48637341260606215,0.4686,0.0,0.0,0.002399165208526433,0.0009450488168373339,9.939393326024264e-09,0.0355103799417866,0.4762,0.4863,0.4732,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,"steel production, EAF","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - Import, BIT, Underground",0.03640722754940108,0.20923728060812963,0.04348861696069798,0.13221051447827478,0.8677719012330964,0.969194343707985,0.01743656227969577,0.4652584533050095,0.010204129316356517,0.486706964278792,0.12580200924027746,9.599440303602538,1.3624857606120329,0.00955435078072428,0.033657131753452,0.10223354049244536,0.09216918073336577,0.09792867515487251,0.05738155245025292,0.9935208345338338,0.10431568498877793,0.289538675214461,0.4901,0.0,0.0,0.0024824518808867673,0.0009549739590287284,1.0249475447136292e-08,0.03739208576964249,0.4979,0.5086,0.4948,mca
