elec_steel_fab,elec_steel_rolling,steel_bloom,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, heavy sections.wf","fabrication, heavy sections.elec","fabrication, heavy sections.trans_co2","rolling, bloom.elec","rolling, bloom.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.03061329361071953,0.18375783201246942,0.04006251356879403,0.034144055968198576,0.9020186136162724,0.8158998757939239,0.019095419698540304,0.4238123039505899,0.009581815536913098,0.5210425578228934,0.11610083035892871,10.026283456014326,1.274986219953614,0.00992872888661999,0.021169521713347676,0.11188495508664854,0.09150085119284837,0.0889932675844654,0.10175340377498976,1.3501477518079665,0.12580546574173723,0.2655128615432861,0.7975,0.0,0.0,0.001544125540679722,0.0001229104783281729,1.767127501381334e-08,0.03391971835524193,0.807,0.8168,0.8018,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.06393049593744432,0.16741056101523868,0.05943983540314035,0.03681194512720803,0.9499838890373113,0.8620862646096245,0.025388969004498732,0.6629553278363082,0.009729547640489125,0.522836730143129,0.12549271159470196,10.158244070081233,1.337749173044054,0.009556671567477408,0.019270072663464727,0.09791318340200547,0.1299762929535392,0.0952337718878296,0.053448102277583176,0.9160829459551134,0.13663568782870278,0.3509852219469686,0.9225,0.0,0.0,0.0017743318186743795,0.00013262398976042245,1.9929579016241647e-08,0.03689689486999546,0.9327,0.9431,0.927,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.06169333439886513,0.18639727299208075,0.05127647301070303,0.033939694336784634,0.8810776473847363,0.8526721445913624,0.01091410921628592,0.4689841804910501,0.010388366082206005,0.5008484356390622,0.12055533954603424,9.914110669175884,1.3154499436070992,0.010214540865385978,0.031612681511164205,0.06008749440962361,0.056980690419060766,0.050466902243473735,0.10028099193718484,0.9830333180115571,0.11839715830111924,0.47272583780966926,0.8174,0.0,0.0,0.001577832395010264,0.00012406321334819712,1.844791758826915e-08,0.03380249959806386,0.8268,0.8363,0.8215,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.04747421437314091,0.19399431408430703,0.04372048148916334,0.034798574583286314,0.8652276871144705,0.8590891815501696,0.021182197534179995,0.5108085517302998,0.009863912805861533,0.5139605986085521,0.11558329560158516,9.97179425627899,1.3628366599171862,0.010199009083473563,0.04082805930264197,0.032595992465931596,0.07390403723359548,0.043929340334596445,0.07166753806670324,1.0561070126379903,0.11998456907085238,0.27803508765969903,0.824,0.0,0.0,0.0016143242634273198,0.00012491320960732004,1.8606195802653815e-08,0.034290227584196115,0.8334,0.843,0.8282,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.07461295316764148,0.18483025058324426,0.04346895829063431,0.03837327835305045,0.9867969002569336,0.8018259232843681,0.04407315427420022,0.5109333494499835,0.009954627792287406,0.5017120777171886,0.12582093960290558,10.29641575597401,1.3198978565874322,0.009729983846956546,0.03910286164105382,0.28818129301539835,0.06100701669041103,0.06584713531390703,0.042918691867584756,0.8662727284663871,0.13406764955397302,0.3860533471987354,0.9,0.0,0.0,0.0017547874114256642,0.00013611268840918366,1.9210146889216477e-08,0.038455269106021144,0.9109,0.922,0.9049,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.04484475801830579,0.20552934909758244,0.0449836321886276,0.04079459279218194,0.9662925837032682,0.8111429224088574,0.042131287851355156,0.48694214072162195,0.009546476934255414,0.5012499123318319,0.115449416232483,9.67537632668556,1.3170572526354485,0.009924570797453154,0.023366713940172024,0.1800610205186171,0.14244233843132964,0.0818575653564088,0.10688813630722083,1.0447438150019113,0.12327262739226116,0.3335911753487032,0.869,0.0,0.0,0.0016965615937525364,0.00013145654220839587,1.8648643309642415e-08,0.03705671247695871,0.8793,0.8898,0.8736,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.07001966658100589,0.16196769208666295,0.04263735853290062,0.042558677616217656,0.8728443339933878,0.8309856420803203,0.0369156421306423,0.6709818888766109,0.010403706492287054,0.5139722236260708,0.11925905671042752,9.767976533964504,1.2662351311695037,0.009835852768424276,0.026216906083753794,0.2415208800884636,0.06107277278871333,0.08100732574365709,0.060938324503032396,1.1298586714207097,0.10662838143903178,0.5114157695604298,0.935,0.0,0.0,0.001822822524525153,0.00013622920873589361,2.0185190214460854e-08,0.03814012834331638,0.9455,0.9563,0.9397,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","coal extraction and processing - Central Interior, LIG, Surface",0.07838609792220982,0.19177827231726763,0.05550544833357034,0.03670389373335797,1.0337427661784941,0.8085197562089024,0.035338083731202494,0.5590881221630031,0.009932257130618412,0.48330193002141475,0.11644757122052163,10.048274509925808,1.3194848771523806,0.010003451572445102,0.03993760009968279,0.1746360827228019,0.146379298504221,0.07541462826930503,0.08894333135278802,1.032599660036796,0.12083041339276268,0.31659545933211,0.7782,0.0,0.0,0.0013127754055239126,0.00013484160711380017,1.514879539150254e-08,0.04222657794125586,0.7889,0.7998,0.7831,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","coal extraction and processing - Central Interior, LIG, Surface",0.058063138546464096,0.1869970859609364,0.05048890897538344,0.03593247635013333,0.826892946669243,0.8858440498215926,0.03264064470019446,0.38815771392033016,0.010480450509926681,0.4885709016898305,0.11816598267904888,10.306918779293323,1.3540248779473278,0.009879218833901412,0.03204482598185181,0.05397870267845803,0.1141876633962681,0.06108516654054893,0.05176864693966154,1.0663234279570044,0.1234972358480859,0.4881500055835948,0.6179,0.0,0.0,0.0010163898866593218,0.00011087558015472008,1.4270457532654235e-08,0.03166793738053707,0.6261,0.6343,0.6215,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","coal extraction and processing - Central Interior, LIG, Surface",0.052732287167307886,0.17885837945185623,0.04398019671367399,0.03642585492454976,0.9748497053460231,0.8368073985858809,0.04933277228483539,0.4505972051127084,0.010058240241933821,0.49515621071557925,0.11416213989687439,10.240199834882693,1.2418541679736086,0.010147375860012787,0.024780630627257987,0.10258549251421475,0.14579846862194906,0.0980259871593516,0.08330179635849097,1.3328686261119151,0.12119665822303488,0.3352499838440183,0.6823,0.0,0.0,0.001145149767147004,0.00012097083498242584,1.4425395634681043e-08,0.03623664682963563,0.6915,0.701,0.6865,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","coal extraction and processing - Central Interior, LIG, Surface",0.02975016542989243,0.18187442994660122,0.04969947547656878,0.04002427863826632,0.8670458039981734,0.8015727813316201,0.017971650578758266,0.4719791081615341,0.009956819326279223,0.48892867141002466,0.122662672854727,10.371618036735773,1.3200276508104472,0.009776161970076032,0.036570553357544125,0.13692187663498837,0.13613926425194456,0.07977691357513139,0.07143697822416774,1.1083244960546568,0.14877430907485084,0.2535010324558824,0.7022,0.0,0.0,0.0011801965727886443,0.00012341747508700268,1.4346522050521946e-08,0.03731579159098475,0.7116,0.7212,0.7065,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","coal extraction and processing - Central Interior, LIG, Surface",0.03264192814637891,0.20216458595571749,0.05240678924493542,0.03813214398268333,0.9544071387710441,0.8517130617673706,0.024493141329757606,0.433467431018821,0.010186161000296443,0.4915507695493432,0.12353119086207326,9.744896039957132,1.2967670357605763,0.010301033185288085,0.024197248227041834,0.19477222393073879,0.06349054393184222,0.08509329214581365,0.09954762632478872,1.031631680094746,0.10026957425051457,0.24584844149041613,0.6659,0.0,0.0,0.0010960428862168033,0.00011627860033737919,1.4229386073430393e-08,0.03436003159330619,0.6747,0.6837,0.6699,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","coal extraction and processing - Central Interior, LIG, Surface",0.055766203084339175,0.1760191121537678,0.0599197392145904,0.040933177910569746,0.9290953860381218,0.8344977012651839,0.029028709740373797,0.46965213229431974,0.010312671191154484,0.5267022951212083,0.1147799797082141,9.591282608729678,1.2377095003211018,0.009572671683033858,0.037108812443528635,0.13523490134419586,0.06784218940496013,0.07234029665443314,0.08655315468037625,1.1824954845222968,0.12399686340246063,0.505443414964523,0.7093,0.0,0.0,0.0011495294130816314,0.00012135904970835542,1.4531986733654124e-08,0.03644548246691786,0.7186,0.728,0.7135,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","coal extraction and processing - Central Interior, LIG, Surface",0.037593446703016085,0.17634676446530195,0.04484211142262045,0.04342028092599004,0.8423797568801992,0.883339543012811,0.04162887698362092,0.5245405100624049,0.009577461112464393,0.49716390822332357,0.12350222378496074,9.84996253825114,1.3258651275398061,0.010223171928355864,0.039087920750273196,0.15552714251447433,0.054542876858056144,0.03669950499314187,0.0647974326146407,1.081807067908684,0.11861104642581699,0.3745180194785497,0.659,0.0,0.0,0.0011109458402593967,0.00011710614620234793,1.4311761525349687e-08,0.035565032385911216,0.668,0.6772,0.663,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","coal extraction and processing - Central Interior, LIG, Surface",0.05486631602429128,0.21699324990784685,0.05413736239637508,0.03386242888041077,0.8901281317764972,0.7920703411774092,0.022608211476446302,0.5788512634792193,0.009883902506849448,0.5044903112434194,0.1259822363402417,9.639384967513426,1.3402263451908405,0.010274838056716858,0.018813971074208805,0.04064415911254169,0.07857255312818687,0.042607756749104476,0.052222973619182815,1.3395595655624881,0.15453177184728004,0.23739499331032082,0.7822,0.0,0.0,0.001312249276156702,0.00013422200122665547,1.503455312945e-08,0.04206398835678046,0.7927,0.8034,0.787,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","coal extraction and processing - Central Interior, LIG, Surface",0.07722192221159571,0.1757698877835075,0.05804167226576409,0.033188104393613284,0.87196497945685,0.8699413572378621,0.022865838242504107,0.49002877947197077,0.009771950193736476,0.48922973388469504,0.12123583761433537,9.805282798949584,1.345330956704661,0.010367079892435547,0.025489507815581916,0.013779672098946245,0.0962266782436528,0.05056080813326538,0.0537864573182624,1.1407533417110887,0.11003713783214923,0.4492548504106799,0.6829,0.0,0.0,0.0011289486460137471,0.00012013102046367652,1.4685042707391976e-08,0.03603565449754611,0.6921,0.7014,0.687,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","coal extraction and processing - Central Interior, LIG, Surface",0.048144479968749515,0.1911319304377823,0.043597379726159576,0.04214553697999794,0.7229468155532289,0.8775802945461423,0.042512676999357145,0.4727760030435574,0.010403627330813096,0.522651070536456,0.11628141615347777,9.610334147474711,1.2832716541146096,0.010066349660827478,0.034207329782698456,0.0807826868122827,0.09437431186440093,0.06309888610123214,0.06698254899614677,1.2159847082451174,0.12623781987810567,0.3563696568718616,0.6469,0.0,0.0,0.0010749467440011075,0.00011492086149005603,1.4408275533910558e-08,0.03396924850370928,0.6555,0.6642,0.6507,mca
Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Portland General Electric Company - BA,natural gas extraction and processing - Uinta,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Central Interior, BIT, Underground",0.04330352687540493,0.1674580341583302,0.0534416479248951,0.042011759820955716,0.8124340980404724,0.8869322365369521,0.021723114878839215,0.670665363783074,0.01023924468915584,0.5012861683629164,0.11570322587632749,9.684384754596122,1.3460337864638225,0.009684352904327252,0.03594104666886892,0.1754161021846649,0.13239114525748186,0.07880674877320137,0.0852667659547787,1.2085561286166921,0.12419161936076972,0.43609498156606996,1.1478,0.0,0.0,0.0021296126017623564,0.00015696931796731415,2.0719959491732063e-08,0.048277554523701534,1.1626,1.1772,1.1545,mca
Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Portland General Electric Company - BA,natural gas extraction and processing - Uinta,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Central Interior, BIT, Underground",0.054324896376098046,0.18878552753537922,0.040577692001251706,0.04139640517781332,0.8598357382511491,0.792185342612461,0.014462848890434955,0.4280889555229953,0.010257058704386023,0.48481464263253365,0.11918325158909965,9.763635081540297,1.3422169986953387,0.01048558885858647,0.023093453287950913,0.11296535718947869,0.08447048714488054,0.039717687618708974,0.08279967804157966,1.360914467554233,0.09738130314196133,0.3612690198181336,1.236,0.0,0.0,0.001845440171098142,0.0001463315609883082,2.0011574631404154e-08,0.04155428716098297,1.2528,1.27,1.2439,mca
