elec_steel_fab,elec_steel_rolling,steel_bloom,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, heavy sections.wf","fabrication, heavy sections.elec","fabrication, heavy sections.trans_co2","rolling, bloom.elec","rolling, bloom.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.07735244028253606,0.1887044099393811,0.049129085385658855,0.042875635538634986,0.9446349208727811,0.8570040909564896,0.03473528539493703,0.6054135513869627,0.00988847273675006,0.5275036679236262,0.1151710466225665,9.506366813022334,1.2594372070388415,0.009577732989110202,0.030323291276563375,0.16752359640980277,0.056228927047842284,0.06350222599553093,0.06544404215759282,0.9202433507811855,0.103954011167788,0.40045481269939365,0.8426,0.0,0.0,0.0014301191469928104,0.00013145025711279776,1.8513999354325743e-08,0.03899382972522865,0.8539,0.8659,0.8478,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.022025587541739763,0.17485639656296273,0.051731571377037114,0.04074951529363244,0.9168771615743253,0.8687544158939148,0.049264299174587495,0.5798107937466495,0.010176810088208919,0.5099032394808432,0.12540032321745884,10.184764667436424,1.3302528943318706,0.010135664573558118,0.02851559676401543,0.18766371681428773,0.10396787702294746,0.03415096611491712,0.0387950149855895,1.3271081689570465,0.13651010323156093,0.3249591942485357,0.7793,0.0,0.0,0.0013222937569460505,0.0001224447637124651,1.73450772789869e-08,0.03605239497883384,0.7898,0.8009,0.7842,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.07377039641549607,0.1831567234447461,0.05129388119876898,0.042843165613058676,0.9417537773662397,0.8838165535845718,0.027804564561858224,0.5481179535567907,0.00994332132564622,0.5081320920305552,0.12319498696314571,9.555222705045143,1.3129841194030323,0.00955620181474187,0.02929495375754019,0.1616126437985858,0.1151785462704247,0.06805687791938386,0.08488888001447878,1.1455498655253162,0.13047487542996222,0.3852603556734333,0.7862,0.0,0.0,0.0013359048654674206,0.0001246277312825261,1.7971655101586643e-08,0.03623193980945083,0.7967,0.8077,0.7911,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.0699282248187415,0.1908908786071797,0.05749073495517383,0.03354882227750931,0.7499950444033782,0.8774923007939398,0.044355227985010716,0.4207046998027516,0.010461354665649807,0.5145570125490457,0.1251507688870994,10.132689754766261,1.3109155091491926,0.009667989636435085,0.03201113251944032,0.12964526672798243,0.13366756665212493,0.0827864419875082,0.0757230457085312,1.2718506229434623,0.13947224940709313,0.37851317203856116,0.7169,0.0,0.0,0.001195846171752655,0.00011613036920618327,1.6899429944293763e-08,0.03271831032708754,0.7265,0.7364,0.7213,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.07871239131084308,0.19104147694252813,0.056563721577525095,0.03677794435437931,0.9576851466532017,0.8231019135318619,0.010384035447917647,0.5464311396501451,0.009782476695734474,0.49694718248947817,0.1243855549683,9.683362929248482,1.3102270181634557,0.010453181009042307,0.03415227719586115,0.17997620875053483,0.056428491912378115,0.06806008452709311,0.09717666985611847,1.0652154462103616,0.11353743759307779,0.2535608290678694,0.839,0.0,0.0,0.0014138648742350987,0.0001316917416236669,1.8138245856420225e-08,0.038968295273623936,0.8504,0.8626,0.8443,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.07949617302778515,0.20945642662615135,0.04513391697612183,0.04350136044054914,0.8100360980422505,0.8241747468341106,0.0399628514240078,0.5174328496730823,0.010491936313781421,0.5057519743849582,0.11543863554556134,10.070845618562975,1.3624537952257403,0.009774565156534472,0.02446395466138311,0.1978860522270227,0.10029457869316546,0.10290331580959841,0.07254572690388225,1.1790021250432778,0.14205186167208103,0.37486077273978546,0.8205,0.0,0.0,0.0014174250950454508,0.00013168597557343013,1.811012964763403e-08,0.03900540672998279,0.8319,0.8439,0.8258,mca
Electricity; at grid; consumption mix - ISO-NE - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Central Appalachia, BIT, Underground",0.05558854146874638,0.22778901578108332,0.059438577622181986,0.034264154591141356,0.8815493741212869,0.8227359993017628,0.03522556707234368,0.5331806768310591,0.009966524737416322,0.4866202245157275,0.11922005927500182,10.222076578599387,1.3022812735956142,0.010491442469819267,0.03633687956617527,0.0667744052397757,0.057835698213839826,0.09296385098034507,0.07904115853675657,1.1623055372068645,0.14829024337045665,0.4584101903697702,1.1503,0.0,0.0,0.0014729403647716038,0.00012627789163183157,1.9520607044705824e-08,0.02992586086067913,1.1685,1.1882,1.1592,mca
Electricity; at grid; consumption mix - ISO-NE - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Central Appalachia, BIT, Underground",0.04248054387268685,0.21996311582462072,0.05902735561073589,0.03923005676704634,0.893531460331147,0.8300824586048209,0.049945372701097765,0.5281006306497709,0.010277489620904095,0.504054330258375,0.12246628434184499,9.733096619800623,1.3538878551944766,0.01027058665423704,0.024956230202156822,0.12403321017522999,0.12673182010966477,0.07882596206860973,0.08274673509329605,1.11142322575895,0.10880516104284109,0.24861929236742297,1.0697,0.0,0.0,0.0014520400972563574,0.00012426040190978646,1.9263694219439775e-08,0.029484391850957775,1.0874,1.1066,1.0783,mca
Electricity; at grid; consumption mix - ISO-NE - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Central Appalachia, BIT, Underground",0.05394467333061187,0.18295295681116439,0.04140227493131609,0.03664605729102859,0.8273482887990399,0.9107982071946188,0.03818471041193337,0.45406014079156215,0.010182736260215394,0.5108883664992131,0.12395874708685613,10.188648787660737,1.2990636788147412,0.009558439950775658,0.031112532096843913,0.22875037999117606,0.11025466734520077,0.07975972827402399,0.07854859828289523,1.1879638890566284,0.10477215153262269,0.2613595657496399,0.8405,0.0,0.0,0.0012531217505366288,0.00011044113111323088,1.8155972017862745e-08,0.0251509489506999,0.8534,0.8671,0.8466,mca
Electricity; at grid; consumption mix - ISO-NE - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Central Appalachia, BIT, Underground",0.05353005946456483,0.17875866650194056,0.059598270070035375,0.03804424922983615,1.006048936828966,0.8657047773435135,0.043371366787690255,0.5167408475036057,0.009676331125270658,0.4832602877744318,0.12129350631004912,9.830685000844042,1.3415067369586893,0.01023499560369883,0.03842362979965899,0.07627224477670767,0.10108530121646352,0.11298517788543593,0.08201739186431738,0.8397560758201972,0.143910132018408,0.2790603965598052,0.9577,0.0,0.0,0.0013980738052196638,0.00011989479628942199,1.8873914385072355e-08,0.02830437949535283,0.9737,0.9909,0.9654,mca
Electricity; at grid; consumption mix - ISO-NE - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Central Appalachia, BIT, Underground",0.048547627950743445,0.19108580884973903,0.04917454192568537,0.03540164187169322,0.9474386658096093,0.8617130791108621,0.021677333816366353,0.5508266988392579,0.009889043334387176,0.49543553290098125,0.12295924809921138,9.855854582534878,1.3081148658710797,0.010356782496036734,0.028345993487874796,0.17574827574550217,0.10338450493127138,0.0698215785896722,0.061297567102912245,1.1352003528848789,0.12890411383128653,0.33909363448440805,1.0136,0.0,0.0,0.001424841759029014,0.00012115396123060566,1.906595451456366e-08,0.028695716778951465,1.0298,1.0473,1.0215,mca
Electricity; at grid; consumption mix - ISO-NE - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Central Appalachia, BIT, Underground",0.06653758134570976,0.19245995537882282,0.05527254973730337,0.03536149149864379,0.8271444823417438,0.8782846166856448,0.013125773005365958,0.4571225051154115,0.009962896933578016,0.5074425079669218,0.1259195072961431,10.304954122586253,1.330149009038097,0.010135699769727058,0.04697687780668086,0.18670492347030157,0.09936658106956167,0.06347450549390296,0.05633783193624378,1.214974464026266,0.13347445754932205,0.25305444582317155,0.9334,0.0,0.0,0.00130292045555511,0.00011495467320361426,1.8570368148256804e-08,0.026301268194852328,0.948,0.9636,0.9404,mca
Electricity; at grid; consumption mix - ISO-NE - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Central Appalachia, BIT, Underground",0.033572158382779896,0.19318414756246954,0.05384641151098993,0.03517231319290835,0.8927003882440081,0.7969458308260643,0.04737870108453215,0.526263083425748,0.010070096206674602,0.498920851855139,0.11556589698494989,9.952368518759437,1.3529364967414486,0.010108776906373573,0.04602277228163001,0.17130692821209986,0.11464475901460909,0.03826865826528749,0.09515215353968434,0.8072880152861934,0.130184114669897,0.41297259991827295,1.0841,0.0,0.0,0.0014518396767111339,0.00012467858942930926,1.9063990824924174e-08,0.029485636867749954,1.1032,1.124,1.0936,mca
Electricity; at grid; consumption mix - ISO-NE - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Central Appalachia, BIT, Underground",0.03251871675594104,0.2056564697214856,0.05504785756592107,0.04160583286845228,0.9758898298205345,0.8411579103750156,0.025121785537295983,0.43951291918953933,0.010354368605908163,0.4975263606097043,0.11745144138421172,10.08219098049412,1.286769094713882,0.009531192275824952,0.031586805571090136,0.12317328425566013,0.14738230970654173,0.0940991838134031,0.10807769664948635,1.335651585201096,0.1127525373092308,0.42500441874350015,1.0532,0.0,0.0,0.0013326592324567426,0.00011722131695590326,1.8336393529848664e-08,0.027413575066176695,1.0694,1.0869,1.0611,mca
Electricity; at grid; consumption mix - ISO-NE - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Central Appalachia, BIT, Underground",0.06896704450438074,0.1963739821996195,0.04436022540377492,0.04267089774452842,0.9782138030241341,0.8659136751299585,0.047379676130840306,0.5574270120367888,0.009516548591463319,0.4953247313891115,0.1250494773571508,9.407101135984844,1.3223639795235063,0.010055865893126452,0.02332598604772961,0.28684004974332544,0.13521765962744126,0.0816837833810292,0.08277130443385639,1.118075645928171,0.11070689578992454,0.3220238279806853,1.0326,0.0,0.0,0.0014822020745996816,0.0001250008103143024,1.963257957215344e-08,0.029855692831785387,1.0492,1.0672,1.0406,mca
Electricity; at grid; consumption mix - ISO-NE - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Central Appalachia, BIT, Underground",0.06032713287894608,0.19511814306928021,0.054926792318296135,0.041368109206004866,0.9265953195944662,0.8714997279113365,0.028106781634366237,0.5893658864262252,0.00997130895070525,0.5175252514902388,0.11971866287433187,10.310294146442835,1.310630583578499,0.01045252404289086,0.038227338514195366,0.1818053097315716,0.11095720980578083,0.05366074770597859,0.06929419623455123,1.224303858667977,0.11946964748831342,0.22801993527833092,1.0321,0.0,0.0,0.001487970002303047,0.00012436713253783334,1.9636215057031897e-08,0.02973977869502137,1.0484,1.0659,1.0399,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Southern Appalachia, BIT, Underground",0.0252704288176489,0.17474395591718056,0.04189886712467693,0.036561973901849405,0.9409128944009493,0.8365659312520302,0.030151897225500504,0.5628357218403874,0.009911399472044577,0.49620580971665806,0.12436894171003174,9.921920792322744,1.361815899102986,0.009923451643085918,0.0367444181452289,0.08255919844780321,0.07841632839413845,0.09920929723915686,0.04933203412968408,1.1949399845330275,0.1579467697708938,0.4288099802369023,0.5708,0.0,0.0,0.0010618305322654088,0.00010813619517425231,1.5012799142637098e-08,0.026410769609344065,0.5774,0.5837,0.5735,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Southern Appalachia, BIT, Underground",0.07521131912540323,0.2084632222360189,0.053819381216828395,0.03472751035022045,0.762830032130252,0.8565267930132552,0.02768863081288203,0.477475000820234,0.010134370001560027,0.5189883675958153,0.11586875486086655,9.634480225262111,1.3436339551295042,0.009939200040785044,0.026579753998059653,0.15195425213778463,0.07220265386822533,0.08157909003872055,0.07716090366763315,1.1507343684115265,0.11616530087609961,0.23936086844590404,0.5846,0.0,0.0,0.0010724581750353747,0.00010896957393906041,1.5609419737958085e-08,0.02618710773433965,0.5911,0.5972,0.5873,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Southern Appalachia, BIT, Underground",0.019598931365733093,0.1600294729278308,0.04703707623183491,0.03784896374675128,0.9269359734083606,0.8065982150767399,0.04381462403774899,0.6480588981600705,0.010234809922445921,0.503137044934954,0.1253775804969412,10.145758315919695,1.276805303640626,0.009612284233339367,0.04824921869017745,0.07485136496483234,0.11641456685831837,0.08074985458262621,0.07330187362540423,1.1381055251887295,0.15035994751252904,0.2932817892786641,0.6017,0.0,0.0,0.0011006152321088288,0.00011191277620720112,1.512766624736361e-08,0.027684992623331482,0.6086,0.6151,0.6046,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Southern Appalachia, BIT, Underground",0.06933131133912573,0.22265125565748525,0.040767392352508876,0.03436382324319284,0.8316114992464266,0.8880476523115184,0.04180969864539089,0.4234024686024372,0.010276978930322735,0.5096719564440313,0.1219271195815908,9.706425383888618,1.2675099531740253,0.010347101601043374,0.04627845727618789,0.22421865520663656,0.07128828713979418,0.045731095757406165,0.08560410492883203,1.295548899970934,0.12145838000534295,0.4691844251439894,0.5513,0.0,0.0,0.001045751746048146,0.000105380607280316,1.5388065857011018e-08,0.025325170530299385,0.5577,0.5636,0.5539,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Southern Appalachia, BIT, Underground",0.0665194438558891,0.1779327039736382,0.042272509336654676,0.04247653554716368,0.9924546703744799,0.8974649900565589,0.03802757486102383,0.5495892937821296,0.009693334871911014,0.5176806562857199,0.11925335135408886,10.229444247368589,1.329115307586219,0.010011238433791331,0.03651805208514202,0.0836806048308971,0.05502772278424242,0.057073857912461536,0.06989472486363878,0.9030938331930773,0.12028519487093321,0.3550381776827378,0.5492,0.0,0.0,0.0010228970738371261,0.00010514277312530198,1.5391418320083374e-08,0.024995138688486213,0.5556,0.5617,0.5519,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Southern Appalachia, BIT, Underground",0.05040521485762411,0.18807436041824807,0.04797969273977765,0.04284538013597156,1.036824549856238,0.891516516693927,0.036868032658068185,0.4290389876760453,0.010313257730022871,0.5044122294772223,0.1214295889978453,10.221795062297447,1.2577836311375072,0.009969173391181457,0.01799522934466239,0.2201538069567331,0.09579180239644822,0.06973313968808592,0.08703466950474004,1.0151525102862893,0.13596413545629527,0.35176722714955017,0.5478,0.0,0.0,0.0010096477541115395,0.0001029464077352323,1.496006707909367e-08,0.024725607877572733,0.5542,0.5603,0.5505,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Southern Appalachia, BIT, Underground",0.07706214830421124,0.20390007900605042,0.05896852520050795,0.036417619968808615,0.9138332865662997,0.8783107917178888,0.03998107897096095,0.39669671589212446,0.009991259372837053,0.4912405173636605,0.11966116745133339,10.326463855706267,1.2506641020449187,0.009662148082199515,0.024887851261183674,0.13962648840809405,0.09034416942435719,0.09775073150587942,0.08236114119186569,0.9615676906479973,0.13112670207544186,0.45214308024553856,0.5706,0.0,0.0,0.0010426379098429103,0.00010613505523393937,1.532408583434566e-08,0.025539679818069053,0.5771,0.5832,0.5733,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Southern Appalachia, BIT, Underground",0.020774568654422287,0.18439492241538952,0.05722604879505447,0.03806262174920527,0.8565189689077567,0.8280919746549045,0.02203211226518047,0.5006213131767079,0.010212459818806287,0.4983369412338381,0.11681761150720518,10.250338021562621,1.293222007496992,0.00976109669284102,0.04692614892320317,0.1618836121431897,0.09754027361540435,0.07230868370962429,0.10788069222975749,1.1546806994981325,0.15242615245048674,0.38481666659866975,0.5835,0.0,0.0,0.0010603803500655417,0.00010740454182075321,1.4876753009344906e-08,0.026333527898169545,0.59,0.5963,0.5862,mca
