elec_steel_fab,elec_steel_rolling,steel_bloom,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, heavy sections.wf","fabrication, heavy sections.elec","fabrication, heavy sections.trans_co2","rolling, bloom.elec","rolling, bloom.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.05811543778165367,0.17577095376721275,0.05954807189433366,0.04309282172254403,0.9891782644605535,0.8742137962363229,0.025532400621550707,0.46277091920936875,0.010346126499714618,0.5188791270221043,0.1252590328375218,10.368323342219604,1.330713111981292,0.009905309715688735,0.0224758506543996,0.1381378246413689,0.07185123117756728,0.09149034830680608,0.06987761519046481,1.1280989182043697,0.1168181640196685,0.4392173216593911,2.2701382005381308,0.8806,0.0,0.0,0.0012249706748776606,9.876057737146678e-05,1.3801451423427228e-08,0.02546378005000164,0.8847,0.897,0.8843,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.04304479761403553,0.19764362295532406,0.04804802188007511,0.043825332449218116,0.9054341275268765,0.8727796065247196,0.03997967141949818,0.5111167203254323,0.010133169376667264,0.5033715612099834,0.12159256326987311,9.858780922169649,1.2406520448642189,0.010222785562324987,0.02185667603059556,0.14365177554017217,0.14021364909822523,0.0654923590820466,0.05346664853435858,0.854336983142473,0.12780485698113336,0.3095163078839248,2.1283363479598902,0.8381,0.0,0.0,0.0012728488499497278,0.00010039848988808169,1.4143614793827178e-08,0.0261010349756745,0.8423,0.8548,0.8419,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.06389739298295932,0.19479068221112103,0.05312306322407845,0.041630910874978055,1.0004124591973567,0.8197622184887129,0.04164144968130243,0.5455880232609364,0.010327206600873506,0.4839620801027723,0.11952663046116038,9.607694537720295,1.360700170229478,0.009856522233381513,0.026908520143491495,0.14790740540111036,0.10526448694421783,0.07121312556258322,0.08662127726566117,1.2673583522656173,0.1502301287005924,0.2661228398268529,1.3247074483913845,1.0519,0.0,0.0,0.0014056996288968975,0.00011018994137324137,1.5076337915805362e-08,0.029093116830384926,1.0568,1.0714,1.0564,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.07385641112794872,0.17054691851544465,0.04678272517768618,0.03556629907750028,0.8660683334075209,0.8471664482151593,0.01757392306394141,0.5444261751359947,0.010373361594933423,0.5072052234291048,0.1210411627078756,9.78402678847403,1.3623619609974293,0.009507494483785425,0.031984514042353515,0.14476686117161788,0.11200089942780082,0.07226548386634299,0.059131577124161755,0.8741083449939057,0.10870654853549737,0.46412682939457095,2.4347595348431192,0.9242,0.0,0.0,0.0013334730918442735,0.00010481828131273036,1.4783548589742325e-08,0.02707582893827181,0.9286,0.9419,0.9282,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.04297185470536368,0.1750597257097383,0.05554010538548144,0.040566285260199196,1.0197188895371874,0.8282789210621332,0.04832987692910905,0.5279500792911176,0.009706201227228477,0.5106251276659353,0.11805743593600647,10.248924759730139,1.2640293172758008,0.009635226368280164,0.0354480629191707,0.14988303070728615,0.10353665607292553,0.04849925040353528,0.08434285674464692,1.1446542308271561,0.13107858501527964,0.50186590328228,2.035329669318571,1.0248,0.0,0.0,0.0013380230040014739,0.00010571194185563011,1.4487010486517184e-08,0.027748535658342552,1.0294,1.0433,1.029,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.03298904381477965,0.2207226522241823,0.04310886582203163,0.04081452351862516,0.7796025310374808,0.8648878042188628,0.032366542831789115,0.5120023920254272,0.010349436304192756,0.4881109361263311,0.11469718684671021,10.163068579042324,1.31043941695814,0.009539657787622663,0.03641012138587536,0.1551573442572105,0.11767147608445795,0.06724836679473639,0.07912862633171946,1.330159245055968,0.14726789451853478,0.24307038600546346,1.587150702887541,0.9024,0.0,0.0,0.0012761026934515524,0.00010035521027304938,1.4228928802239754e-08,0.02596801109992296,0.9065,0.919,0.9062,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.04862744905345938,0.18965515218758305,0.050526842721267416,0.04253559019028169,0.9112908340437145,0.8512674606574596,0.02385721784912501,0.6462620347903058,0.01037657830299435,0.4916777403613393,0.12572523677860098,10.121678509350568,1.2796753655566884,0.009647447660725941,0.04601196876478079,0.1434503308442803,0.11203784685735141,0.08834204419531533,0.09410277650086592,0.9226034103170823,0.1280588024192119,0.2302212610658635,1.9987542492598753,0.8143,0.0,0.0,0.0015075451610249524,0.00011511787831717899,1.4858697590923546e-08,0.031055183501268666,0.8204,0.8387,0.8199,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.06268366988026626,0.1808179992792487,0.053778415980349846,0.03832944120447493,0.9817209238336041,0.7935189994117007,0.0154501118250873,0.46702590861276927,0.009644704766829201,0.48648898689834535,0.1251715487434042,9.625312305063142,1.3107517124143375,0.010038559284424818,0.031228064510612764,0.14801943885710428,0.08876389766912571,0.09558750155684577,0.06051242010877114,0.8552607584887565,0.11306764570990212,0.3655773232236435,1.5580669242675378,0.7655,0.0,0.0,0.0013816369223674863,0.00011193340801659668,1.3788219170708455e-08,0.029932828690341546,0.7712,0.7881,0.7708,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.07167142691748893,0.1769802728441212,0.056200129850663694,0.034858793606183186,0.8354870476378169,0.8728471942236229,0.04142178512534413,0.375583069888279,0.010163025407729735,0.5089214539466276,0.12468312711320989,10.005317757688612,1.2694572797631898,0.010381135960100834,0.020337511637248923,0.14468375028008326,0.11292290251970988,0.060010309848238456,0.08038797330916277,1.2843637357729714,0.12509998232212666,0.4091642621551939,1.5987069235932256,0.6529,0.0,0.0,0.0011632270536582182,9.79514049249892e-05,1.2897093602297247e-08,0.024730335096760796,0.6577,0.6719,0.6573,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.05688162054041361,0.18939184116111912,0.0434231100524797,0.040503957270063284,0.7847523096944199,0.8583923813254156,0.03409888595634362,0.4495620397855416,0.010058582720660595,0.48467012139870735,0.11479837897551907,9.575547183953262,1.2627110281913532,0.010244678087933664,0.02687153187318183,0.15215987524171914,0.10897628669905945,0.07968979118418788,0.06809696888531885,1.2371186901440505,0.15321980454127668,0.4070146987856309,2.4229673776633374,0.6833,0.0,0.0,0.001253420054533793,0.00010231341010816269,1.344390385442265e-08,0.026280428298986587,0.6884,0.7036,0.688,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.07205326430556241,0.1807204498763891,0.048642620141903466,0.03680469733109774,0.834946020945676,0.8662375374980477,0.03557584305857208,0.6022285556094249,0.009515158811513815,0.5072255868668818,0.1256335940573393,10.114157079816488,1.2979954413816484,0.010051103630955975,0.036930098431144545,0.1587062100859941,0.1084134039431773,0.06593763605776876,0.07908662923699081,0.9696943704379681,0.14101492100579976,0.3658896772305554,1.3032893342371654,0.7818,0.0,0.0,0.0014467235373774837,0.00011215152014195515,1.4688289561841568e-08,0.02968179498773662,0.7877,0.8052,0.7872,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.03852790926574476,0.18919687577391392,0.055813803343529894,0.03557472409796838,0.8932163884531545,0.8152314825248023,0.023299860666065517,0.49789982162230806,0.009655660615023272,0.49388869378781347,0.11839511066215677,9.899271562045008,1.2806336361916737,0.010253595011407062,0.03099210058270265,0.14913557392333682,0.11310152749478707,0.06306829806568866,0.09872601240315143,1.3363579620889523,0.1357129853284251,0.3892030801692453,1.6747437659649322,0.7524,0.0,0.0,0.0013597332973213313,0.00010883313508068261,1.3700511792794514e-08,0.028994161278547016,0.758,0.7746,0.7576,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.05258248238584512,0.17642896912329536,0.05843708907368256,0.03743386345529527,0.885919009175269,0.8610947278178035,0.03706935511526572,0.427846734137303,0.00951249758293898,0.48445125019490215,0.12533586531226412,9.561073539327472,1.2388358955285392,0.009854999150601798,0.034795659441758976,0.15572710839214082,0.09545310872767207,0.10798395790936237,0.09191248263113605,1.0187764275956677,0.14183215850210593,0.4579575933681901,1.223035211277785,0.6833,0.0,0.0,0.0012219470582897855,0.00010059097998985172,1.3119281843585788e-08,0.025854804751363793,0.6883,0.7033,0.6879,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.0755546490864125,0.20508265985393587,0.055595931002418726,0.04116589152492774,0.8435974532257775,0.8341038258532516,0.047883842136717994,0.43974443067950353,0.009741203142228398,0.48552058340928983,0.11565021529745836,10.091554640379282,1.3471858403014967,0.009834863810813142,0.030843019761121086,0.1528107099699517,0.14223250207405264,0.051338610841616825,0.08560923544185108,1.2854775439643733,0.1519753631794094,0.26491988013110496,1.2168008790232792,0.7327,0.0,0.0,0.0013282090904063889,0.00010843644065370824,1.3810652914452404e-08,0.0284184298536532,0.7381,0.7543,0.7377,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.044467311427354675,0.1762771123405933,0.04465582243553672,0.040959444106058514,0.896111930315841,0.804372676953535,0.03996538767201654,0.4782845243201439,0.010356595309966469,0.5162709856224302,0.12370034117022329,9.837948339777924,1.2810685810732974,0.010225417964246215,0.024695042935044795,0.14968674528974799,0.0674138925681054,0.06710965690926625,0.06797033922594344,0.9610519793754322,0.10598341889741958,0.39212604756247116,2.323678286312194,0.7475,0.0,0.0,0.0013554704575816667,0.00010938301636455617,1.3606337505932335e-08,0.029149022631077614,0.753,0.7695,0.7526,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.07506961083432125,0.19253321229744036,0.05473018952927712,0.039498330604051654,0.9682502747345031,0.8317275048476587,0.04662656328612812,0.5650884271670638,0.009778534491142684,0.4902501504623992,0.1233888457451385,10.305721165463542,1.326530031714147,0.010094123937038105,0.023532438708804202,0.1478505231174571,0.07075272502471248,0.04632543885316094,0.09770054475024317,1.0618876015906842,0.13892901784104844,0.4446690740113677,1.6602629265550362,0.8114,0.0,0.0,0.0014889989790661485,0.00011654074225639921,1.4669838501195494e-08,0.031465212851337805,0.8175,0.8357,0.817,mca
"Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.04443039811559684,0.16237577297965114,0.05899092488849887,0.035268449258484665,0.9017703924188438,0.8752380383481806,0.025352383372300707,0.44270418361158137,0.009624972205632206,0.5303263503351356,0.11770751984590384,9.63443881873738,1.241351521026124,0.009887110627694115,0.026159970781180705,0.14612651234825405,0.08810801923084839,0.07850463365461238,0.10285541636834727,1.178025269192229,0.11970260115929392,0.3038321168678294,1.8096556206068004,0.8587,0.0,0.0,0.0012053519056262935,0.0001008399185281025,1.2790891671687757e-08,0.024570543161998283,0.8671,0.8932,0.867,mca
"Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.07771810180649993,0.186077724767241,0.05679402951752538,0.034716880707466875,0.9089382089945519,0.8424554881073638,0.022588525988050508,0.5066173164518919,0.010073549922025056,0.5097590757414494,0.11993842786205103,10.380103793897105,1.2902098367916688,0.009756896524934762,0.04045456259782221,0.14207558719193658,0.08135387089449307,0.05743237177847218,0.09773063140441127,0.8441723874895705,0.12117613022363224,0.43874068182892245,1.8253242419869724,0.9693,0.0,0.0,0.0013754817137091415,0.00011227219267911021,1.39883130514508e-08,0.02792024566556185,0.9795,1.0111,0.9794,mca
"Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.05628422617953086,0.1914683593280725,0.04611010373545013,0.03979768438270047,0.8303067557820258,0.8751704910542678,0.014450219590979096,0.4749877247285525,0.009905763303437714,0.5219913244720195,0.12078772708651919,10.192173846020827,1.2897278541207307,0.010457871554080098,0.03892201769573981,0.14574412031798928,0.05894897779126428,0.06727333589886483,0.08312954443060593,1.1833176623618988,0.10705113967368192,0.37978341829684326,1.9568533686154157,0.8853,0.0,0.0,0.0012642660694133093,0.00010467974822467042,1.3195111258767658e-08,0.025675056613016205,0.8939,0.9206,0.8938,mca
"Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.0499853306578643,0.22438542028183656,0.04318161873624522,0.042208726600625246,0.9817843384003547,0.894430621561311,0.019385784606337855,0.6228164870833854,0.010095105319045677,0.48259678640429343,0.12057210146792958,10.374288639226235,1.2791870274668558,0.009874970331734281,0.02723044153198907,0.14669714779164944,0.07620332869502626,0.11300107027804346,0.03773881381605729,1.221638866806642,0.12312691814379766,0.45642018036925486,1.7476679237049169,0.9507,0.0,0.0,0.001438729718116386,0.00011354276044282635,1.4042350024130055e-08,0.029121441401521658,0.9595,0.9865,0.9593,mca
"Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.05752938446917962,0.19921215802455822,0.04143846192529546,0.035859937667926556,1.005442374868457,0.8385949852114863,0.02612102737440883,0.46858522348827447,0.010459257187511796,0.48818925291752485,0.12141784018244316,9.690767350681291,1.3408386101607221,0.010420880414095552,0.028641674563293713,0.1565558351738025,0.053683879563661066,0.0900821951905501,0.05788438179747661,0.9585212548403644,0.12055506202926453,0.3079201471644605,2.1999924088303913,0.9283,0.0,0.0,0.0013228852374271508,0.00010978329598059153,1.3405283032328027e-08,0.027297845024710044,0.9384,0.9697,0.9384,mca
"Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.07882645891285672,0.1691549090495353,0.04863166980580305,0.037237144795352825,0.7431499773385811,0.8829205591747019,0.03470934769327268,0.43321994436641786,0.00973433806097574,0.5252074681482514,0.12317814251929525,10.362221753395332,1.308224510918047,0.009769287860677064,0.030882139831969455,0.15672641367404522,0.05895607415737858,0.09478377616457705,0.07595863583940446,1.2304004294932325,0.14179074664525557,0.37608765769351404,1.3470412180576408,0.8592,0.0,0.0,0.0012009522019776869,0.00010135805455601578,1.3042657631862555e-08,0.024240852268122656,0.8675,0.8931,0.8674,mca
"Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.027216124061616616,0.2034010154209774,0.047921224048505455,0.04100576697313603,1.0210442694531476,0.7852627420048425,0.02728542458974044,0.6050393573375165,0.01012042905675219,0.5245917071761345,0.12398796884966311,9.445316901741487,1.3366463751039612,0.010390612319884054,0.02612064722282801,0.1511033155356542,0.09446731413528212,0.06601249087207198,0.06671142214151612,1.065984826715064,0.1071264313619083,0.510218079186674,1.6599770848489062,1.1727,0.0,0.0,0.0015239361582953773,0.00012060986602057398,1.4523470360018842e-08,0.03093830341105381,1.1849,1.2231,1.1849,mca
"Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.06393861556370463,0.17402929925866145,0.0553332420183711,0.039485054665548386,0.9514723237906049,0.8956595514812867,0.02417951372859084,0.5585971424387236,0.01034088458653266,0.5078192048112073,0.11726694939500162,9.537894546545317,1.3615571548810443,0.009552740493176046,0.0238117022355104,0.149415822183105,0.0832710129718012,0.08402287327930658,0.03514228566144234,1.318897713034803,0.1496183188658448,0.3496002429815839,1.692652341777304,0.9153,0.0,0.0,0.0013389477989334858,0.0001077277903834694,1.3646079759608967e-08,0.026966533156426102,0.9237,0.9497,0.9235,mca
