elec_steel_fab,elec_steel_rolling,steel_bloom,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, heavy sections.wf","fabrication, heavy sections.elec","fabrication, heavy sections.trans_co2","rolling, bloom.elec","rolling, bloom.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Powder River Basin, SUB, Surface",0.06114746377693734,0.19336472605573596,0.059628714292028644,0.04002910548512355,0.8308447292805776,0.8443634618556743,0.026121548517071096,0.5906956693203941,0.009688730984833275,0.51492503311506,0.11717395816791448,9.488215621568546,1.2797180695220398,0.009654099250446333,0.026723446875622288,0.13131036789824854,0.07245508643500342,0.06715729997331696,0.07663969705919477,1.2925775328729856,0.12034107833173929,0.40135975790351064,0.9904,0.0,0.0,0.0013617251182755634,0.00010579958102536243,1.5050116477096684e-08,0.026571575289774604,0.994,1.0048,0.9936,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Powder River Basin, SUB, Surface",0.021420242538443122,0.21027618064733342,0.056583614227957504,0.03757505622074415,0.7372944499334784,0.8126801956005087,0.020162545426072404,0.49414661489390177,0.010416522754384705,0.5219059010983166,0.11427154033784861,9.8297968369819,1.248460676998018,0.009839990049311652,0.04167332674167668,0.07961968152832705,0.12320276344556784,0.05467265480357795,0.09609137880972402,0.9707732103950506,0.1066484150562583,0.3710185527715947,0.9021,0.0,0.0,0.001246964290298006,0.00010037236652115327,1.4135160248134826e-08,0.024581595461471636,0.9055,0.9154,0.905,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Processing",0.07761034192467302,0.20430944609762552,0.04543192431920505,0.03819890817290768,0.8205015032044364,0.8465216871824847,0.010923367081841202,0.42293942356296105,0.009889952852395405,0.4967084565443094,0.11928230009220354,10.283653479161428,1.2848393884175788,0.00967171117329714,0.046303141202222335,0.23798378871317577,0.14102992855881336,0.0746919520772319,0.06075340292190816,1.1640141059682392,0.1202717177817565,0.4153573304465108,1.052,0.0,0.0,0.0016760436246138662,0.00012045717173301357,1.8426061315142362e-08,0.03485480953316886,1.0609,1.0876,1.0605,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Processing",0.0453592744550479,0.1930435091749556,0.054295657364097694,0.036423070881794035,0.876437278912074,0.8607033097101461,0.033438530267845504,0.5283923914882559,0.010467792068197368,0.5058027418722223,0.12555529088027634,10.35723289210238,1.3386811878719846,0.009958227438464553,0.02121850711707857,0.09113154492658296,0.06414902243635193,0.049168426754469675,0.08914708583046534,1.3655094474949325,0.1269693975950548,0.38676541962539546,1.114,0.0,0.0,0.0018232780726865224,0.0001256022670624785,1.945191834758197e-08,0.037593414307726794,1.1228,1.1486,1.1222,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Processing",0.04018112393616635,0.18152921414278134,0.049169714120682786,0.04120407178639049,0.8227381422496408,0.8151198476358632,0.02132740740030848,0.6218139292948325,0.01005974971571072,0.49778803835308677,0.11986412105253672,9.67651388277214,1.343241091373296,0.009988427902917724,0.03081393056519939,0.06471869425102131,0.09230848873334571,0.04987868118698362,0.061251244873438596,1.1967142718938937,0.10500333972556511,0.4258062051297067,1.2466,0.0,0.0,0.002024231931359476,0.00013622156888495977,2.1032461690301363e-08,0.04123809210204772,1.257,1.2879,1.2564,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Processing",0.040644946641126146,0.1885586555816774,0.044398128961171214,0.04380595173393637,0.9676830334540897,0.8886165961067337,0.026949114126564852,0.4910598573558121,0.010276428154852968,0.5094906804382958,0.11852804338536246,10.102846763713229,1.2453044589251376,0.009713706990038585,0.034991586983427206,0.12542367803333732,0.12644260639904462,0.056515105782720676,0.09295592389863754,1.1058627930912373,0.10563375833116674,0.3285644481855735,0.9687,0.0,0.0,0.0017281812823890987,0.0001200567956360049,1.863269667056766e-08,0.03585197285566323,0.9765,0.9991,0.9758,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Processing",0.07535289891902273,0.19535748815576268,0.053765824768604704,0.03302936386201301,0.8371388268636561,0.9067159082915209,0.025529274131641806,0.5949204433348224,0.009849454337211606,0.511739531716493,0.12433610522830231,9.760624436355677,1.2638805083589542,0.010332204941186997,0.034441103239026105,0.22985483522270517,0.1196278525794792,0.026938015735252206,0.11147334890523947,0.9039131934688195,0.12554521410376143,0.330950456282022,1.0126,0.0,0.0,0.001941393871071684,0.00012995430885401191,2.074453106819675e-08,0.03968923725309352,1.0203,1.0422,1.0195,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Processing",0.030816493130912705,0.17731947616680385,0.04765416216321734,0.03970514659720742,0.8566140820981203,0.8732182131460674,0.03545384424168594,0.46066646883177487,0.010087025160470824,0.5001993114627419,0.11470114028081306,10.060752526696056,1.3363801702802542,0.009609424771287824,0.03741167066509295,0.23682729842239295,0.14695424408763877,0.0357141394492315,0.06602770433440756,1.0109748077637504,0.12006156888293606,0.4849368119156927,0.971,0.0,0.0,0.0016421021905229885,0.00011594953267349983,1.7981146539678206e-08,0.03394887170606496,0.9789,1.0024,0.9784,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Processing",0.07843162559806979,0.1759746816035202,0.043719064775359806,0.03976506008545091,0.8861209773603742,0.9010384125820173,0.041926222104055125,0.5982186448418,0.01031626224656383,0.5288729895333082,0.12061007607001353,10.308944685136064,1.266984591992714,0.010481479723503209,0.02506458781508989,0.029460374140885388,0.05917928274961727,0.07920373986034293,0.09461667573560593,1.0790454673106455,0.15007403123085422,0.2906437861277005,1.0377,0.0,0.0,0.0019586531828859506,0.00013115354599025307,2.083257519532621e-08,0.03996993028634219,1.0457,1.0685,1.0449,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Processing",0.07032428573057961,0.19292782269042213,0.058466706738496334,0.03494531548167878,0.7885966248641257,0.864828332030637,0.018645438880073213,0.651283720275275,0.010382909929785977,0.5020890703026376,0.12471027344459014,10.04369574575447,1.3098018935851785,0.00972812756281112,0.03314960064537131,0.24237162843715757,0.10655694687766408,0.06599953578549997,0.07549805622014927,1.3497966121022233,0.13159744440634052,0.32826191877364397,1.199,0.0,0.0,0.002079326467220038,0.00013773294938200094,2.1799506966334876e-08,0.042236811891773314,1.2081,1.2347,1.2074,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Processing",0.05888578334760905,0.218848164665123,0.04150541648415683,0.03300111075667801,0.8754813123456109,0.8784868616700552,0.013596080837763713,0.5845635330400699,0.009598647418306882,0.4944321785028075,0.1149818214911768,10.079212435106982,1.3439514493851494,0.009726065005788816,0.04512994493085685,0.07903792348248968,0.12362455162210202,0.07008368286971117,0.03719701398259012,1.1245654426871277,0.11677497905644932,0.2668594086464806,1.0582,0.0,0.0,0.0019326267083937324,0.00013040570718454876,2.0520879473467704e-08,0.039755839901489676,1.0667,1.0912,1.066,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Processing",0.05400789350863003,0.18875441208285415,0.04726976973336696,0.03572491775110525,0.8665469247404409,0.7833604667079792,0.01916457652522761,0.5598124612545061,0.009863803068071752,0.48368403857526615,0.11799208789311298,9.968066875104972,1.3172544441878018,0.009688389404043705,0.026945097514002696,0.2251638582557238,0.08237506946000213,0.055085094295079934,0.09782543463806476,0.9622507763427107,0.1264267164155339,0.3152384106698048,1.2159,0.0,0.0,0.001985133834715578,0.00013663438398822455,2.0574869796033327e-08,0.04082750197472618,1.2272,1.2614,1.2268,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Portland General Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.04634534996010198,0.18373336302171206,0.049850590482745885,0.03994202718956631,1.009676224869552,0.8601695244675196,0.03578911161222988,0.608178108767923,0.009629774290872256,0.528282367425609,0.12103159286732895,10.106732509236211,1.2792791273086395,0.009976002834069441,0.03169664082590623,0.039238502847419726,0.08654689036650455,0.06370659825955549,0.10546946341203106,1.0498266955445368,0.11554399657919132,0.4169357938602981,0.8002,0.0,0.0,0.0014624339176564321,0.0001085553711749369,1.4713683335295395e-08,0.030105497946850072,0.8046,0.8179,0.8042,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Portland General Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.07563108752764423,0.19052756240340388,0.044832680181856856,0.0424062242849184,0.8166864176271751,0.8932987617538775,0.02958317252915929,0.5423377363428684,0.009945797474513712,0.5263388897248671,0.12550730946702407,10.046881474533276,1.3634462690508828,0.009941275470484939,0.040619482391357355,0.13239212355670177,0.09648116801056088,0.05180807878062346,0.06550143212228185,1.2177706839412488,0.09787050676233232,0.3717141257532123,0.7399,0.0,0.0,0.0013610259843960754,0.00010312715069313321,1.4522334011552707e-08,0.02747162316236923,0.7439,0.7559,0.7435,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Portland General Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.05037687837699958,0.1865857261220471,0.04559405604412957,0.04238009131392224,0.8654510778105737,0.8870325021906397,0.04528479628879308,0.6305420478813928,0.009971786937850505,0.5043406547344695,0.12470324004751575,10.302546972759858,1.3449577184083363,0.009878869326731664,0.039468546126528996,0.057887346951298546,0.07704846687273237,0.09008000386541458,0.06362000741901709,1.0923710980668804,0.1383570615001867,0.41842326841170646,0.7787,0.0,0.0,0.0014473543320561054,0.00010652102281522377,1.491386744827802e-08,0.02907786235266379,0.7829,0.7956,0.7825,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Portland General Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.025667094065736265,0.2022563838501849,0.048960475569285594,0.03526142236881507,0.9986217123066053,0.9045771073248338,0.017407536038500027,0.6269228249790421,0.010358193909150073,0.5002888814795887,0.12565000719547106,9.891188805470925,1.3237260180109478,0.009586020577776116,0.029544724105198043,0.09997949104092535,0.13227808771068428,0.06769893125234408,0.06285148134715347,1.187506433037801,0.1288223771830883,0.4287184606222396,0.7624,0.0,0.0,0.0014025525074640658,0.0001030792799852185,1.4535561454585875e-08,0.028103624330413905,0.7664,0.7786,0.766,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Portland General Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.052350895354390754,0.20199500793489186,0.04516260792652005,0.037364123864829235,0.9563508893295386,0.8701724790733629,0.02755660563319564,0.45279998904848456,0.010457205293798054,0.5115896809511861,0.12383332730528376,9.771306563803094,1.310043681155555,0.009577091348221772,0.025773111061199092,0.12918199464820515,0.12026525755535698,0.04988900298150078,0.11115396144828782,1.2545491010996768,0.12630985076184298,0.33923801046768165,0.7107,0.0,0.0,0.0012841954637851241,0.00010039567638143781,1.3608262711944701e-08,0.026895990830189065,0.7147,0.7266,0.7143,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Portland General Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.07107605206200018,0.17694973570823144,0.059904971359360765,0.03921683384958121,0.8314950501495699,0.842369711394036,0.03159489164753097,0.6042135858169256,0.01001396636564554,0.4956920206258723,0.11901181078599389,9.597441668366415,1.3232278033812652,0.010042729018423707,0.022124462439421816,0.10563895839497801,0.10373884878728454,0.08894786879525363,0.07877118609394701,0.9920088068477148,0.10377199398088008,0.25714483387040843,0.8142,0.0,0.0,0.0014768727523557222,0.00011033307365848673,1.5020630177475145e-08,0.03025901936071133,0.8186,0.8318,0.8182,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Portland General Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.048644596004810865,0.1977684696371241,0.05401033959202214,0.04115683722308397,0.8261320340283329,0.8273162584723015,0.03788318796802048,0.5258956438409143,0.009855223037818795,0.5024279404656076,0.12206925941211287,9.997200106840626,1.3239679641033653,0.01039578723410318,0.04542300875891992,0.18153068117440896,0.14327386865433003,0.03171875806179962,0.061942440142588,1.4050076230649855,0.12568051894174204,0.3716078294745503,0.7804,0.0,0.0,0.0014106286262191192,0.00010765892472841882,1.4296515695403192e-08,0.02959609012972429,0.7848,0.7978,0.7844,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Portland General Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.05093400214504948,0.20001623231302113,0.04238310239646602,0.041487531758768195,0.9486305643299325,0.8211237593692795,0.04144174632177678,0.541530976134722,0.009690197593821165,0.48786103774827383,0.12230792077602595,9.530679272950445,1.3389139119818485,0.009905869148025484,0.020047652839646372,0.05155866843391317,0.054724215908055554,0.062048064153206954,0.09815345638222828,1.0153096519181295,0.13996471518105355,0.4595752826398948,0.79,0.0,0.0,0.0014507815111709135,0.00011021253685307287,1.4493708423209294e-08,0.030553820431129967,0.7945,0.8079,0.794,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Portland General Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.0754044664982591,0.21631673023771658,0.04825918454394707,0.03346887109395652,1.007975327285889,0.8190351420203301,0.036832809160756784,0.38730791482782784,0.009545701913821765,0.5084303773148175,0.12107642235861651,9.413153801793676,1.3530154447502867,0.010113997740222492,0.03197642994002089,0.09697746488992531,0.09523380387706867,0.07868000021263352,0.07744434255498214,1.0667353585407342,0.10107176705790843,0.4339097082335608,0.7412,0.0,0.0,0.0013165148428220526,0.00010571242185630626,1.3581081112365398e-08,0.028705250681400056,0.7456,0.7584,0.7451,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Portland General Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.04402262917197732,0.17760617236367374,0.05525640117131389,0.03975973466017811,0.914143894066723,0.846669766589371,0.027489245447723264,0.4758571728621914,0.01005848588825543,0.49329106191816174,0.1249935698503975,10.177299726551745,1.250010187815884,0.009559277601516822,0.04463656835343981,0.1081946870521112,0.11781036871623025,0.08573521612256839,0.09389400011768818,1.1415227874439353,0.0982749206587905,0.4852954220264399,0.7304,0.0,0.0,0.0013141941610629168,0.00010206187501920802,1.3627140010109221e-08,0.027715032681599874,0.7345,0.7469,0.7341,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Tucson Electric Power - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.02810853869680962,0.1876794143332401,0.056911798082486656,0.03436262215188747,0.7900265508911893,0.8201400449765218,0.03158668639425743,0.5341445204349856,0.009955604312559154,0.525427114488126,0.11550080217972084,9.610387686534555,1.3266747002327555,0.010337322384418283,0.028695678533738257,0.11643169088654093,0.09885093381284119,0.06505126266293838,0.07779394180546005,0.8882790013497683,0.11934336956756915,0.3343296321176579,0.8731,0.0,0.0,0.0015103920832978126,0.00012219329486598697,1.5514517570009854e-08,0.03632725613373507,0.8778,0.8908,0.8771,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Tucson Electric Power - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.04996660135657855,0.18621419983858112,0.054302840697663925,0.041055104467016976,0.8401511644992965,0.7975280566866018,0.032634212946956793,0.5144643187849434,0.00963202252539647,0.4879846419201563,0.11464394253661074,9.69351544812061,1.3629770474912803,0.00980075305999983,0.030742870810039676,0.15280381849727684,0.07915565190269075,0.08438910802591877,0.09561268968274086,1.142530194733265,0.10362436358775402,0.4895124097574059,0.891,0.0,0.0,0.0015575404045479317,0.00012648496951708167,1.5848839596783512e-08,0.03774366039145386,0.8959,0.9095,0.8952,mca
