elec_steel_fab,elec_steel_rolling,steel_bloom,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, heavy sections.wf","fabrication, heavy sections.elec","fabrication, heavy sections.trans_co2","rolling, bloom.elec","rolling, bloom.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Surface",0.07205863020236494,0.20619575939557677,0.04026057882815721,0.04068017986018489,0.8862837245169273,0.8324228075773348,0.04768494576078947,0.45180920751279874,0.009501419957393063,0.5061682160101307,0.12265798560398697,9.467567271698238,1.3530574677562779,0.010161267089555332,0.029418881170543504,0.1585782791435772,0.09848507905201295,0.08470058635598325,0.0854612222541066,1.2257925134321623,0.13831549836948231,0.3311678371985689,2.2757069520975235,1.0591,0.0,0.0,0.0014876465419969387,0.0001352484466067372,1.929371012140878e-08,0.0281484530252792,1.07,1.0813,1.0675,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Surface",0.07433901853313057,0.1824441258617025,0.04204571504099868,0.04104259982520453,0.8753338548089271,0.8403514362441495,0.023538483839864927,0.586816283080771,0.00960097751335881,0.5051112701741945,0.12158696405642448,9.591848662245447,1.2647789335999489,0.010280354702192742,0.027889541427088285,0.14531832918054338,0.08268115473675404,0.08897691729044116,0.08881306840047903,1.097736048138803,0.10220621732039308,0.35154717155648113,1.6999096736868373,1.0811,0.0,0.0,0.0016111498022014982,0.000139921306885714,2.0130492020394817e-08,0.030171217583948504,1.0929,1.1052,1.0902,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Surface",0.0512951134821844,0.18908017026133492,0.048112203138859215,0.033846551839162096,0.8761526307487606,0.8596939649821772,0.022199851417504746,0.48582291281370993,0.01048813810785041,0.5270809993801109,0.11987542889218686,9.775514537108009,1.2387251215195256,0.010119815350562087,0.01727668571089303,0.15341911690607862,0.051926889063967745,0.04120136129193275,0.07964417704261939,1.1879666691618616,0.14212925160292653,0.2490268045532481,1.738300374059929,0.9718,0.0,0.0,0.00143446848146253,0.00012774522802554085,1.8781086979341524e-08,0.027012814001254416,0.9824,0.9934,0.9799,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Surface",0.0595121178923408,0.2168060712591462,0.042044251174212406,0.03629739472311843,0.8655919775612263,0.8905156513173301,0.02957827858688695,0.5246144438562248,0.009804613231244133,0.49482593912439626,0.11508977264144306,9.833335439541171,1.3021420401569097,0.01037181578267035,0.02861698441567748,0.1482816192128547,0.09388526615032405,0.07158952088799944,0.07024296190619587,1.1129962505065634,0.11245205172583929,0.49929390423063197,1.306445242582512,0.9736,0.0,0.0,0.0014897404925888335,0.00012727879091119267,1.9259425829562738e-08,0.0278286592283382,0.9847,0.9961,0.9821,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Surface",0.07093239997209223,0.2106498223014754,0.05278076196593403,0.04327141003355055,0.7964723458661768,0.8254754494199162,0.03699629233895351,0.5284063286071196,0.00970124811799536,0.5254857608647031,0.12248801357820241,10.250643808265815,1.3025424023966998,0.009897976048752198,0.03356789780389913,0.14583150719120386,0.07368843985315429,0.054561376078991294,0.06903074685369837,1.2782837306541195,0.0929015558238759,0.41119912174904527,1.5852240130474593,1.144,0.0,0.0,0.0015779367817952336,0.00013996038363384852,1.993696251131663e-08,0.029506699784592475,1.1555,1.1674,1.1529,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Surface",0.025727908532783644,0.1905260395720376,0.046506950040162115,0.03666086225107332,0.8870864443993989,0.8421481649737695,0.042632422657747644,0.5916439830245417,0.009818500288023193,0.5067391235630124,0.12459085045243679,9.86107253188977,1.3171102123940543,0.01024002218140346,0.03824203092342305,0.15010360573101875,0.08094756165374925,0.05947532757418329,0.058711862550333324,1.2323592771687044,0.12609292723060214,0.3347083133843408,1.467429694225416,0.9459,0.0,0.0,0.0016724768915691724,0.0001404857269030147,1.962221926585612e-08,0.04030400337604037,0.9556,0.9651,0.953,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Surface",0.023274710311062593,0.16814080273312418,0.040493633305757774,0.03722364655052896,0.9600200031349523,0.8594370033903617,0.03710027853849916,0.39492813715072717,0.009897208351750768,0.5182668285796672,0.11972203682717195,9.724015540332031,1.2837244739038833,0.009873269979613387,0.04156201312611802,0.15101637105076451,0.06121910835319087,0.06270307041935465,0.09235416572933969,1.1968023906488714,0.14025469622637166,0.41351650696844566,1.6552401813751012,0.7947,0.0,0.0,0.0013933913132003596,0.00012296067233057698,1.7848375792527114e-08,0.033482652470876444,0.803,0.8111,0.8007,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Surface",0.05334916461156507,0.2020040194536562,0.05817872331756235,0.04385221780313798,0.7808774256664082,0.8180019933970041,0.020295992176962874,0.5838387113290177,0.009882044114432048,0.48305247640176147,0.12257850155784425,10.390636411828009,1.3140884791709253,0.010273898867798413,0.02912117188840699,0.15415073696236717,0.14329792397667773,0.09487025542644,0.05845724870984363,1.19664320209279,0.12784996738081034,0.2400202221538356,1.3596544291307753,0.9901,0.0,0.0,0.0017495163116840395,0.0001467336454332339,2.029413920532501e-08,0.04220564599419388,1.0001,1.0101,0.9975,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Surface",0.05403791296155587,0.16771415356563774,0.040687705132912304,0.03672205074408668,0.7137152491203664,0.8312415565817075,0.0252119078106295,0.48512653391057525,0.00951532714375333,0.5318558471413912,0.11975053312055156,9.898915912884332,1.236594231798733,0.009933876370575682,0.024613932558698676,0.15049886310695515,0.06239033783643855,0.05865977800048646,0.0770157561829448,1.0377520428176155,0.10826490987895541,0.31215025373192334,1.5606471129247321,0.8751,0.0,0.0,0.0015313455099792402,0.00013347900219433362,1.8986862801965284e-08,0.03693599316776798,0.884,0.8927,0.8815,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Surface",0.05145969186571717,0.19769666400988006,0.04551594171465083,0.03714416370069526,0.8662695095346196,0.8832826159054636,0.03604232300591654,0.5349485690020543,0.009733254131732327,0.5087538469304512,0.1142584668591564,10.10699969685907,1.2497807174619262,0.009794912268763709,0.020618271679429045,0.14284565786636613,0.05532828222509395,0.03876786668328013,0.061666241884015094,1.336118364632765,0.136542724129542,0.2477312797818582,1.5223141092287977,0.8995,0.0,0.0,0.001598780627099981,0.0001349744826404083,1.9633109278638694e-08,0.03796166675220488,0.9087,0.9177,0.9062,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Surface",0.03728179733711297,0.19112157648078393,0.05161675202273049,0.04273256294845398,0.7950391870852681,0.790877014573919,0.033032827202914575,0.5212646016764415,0.009942973042862837,0.5227812763083626,0.11681549527440055,9.963073197892397,1.3152377896547782,0.010496386775396835,0.04117583394958709,0.1490761237153004,0.08273293169484544,0.08735566532149826,0.04272705735497888,1.2712217392777811,0.1127983535570245,0.28043997025371487,1.413106167066766,0.9545,0.0,0.0,0.001667191704708016,0.00014233170308828772,1.9494961544540512e-08,0.04050535787617934,0.9641,0.9737,0.9616,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Surface",0.0397885402397358,0.18957312374955437,0.04388719454952991,0.03897032844272469,0.8820343443052188,0.8554914247203428,0.030619105253861502,0.5146372016584126,0.009832138879463166,0.4909767214404682,0.11413752402202243,10.334643624831658,1.3321885057213312,0.00997909029179622,0.03028813270558337,0.156934745802291,0.10785207650034825,0.05995425757321923,0.06934172064408442,1.335913109400892,0.1276995760604639,0.47539000971687745,1.891416524795594,0.8924,0.0,0.0,0.0015902536077891183,0.00013543731645812956,1.9281087060718237e-08,0.03814065849688936,0.9017,0.9108,0.8992,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Surface",0.043465751829421556,0.19109523313800084,0.04492916563995791,0.04279357362905542,0.8242013996897705,0.8737835412732241,0.014160308756331785,0.41536413353554946,0.009566671771297917,0.5085053407169843,0.11717584811301925,9.760284720158973,1.2531682831693702,0.009532011593460885,0.02804105889745366,0.14478843854628368,0.1123053835591362,0.04890293264703156,0.0462343538887656,1.0165119635870417,0.12847257607817505,0.49407557117650264,1.4220516277593116,0.8187,0.0,0.0,0.0014477197917992148,0.0001255402914170013,1.8630646932666277e-08,0.034207907522108,0.827,0.8352,0.8247,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Surface",0.06968341904792254,0.2219904760714335,0.05747394974441378,0.03426324590612816,0.9820368850793357,0.8337199170271494,0.027942446175644585,0.3936451172685644,0.009648426833081359,0.5203923772621808,0.1242326955351382,9.56378817542939,1.3592482632483527,0.010344231520197311,0.03527126994676689,0.1570502572425887,0.057754825597614017,0.027493183916327817,0.05216571798360749,1.0392746263255532,0.12839256411078545,0.3677945048237624,1.6164945532922694,0.8974,0.0,0.0,0.0015697491293273631,0.00013538014669417804,1.9403634930930775e-08,0.03758895990814576,0.9066,0.9156,0.9041,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Surface",0.05638050608739202,0.19654641181455798,0.04154242658216785,0.03396883228877596,0.9184972988581936,0.851339260025799,0.042489549135383366,0.3751633277235972,0.010339328909307338,0.523151895614033,0.11541256529270542,9.897077823829093,1.2812315778427028,0.009865223814802454,0.03244580255683427,0.14836744253827586,0.060058919896201636,0.08381232629823898,0.07134396548106063,0.8442800459119008,0.11385243124017388,0.294863504271189,2.207890840067161,0.8274,0.0,0.0,0.0014615302811601025,0.000128055615565217,1.862650725417006e-08,0.034966272435236416,0.836,0.8444,0.8336,mca
Electricity; at grid; consumption mix - PacifiCorp West - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Appalachia, BIT, Processing",0.04401218869404714,0.19552290709957185,0.04544629040482733,0.035242628909631535,0.8783111711245506,0.8555318946169832,0.013516767628176173,0.5101556869113704,0.010268709263950888,0.48827319479621195,0.12553409377085437,9.952444106644256,1.3568500879817016,0.01038493309709832,0.03381903968466589,0.14518718016385174,0.12140255731884626,0.07192368794533562,0.09401431761936077,1.040655086749874,0.09759854780503219,0.3441110906402925,1.524104243533528,0.8475,0.0,0.0,0.0010146400614989178,0.00010841757588345555,1.7064297769092084e-08,0.026747073611909714,0.8553,0.8631,0.8532,mca
Electricity; at grid; consumption mix - PacifiCorp West - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Appalachia, BIT, Processing",0.06259409125995441,0.19733437433835646,0.05426092934154356,0.04376191621869339,0.9310206785810647,0.8947407342873541,0.0419726250461209,0.6340594169434014,0.009561236997382976,0.49600343545487774,0.12441118390839542,9.828487956143318,1.3089226561881535,0.010207408911421271,0.036626016038928816,0.15570043737706937,0.10134592959734723,0.08867446919456853,0.06596354740521942,1.3649585979730365,0.12924434865446047,0.4519437032784398,1.757543802758121,0.925,0.0,0.0,0.0011232815264770823,0.00011531556832787665,1.7947704075132485e-08,0.02992747032830612,0.9338,0.9428,0.9316,mca
Electricity; at grid; consumption mix - PacifiCorp West - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Appalachia, BIT, Processing",0.05135582648265969,0.1969670936919884,0.05863986317394733,0.03679893358619033,0.9829781545768582,0.8678518240797097,0.0280813942941021,0.5537115471994695,0.010112205777633653,0.5265909990011556,0.11703258710457637,9.732248567896216,1.3254402988070804,0.009657641292712953,0.04198280039170081,0.1562563989870841,0.12465590165539814,0.09429740469958098,0.03853972435817237,0.857053685706455,0.1289435835455005,0.4229467700466343,1.8104671618785027,0.8602,0.0,0.0,0.0010553531574147954,0.00011140094077457414,1.7285088548778886e-08,0.028096368456313338,0.8685,0.8769,0.8664,mca
Electricity; at grid; consumption mix - PacifiCorp West - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Appalachia, BIT, Processing",0.061261131189885173,0.21237554058715633,0.043658119161000146,0.036977272191927923,0.9178988185505286,0.8877872930484573,0.02904196862088064,0.45799974593041515,0.010438948575263809,0.5132541287488158,0.12265195412405981,10.197550998435256,1.27045197674521,0.00965519604718547,0.02831849622976371,0.14824595462881754,0.1042178947703809,0.06676377201455833,0.09402959796366382,1.2637122085440644,0.12879633594132206,0.3760122512758025,1.886563210114319,0.8193,0.0,0.0,0.0009775196319452256,0.00010589347532608898,1.680821064904882e-08,0.02588474011208286,0.827,0.8347,0.825,mca
Electricity; at grid; consumption mix - PacifiCorp West - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Appalachia, BIT, Processing",0.0403429855089083,0.20961967903181378,0.05277070931671939,0.0350346843576089,0.9059195190287223,0.8667122228770765,0.019702476656410103,0.4504622808714876,0.010180344846096444,0.5268600190835822,0.11843631733351422,9.777043358810083,1.258722168378917,0.009638217271049921,0.03962181502802399,0.152766396127165,0.06405335144077802,0.08352948937113917,0.10824297351368684,1.1079118142633515,0.1205361425883734,0.2682252623487472,1.4476531699817026,0.811,0.0,0.0,0.0009653092489746545,0.00010479171566580822,1.6590613689117976e-08,0.025459730026423474,0.8185,0.8259,0.8165,mca
Electricity; at grid; consumption mix - PacifiCorp West - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Appalachia, BIT, Processing",0.022678311899134093,0.18556751974633387,0.04362121382762151,0.03844616254987832,0.9642123174695854,0.8726590293760061,0.04612608626821628,0.5821800769467073,0.010138376187582223,0.5071826605825739,0.12069366153970842,10.376844768282739,1.3190844300978746,0.010338920256250925,0.02388305623054012,0.1484933257627524,0.10889735602597742,0.05104502617758255,0.10466314305938691,1.278032904315603,0.1208478548414341,0.37327245379723567,1.9212709171467213,0.8869,0.0,0.0,0.0010579538961252263,0.00010997115896680891,1.713461553735742e-08,0.028032321530377692,0.8951,0.9034,0.893,mca
Electricity; at grid; consumption mix - PacifiCorp West - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Appalachia, BIT, Processing",0.05358848476328375,0.21717702472599343,0.055560156314248266,0.0403506655463001,0.9009594437260694,0.8388834892428322,0.04038771073904617,0.6603271586392973,0.01033953328763984,0.48495762365691836,0.12371018151456516,9.99320481966727,1.3561561175589167,0.010298621828712112,0.03535351719153184,0.15275217208580077,0.09455439993667614,0.10231562471604871,0.062442422006605644,0.9863017864113175,0.11402721186194384,0.29267357551887796,1.240749216187351,0.9615,0.0,0.0,0.001171424822459245,0.00012000244800433813,1.8351112467874645e-08,0.031094690495083285,0.9704,0.9795,0.9682,mca
Electricity; at grid; consumption mix - PacifiCorp West - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Appalachia, BIT, Processing",0.04837774769934888,0.19989999586774032,0.051735021310354304,0.04130184856382497,1.0193386423270283,0.8750672853098084,0.014405387959340828,0.4879168143282602,0.010244697177636443,0.4994760059736887,0.12104196178653556,10.34190076801691,1.3196138756521445,0.009849310675557102,0.027186912172817785,0.145774783873662,0.08441095570317397,0.07194357853189354,0.06738078258630614,0.9257320365726669,0.14144306904965454,0.32361693461248325,2.2054096342848473,0.808,0.0,0.0,0.0010061876546712117,0.00010774048173770952,1.6813439876885218e-08,0.02681854177819875,0.8159,0.8239,0.8139,mca
Electricity; at grid; consumption mix - PacifiCorp West - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Appalachia, BIT, Processing",0.06617297061618395,0.18786776241809278,0.04507405815627724,0.03373279967991301,0.886314603200012,0.83749491811336,0.021399016128574897,0.5377064990547054,0.010016984206003986,0.5232812700238189,0.12146535547861902,10.332634392385094,1.2785690324890233,0.010337290758933049,0.027048057915126832,0.14856687764700385,0.05267526987295445,0.11674263427355813,0.06466774376785599,1.2232186627529864,0.12758394367695594,0.2782035743229126,2.079069935913898,0.9281,0.0,0.0,0.0010613723505004363,0.00011305166876394776,1.7635647977867694e-08,0.028002330010572674,0.9362,0.9443,0.934,mca
