elec_steel_fab,elec_rolling_hss,steel_sheet,elec_steel_rolling,steel_slab_toHSS,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, hollow section.wf","fabrication, hollow section.elec","fabrication, hollow section.trans_co2","rolling, hollow sections.elec","rolling, hollow sections.heat","rolling, hollow sections.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"coal extraction and processing - Import, BIT, Surface",0.07659530045768195,0.2302412279488744,0.05384869394839506,0.25913182910826493,0.8590163602205576,0.010498087836549659,0.038879958346994856,0.8263295139204485,0.9363003995541594,0.03307307495853241,0.4065420610927458,0.010498197071492221,0.49329591121008215,0.1211134927022523,9.66250349662993,1.2380549777792191,0.010008452618849589,0.03317406908509775,0.15049601135103033,0.08412684434239286,0.08588309885895781,0.07222605640868955,0.9693446100554698,0.10929544101229972,0.24242477220725822,1.1244596645783174,0.9885,0.0,0.0,0.0020328160638022827,0.00011545918509209122,1.767681462475121e-08,0.04033030850837531,0.9944,1.0102,0.9934,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"coal extraction and processing - Import, BIT, Surface",0.05330646603358411,0.2138588520765326,0.04073673398424616,0.20856573224164904,0.9266953897815691,0.009904515090819162,0.04232980214620488,1.0311125839600122,0.9407583836291092,0.044243144038449166,0.6085729444463499,0.01048303126454914,0.5091005626655225,0.12519993668926366,9.5573004560206,1.337513400176302,0.009992887716687852,0.03783662634817855,0.1478883418610183,0.07244850517806169,0.031859717539106235,0.0379192672262102,1.2795299333621766,0.12931938082715758,0.29397067174774805,1.8804663681346026,1.0718,0.0,0.0,0.0022415327959770005,0.00012527316811066197,1.9478013035455927e-08,0.04398860944572399,1.0781,1.095,1.077,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"coal extraction and processing - Import, BIT, Surface",0.06265827296779049,0.16454659347161077,0.057180081629842644,0.22258523893651017,0.4579992969183022,0.010005328622336936,0.03705701998346007,0.7876567689770231,0.9373159713440726,0.020185789620291016,0.5635190753919446,0.010254664666284068,0.4934789096167252,0.12390789847673822,9.963481505545047,1.3469480246811905,0.010132367205550124,0.036986384061068106,0.14986453873840663,0.14070611677866562,0.08386309272513884,0.08073250241955264,0.8600223356711985,0.1406011282923501,0.48932281927771026,1.409596992649277,0.9952,0.0,0.0,0.0020702822772922253,0.00011532194169654566,1.8814829443940756e-08,0.03969728298836852,1.0007,1.0151,0.9996,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"coal extraction and processing - Import, BIT, Surface",0.014735830214838963,0.2134628895789635,0.04707802989507144,0.28652612526591587,0.8627434068364285,0.00991716944566268,0.039330471327828104,0.8068906888798791,0.935392521238305,0.0213831994376186,0.4687862785877871,0.010067039998624091,0.5189884120178369,0.11547617275379496,9.759873665640331,1.2684215550158198,0.009616893029306834,0.03178208747061438,0.15044492859866607,0.13017496385091293,0.060316635408282616,0.09143582701171463,1.2403786109634034,0.12131900077586061,0.24770286607189945,1.9348412082789972,0.9878,0.0,0.0,0.0020600981552186424,0.00011541062626226512,1.7963882193728257e-08,0.04048984704400623,0.9936,1.0091,0.9926,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"coal extraction and processing - Import, BIT, Surface",0.04684947915696991,0.1725786451394517,0.05259566779929231,0.21388917624985915,0.7318638754680872,0.00964977801218685,0.04204651183565883,0.8117802724126515,0.9693283889432521,0.026730759105653278,0.5778096974270324,0.00974194586842797,0.519134442306596,0.11674622511926237,9.668728344579465,1.2891493075880758,0.009906810170052209,0.03957029175709956,0.15726204653666476,0.13301821757594112,0.09226990962935258,0.04886089106808507,0.988400866871326,0.1417177887255333,0.391101917410377,1.723646089227072,0.9838,0.0,0.0,0.00205576263452805,0.00011377786794415285,1.861722316624984e-08,0.03935006857905445,0.9892,1.0036,0.9882,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"coal extraction and processing - Import, BIT, Surface",0.05611762244289935,0.1853984242359665,0.04809930802141571,0.19397112511647402,0.6799245541725124,0.009898324463313053,0.03954668557071743,0.9705399405195672,0.9010797364418861,0.04701310788161525,0.584646645034635,0.01007965913577852,0.503682509722602,0.12549763249077217,10.050440715920075,1.30717652306705,0.010147754633111867,0.028818740875031477,0.14785199642462493,0.0924565581044842,0.06087301899572269,0.08604651898600268,0.9092800225765172,0.11061466087025995,0.3767793148292098,1.148236011495219,1.0471,0.0,0.0,0.0021619622752551988,0.00012258240981797536,1.8820351785204514e-08,0.042810041656876616,1.0532,1.0698,1.0522,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"coal extraction and processing - Import, BIT, Surface",0.05645379794389587,0.18792603650091969,0.05723583643487776,0.23776409430726475,0.691927767180053,0.010189535491590124,0.032589996405380316,0.8547419298322679,0.9541430615114658,0.03636268491157538,0.5042950555571355,0.010417600021678764,0.5299079625010729,0.12308032283352646,9.69621049239155,1.2857462638127943,0.010099097926744988,0.025167225864762367,0.1525202605854762,0.1428200978543045,0.06994453042478263,0.07861791845951392,1.0910929591405518,0.09869472625686673,0.40946006905688004,1.213265924221411,0.9838,0.0,0.0,0.0020320324822006392,0.0001135861317829353,1.816461739339151e-08,0.0394139974404001,0.9893,1.004,0.9883,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"coal extraction and processing - Import, BIT, Surface",0.07795267135290476,0.17907019410189579,0.051900118098692535,0.25682409154970925,1.0363291104688355,0.009783403036656271,0.04311456578593513,0.7169785639562851,0.9821166771529403,0.037407638789943534,0.5101101117961063,0.010214444893604836,0.5281095100713494,0.124956526480415,10.21660061071054,1.3598584797434654,0.010366724824082654,0.02833616714944044,0.14621356081659614,0.10747588812021189,0.07011463510591134,0.08002594799984904,0.9210232023024959,0.11545344869126538,0.3393293398110423,1.2415096748874388,1.0025,0.0,0.0,0.002102233473708531,0.00011662470605074935,1.8802453153783e-08,0.04070771174620671,1.0081,1.0231,1.0071,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"rolling, slab","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.036301795300834334,0.19223828650352948,0.05533205876636919,0.13268054910721777,0.7169606706537388,0.009808628967674976,0.04042687475946809,0.8771077618950834,0.9698783617167023,0.015969984979264433,0.5097426828238093,0.01016840661793083,0.52694887106068,0.12227697683753112,10.19527850848191,1.3125300280674554,0.009693661223086418,0.03560017486541832,0.14223783349509117,0.13546450558697878,0.052281731847003785,0.08579050841670732,1.0086368153921481,0.14070632119271914,0.3926098147910939,1.9279726681703935,0.9451,0.0,0.0,0.0019957873900591887,0.00011442119781250856,1.7177481562721246e-08,0.04471474328050366,0.9505,0.9646,0.9495,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"rolling, slab","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.023457442703472088,0.18742382821571826,0.04697822186255965,0.13138671238119698,0.49636523695775137,0.00999292522705634,0.041738687460046255,0.7163356350149143,0.9160337710638361,0.01052689109217841,0.49436518706303234,0.009827294504414661,0.5216093284845825,0.12214650356070603,10.090274149649245,1.2955701156375852,0.009635510841868788,0.041849922927523264,0.1526611922257896,0.058969807307246616,0.0659038133147925,0.0538243285194764,1.1193881859501422,0.13275805939101318,0.41980836544853406,1.5814576709597117,0.9316,0.0,0.0,0.002027875529418412,0.00011810608799434172,1.6810769789262395e-08,0.04648686725325103,0.9371,0.9513,0.9361,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"rolling, slab","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.046470245451514715,0.19678891392963405,0.04900893522990816,0.20223695651174645,0.7764262214641917,0.010219015037196785,0.0423838997015597,1.026528911272991,0.9360975481310284,0.04418224898736881,0.561370223763755,0.009795052959498203,0.518016861280764,0.12544140238579493,10.077705742465346,1.3304878376213656,0.009799396265056442,0.022100778676789397,0.14559223526159026,0.08614962442880063,0.055949397924512874,0.06040718124368877,1.0731366690400992,0.11130932389475487,0.2599100892068605,1.6300188434791956,1.0629,0.0,0.0,0.00229463140805382,0.0001331082909647748,1.8441291458591876e-08,0.053392688667230806,1.0693,1.0863,1.0682,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"rolling, slab","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.07190778731077258,0.17411196117868347,0.04797577472218767,0.23054924170818394,0.6550912502081135,0.010345972982788037,0.041751984759050294,0.8626270618400412,0.957800562126507,0.017456851428812575,0.47995275639211693,0.009853812683661771,0.4931309453170948,0.12201110011310867,10.394281104218322,1.2908704138840772,0.009670110341100378,0.04163951779408781,0.1485047954024777,0.05440132055095781,0.05627178806504198,0.04328884394907012,0.9541627504540617,0.12623578227134197,0.2629081230717049,2.153582195527235,0.9687,0.0,0.0,0.0020735700657582446,0.00012170843373526531,1.70780452464297e-08,0.04845593485469103,0.9745,0.9899,0.9735,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"rolling, slab","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.0642412021768779,0.1848131412744023,0.04596631474395484,0.1294531623146764,0.6537891618370291,0.010124970236069097,0.04174638712101754,0.7679691303486901,0.9878516612679786,0.03135408928902208,0.5507974001267364,0.009760195808418269,0.5106752814483903,0.11425334672885085,10.10799051880421,1.363355226022162,0.010446799514294041,0.03789231153217135,0.14583389262992974,0.070826365444126,0.0480768169770551,0.0980140750580526,1.30589933341797,0.14882257367620294,0.339889493176076,1.7748016019796125,0.9502,0.0,0.0,0.0020384116265904093,0.00011513694101718524,1.8032292845056313e-08,0.04457009665791609,0.9555,0.9693,0.9544,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"rolling, slab","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.06777280388184904,0.17297602188614308,0.059281272319120296,0.14211204504282682,0.7008969364584778,0.009786780576629387,0.04288288752400643,0.9696671553250769,0.9553792289731431,0.037118408902019714,0.5900762171204353,0.010388107300346347,0.5264504029147126,0.12129408454675839,9.80992643791501,1.350189857189803,0.00994294486751086,0.03702694735096194,0.14147286394131225,0.08784476148200865,0.07822152570745022,0.07976576979966446,1.0834416749475853,0.1331226141307579,0.3444238329782059,1.7861006914117115,1.0411,0.0,0.0,0.0022314256144600193,0.00012753751614648446,1.86154178806196e-08,0.050176773677116586,1.0472,1.063,1.046,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"rolling, slab","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.06804044672052594,0.18375704374237373,0.05279865304662293,0.21959018054402596,0.591096049007459,0.009890995185252585,0.04222091304254022,0.8091966585659243,0.9424487844737158,0.012184126791226251,0.45907462081603695,0.009636669217079867,0.5310504316946579,0.12266177882826364,9.468416058966339,1.3064497800846977,0.009574762921864103,0.03208660622403506,0.1536926889500438,0.07825181577658152,0.03721963523775478,0.09357964860043268,1.1905874518936124,0.10189151235892893,0.42438812318612085,1.2319845673116738,0.9637,0.0,0.0,0.0020474440279051563,0.00012070360503095098,1.688350635581484e-08,0.047955473487787316,0.9695,0.9846,0.9684,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"rolling, slab","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.052610094224447235,0.2258145391495212,0.04198600232655204,0.1674803720907769,0.6254169292419377,0.009654241199608936,0.04329140304518517,0.8478781384769538,0.9223775518426499,0.03587376569594608,0.6263817633966724,0.010281442023707524,0.5079224047298624,0.11874633584090272,10.374455792408137,1.3291396088139888,0.009724728429392562,0.025320206621215514,0.1505178339359412,0.08502593282686478,0.08111730511355053,0.06843699557855634,0.848962000122366,0.12553256301963103,0.327492099024174,1.654804456908409,1.1077,0.0,0.0,0.0024487019373835386,0.00013956800973353875,2.0044869088270706e-08,0.05577768864537728,1.1143,1.1314,1.113,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"rolling, slab","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.030061657741847582,0.18694854738612635,0.056019125445803966,0.14632991755704064,0.5690638848412621,0.010184187354015217,0.033566783541433956,0.7120001340147186,0.9705810475147005,0.03057274861120759,0.5389117577871352,0.010262447763915817,0.5152892734059198,0.12312759339418095,10.372743190597502,1.2747711226819938,0.009774373700715733,0.03683739981679094,0.1432499754126068,0.10654925752869651,0.06865768942605155,0.08792021692816233,1.2840674834570638,0.13542614930688407,0.3019120958917536,1.555966137256949,0.9365,0.0,0.0,0.0019968111709418616,0.00011353762105364638,1.742707146197935e-08,0.04426401758088502,0.9417,0.9553,0.9407,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"rolling, slab","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.066589587183616,0.17440099397605588,0.04287164096951956,0.25560102655441186,0.4761382505966537,0.01034785320317561,0.032703344628645215,0.8910490447404293,0.9759948633705505,0.03473261860613867,0.5176541961440184,0.009792724091178191,0.5233954325920194,0.11873707854196419,9.826717621354058,1.2761542057265693,0.01041664524552613,0.027717186453832702,0.15284148993429256,0.149509668140186,0.07120299213969636,0.07207523071058576,1.1507868040876656,0.14028075391866107,0.23712330825854025,1.938260810641471,0.9656,0.0,0.0,0.002077182699506729,0.0001203075852138502,1.755992144934308e-08,0.047777924396563407,0.9713,0.9863,0.9703,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Rocky Mountain, SUB, Surface",0.05643495172884735,0.1769366100870283,0.044803696652267154,0.17332816818029095,0.5892765609654129,0.010456691995692758,0.042132325976020055,0.8709642806778021,0.975122601325957,0.03372294528596199,0.4993829004918543,0.010059653287104377,0.5190807433404683,0.11910708505982943,9.516444523445525,1.2424830329691667,0.010341540911748978,0.028348384867893418,0.15347562437990214,0.0654387076943077,0.07470199760663493,0.040433169090618275,0.9700391539731864,0.1142927311267734,0.5529922730185366,1.3911111878619007,0.8266,0.0,0.0,0.001571238218706032,9.808913448045828e-05,1.0429145650976091e-08,0.03418017678630162,0.8326,0.8492,0.8319,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Rocky Mountain, SUB, Surface",0.07257091314444823,0.19187627025492418,0.040821682936596625,0.24181378263712677,0.8498429731575031,0.009831313135952723,0.03907787219012537,0.9688218556387365,0.9784941267106186,0.02785831415464208,0.46638889563825264,0.010218979692605625,0.5156711824588862,0.1256679308232177,9.788164767203149,1.3104283117450908,0.009657188878225243,0.027488186717437708,0.15007102594390956,0.05408638286787481,0.07029003566178592,0.08773265991611108,0.9911677629645768,0.10614690386548889,0.24242421426408256,1.2732201226702446,0.866,0.0,0.0,0.0016805698153472366,0.00010605495656002562,1.0443845294680479e-08,0.03789849428397334,0.8724,0.8905,0.8717,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Rocky Mountain, SUB, Surface",0.05446336023212853,0.20903693163046053,0.04566567757913717,0.26641943657735984,0.6488465866670383,0.009625141320159162,0.03552256166879652,0.8972890775952888,0.9380127443324898,0.04967281845366772,0.4694452981507389,0.009997474401375106,0.4852925210959979,0.12419029086628001,9.721203241338308,1.2592304633147162,0.010379757965987377,0.042423536958260843,0.1490775718361749,0.09600250705719485,0.04137945208446256,0.05387415130103768,1.1186669435670484,0.11973049280047596,0.2630135069000515,1.8237951197285576,0.939,0.0,0.0,0.001715616736988976,0.00010895295800870028,1.0695685676517867e-08,0.03845558276462511,0.9454,0.9633,0.9447,mca
