elec_steel_fab,elec_rolling_hss,steel_sheet,elec_steel_rolling,steel_slab_toHSS,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, hollow section.wf","fabrication, hollow section.elec","fabrication, hollow section.trans_co2","rolling, hollow sections.elec","rolling, hollow sections.heat","rolling, hollow sections.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - PacifiCorp West - BA,"steel, crude",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Import, BIT, Surface",0.05973725428068237,0.19367755932684094,0.0528949549394251,0.17062143372381244,0.7282206207041988,0.010042044493965873,0.03353036561808076,0.8943185456813622,0.9619418816285129,0.04012877938411913,0.43045396694575017,0.010121169028060279,0.49910041706007335,0.1244102618322158,9.676706803615788,1.304107844794094,0.009589967228797616,0.02059778226833777,0.14621181710195003,0.12717897258561553,0.11261928292879667,0.07923596395832,1.2972534009512549,0.13110885908527536,0.4045957899675626,1.609745092567024,2.3612,0.0,0.0,0.0004946324966234591,2.9440296518457062e-05,1.7587265828059572e-09,0.012899184732037411,2.3631,2.3678,2.3627,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - PacifiCorp West - BA,"steel, crude",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Import, BIT, Surface",0.06511266821928369,0.22375689265704127,0.054862544096194975,0.22896714001055213,0.7791226787128263,0.010262216691109462,0.03715232947150208,0.9174219990774858,0.9460492821283196,0.020369125720065613,0.4813974449680814,0.009556176455572775,0.4991373767248646,0.11581821122919404,9.752643410729306,1.295144247360352,0.009551837964741867,0.018846049746581918,0.14368225858081127,0.06903243477374621,0.07529630195792471,0.056225002144617245,1.474768339678005,0.1170503705571189,0.39223094576187495,2.1900872499688178,2.4099,0.0,0.0,0.0005759848490725967,3.448560788066679e-05,2.09786335378538e-09,0.015014505264720049,2.4121,2.4176,2.4117,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - PacifiCorp West - BA,"steel, crude",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Import, BIT, Surface",0.03961653940710108,0.22156389385571168,0.0590949585359717,0.16532301402177113,0.6575429420143388,0.00957090795303974,0.03245065479396049,0.9699277630649291,0.9686975090628039,0.04871918946855867,0.4097728929154319,0.009651492144906564,0.5317668983644938,0.12110332576899067,9.957303220477412,1.3231908967925863,0.010233786373110359,0.025676989481884335,0.15089335558281983,0.10443251366214573,0.06804222981084444,0.11141899262573912,0.9467353834879486,0.12858547849601554,0.26986635440692397,1.610920109454099,2.3362,0.0,0.0,0.0005300812774218898,3.100117397779286e-05,1.9451693893976965e-09,0.013567947216108154,2.3382,2.343,2.3378,mca
Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - South Oklahoma,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.03285130198823094,0.2057203347115747,0.053596065692051595,0.1839127493402386,0.6058930349375466,0.010450882885515808,0.03432044010035328,0.8085553582587106,0.9723287989754871,0.03209720590711747,0.3877653917201267,0.010295600833261575,0.494724804959668,0.12444199522809583,10.188080486925292,1.2861598746982064,0.009953762694804651,0.02470452024378839,0.1563083655413782,0.06182996498415601,0.1061768791009142,0.10785447248571836,1.1957971180911848,0.13439987548746302,0.4487897367136208,1.9437518917098673,0.7432,0.0,0.0,0.0012381553036258425,8.458528885257469e-05,9.906620567253192e-09,0.033191790751329435,0.7487,0.7648,0.7483,mca
Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - South Oklahoma,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.047432268998258593,0.17677074397412715,0.05144276132410867,0.24626605620528177,0.7193885264682263,0.009549718072651163,0.0327080579072061,1.0295617992497064,0.9525534684174987,0.03535508573402044,0.4126697604781023,0.009685769474762868,0.5203134327866881,0.1209716626258793,9.598556948337736,1.2580855633169163,0.009687204262568383,0.025570062314620848,0.15016028325548988,0.0732518578670169,0.08605774983901712,0.07805026282127345,1.1592715657761234,0.14320505867318606,0.3211868413057658,1.4755409142425604,0.8337,0.0,0.0,0.001364385393448931,9.368812012386854e-05,1.0117595197520516e-08,0.03683490514365939,0.8405,0.861,0.8402,mca
Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - South Oklahoma,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.05112529172095048,0.2007096573303503,0.046927199385455906,0.22354238376039243,0.7093951180505755,0.009839593234008142,0.04400746253597575,0.8270664881632628,0.9352192724486302,0.02163732036054175,0.44718795498739083,0.010011168879819572,0.490574249806662,0.11968632696532616,9.565435723173216,1.2442513306101364,0.010244551070489586,0.04602934144597876,0.14862091617985201,0.14693654938521017,0.06681726987482434,0.09394586849327308,1.0719724892322096,0.12711013162559298,0.41338937953385935,1.3885656109746556,0.8811,0.0,0.0,0.0014141703523513991,9.669473698082688e-05,1.0730172136361393e-08,0.03795634100356676,0.8885,0.9106,0.8882,mca
Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - South Oklahoma,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.07142962142427352,0.18546928772838184,0.041913789524224615,0.24882066077227738,0.7599733719587338,0.009994269777170776,0.03697375310255037,0.8768262516434469,0.9803249337643816,0.011209626689098471,0.4471202611122688,0.009943938325929524,0.5240022235050232,0.12482451635381642,10.172265340375127,1.320695663079161,0.010444869734821305,0.031575385450841625,0.16081116075638394,0.11200827726129635,0.07648256719340535,0.10075676625384447,1.1497170317269823,0.13482317153698786,0.4970188511940658,1.113365527236236,0.7938,0.0,0.0,0.0013941719062298837,9.487822955493521e-05,1.0398538778603952e-08,0.03791953264557462,0.7999,0.8178,0.7995,mca
Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - South Oklahoma,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.051558905226542065,0.1895771414486188,0.054243364451127346,0.24670351330558282,0.7073451497632894,0.009616715871509031,0.033990629158936275,0.8415382730360925,0.953114087924636,0.023411830027415488,0.45252159203622433,0.009549208521508607,0.5264170947377084,0.11416311412903966,10.289211678120369,1.293387318288864,0.010113126118055977,0.022578646151299044,0.1574756917023359,0.10470119300651284,0.04787371355313695,0.0744782048792708,0.884794660972374,0.13393185279281392,0.24330590973695204,1.6392230989774035,0.829,0.0,0.0,0.0013944730744839358,9.531195724024843e-05,1.0454245402297573e-08,0.03768191851191148,0.8358,0.8562,0.8355,mca
Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - South Oklahoma,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.06416936602773218,0.19734400650021205,0.057909630525136785,0.17402228297903838,1.0182345990811186,0.01043511295623717,0.03213490272243034,0.7849265672703459,0.9852805713599786,0.0428632543740938,0.5235283614400037,0.009586740724458169,0.5190487971945033,0.11519981066986663,10.085449808391763,1.34318771237686,0.010034776824763704,0.04521341655119997,0.14561907486421338,0.07674136428835845,0.07219121590828846,0.09658849107120282,1.024481347489038,0.12546098794829164,0.4094707453151244,1.3474074579300725,0.7958,0.0,0.0,0.0013849590530964513,9.594744481390523e-05,1.003424879448976e-08,0.0394531254995177,0.8018,0.8194,0.8014,mca
Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - South Oklahoma,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.03415576830122161,0.20230050905115166,0.05808646654119705,0.2696014244014157,1.0545143121507956,0.010088806348581326,0.044512981306988386,0.8836301688384578,0.9795769218576419,0.035403529225389606,0.3949730158927646,0.010362814459335967,0.519277748574856,0.11890100577189808,10.313531851717261,1.275795075853819,0.009679281324707075,0.044484186430330676,0.1423721224335957,0.11427842447925798,0.055764688872053166,0.08681522040342964,1.0292452409419508,0.1413048145544566,0.27367602686200815,1.857757401293171,0.8154,0.0,0.0,0.0014108450434910122,9.427241488217288e-05,1.0601729816650257e-08,0.03736121773790205,0.8215,0.8395,0.8211,mca
Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - South Oklahoma,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.02271787093607531,0.19504438995944523,0.05100145391318112,0.2580409134600033,0.7916540994411326,0.009665807767946014,0.03993610638463043,0.8930019425933539,0.9436179614519667,0.025055735113064356,0.5186042113404751,0.010190585581973844,0.5071001783809904,0.11496930809106824,10.055799594548434,1.3563266109189271,0.009659509897514629,0.020657811763590488,0.14142777430169198,0.05133172539235739,0.0536235227917166,0.08006687822869324,0.9878972017439617,0.11336540278965741,0.3800401150069409,1.8920246312593314,0.8897,0.0,0.0,0.00147216261733344,0.00010023482763294085,1.0705594755572649e-08,0.04013979821980811,0.8971,0.9193,0.8968,mca
Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - South Oklahoma,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.06325520598398716,0.18166767062085906,0.044865887930282164,0.17956147904400638,0.9331741402678351,0.00954149522954792,0.037144170270057356,0.7347996779979257,0.943812658529421,0.03563849194851677,0.5051156122523205,0.01016942559544226,0.5186624148491376,0.11422271084138406,9.953717276278194,1.3383790182860793,0.009822180347929449,0.022854754355217347,0.15037729399644076,0.12243694807458345,0.06160317089265874,0.05627724683566894,1.0006463927941365,0.1357944665796662,0.27156942210180046,1.0255143513048952,0.8423,0.0,0.0,0.0013902801347652639,9.731911391186947e-05,1.0104090711304794e-08,0.03908223676661947,0.8495,0.8713,0.8492,mca
Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - South Oklahoma,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.06848177221810425,0.20989059128860943,0.04673378297905151,0.24449603934468242,0.4663843990579813,0.009873459755808136,0.03848010668049334,0.8653622430716348,0.9534130045108972,0.045931884071247035,0.5399668320340357,0.01020982250401998,0.4910615683577015,0.1255205740742667,10.136287400847777,1.354490931742828,0.01014442086092235,0.04345994885469243,0.1522001127704188,0.09669368298664437,0.0863480050039242,0.046548750648639524,1.0195229154530687,0.10774633939020485,0.473443731841356,1.8868021709187865,0.8871,0.0,0.0,0.001488427900284813,0.00010128855951610808,1.113525581902872e-08,0.04064721554742563,0.8943,0.9156,0.8939,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, BIT, Surface",0.050492890402335164,0.22568828309983585,0.04425527912930463,0.14891220477153547,0.7955491150482727,0.010225872761180477,0.03697697743729907,0.9248134932920852,0.9627590733358964,0.039563510723677975,0.43609284055395464,0.009635057168333487,0.5178809321314725,0.12414101269094233,10.03410320308154,1.2651319413570072,0.01030487822684309,0.02788777341756385,0.161166230830333,0.06447641731811124,0.09526903357835582,0.05368084034308563,1.0631221027759739,0.11204034033127636,0.26515888146607824,1.3910726927178296,0.8949,0.0,0.0,0.0015115592299837048,0.00010451881456001536,9.210972672849004e-09,0.04003368330382034,0.9004,0.9163,0.8999,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, BIT, Surface",0.039467260685390144,0.19932642914442017,0.05204842640114425,0.21551111679985424,1.0071934058033292,0.010027610588538715,0.04245414485506417,0.815304775768604,0.9396250435361128,0.0412800031836617,0.5600370109715821,0.009766476221335531,0.4979989885115069,0.11407472952068025,9.437635249446906,1.27235866606511,0.010486989997073226,0.028863794138223188,0.1478743051055859,0.0856126979842712,0.08214201726057914,0.08506352756637992,1.0840851882724274,0.1276911188837425,0.39628157554896776,1.9831340292286046,1.0784,0.0,0.0,0.0017707654864003762,0.00011937354513073519,1.0595443385758189e-08,0.04556050821939306,1.0847,1.1028,1.0841,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, BIT, Surface",0.051711571690822765,0.17454853774518247,0.05787311799049345,0.28205801196880237,0.9751884423500649,0.009806443756905496,0.03691863144744516,0.9320570174347148,0.9341084089368756,0.02762707657657404,0.4689413165924642,0.009517706405999997,0.5277129977310093,0.11508298637021552,10.263021699019353,1.3260282813508482,0.00953352617130611,0.027932582468050665,0.15292298402649615,0.06231434383387721,0.04657623245081019,0.07253698065785248,1.065702392622923,0.13286422076730245,0.2953358441891128,1.7725612219948612,1.0569,0.0,0.0,0.0017262972720279242,0.00011617283144819962,1.05287725042143e-08,0.04366628856401948,1.0632,1.0814,1.0626,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, BIT, Surface",0.06797720595294636,0.1682861034996044,0.04381237693918108,0.20370345216383973,0.5667936368959646,0.010082149654096232,0.04007006408068402,0.816929033968025,0.9778274569687098,0.049262848226415176,0.5320669224192407,0.009787367146158127,0.5116097226857048,0.11609515955873682,9.683951593069212,1.307520345838139,0.009524950202953332,0.02070729528907247,0.1433335955170844,0.08360334193732166,0.08699515454130405,0.06694081931830773,0.8353845306300784,0.12743825539125195,0.44253876608946685,1.8977262471685021,0.9407,0.0,0.0,0.001638054907740114,0.0001098572903528529,1.0256803956546369e-08,0.04158880929652245,0.9464,0.9627,0.9458,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, BIT, Surface",0.07615158915083751,0.17293948015092875,0.05013992221130986,0.16314417352827226,0.8679430808231645,0.010394197400477728,0.044555492041865936,0.7632599554872302,0.9186443062836002,0.03443021497606276,0.4909111841069207,0.009873008686019827,0.4946621184060371,0.11795891784742812,10.347490086262454,1.3576651884990898,0.010008446357451208,0.021740451200186407,0.14614767461704026,0.0803153549768893,0.09829874778504905,0.0635068458703906,1.1493678235941254,0.10259027603944129,0.4377266034286325,2.1243944139764106,1.0531,0.0,0.0,0.0016452471399232079,0.00011314496624023775,1.0157370542676867e-08,0.04231174020188921,1.0589,1.0755,1.0583,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, BIT, Surface",0.06715898750115176,0.18488246633119843,0.0494932680640467,0.2516333681507379,0.52372479722374,0.010430477249915603,0.04010384104711234,0.8669005657128164,0.9804255197389239,0.020426464608179807,0.5807059724375122,0.00967464277274323,0.48862336024602165,0.12577123896079867,9.607358303443386,1.2359610686419922,0.009563034384022343,0.025608620582495877,0.14852641947167788,0.07701547966752681,0.07589565528997949,0.08281511405897518,1.3304608462868028,0.11499223779350817,0.3750815229699788,1.8642630620250253,1.0207,0.0,0.0,0.001772552076162196,0.0001172891971100975,1.095968416360983e-08,0.04469025707388911,1.0268,1.0445,1.0262,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, BIT, Surface",0.033451621008339316,0.1772486743041477,0.05896995637925868,0.22474700753525018,0.7338322460913329,0.010077990820168607,0.0353550488875918,0.7298646653287556,0.9792144314881146,0.01428716964457641,0.635998642466831,0.010155184307627048,0.5120013453595593,0.11436586769523088,10.089249718832873,1.2798625527108456,0.010248330495664613,0.026644059387220885,0.15450705314987756,0.11237656791464073,0.09339549599067537,0.10097754119213118,1.0320720568683246,0.12130750654878991,0.34107721741447117,1.2328845187910997,1.0228,0.0,0.0,0.0017615330701333774,0.00011672719239301391,1.0755566181261199e-08,0.04470817796754217,1.0288,1.0463,1.0282,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, BIT, Surface",0.05671486347955323,0.197505567813307,0.0532695907197574,0.11343048713880688,0.5076923466757558,0.010343444130545288,0.04287282682606468,0.9505464280134558,0.9505701396193961,0.041719411357174746,0.5786945908460858,0.0101013308488763,0.5164677175011959,0.11572847104172879,10.064979025865329,1.2788763572201605,0.010126458729681636,0.028426120873112463,0.1533880259835792,0.09450439775434225,0.0418058538487652,0.0659138182759892,1.079583196728145,0.11457774420912085,0.3213117000510989,1.7019548252566126,0.9976,0.0,0.0,0.0016448645518469568,0.00011250603979463373,1.0037809009147521e-08,0.04294455889146813,1.0032,1.0194,1.0026,mca
