elec_steel_fab,elec_rolling_hss,steel_sheet,elec_steel_rolling,steel_slab_toHSS,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, hollow section.wf","fabrication, hollow section.elec","fabrication, hollow section.trans_co2","rolling, hollow sections.elec","rolling, hollow sections.heat","rolling, hollow sections.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.06652034619412865,0.1883080693833828,0.05334162079984851,0.2870819257987825,0.835383072144565,0.010364681718469902,0.03710896589794603,0.8431967969340763,0.9467630126034073,0.046060551234120034,0.6151124490469783,0.009563328332799801,0.5014851097476705,0.12201835454857106,9.904599636739961,1.280237558216311,0.009851111175352999,0.030200817198361322,0.24354534816405995,0.05117432750793424,0.054255919051028265,0.05988583077778542,1.1831616978914012,0.09368068817716299,0.3258552483422174,1.272,0.0,0.0,0.0026851334236652996,0.00015180487336093095,2.0530387127145614e-08,0.05989292180002928,1.279,1.2974,1.2777,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.03953201508799998,0.19882390180168516,0.05497595249979461,0.31271628615760944,0.7647705606509225,0.009852956618520215,0.04214529069054783,0.8951854965340567,0.9501493322593821,0.03137973557996794,0.37906659201356885,0.010189513794175537,0.5166641004644937,0.12066149540085244,10.128918656474024,1.2420677133491924,0.010414959574612134,0.037092784084763505,0.10924762678398894,0.13830501215950197,0.046746423883718836,0.07814745173160703,1.058877202955041,0.11255643186680395,0.23874071237058914,1.0485,0.0,0.0,0.002035251308313466,0.0001140099465445005,1.7935266798255132e-08,0.04143698453155971,1.0542,1.0697,1.0532,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.06222323709909611,0.18304832637438606,0.05022083736881326,0.2882593983049275,0.48041400241089993,0.01025630463740669,0.032436887832341256,0.8242847845861034,0.9578631076568108,0.03258073261998143,0.56603582869486,0.009695850664523822,0.5023972542131806,0.11968638740351141,9.703835928534675,1.33585974007255,0.010488962470732947,0.039764163956832195,0.13563739726280596,0.11701171313706661,0.05307890086445774,0.07181090338018963,1.3448350497940023,0.09912751922000296,0.26107827820756546,1.1422,0.0,0.0,0.0023087776066118815,0.0001254796911771747,2.0564051199963374e-08,0.04589586767347139,1.1482,1.1641,1.1471,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.053903931372914965,0.18922086344696495,0.05519123309897353,0.24694483457951727,0.4824300795187131,0.009554211556602014,0.039164311259570296,0.8858854733872613,0.9031982148442685,0.04908613204460106,0.5723009617124261,0.01028874775609691,0.5084576766110328,0.12243300925027008,9.87817317330492,1.310278186041276,0.010133804111821677,0.03136594534667131,0.03412333285068343,0.08823537920938042,0.060357682312687226,0.10567670051884331,1.224029863758529,0.11946818937849177,0.28252502637665927,1.2446,0.0,0.0,0.002353256548958055,0.00013009710367427768,2.0783987425004004e-08,0.04716228054302962,1.2507,1.2666,1.2495,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.07162698042956828,0.16830553781043314,0.047430196030497335,0.20421317870718236,0.8577612260963607,0.009558020684912735,0.040695817630569134,0.7332750462857381,0.9492178179884166,0.011368660616186351,0.5112044273203525,0.010313524125320248,0.5041050895401963,0.12569498203889387,9.444820565728854,1.3238516912261376,0.010471227408721086,0.022941927285931956,0.10328347529267197,0.13146537335247882,0.07656947118755679,0.07502216474087803,1.1018502856542418,0.13356926066807817,0.41902441653858324,1.0866,0.0,0.0,0.002158210829963379,0.00011975435959705861,1.9111465435620784e-08,0.043837356231222445,1.0924,1.1075,1.0913,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.061337605697544366,0.1696124987128462,0.04034489566892807,0.2528218178564532,0.851988653546064,0.010206716874403415,0.04336897593087668,0.929011187119406,0.9087129513278498,0.0247590129907332,0.4614902687768461,0.010007634184354157,0.5165900052561915,0.12143152086071375,10.175193566215539,1.337011308211637,0.00952579411365209,0.02717282505967913,0.15357543386889838,0.1421415282055119,0.07173189125284829,0.0888314590679159,1.0161247064985774,0.12648085449370294,0.4253376870125732,1.1539,0.0,0.0,0.0021789850893032363,0.00012320855590843314,1.884295599010143e-08,0.044639140292405594,1.1599,1.1759,1.1588,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.04655714176108344,0.18223851421168713,0.0419784192196052,0.12124775996722487,0.7969669243625602,0.010473302819990038,0.03385650877502596,0.9018082748307352,0.947883198604574,0.03081297764785952,0.5943915479489947,0.009949787793007028,0.4957650929613688,0.12409069138890604,9.497645665306576,1.3441382194307339,0.010091754993723143,0.037740026521667094,0.04113391295088255,0.14951922891313352,0.07150417772150172,0.04837506696231625,0.8859654439363109,0.12313984728828593,0.29464865724593503,1.0743,0.0,0.0,0.0022000509452938556,0.00012134774664924867,1.9571678570095576e-08,0.04499317106757404,1.08,1.0947,1.0788,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.07476038394229355,0.20520061094058487,0.041553702819820085,0.24005643515516464,0.8995390039228082,0.009942362865150317,0.033805377939580154,0.857140829719442,0.9631016157207575,0.03160314817079144,0.5228158193100544,0.009699680100474405,0.5275379504236465,0.11488322047265265,9.899125441603418,1.281580709473108,0.009980139109908193,0.02289107442943239,0.04896398189296469,0.08115072210076002,0.045969428715016844,0.09186732882151279,1.337523417733292,0.11185341922924164,0.2801763509026193,1.1276,0.0,0.0,0.0022813655356293196,0.0001254567326343494,2.009766141840129e-08,0.04646268694033646,1.1338,1.1501,1.1326,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.07347996016510515,0.18611205301007674,0.059796773594402386,0.2399043282027552,1.064709918005782,0.010134388246976437,0.03421399302966757,0.9660557337235534,0.9730963414889844,0.04696241170637226,0.6091478335613807,0.010334250071272774,0.5055575996331007,0.12254341124023391,10.012175264281405,1.3160941205937804,0.009564829145128104,0.043415864492463825,0.19840329874185145,0.09946842573081435,0.04766328511039837,0.06762306736616015,1.1850645237784032,0.12537690749629354,0.35116257733873246,1.1937,0.0,0.0,0.0024421134546954125,0.00013323612913050052,2.107283451882737e-08,0.04993735169849335,1.2003,1.218,1.1991,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.0628836078575364,0.22619092895433723,0.05167414126906838,0.2456415235615128,0.5816736015138175,0.00984167389703032,0.036485287377273586,0.8195299267143731,0.9393176923955976,0.021370415462225383,0.40630025460571056,0.010006175170410404,0.48222799077770095,0.12413232852219461,9.994390824124935,1.2387053395918135,0.010075677021812538,0.01728750290642587,0.14746883038924385,0.0976575452122489,0.06875868602425964,0.04406321477951837,0.9833022799354975,0.11600716535534486,0.24175948708934075,1.0572,0.0,0.0,0.0020561065216034968,0.00011485975508539699,1.8629636578956097e-08,0.04163802882135024,1.0626,1.0772,1.0616,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.025140669072332526,0.18295130799772102,0.042091696138022404,0.25361566403027447,0.5065484719214255,0.009998833473663303,0.04445490250729964,0.8356031072577983,0.968614317669835,0.034692266777739525,0.5056298673632351,0.010331560814100192,0.5139847552418598,0.12280353838048269,9.977507805891062,1.235650982410902,0.010454016877448477,0.027202806938855868,0.20568217123469856,0.10773280020887238,0.07597925155307803,0.09098972652484394,1.0410833643386401,0.11404405897930814,0.3006846219971816,1.0206,0.0,0.0,0.0021022303001809813,0.00011482593322877606,1.8906686264571546e-08,0.04204962799927105,1.0261,1.0406,1.025,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.057797075879645325,0.1746304080823145,0.05026467828870681,0.28355493736439297,0.5670499133948825,0.010090195086966526,0.03377486126124921,0.9476745349158416,0.9544968354414348,0.04509725685622449,0.4556623164606495,0.009827668851527943,0.5177712456759563,0.11821939647080183,9.727240539129422,1.2712072741446017,0.009804981570955986,0.03432774490144986,0.06913206642784105,0.08827746435565739,0.07204013790415342,0.06491454164523655,1.0410691596064026,0.13715521573020767,0.2861677632386149,0.9508,0.0,0.0,0.0020726413587465846,0.00012629683927839643,1.2223341404169478e-08,0.04691912715402302,0.957,0.9726,0.9558,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.025490798374023682,0.1925282006908394,0.052716042678330424,0.1699499200411975,0.5798705495152565,0.010044197419793935,0.042916076591434406,0.9258292553658929,0.9253453350961364,0.02267581403879442,0.5564361923626551,0.010190224125202473,0.4971023624231034,0.11646809905556454,9.990340263990277,1.2452861558018928,0.010149896353212859,0.03443732139106064,0.10247715974221293,0.1270424445144211,0.07211551128334119,0.10268556413419783,1.3529980162663262,0.13570389986682202,0.2682704466224215,1.0228,0.0,0.0,0.0021518163127001205,0.00013398548334390948,1.2179856591393966e-08,0.04949123648330779,1.0292,1.0453,1.0279,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.06438201192156365,0.2007401901100375,0.046658421597738156,0.2775711952184334,0.6159244263692942,0.010472532283786853,0.04261337888016771,0.786960614535699,0.9438586966838713,0.02722215227674389,0.6257875507833741,0.010497176274736357,0.5276087284453379,0.11681629040274338,9.944196872654562,1.322574998237802,0.010067650484475226,0.03120500329342899,0.16965284731081695,0.08355334308466755,0.05024276996606607,0.05606169157843045,1.3661381614118084,0.12203889672287757,0.3843530720247801,1.1192,0.0,0.0,0.002452850657650493,0.00014711503258705989,1.394066558074189e-08,0.055452791553609805,1.1263,1.144,1.1248,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.05250688589996586,0.19252394835899458,0.041889057244001375,0.20117246015039275,0.8241480953546834,0.009782921011517735,0.04205692088880558,0.8313267359302343,0.9537470733911907,0.0366990392284,0.3999214398333679,0.010009961820119859,0.4951802141091842,0.11759290480229358,9.798493835976775,1.3227752585725918,0.010448337306493291,0.042225146553949204,0.19145195102643098,0.1370853931420698,0.0775824369662449,0.09496626547959669,0.852246244351872,0.14463278808779162,0.29090633040469693,0.8788,0.0,0.0,0.0019353850911818654,0.00012005321240941887,1.1353861874158447e-08,0.044521761819388765,0.8848,0.8997,0.8836,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.04255735730119961,0.1966907001906184,0.04905874984532272,0.1713509525924829,0.7382410678130482,0.010332560297511508,0.03540275537847361,0.7967094135369792,0.955255328573698,0.04218978564095552,0.4020474145051841,0.00979740125025605,0.4833545478698135,0.12106703311873326,9.921635189589631,1.2658806765752733,0.009907715477110998,0.02694802930940799,0.1656268155682537,0.0898153002689498,0.07568249449184644,0.08829936530335396,1.0664727679744248,0.11316663342718891,0.31894129087904244,0.8633,0.0,0.0,0.0018693858496471275,0.00011633974245179395,1.09556947276833e-08,0.043107422210273735,0.869,0.8833,0.8678,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.04878239674563635,0.18397012039347616,0.05590970616947426,0.2756234577341292,0.8208638355119315,0.009572706016677302,0.042854199635524594,0.9085147816104358,0.9318812304859246,0.03375377792086468,0.5312017072703605,0.010402179069333833,0.4841952567828034,0.1154130488862996,10.206278606032342,1.2521194113075436,0.010415623576360944,0.02002993986883218,0.19094527387810156,0.09742119028473878,0.0901465536971841,0.06565213731093973,0.9919686062411537,0.1181019523607393,0.3148248323719255,1.0587,0.0,0.0,0.002269192196683095,0.0001394885570766003,1.2964256689021141e-08,0.05173006420235477,1.0655,1.0827,1.0642,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.06194678055166401,0.1823491876252778,0.05405083037099575,0.20922972805567136,1.1340754018740098,0.009564214839559954,0.03609821089712345,0.7363713607178024,0.9552299561405956,0.027294621886204545,0.38815886804398253,0.010168433180661482,0.49005708092311523,0.1259727083959153,10.229342400237078,1.256854273361102,0.010455402931395257,0.03420424096779664,0.05437626858943605,0.12550110785388907,0.04557552132440698,0.08695170969933905,1.0794778206373628,0.12620412919737434,0.3265880897116568,0.9087,0.0,0.0,0.0019325653688846444,0.00012034906726785105,1.1235814413437873e-08,0.044760897728482865,0.9148,0.9301,0.9136,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.032635466958565534,0.1900199560546913,0.04446357018342218,0.21256614303991186,0.7672122429872277,0.010473123714986977,0.0424282152642243,0.9256399256864407,0.9536483234147153,0.01169730871457007,0.5479489074219641,0.009993784979612645,0.5208907993773643,0.11409278426353991,10.044271534064265,1.3024625976365574,0.009698564566171667,0.04723326597965669,0.2214300663376753,0.13535051953575075,0.07559071567418137,0.08299261078637385,1.1157449578132652,0.13380859734842,0.2842853966816276,0.9807,0.0,0.0,0.0021860463923058476,0.00013263441622390887,1.2350145819684875e-08,0.050242820489412324,0.9873,1.0038,0.986,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.028232415201847348,0.18582794128706984,0.047473461479567367,0.19188691839362756,0.8053277641032053,0.00966396159634432,0.03650133467320724,0.7212950349511391,0.9240264167237019,0.04762212579472283,0.4955406280554334,0.010318138691323583,0.5069594216312009,0.11928446345251345,9.600813751180047,1.2845335903091213,0.00995640465936753,0.03616302776050395,0.23867677254544953,0.08601428928051728,0.09158078096075335,0.049939152568482865,1.1081516744565258,0.13438483215235075,0.244948827863701,0.9671,0.0,0.0,0.002048598534779974,0.00012892950307267896,1.1758957246400214e-08,0.04704798773979936,0.9733,0.9887,0.972,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.06336529646777406,0.17743050288657838,0.04138106560510339,0.19935868982730998,0.5453270595150981,0.009587601854580857,0.04477559353647318,0.8826813587360942,0.9635815344090577,0.03536494638687681,0.47342210710241245,0.010267013443408569,0.4875316954953086,0.12515187922206777,10.107949220383666,1.3119344174144887,0.010485099429943868,0.027757868265679993,0.13547958356330841,0.08431685364258892,0.029984043492687414,0.07128101173281247,1.358114294645757,0.11010548277460405,0.26668587563975954,0.9116,0.0,0.0,0.0020267855519003185,0.00012326749256222054,1.188685035398856e-08,0.046283211980897014,0.9176,0.9327,0.9164,mca
