elec_rolling_sheet,elec_galv_co,elec_rolling_slab,steel_toCoil,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, sheet.wf","fabrication, sheet.elec","fabrication, sheet.trans_co2","galvanizing, continuous.elec","galvanizing, continuous.w_zinc","galvanizing, continuous.w_steel","galvanizing, continuous.trans_co2","rolling, coil.elec","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Powder River Basin, BIT, Surface",0.02866259942953428,0.04511204315308102,0.047555436258568354,0.35227757842815444,0.472,5.96,0.010197384956876289,0.12750643427411618,0.03517822971542267,0.8837438969149766,0.9080103434556686,0.032777594673336165,0.540149435990751,0.010361614414132206,0.5020503430860626,0.11528515181506829,10.054170121039549,1.2855363112973808,0.009500243448260576,0.022111002178041194,0.24446845399841244,0.0652197536235306,0.0620277642747757,0.0841201159212446,1.165427712766553,0.12295282744240002,0.39794029190865904,2.0024,0.0,0.0,0.0014828931101006004,0.00012276968978226392,9.704638045438487e-09,0.036032402034384715,2.0074,2.0209,2.0066,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Powder River Basin, BIT, Surface",0.029402651007853907,0.04283323968795868,0.20480902602331125,0.2999208267940564,0.275,5.96,0.009702704038309308,0.13196378118451121,0.04050555371410891,0.8990807108034604,0.6054673745968421,0.03137585434342377,0.5198135445055061,0.009601042953686236,0.4864381412478982,0.12527826894311106,10.304644114384875,1.3417200814959986,0.01010520381565826,0.03253946228065094,0.1729536960652818,0.13748380663392124,0.0754909137106342,0.08907681053950313,1.3856858309389104,0.11700974984628099,0.2929237992902951,2.3377,0.0,0.0,0.0016289209515876059,0.00013559074800426174,1.0320787009247509e-08,0.039327508736955154,2.3432,2.3581,2.3423,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Powder River Basin, BIT, Surface",0.033238636689796305,0.04965423250991993,0.1099146150452691,0.2868963539045506,0.275,4.76,0.009927314482945206,0.1454021548309331,0.03817137889843467,0.8810862932729755,0.5613135563075018,0.04346579980798009,0.6310033494370415,0.009834599848867049,0.5192276615660468,0.12324907031511943,9.969552113601445,1.2662197121653387,0.00952604662063265,0.03854309514733246,0.20424907310530271,0.06254407867914231,0.04961269220304124,0.07365413400361324,1.0988830602146324,0.1195263355737587,0.33419835394022035,1.9573,0.0,0.0,0.0015280242645994847,0.00012605036706560713,9.795539192026281e-09,0.0367773547744665,1.9625,1.9765,1.9617,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Powder River Basin, BIT, Surface",0.03922198522766951,0.04392592140305504,0.1901469591437408,0.3403706841988797,0.183,2.97,0.01045599263798238,0.12997093678004476,0.03264776324818007,0.9432783701173268,0.8542810993878084,0.032674340170053426,0.5073684127705452,0.010421530226337915,0.49448217774147485,0.11779828989854367,9.694828559251654,1.3265460618747986,0.00959406787489081,0.03490786136425632,0.21999353551816736,0.07602834399189518,0.0737193735491441,0.045394566248084814,1.3792489357528335,0.1344675411655219,0.45922341086683616,2.312,0.0,0.0,0.0015272912580687557,0.00012679756461201374,9.980894581805648e-09,0.037078076333054516,2.3172,2.3312,2.3163,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Powder River Basin, BIT, Surface",0.03726006615074528,0.04721776271059146,0.13662975338196762,0.3167364010352236,0.472,3.57,0.009568534540378508,0.1301366909553476,0.04249903423790961,0.7737255965273155,0.690288482641837,0.020942561409306327,0.47055645207166624,0.01040884736793568,0.4929051715404128,0.11661795543685015,10.019409205578912,1.3442331832604826,0.009740959796991688,0.040393322525742875,0.17659166037554355,0.09642283276887109,0.051319308780712655,0.054811433986809925,1.1848191886130257,0.10461956801022042,0.38746819553762846,2.1584,0.0,0.0,0.0014823083637582448,0.00012338800073363726,9.685295135907499e-09,0.035710959887242474,2.1633,2.1767,2.1625,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Powder River Basin, BIT, Surface",0.020473944632998682,0.04810978237809385,0.11496003236341719,0.3194077721533335,0.183,7.15,0.010473896313147327,0.14215940866847626,0.04082084659245048,0.8326039170498085,0.5031485456908997,0.01872041258655799,0.5450740933205871,0.009887528225714506,0.5100179513518208,0.12544168912389023,10.163633476637676,1.258116336172453,0.010322375643942673,0.0242529667624278,0.11628423636306405,0.10919969834566011,0.0675078224153034,0.09638748668919832,1.2550215663198678,0.13885378306962304,0.4741885656659399,2.4918,0.0,0.0,0.0017050013389716008,0.0001419016149368567,1.0802890803730458e-08,0.04103815639254172,2.4975,2.5129,2.4966,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Powder River Basin, BIT, Surface",0.049738755757389994,0.05073125195110597,0.02176390234795856,0.40902045252620467,0.183,5.96,0.010050983951170043,0.14560844327674055,0.03566541707101189,0.8566409676273874,0.6152341783503431,0.04541282939629702,0.4779009755685773,0.01013760228397215,0.521976783031802,0.12561378684501798,9.746806067358436,1.2435485095452965,0.009678518800665512,0.024454100256919947,0.14494354017012873,0.10634961323342343,0.0705529128860402,0.07645965767293789,1.1519382840953187,0.13780561977707292,0.26155203829202966,2.1969,0.0,0.0,0.0017625886566520247,0.00014657156403438248,1.1476591049371032e-08,0.042661169139352674,2.2028,2.2188,2.2019,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Powder River Basin, BIT, Surface",0.023213123303557466,0.0434624555503229,0.04001751571291664,0.3281806740367735,0.275,4.76,0.010042164359976851,0.13319999498244775,0.03248602494921736,0.7881097582287803,0.6716303509286854,0.04948654970257059,0.6091138071206428,0.009570238183225067,0.5040963471299146,0.11414429227779836,10.196602280605498,1.281095695863601,0.009764751247569358,0.022656406995367466,0.13614005122786946,0.11542555633849358,0.06615226780183256,0.07006438553252531,0.8629457999123292,0.12684077143357472,0.39302902910437454,1.9761,0.0,0.0,0.0016121399949082676,0.00013488709657231784,1.040095845928704e-08,0.03888098495680191,1.9815,1.996,1.9807,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.04835561454522625,0.0455768951971826,0.1996522894433873,0.3183447224367481,0.183,4.76,0.01015559435643117,0.14026944925960055,0.043985822830578974,0.8076592295370352,0.6576171374723052,0.024500368951107035,0.5158847347535207,0.01023538420898679,0.48512407234513527,0.11504416229484969,9.9737818236609,1.344839659803705,0.010337526450995737,0.022332315044218756,0.14787931411649438,0.06193514836564534,0.051684678186966704,0.05263727476934263,0.8629026428498696,0.11912787938617908,0.4889170739655582,1.0472,0.0,0.0,0.0019997676389888093,0.00013553299626757907,1.1252032061457126e-08,0.04930793566631028,1.054,1.0729,1.0532,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.028877442676435813,0.042725452601094775,0.07091827555163063,0.3457358916070525,0.472,4.76,0.010388012816666018,0.13641673581904823,0.04353650012612441,0.8336031342219592,0.5144003817146221,0.03861870464149553,0.5108227935410674,0.009895300752626157,0.48315145241513757,0.11584986850093082,9.450824928972736,1.323529494311621,0.009806461427813398,0.036172584480167844,0.11361218625615994,0.09478551230903096,0.05728395743673257,0.05000120054006423,1.014836702070744,0.1494364562542077,0.5112621624701389,1.1895,0.0,0.0,0.0020597594677897796,0.00014084066547819825,1.1235435965598969e-08,0.05109673899163414,1.1966,1.2165,1.1958,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.033101123841273006,0.04936166690184441,0.11187297719888607,0.3651518347808781,0.183,2.97,0.010081867454719019,0.14740391444203074,0.039920064373372706,1.027022146181548,0.6245444357228949,0.020617540701390897,0.4200448549738409,0.00989842854905579,0.5009697132325449,0.12590759747345692,10.079854142933105,1.2455543694959774,0.009977654540003295,0.043675705527418895,0.19868904537025253,0.1319213183074759,0.08582943793499738,0.10049136663766045,1.0682652256069505,0.12454907579432276,0.48197348844269494,1.0885,0.0,0.0,0.0019910406338999776,0.00013322907547039047,1.1382462749074602e-08,0.04851523835770991,1.0954,1.1147,1.0946,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.031010226709724892,0.040467221959334776,0.03384082699796321,0.328317882801133,0.472,7.15,0.009734172626915994,0.13287268170329186,0.044454355868452866,0.964772818509359,0.78115570195644,0.040606317805793816,0.6003938752569458,0.009776776956841786,0.523835264677112,0.11590651919951397,9.657620456065505,1.2990492770422475,0.0098734011561654,0.04300272554181265,0.14901116621182195,0.1382636542839747,0.06483149011614894,0.0692329215318705,0.8252442920531091,0.1283971324169511,0.41483053479789544,1.0206,0.0,0.0,0.001849260172854813,0.00012367338699601125,1.0396404767179681e-08,0.04533695854893523,1.0268,1.0445,1.0262,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.01030818483090758,0.05173252706880695,0.10320984093285078,0.34313102311271076,0.275,4.76,0.010301043002982721,0.1377596055908897,0.0390287463061522,0.9161871904414034,0.5449158330783863,0.03303489334341135,0.5875659978206703,0.009521093506421286,0.49228296472156613,0.12355390808551969,10.038411220401704,1.2654094792880979,0.0096153601560075,0.04431619862368954,0.2031954902402301,0.08567655845634337,0.06904076260013539,0.03496448612658664,1.0792256358730525,0.1231470191195716,0.27199651817848725,1.165,0.0,0.0,0.0021523685240063552,0.00014634141964552292,1.1397569995110566e-08,0.053864293094415774,1.1724,1.1932,1.1716,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.023399770611187684,0.047879086838996346,0.14924442973091098,0.3975757191826209,0.472,3.57,0.010341861258743895,0.14462424746296648,0.04401202126890336,0.9371014187345366,0.5506462868060207,0.04203766183594895,0.6692272021505127,0.00981637892995599,0.49609891149265084,0.1197590154109789,9.512063432928478,1.2386428656062032,0.009766163945228477,0.029577041278419088,0.1332085500640251,0.12088639987431724,0.05835790612227273,0.09637597186878677,0.994716787779403,0.12737663145148367,0.3831315782542899,1.298,0.0,0.0,0.002183788715505419,0.00014651131195893687,1.1527757282215472e-08,0.05402255576280245,1.3055,1.3266,1.3047,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.02677882251252421,0.040094660680064904,0.1481112454333033,0.3669413254313371,0.472,7.15,0.010430273671714724,0.14378742081639784,0.0399648431558294,0.9519885642106009,0.5998793853264162,0.03917438821285215,0.6513645191545825,0.00955428729522788,0.5012837890577249,0.11460206622451471,9.625707783478832,1.3092906611372324,0.009824186459461816,0.034974721055836294,0.21046990515398967,0.1281481111702895,0.06534834971414524,0.06500056920688971,1.192887395668194,0.14204707722535187,0.44943668919664465,1.1899,0.0,0.0,0.002164763941085529,0.0001466566319306227,1.1453279825920116e-08,0.0539425738900162,1.1973,1.2183,1.1965,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.03983032767175692,0.04003537528196731,0.2059843427366767,0.34775353289386945,0.183,7.15,0.010471309048749993,0.13086608657616847,0.03557741929056197,0.9203785451422035,0.5112431451662132,0.043061272723241985,0.5384144539248656,0.009679676337105326,0.49147947861230645,0.11828841094896331,9.767912072725528,1.2398176226549842,0.009693814125637133,0.04254814851205866,0.2806794586216796,0.10263672443278254,0.05452552058778341,0.07118987455124941,1.2412480128626862,0.12057943809415608,0.49717997470572556,1.1626,0.0,0.0,0.0022206471513973296,0.00015262129737100025,1.1708496387020577e-08,0.0558668640002904,1.1704,1.1922,1.1696,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.029780370527944577,0.05137839910300155,0.16102700165420475,0.39170343357964843,0.472,7.15,0.009563787675717373,0.129586256272231,0.04113932917791207,0.9074807350428654,0.5383184698376143,0.026824878999865166,0.5082306004355501,0.010164338627385135,0.5230716450165748,0.12320533759858204,9.808231642265852,1.3305693620784667,0.010094316544177152,0.029585490861670897,0.1512277687748205,0.0979384126168597,0.06179685012159575,0.09895625562335643,0.9810100931225215,0.10036929584284691,0.26596645737522323,1.197,0.0,0.0,0.002153089836003614,0.0001459359223474427,1.1768262701226726e-08,0.053106062111127984,1.2044,1.2254,1.2037,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.028247545210940916,0.04047367760142345,0.1735644665898806,0.4261467168258603,0.472,7.15,0.010005677068347289,0.13176778795938268,0.03555943219145019,0.7914798014103526,0.6120343106844262,0.036138288648089205,0.41381299968424523,0.01041087365772818,0.5317541040364793,0.1248346159388072,9.80340021722717,1.3585210537423404,0.010478194237920952,0.024238774923067474,0.04721873182898989,0.0879269065367096,0.07121534381848699,0.053007230853125364,1.0995672924537825,0.1340899876721079,0.31701154847859303,1.1069,0.0,0.0,0.001981551930839947,0.00013310904182464148,1.144150401922751e-08,0.04777903724013863,1.1137,1.133,1.113,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.024802562940261078,0.05103210490161125,0.03478470346945342,0.39952425320370977,0.275,5.96,0.009760251858958045,0.13978027515738137,0.03447544763687107,1.006030492143218,0.5347158430419924,0.019202080756485634,0.604571606942117,0.010161315187052036,0.5170644216503791,0.11505794278990718,10.218428175203494,1.3467561941950719,0.009568409499019496,0.028309524059125325,0.19312194258401272,0.14691941658158375,0.05090731741871583,0.03351963586271861,1.0682725543805658,0.13647189371232202,0.3035652272515841,2.2758,0.0,0.0,0.002215631331227391,0.00015427755937728822,1.7258292650586242e-08,0.04731928828963848,2.2853,2.3125,2.2844,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.03652072983859676,0.049360719888305815,0.03313697271110603,0.36849587030428416,0.275,4.76,0.01013895925718915,0.12723098367669236,0.04379726896243595,0.7668970690189297,0.56629274853466,0.049064264895037166,0.5622285274690579,0.01000114476085308,0.5221430065039263,0.11855172786290039,10.042161663443585,1.2973291669438847,0.009993337277076922,0.025634261248205392,0.19166130957140193,0.06291965809542578,0.06998057235916429,0.03363290129158639,1.3160982819533902,0.10204492385536047,0.44046454247640876,2.4641,0.0,0.0,0.0020670646279506042,0.00014393960894296012,1.6389680123205757e-08,0.043863367475228614,2.4728,2.4979,2.4721,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.043973453685819425,0.04290041856589516,0.14210718974026826,0.3082036118638871,0.183,5.96,0.009577178632918473,0.12956250450927612,0.03491340724622333,0.8691226000255036,0.6091789860623291,0.018795987413431997,0.5703301222846102,0.009825391760181773,0.49735739537366114,0.12005650629251091,10.205233348417412,1.3122084071245972,0.010211029885772209,0.02502383345741733,0.18966774857274066,0.0673609448355894,0.04478141866129645,0.10016700678579125,1.1713070554251217,0.12736082554631178,0.38992246454158436,2.3381,0.0,0.0,0.0021113214148925025,0.00014800667590479907,1.6645955562855545e-08,0.04496675565609318,2.3471,2.3731,2.3463,mca
