elec_rolling_sheet,elec_galv_co,elec_rolling_slab,steel_toCoil,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, sheet.wf","fabrication, sheet.elec","fabrication, sheet.trans_co2","galvanizing, continuous.elec","galvanizing, continuous.w_zinc","galvanizing, continuous.w_steel","galvanizing, continuous.trans_co2","rolling, coil.elec","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.03482828683825979,0.04322130749422918,0.089755542252758,0.36745177238401006,0.275,5.96,0.009693793048251222,0.13660158999754085,0.03762993267219174,0.8908616923105863,0.8072844528958372,0.01290535678990352,0.5442860214433825,0.009870081080486882,0.5167974833637582,0.1231295906940285,10.394777571095144,1.355999973015617,0.01005614300153691,0.028296450468750862,0.1484909057652353,0.1324447136637522,0.08989517381686489,0.057817679348303314,1.0817183733944218,0.12798328611607893,0.4396552183653536,1.0153,0.0,0.0,0.001786140770548691,0.0001224320478098372,1.5951023123286786e-08,0.03866387768976343,1.0293,1.0435,1.0264,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.03756935503692183,0.05054119179406881,0.1863203522212454,0.32424759961996485,0.183,5.96,0.009597455395755785,0.14711604283141036,0.039765275842640495,0.7691156852117588,0.6635945830287671,0.044550730360545875,0.4974014268967882,0.010346026521125899,0.4983425766336353,0.1228873996550009,9.658848562218488,1.3441338171291115,0.01005471847227974,0.047893259685023844,0.13751961299842563,0.13592743782919392,0.04018956729011524,0.051347302325529996,1.0610825663842467,0.11208090571017044,0.4010013479396317,1.0587,0.0,0.0,0.00187898945481918,0.00013511456040415134,1.6087743319139455e-08,0.042751444172986784,1.0732,1.088,1.0702,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.033451097852022875,0.04814955792707457,0.12027267428938193,0.3241652670866568,0.275,2.97,0.010499567426719213,0.13235910237456805,0.03251208358108565,0.9076405564232499,0.679023525274721,0.0161502419563599,0.4884839955438858,0.009750639006911456,0.5314612582015381,0.12160330900115847,10.04832339687181,1.3405113436966554,0.010235057357691929,0.029632922503000276,0.12285463358436702,0.07322865053366537,0.06630653276241505,0.062238183959930415,0.960143747435749,0.11078589616793137,0.3538878875924679,1.0973,0.0,0.0,0.0017596644873304188,0.0001256620994651134,1.5079631859007123e-08,0.0397579085540374,1.111,1.125,1.1082,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.02557500077248409,0.04154375646109684,0.08781817264754604,0.28639902440456366,0.183,3.57,0.009506468145958272,0.14431851183049485,0.03925047516587354,0.9227437630216505,0.4862303107188055,0.020327679145106105,0.4924405131856713,0.009698469476685791,0.48778081287501246,0.11683564074896206,10.391667076715503,1.3554034906877679,0.010495143059931527,0.034491505439981245,0.17543067110329535,0.14538172177357545,0.09068481119192702,0.04787298835196883,0.9940672605723115,0.1268083500708326,0.3811255042616921,1.1642,0.0,0.0,0.0020147440025165835,0.000149984812394044,1.5765017342441492e-08,0.048279111116161115,1.1797,1.1956,1.1766,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, SUB, Surface",0.042002661548020535,0.04709604416291794,0.030843634795048896,0.33540136364289813,0.183,4.76,0.01047634594777965,0.1331406222860846,0.03475922079200503,0.888866638443754,0.5927269622771336,0.03526666536620251,0.4612098900450817,0.010338025803474411,0.49468064528648725,0.12327930286322113,9.847259062029813,1.3421070907536772,0.010124892131966275,0.04684495189869301,0.17608244733107276,0.13932323209102962,0.06768321843975662,0.049245397785568135,1.2724179785145624,0.1353907174738583,0.2655214356963295,1.2368,0.0,0.0,0.002135317975191347,0.0001607805602710679,1.8187499554679648e-08,0.05398796344091417,1.2491,1.261,1.246,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, SUB, Surface",0.01698843493240065,0.05035245623841446,0.20880852414278858,0.31082045818908716,0.183,3.57,0.010446863683459604,0.13171482500138884,0.03368094690859904,0.7638831935822531,0.8852665187954915,0.01481489114092462,0.6355925759866414,0.009916008534292725,0.5140764590026436,0.11572774123520689,9.666168784495836,1.2645421895763964,0.009704002879991564,0.023630496211001942,0.234449470105277,0.1289192419157716,0.06160526365271432,0.06402655687986657,0.7824704028238827,0.12904585394482335,0.2802726245121103,1.0894,0.0,0.0,0.001866505618844318,0.00013186655495716547,1.7682619384073148e-08,0.044704247683945625,1.0996,1.1092,1.0969,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, SUB, Surface",0.03121373416720806,0.04321226036195458,0.18428244067545885,0.34061007595637477,0.472,3.57,0.009967693198212953,0.14451387705921762,0.03303971289767245,0.8072679518902264,0.741802985080301,0.03528246326831117,0.5871282449834174,0.009586600591841738,0.5099467028085638,0.12157505104753923,10.382349416898382,1.3041360334584624,0.010437287444675125,0.027896787158985543,0.24504613543377518,0.05059024853089353,0.09994400626314737,0.09811797223474249,1.1750113514486746,0.118326511804937,0.3296237036471984,1.266,0.0,0.0,0.00195592321175642,0.00014153680728362758,1.7216929975317667e-08,0.04822745475501761,1.2768,1.2874,1.2741,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, SUB, Surface",0.011760371111447596,0.04124583544256696,0.0335043982475792,0.39653191824818995,0.183,7.15,0.009595734021640006,0.13805457047993205,0.04310938538975633,0.900133543974847,0.7952505483349092,0.04674126569813719,0.5043432386486661,0.010471475565829268,0.5154521590547902,0.11823252267558894,9.699584139154332,1.2796438639714243,0.00962359188451257,0.028154444624391924,0.13306487632232866,0.05091817966622517,0.10833923956271252,0.0843482806685299,1.064091135595607,0.1306529500937011,0.31689751163865165,1.1206,0.0,0.0,0.0019836730364191394,0.00014291622786922226,1.8049181552077874e-08,0.04844750608867784,1.1316,1.1423,1.1288,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, SUB, Surface",0.04305721220444782,0.049892983520027204,0.10912892526891757,0.383919187238816,0.472,5.96,0.010343022984896756,0.1418094242551249,0.035501578057636894,0.8281939004837311,0.6788337852340819,0.012779117568856288,0.4897113576970984,0.010247453111028535,0.5201277558666211,0.11755873208617425,9.661710675274703,1.3304749884553027,0.010241438156585502,0.040649681884484506,0.19640105508344155,0.06463708875610406,0.07167840459390915,0.0592800312105209,1.3423183048780727,0.1207058484519254,0.3139248235746715,1.2604,0.0,0.0,0.0020602116066954597,0.00015106650174046736,1.804622084051951e-08,0.05106772728828452,1.2719,1.2831,1.269,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, SUB, Surface",0.02778439521632102,0.046156244543181076,0.06688189230534133,0.3634047143842042,0.472,7.15,0.010014625818067847,0.14478324606002527,0.03521845846647718,0.8203351494330361,0.5368812759266206,0.044826280010336075,0.518916280712965,0.009690497082967245,0.5318134179467989,0.12581063584830432,10.233735159154035,1.3546400914661672,0.00964013543869023,0.025925305937234924,0.07959347019310832,0.14760868047422993,0.06995676160085118,0.06724022540800091,1.0840340223007956,0.1033331285602319,0.29115157101705275,1.3558,0.0,0.0,0.002254574401339229,0.0001691518556226741,1.8480728011765378e-08,0.05733685629898544,1.3687,1.3813,1.3656,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, SUB, Surface",0.02424628025285002,0.050433482550524524,0.19933747577137054,0.3022442443534026,0.472,4.76,0.009926803019066696,0.12735663858463542,0.042878697787103875,0.7863130023978051,0.4740593177515337,0.027228261421208065,0.5546312050176986,0.010416342735935844,0.4868002977065428,0.12406170088009746,9.488807968269382,1.304984805434289,0.009730159333040401,0.038588797319825355,0.03241046164700686,0.1358644624821208,0.0877066068930178,0.06220885797916931,1.1029369494187926,0.12243276372544301,0.4625422478396266,1.3596,0.0,0.0,0.002175166159869381,0.00016455325498240288,1.7802998988188027e-08,0.055455305256745094,1.372,1.3841,1.3689,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, SUB, Surface",0.04140954735446708,0.043207706094880886,0.09593078111143259,0.3783095505978995,0.472,7.15,0.009664167537991424,0.14743943844902452,0.04268882072897569,0.7687568755651675,0.6108806439379825,0.028555194930923476,0.49878072628510095,0.01027304109110185,0.504855495968252,0.11831102247761473,9.573044693634223,1.2396629760950448,0.00961973437162094,0.03262047048694327,0.05222711783273313,0.11266536985669073,0.07712207586334995,0.06425597406474283,1.366747335242905,0.12046555373588941,0.2761597144236089,1.2964,0.0,0.0,0.002157343001131115,0.00015930322589955694,1.8465593148073758e-08,0.05390515226545545,1.3085,1.3202,1.3054,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, SUB, Surface",0.03401231957192635,0.05171453736962545,0.08639719646924053,0.33626204862959963,0.275,3.57,0.010360705750931377,0.14135582969764451,0.03870850781907293,0.8826508277636508,0.5457755088601884,0.02170764073003967,0.5034945005976394,0.009578319309726328,0.5218348598246458,0.11430397056410152,10.1873335760691,1.3117839100726398,0.009731030306893715,0.05105917265344406,0.09662309231293753,0.10861509228552635,0.06069047519001298,0.050814828636403894,1.0606891607744156,0.10041870824701801,0.352242831492869,1.3322,0.0,0.0,0.0021897006648953997,0.0001638247260807395,1.8110871461861143e-08,0.05553481931937985,1.3448,1.357,1.3417,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, SUB, Surface",0.035855336603000255,0.040049692131436734,0.20567634201071064,0.36109375830004253,0.183,5.96,0.010183077554321386,0.13342836559315105,0.0336826052431777,0.8162571240848417,0.6235429997860513,0.024991680704364194,0.6239827106201816,0.009631309469665266,0.5055159868427501,0.12540113541789394,9.572151781484992,1.3350644879063394,0.009797776717227112,0.029994577932267504,0.2592406237507159,0.10810801133784911,0.08200606431710404,0.05728803513011528,0.9615692879163402,0.12862833678569124,0.25646165804721666,1.3039,0.0,0.0,0.0022693098840935164,0.00016788092691100463,1.9249843778977936e-08,0.056954746493298763,1.3167,1.3291,1.3135,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Idaho Power Company - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.029831246556874934,0.05190788457743864,0.03411417581271466,0.31951788001759074,0.472,2.97,0.010435059472717813,0.12733196915580658,0.042384533770610106,0.9877870382469894,0.5428506105069493,0.0293360592551628,0.5003314000896603,0.010076348074281994,0.5262468215542494,0.11789134412393171,9.553345499167234,1.2812633142975307,0.009951142429877378,0.03624646494532059,0.08366974592590547,0.06103661659054282,0.07252568019418831,0.09568558673966288,1.310902446485716,0.12498183064415405,0.24190321542530796,2.3941,0.0,0.0,0.0018456638461470417,0.00013884973542341303,1.412244927470366e-08,0.040723898667309216,2.411,2.4286,2.4078,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Idaho Power Company - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.015270378266157092,0.04824653254397538,0.1559343684259389,0.32369601495249867,0.183,4.76,0.009609901432907452,0.12946848395556676,0.03365673900272987,0.851634848896109,0.47148259980107393,0.040739444711021415,0.43076153511416826,0.009974979165611946,0.5012163037301086,0.11479129792407652,9.599345646032468,1.2667623843061757,0.010283727696438498,0.04549532353919891,0.20690497172494365,0.08514048529935556,0.06909700394500123,0.06423817561705511,1.0179104579946063,0.1308716265965956,0.3845112282223502,2.0538,0.0,0.0,0.0017710470111116081,0.00013608277481953136,1.4086294505073253e-08,0.03927367908984625,2.0703,2.0875,2.0672,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Idaho Power Company - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.04992689345053306,0.048951194916405934,0.0880177163994022,0.3240127704076901,0.275,4.76,0.009855838348057741,0.1358519627047183,0.04126365073354754,0.9490909549348022,0.5672375589232526,0.02232344602526326,0.43689671746163183,0.01015120620338282,0.5296674872642317,0.11847040629962717,9.855379340226728,1.330299997837915,0.009511204269886261,0.03325855778383101,0.22582895397702912,0.1282407887543191,0.08694293218343578,0.051042090095071976,1.308397503127122,0.10652368087729167,0.24789745338231967,2.2561,0.0,0.0,0.0018035528108110643,0.00013959570277029338,1.4257019174183433e-08,0.040278331600919086,2.2732,2.291,2.2699,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Idaho Power Company - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.017959819797281767,0.05194331268791631,0.11232312452919467,0.3408478796370226,0.183,3.57,0.009572432601876218,0.13256861983470644,0.036729354100135,0.7906088625128557,0.5638870099595839,0.013262420875393054,0.4559107103077819,0.009525269990252588,0.5118727944598247,0.12346359593560624,10.17222861293652,1.3583933106357853,0.0100262055250025,0.03581497392278591,0.15052231514167025,0.07668052140341992,0.06803541729020901,0.054408758499676746,1.1970577416426884,0.11010098887943985,0.33133957494204,2.2501,0.0,0.0,0.0018087129892773275,0.0001396066215050048,1.4325369880850694e-08,0.040069148353702705,2.2672,2.285,2.2639,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Idaho Power Company - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.015613983106528603,0.04404258566001535,0.19635012739879837,0.38076064261823694,0.183,3.57,0.009526513884679273,0.14647670737378127,0.03550407790130928,0.9859817648404011,0.515924146445951,0.03735126994243702,0.46586616099922484,0.009681464312149089,0.5241828572911512,0.12280428691731497,9.974731344564924,1.3300799441063118,0.009680205673418832,0.021436282798997473,0.1597077211634959,0.11420588124117227,0.03494492608487875,0.07940229488510504,1.084152973258708,0.12298909758008073,0.26618313220149525,2.174,0.0,0.0,0.001951602870452183,0.00014728538566730385,1.502002863018705e-08,0.04303056253813112,2.192,2.2108,2.1886,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Idaho Power Company - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.03476569566574602,0.04500735832643095,0.04752772962517189,0.3868298487963414,0.183,4.76,0.010151819390569257,0.1476571686383201,0.04460247509517536,1.0110795190465234,0.7025412081177147,0.02178339159159348,0.5260523696626148,0.009737835448631544,0.527688709965961,0.11627500506790427,9.457712136181167,1.2898891647867248,0.010430049173248957,0.04159867346571023,0.15186254165113625,0.05578196068846485,0.08126273810524498,0.08213904261008505,1.0459103949296198,0.1501690749074057,0.2479935127042709,2.1161,0.0,0.0,0.0019809531054386037,0.00014895059167806542,1.5280703150474266e-08,0.04367516287039947,2.1343,2.1532,2.1308,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Idaho Power Company - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.04953898562117489,0.0453889312507313,0.08660750951898787,0.31155411036230507,0.472,2.97,0.009799004474998816,0.1362305265777928,0.04314796247986982,0.8659250809275869,0.8677174727465151,0.03703363506616535,0.5179868133203569,0.010342955115124345,0.5232365356955768,0.11984000356909111,9.922577423090768,1.3202642523132935,0.010006986786800157,0.02728545032076018,0.12418581157797252,0.07858869026401406,0.06431112688475227,0.04055892564288312,0.9715292736332886,0.1293348597412236,0.27362328546963505,2.0822,0.0,0.0,0.001699160243596116,0.00013249713368498905,1.3380781220141226e-08,0.03790236965151692,2.0985,2.1156,2.0955,mca
