elec_rolling_sheet,elec_galv_co,elec_rolling_slab,steel_toCoil,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, sheet.wf","fabrication, sheet.elec","fabrication, sheet.trans_co2","galvanizing, continuous.elec","galvanizing, continuous.w_zinc","galvanizing, continuous.w_steel","galvanizing, continuous.trans_co2","rolling, coil.elec","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - PacifiCorp East - BA,Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.033129354349816446,0.04377351293266319,0.11441354194780601,0.3347491425914419,0.183,7.15,0.009819332433933355,0.13259970801682194,0.03661525547733168,0.843715413358429,0.5596496124286919,0.03103241196516078,0.6167364014425258,0.009981982516534116,0.5123080489002477,0.11762977283490271,9.473093335363483,1.3227590551575945,0.009856101813515285,0.04152575815546478,0.1656742520455521,0.11892049604256368,0.08731024610235825,0.06354219180069326,1.3099925941074424,0.09535074551027924,0.30965734513062587,1.9355,0.0,0.0,0.0023833451914394583,0.00015769931227208625,2.3626908071182337e-08,0.04996715959262286,1.9531,1.9718,1.9438,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - PacifiCorp East - BA,Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.04958729200784249,0.04412035505106354,0.025759681180216095,0.29293653353456006,0.472,4.76,0.009582779779832675,0.13922650638583678,0.036804922942414726,0.9074087967588652,0.6799349706617706,0.039335583175467974,0.5977236172486718,0.009709236361583879,0.5121822079477362,0.11520941105578127,9.565228386302664,1.240372291703037,0.010464845061263195,0.02565163034373784,0.13934865258942253,0.14736251496852001,0.06713881537861985,0.07898321579576811,1.1660072496692653,0.1437038719748891,0.2622197131335913,1.6585,0.0,0.0,0.0021142347261670436,0.0001382829459897194,2.128649631365707e-08,0.044452492055033384,1.6736,1.6895,1.6656,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - PacifiCorp East - BA,Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.04050036126599403,0.0459797204327561,0.09824005749091605,0.3775185280866786,0.472,7.15,0.010124760445562443,0.13125406194804828,0.03748213763013601,0.9804936354377316,0.5909174688744059,0.02562797540361207,0.5085034257509036,0.009922981433588626,0.5272356390578429,0.1145408004400364,10.010739837202339,1.3539915106170302,0.009637820975336654,0.022531556020978706,0.1586908828493992,0.13594631930612705,0.05644486174509518,0.0877773371098142,1.03564708746422,0.14337206514112172,0.523269484487,1.8752,0.0,0.0,0.00227320366267569,0.00014992566508110713,2.3015389593785544e-08,0.048273183874467135,1.8916,1.9088,1.8829,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - PacifiCorp East - BA,Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.020007236875688155,0.04226066055348311,0.1215164184853675,0.33949928988918227,0.275,2.97,0.010260558322960226,0.1287264086123735,0.044072153657362244,0.7578954516866028,0.5805186011519183,0.027360357849600878,0.47520064952687524,0.009610649149682723,0.5127121542994455,0.12416571344168603,9.702274754892649,1.2713702009727583,0.009671879133208204,0.04525832588658533,0.1819192512891012,0.12524929299143517,0.08839442887189501,0.0592649761786171,1.4026188989076023,0.1373640849643276,0.48479410666152173,1.9291,0.0,0.0,0.0020781648459908333,0.00013864705972870965,2.1317287318899e-08,0.044027020718125275,1.9441,1.9599,1.9361,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - PacifiCorp East - BA,Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.014039365125691412,0.05164922145305618,0.08114700893959413,0.33622113967923917,0.472,5.96,0.010346981202665471,0.14142240722616484,0.03696647022470684,0.9532224277342921,0.7384108258456613,0.031033024647497666,0.6730334103098422,0.009541139904060717,0.49861187733233725,0.12136357144563165,10.040492932152588,1.285767538572976,0.010189617615744648,0.0444186226620566,0.2097489456639675,0.05638338754945415,0.07425180646399189,0.06948902292459253,1.0035066744886452,0.09984511076449169,0.2541241683574747,1.5199,0.0,0.0,0.0021725021776039283,0.00013824475056896772,2.178622991367307e-08,0.04537698916853774,1.5349,1.5505,1.5269,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - PacifiCorp East - BA,Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.0104046499010108,0.04221276389253407,0.04625146539638195,0.3465866685925118,0.472,7.15,0.009540946546927569,0.1461072974359429,0.04129628394104096,0.8737232909049092,0.7263132789544329,0.016239770755815335,0.464395398350881,0.00981120824178485,0.5016754371006651,0.12554558048481318,9.645436648250675,1.3636124306356903,0.010308776510847962,0.024269560761311582,0.1642094431000077,0.10401263336139632,0.05842292622386003,0.09807258100513885,1.4037499548798402,0.14822412865076537,0.302020217315856,1.5512,0.0,0.0,0.001994406667607488,0.0001299869521908416,2.085429703198115e-08,0.042473896918366776,1.5648,1.5789,1.5575,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - PacifiCorp East - BA,Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.013681097478732439,0.04315147691754815,0.08576694570548057,0.31914422678407767,0.183,3.57,0.010097974011566403,0.1401753046840263,0.037305341471088126,0.7738216411492894,0.5811678550254851,0.01945470413032378,0.6654454807153349,0.009738259827576066,0.4871956004757292,0.11455112922146196,9.570817962014722,1.3103446915096588,0.010454753090204267,0.025281709605534525,0.16722071106470984,0.059884279766662246,0.07043493430020614,0.0420195821496745,1.1937993280948953,0.09680015293573113,0.4226832672806079,1.8645,0.0,0.0,0.002296757877158575,0.00015055676014088192,2.269836024904053e-08,0.047897990311630896,1.8813,1.8991,1.8724,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - PacifiCorp East - BA,Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.048814287074376184,0.04469456740151093,0.10713030849357177,0.33412783872609475,0.183,5.96,0.009803324212959201,0.14684860150308432,0.033213884081438425,0.9890979023680875,0.6306794858715288,0.023236780479722434,0.5759747933691736,0.010320198628991662,0.5104055777875676,0.11520993089048603,10.242305835759375,1.324651610666555,0.010329720502066216,0.04119086422196211,0.10282106486525257,0.07619745323859886,0.06999863693121022,0.10728976115355038,1.2161688776156643,0.11691804002954015,0.25516026390821445,1.7614,0.0,0.0,0.002332828499003527,0.00015333311814830946,2.331512874614048e-08,0.049366706299145434,1.7783,1.796,1.7693,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - PacifiCorp East - BA,Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.02359158061868833,0.04580228346347172,0.08267381549647207,0.2844374636030366,0.183,5.96,0.009857862628849003,0.12821821233388087,0.035824246881017,0.7847330672229386,0.4879646297975232,0.014208615681469378,0.5350411119144911,0.009687686149674793,0.5029063034368528,0.12481475937006287,9.72381243501186,1.2777936628796258,0.010060099221647984,0.03388439488753912,0.13621130304325438,0.07223163005912608,0.0640798228924887,0.07416278745444235,1.4100601541129372,0.11043502875644912,0.427510710859791,2.0757,0.0,0.0,0.0022353851696817533,0.00015264543609616604,2.2199073340119128e-08,0.047203888582377736,2.0929,2.1112,2.0839,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.02918682935050404,0.040248811461107085,0.04569997927501094,0.3834919794792884,0.183,5.96,0.01007930719551383,0.1395394940421096,0.03430796379408192,0.840142862672777,0.6580607888843669,0.014736545485245181,0.38754222490028195,0.010160153926645205,0.49052682908873463,0.12327492914607575,9.940281278149486,1.29365620898015,0.009703867920537478,0.029480153986308544,0.2666451628399963,0.07490736983566929,0.0699454127745244,0.0935608677221271,1.1694533140956,0.11204697833090069,0.3778312909871698,2.0822,0.0,0.0,0.0007549662674633306,3.794432880352349e-05,6.164743122253749e-09,0.015223569957767273,2.0852,2.0883,2.0835,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.01694842625751087,0.04762649537293053,0.08980377061118394,0.31723251131121577,0.275,7.15,0.010469686994315993,0.12706093659718806,0.03283546642372756,0.7599680667214791,0.5708255694538017,0.048797895063327275,0.5805581516302274,0.009884995396730236,0.5081567901343302,0.11913588985915816,10.30807814975873,1.363184811209695,0.009516095212076341,0.031347301422928256,0.1645080516363591,0.14947720150228158,0.11010930479092493,0.07634173539969923,1.037571238808577,0.11902762620826404,0.4241954022378004,2.0118,0.0,0.0,0.0006377167187132593,3.2343313575034156e-05,5.146735195325487e-09,0.013035811694829499,2.0144,2.0171,2.0129,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.04251832727758574,0.05111092142530176,0.13227365882981232,0.3599578022032778,0.183,7.15,0.010029627960543842,0.14029732108963097,0.03580599109427418,0.8718829951238433,0.7763572698148102,0.02622690694448724,0.5715356904093973,0.009969534829437967,0.4955135189668531,0.11830143529375028,10.136223002351425,1.328206811952106,0.0098189776843502,0.028500698304924424,0.13890563664900285,0.08204400860471939,0.07262055047124685,0.10144051081787324,1.1261998742048012,0.15580169498389265,0.23678710314498277,2.0985,0.0,0.0,0.0007365165009365819,3.728850859212834e-05,5.9571171107304385e-09,0.015020026119557708,2.1016,2.1046,2.0999,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.010519358004520805,0.0485066741806577,0.18523451501919372,0.3235883890680179,0.472,4.76,0.009767966573534438,0.14815293636932272,0.039086955866417326,0.8176586048621368,0.558969204635424,0.012014342935946427,0.5341920037370792,0.009798209878754117,0.5109418403894399,0.12092934945775678,9.939484687098957,1.2721596094467726,0.010463818337322833,0.026694144366931336,0.1481830225576587,0.11750408353545978,0.06275620172907662,0.06733081189666526,1.3598746911517046,0.14468649457213323,0.24666595574633132,2.0098,0.0,0.0,0.0006542840763403863,3.336218882540099e-05,5.236844830738487e-09,0.01352789713741133,2.0126,2.0154,2.0111,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.040534439486552276,0.047986702958987576,0.2078234833907181,0.3486540420743168,0.183,3.57,0.009581194633355973,0.1471155360353848,0.03767547968304894,0.8726591756805093,0.6195582494615282,0.04418655708605317,0.446431593556477,0.009987341029619885,0.5230775266621057,0.11663091266477983,10.31820521798095,1.3611340118701865,0.009635913218080532,0.03427151605318502,0.2087282569044798,0.07937221343574699,0.08257843553646751,0.07737502618772756,1.2502073817890258,0.11666159405015693,0.28986154781391565,2.0869,0.0,0.0,0.000716728505638839,3.6413620861891e-05,5.7649606991298496e-09,0.01473333595494507,2.0899,2.0929,2.0882,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.020405217661097486,0.04969332818557656,0.1512677973360799,0.34697262623875746,0.275,3.57,0.009708251986288127,0.14019358626457054,0.03862963355798102,0.7763452955924692,0.5210300831501294,0.036326954253424505,0.4805153910396689,0.010054061862016487,0.5318193405409227,0.12374193880643933,9.534773363208805,1.2675398183189006,0.010351789982778907,0.03961063066893143,0.15711426474250265,0.12282253179204648,0.09139265207990853,0.06343168670373217,1.1515051871987225,0.14773391383007126,0.29094194310029853,2.0437,0.0,0.0,0.0006948232616316765,3.515702273529923e-05,5.626003467413897e-09,0.014144551191278488,2.0465,2.0494,2.0449,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.014857654365401853,0.04657808395229068,0.05920536550991709,0.41759819192823855,0.472,7.15,0.00957931873369138,0.14602228526416475,0.03541951573652757,0.8000953152292072,0.7578022130554537,0.040091638271988236,0.4794954012189119,0.009625859904363826,0.5087426999073144,0.12541935010940963,10.259930698278541,1.3344230551957161,0.00961882175197088,0.03807416380489495,0.14342828076306785,0.07322184596976375,0.06365654156499358,0.035795402407860624,1.103523496705527,0.13338272671196363,0.4640448428195782,2.0813,0.0,0.0,0.0008054360274653598,4.0314677477780466e-05,6.619913095645548e-09,0.01608121689421567,2.0845,2.0878,2.0827,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.029965935606359982,0.046730684301349544,0.15515152335221852,0.3322860043724524,0.183,2.97,0.009824356422068893,0.1444064177266569,0.03794676070515754,0.9878552204068394,0.7620936854424147,0.018507204691098143,0.5393246030743407,0.009906001428495573,0.5088164826943756,0.12256230416615493,9.409961552203757,1.242849185347425,0.010427014950875694,0.0237396600223417,0.17172419879973458,0.12107374685081645,0.06840984895585299,0.07560021259209962,0.9608605832818877,0.09774767176449908,0.24460930258462932,2.0528,0.0,0.0,0.0006794769020211662,3.4578385725862295e-05,5.452346912810789e-09,0.014009771295621627,2.0556,2.0585,2.054,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.04234008552758226,0.04777432468356757,0.04074419190464697,0.36665372702394367,0.183,3.57,0.009661546273025018,0.1462661419969575,0.03250197886544406,0.8598833366008084,0.5913739767095065,0.021802091681943834,0.42955047490059495,0.009551675274662996,0.5309551900902056,0.1239356504942936,9.92057497295367,1.3479648777319546,0.009888565445676394,0.02629113991019235,0.1752081404543525,0.11214179621612039,0.06106321267995967,0.08754201173330523,1.1089548857051534,0.11943942538034658,0.294924471764008,2.1026,0.0,0.0,0.0007462728948798802,3.77500310127226e-05,6.04088697760876e-09,0.015212432465921962,2.1056,2.1088,2.1039,mca
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel, crude","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.040008177925706705,0.04220629576746315,0.08266303080555028,0.3749556010280253,0.275,5.96,0.009648403702824127,0.13523450222363292,0.04083229638759868,0.7965527621862598,0.4573632272310708,0.025496081202940637,0.5273596027275275,0.009817271193209399,0.49645982094891583,0.11992678177119981,9.908704262058174,1.2602358852016002,0.010174760798117969,0.021892575848807026,0.1940024428845399,0.10685348028923247,0.064815709480739,0.10796823512325332,1.1718589157291488,0.1415230487598962,0.38562009046623236,2.0969,0.0,0.0,0.0007455425555156074,3.743007212776558e-05,6.09949137787824e-09,0.01498623237160358,2.0999,2.103,2.0983,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Northern Appalachia, WC, Surface",0.028835090760607293,0.05075695779886068,0.19934610375304473,0.3147400604221281,0.275,4.76,0.009944328898640999,0.137483554135848,0.04443499828254821,0.714677982186274,0.5787984977946006,0.03731264388192629,0.5398779407709684,0.010289559543736768,0.5265685248946042,0.11890860883712369,10.114238733162876,1.3556831575219555,0.010322221364660801,0.022203719941813395,0.1552107500090935,0.055919465097517634,0.05780652839267763,0.08469811136278083,1.102256191353774,0.14943584025285592,0.46707431037782676,1.1479,0.0,0.0,0.001938736319645808,0.00014789206568581288,1.2815094640350601e-08,0.05113087538908013,1.1617,1.1756,1.1543,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Northern Appalachia, WC, Surface",0.03511918508949625,0.045460800523828566,0.04793607927731097,0.4242983638456456,0.183,2.97,0.010104264183855738,0.1334342313587966,0.04094567234419586,0.816308320782138,0.6463712369868555,0.02976499033036381,0.45645999771000584,0.009579234602433213,0.5092366273145594,0.11734441080524903,9.990497473559746,1.3194400888785474,0.010165813443273355,0.046867210356728424,0.20110262778687266,0.1279802066040373,0.058497675804989435,0.08219855039711546,1.1920469592768406,0.09254257793624256,0.4218055246545628,1.121,0.0,0.0,0.0018962180614605826,0.00014136127212359786,1.3275403252818e-08,0.04824905245379967,1.1346,1.1484,1.1273,mca
