elec_rolling_sheet,elec_galv_co,elec_rolling_slab,steel_toCoil,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, sheet.wf","fabrication, sheet.elec","fabrication, sheet.trans_co2","galvanizing, continuous.elec","galvanizing, continuous.w_zinc","galvanizing, continuous.w_steel","galvanizing, continuous.trans_co2","rolling, coil.elec","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.04199158873798989,0.05158444629563286,0.18869287637511548,0.3350483121290825,0.183,3.57,0.010070634091110385,0.14787008076603228,0.039046672577272186,0.9890659124258342,0.7089217227615688,0.016328218027943098,0.4593830469884525,0.010050773753649303,0.5291522251641901,0.11999573805363638,10.393993488672288,1.2611246834377874,0.009827973353499138,0.03674658766114142,0.156788564470981,0.14336423868829662,0.11115755600426112,0.07629270917582348,1.036168977746931,0.12931208241455544,0.49648808663586674,2.4418,0.0,0.0,0.0019209310649823913,0.00014910706764609456,1.3344246422862405e-08,0.04720532809579258,2.4516,2.4804,2.451,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.032476807654623865,0.0462251193735376,0.1507213741332958,0.354654806235222,0.472,4.76,0.009848393737067604,0.12864560344442172,0.0447395873687333,0.9405654041689478,0.6256701219983725,0.02347873898270644,0.5396331960791132,0.010265738459660542,0.5123931006998163,0.12027570938587047,10.327828304202292,1.3574191196051566,0.009555716350962019,0.03762347367795047,0.11132588612694988,0.10178697715174051,0.07715897885774688,0.09316685549402484,1.412579769944514,0.12391873267641564,0.2730615543390664,2.5392,0.0,0.0,0.001832366604999728,0.000143227104558439,1.2610834148865292e-08,0.04552599274211568,2.5487,2.5764,2.5481,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.013211119546256738,0.0460637768979473,0.16834006871569407,0.34754557501600253,0.275,2.97,0.010452161706487013,0.14072385131886112,0.04051125243656695,0.9027744380377356,0.47298384144399297,0.03814925188600843,0.5793591297833836,0.010137815577112342,0.5231842073215567,0.11816373830697628,9.555051585588359,1.2545951811311218,0.010231025724786643,0.02815880466568559,0.08539373704989832,0.07553774683828847,0.08616183102069674,0.09832001498442719,1.3445537121854447,0.13198787953945193,0.5262245049620964,2.6982,0.0,0.0,0.0018172617170802846,0.00014170549893763174,1.2587412633532201e-08,0.04490132440806728,2.7076,2.7349,2.707,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.011830257969260169,0.04974489937087884,0.17960786953248684,0.33577754370479246,0.275,3.57,0.009739154311030836,0.14679776324730048,0.03863667956089705,0.7890588849400741,0.6226372978283119,0.04062380588108223,0.4624665863523065,0.010439772021596508,0.5132220994545161,0.1178603577508771,9.73787722586259,1.2636647538229733,0.01020990568005885,0.034092767731366186,0.09144735278458964,0.12430147899889989,0.051323504952833915,0.06011826030936812,1.0753880830781546,0.13078716273878,0.2685599349536193,2.248,0.0,0.0,0.0018544814896053142,0.0001446936149051127,1.2972547697095246e-08,0.04531366150355845,2.2575,2.2855,2.2569,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.014048553433418669,0.04329469704424709,0.11746298021839484,0.3445317954087046,0.183,3.57,0.009504560587254561,0.13576762720147373,0.04384556425517015,0.9461564319774105,0.5590405477877094,0.01665099300879085,0.5306772389413302,0.009728866582010222,0.5086973551442283,0.12265159406609642,9.492045970855104,1.3331376647687891,0.010388489989526784,0.027501487486688805,0.17356508317036987,0.0800070250845744,0.07204822881158918,0.08783318846383571,1.1593925750342424,0.14140222198252184,0.23139881128255402,2.0985,0.0,0.0,0.001779062025833006,0.00013815321097618508,1.2365213834328871e-08,0.04412315577026528,2.1075,2.134,2.1069,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.0316244007434963,0.049406709853871,0.048983364080556396,0.3488344397268177,0.275,4.76,0.00956306310535356,0.14629592662439997,0.03343820899970419,0.8333005029538711,0.865601117573849,0.022153541287559378,0.6488472343083383,0.010402912382336127,0.4860630798933372,0.12085029154165894,9.970758229816605,1.3323152829375986,0.010258639896790073,0.04101074550953329,0.055822480328581336,0.05713791933995082,0.0740675104515524,0.048070327294576595,1.2913485591258451,0.12262040170992114,0.3001248036596058,2.5005,0.0,0.0,0.0018954812767261319,0.00014803308784890187,1.3186622716901909e-08,0.04659261411812425,2.5103,2.539,2.5097,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.034241730612438695,0.04989814593904228,0.060126779933624516,0.30760138089869293,0.183,2.97,0.010364283192902586,0.1380649267316219,0.04354563312346488,0.7827872469461149,0.6141715291121423,0.035014769824620866,0.4765158246297887,0.010006264211546129,0.4847848741183011,0.1148799342018763,9.755683895226557,1.3047792474725055,0.010455004218596756,0.038935243908433816,0.17326320964908992,0.06455479932256472,0.0670333962092898,0.03595564047475095,1.2761502961543583,0.12254959924186246,0.27659370870011857,1.1068,0.0,0.0,0.0020686569144604447,0.0001387086573391312,1.288129103417526e-08,0.04788889358506342,1.1139,1.1333,1.113,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.03334467193193987,0.043042791702564746,0.16535404848765337,0.35396733836304495,0.183,7.15,0.009660050870880045,0.14197076551244156,0.0426042709601072,0.8068962340882289,0.6728563322784709,0.03338309213272136,0.6792502179009041,0.009626630766800169,0.5082270778430068,0.11856234440092385,9.704198652675927,1.237691746497462,0.009980700984577557,0.025308286862755,0.09568742292011859,0.054508351927359935,0.08410570419695874,0.05734367515539053,0.9967554444554594,0.13175538158824973,0.40374752256637986,1.1783,0.0,0.0,0.002349034821971466,0.00015047225964722353,1.4810962180442218e-08,0.05240616153459115,1.1864,1.2087,1.1853,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.023661467632124143,0.04215247442103509,0.20341456933498073,0.35155315433044254,0.472,3.57,0.010052088206589803,0.14639381256112063,0.037257223877622564,0.7752468505278036,0.6825561906646709,0.02038848584104065,0.48235081411429453,0.010342352671874638,0.5267324067224299,0.12254173698523374,10.063846568388172,1.3445743789705704,0.01029813074077653,0.03744090508801759,0.125382659875794,0.08201229270035096,0.0666418667955224,0.07715136052876982,0.9566359214473731,0.11547815520191262,0.25825419680244943,1.1452,0.0,0.0,0.001964845224074766,0.00012833569937893867,1.2270725008466797e-08,0.044888747755805244,1.1518,1.1698,1.1509,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.028576890144190473,0.04498395582003458,0.04616931049024196,0.3897206070751954,0.275,4.76,0.00962326183704931,0.13673002265361486,0.04145783351818653,0.9015102841033805,0.5795981416084348,0.019262457759560044,0.5198612792755383,0.010024790366297217,0.4907358939654983,0.12551123486533944,9.840144103156373,1.3092756057155222,0.009946296978266655,0.03306704582765195,0.16807621429096734,0.053495019293492374,0.048228609100850015,0.06682963512851053,0.93353965460295,0.12475402289478557,0.28128316610573373,1.2035,0.0,0.0,0.0023125857851331033,0.0001526316346568236,1.3904526803546984e-08,0.05360901558459531,1.2114,1.2328,1.2103,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.02785835419194895,0.04850035550414872,0.20767003914804547,0.34997082478431063,0.472,7.15,0.010068712738058675,0.13553290185114295,0.03416427625722359,0.9663990849254602,0.7316343488212144,0.02369567459513106,0.47067516225545986,0.010388236233629939,0.48923850471277835,0.11999358654094111,9.526206388172334,1.3633863883069743,0.010322345947331179,0.05047745315574163,0.01414912052672854,0.12083697507963274,0.04209790963066816,0.08227719988066588,0.9767927239170995,0.12810700709834266,0.3059760628092498,1.0472,0.0,0.0,0.0019768071056482333,0.0001286843114181389,1.2511500186390345e-08,0.044919414156781225,1.054,1.0724,1.0531,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.035017730666145414,0.04026314597578999,0.07410647756776215,0.33016415190941534,0.472,3.57,0.00984770174009285,0.14267690416080453,0.035637994340268056,0.9383128082060205,0.6954281389720365,0.04324229663142946,0.5572777447810298,0.009669654166168596,0.49846568546840353,0.11633914113178845,9.592419672338513,1.3361919494016439,0.010225446812628698,0.024176499816215443,0.19489465706911163,0.08421372979670558,0.09333189460563181,0.033132787261267165,1.2434659183281542,0.0961416449628111,0.3465713557323873,1.1712,0.0,0.0,0.0020120263507133725,0.00013051631949585765,1.2628093532975592e-08,0.045541378369157656,1.1781,1.197,1.1772,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.02404758332971619,0.04571572170835526,0.05327569619156798,0.31523917329436796,0.472,4.76,0.009664943488135014,0.13232126729175997,0.04440836625663846,0.8588931045831179,0.5419676882960804,0.03636038373948229,0.606885547624968,0.010471369965718744,0.5205233839553335,0.12190436101182242,9.6533825595024,1.3062873870088423,0.009951701979895096,0.03140308515759482,0.2667497650052118,0.09860072280712776,0.1002832188980872,0.07292530115823129,1.1491434050253573,0.1282171762467968,0.27759908590523485,1.2652,0.0,0.0,0.0022387288072301986,0.00014878788606269375,1.3582983837688883e-08,0.05161920148039584,1.2729,1.2941,1.2719,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.010067633819891815,0.04164361205035567,0.12079185749694288,0.39996317102864193,0.275,4.76,0.009900652510117324,0.13915786796762608,0.04149227113632897,0.8406246242891127,0.735041685859672,0.016323658308845874,0.6301858426464814,0.009871366669068215,0.49306569887452706,0.11577168218323412,9.794697781460014,1.2526168138977525,0.01019531944499331,0.03382675107619315,0.061941520508324716,0.14952756050804109,0.07318468522161857,0.05850493484500276,1.1100540532390397,0.12455085362578006,0.25519585563901803,1.1272,0.0,0.0,0.002194674832397809,0.00013848551856195966,1.3836387736769158e-08,0.048750430302111264,1.1347,1.1551,1.1336,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.03222816111715125,0.050077033119237814,0.06392404440942427,0.2913338911391162,0.472,4.76,0.009617132777721799,0.13869626923163114,0.03432818558728496,0.8963273600124039,0.5317944124799336,0.045268202066471815,0.423124823743375,0.010348128175089103,0.5285678284339725,0.11632827013553179,10.220894643216491,1.300255704108939,0.009800813014161911,0.040948569030201824,0.1416487656208794,0.07048795274206907,0.08624219241959495,0.055520545465128315,1.335178052463778,0.10008138806953526,0.3565170378464846,1.1852,0.0,0.0,0.002060805167888747,0.0001416000059710117,1.226860063616682e-08,0.049135497508649664,1.1923,1.2117,1.1914,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.02628370151574301,0.05005596621205739,0.1340195826984304,0.38369867832138366,0.183,3.57,0.010160286647919306,0.13441635382859865,0.04341237380186793,0.8643235234003624,0.5164736145774651,0.04677378354235459,0.5511222472573735,0.009759184923632402,0.5090147333888331,0.12591482432415582,9.468150462708289,1.2848661365838447,0.009648741510760955,0.035326693358965156,0.20738758174011235,0.13762396262331072,0.029711841738036846,0.0650295004611429,1.1869560474551588,0.10284725997986761,0.2977112629700443,1.2692,0.0,0.0,0.0024195602112023966,0.00016101350928136857,1.4398553318964284e-08,0.05631803927358485,1.2775,1.2999,1.2763,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Central Interior, BIT, Surface",0.037431269927051564,0.051742255143891275,0.07262119387118368,0.313140578339031,0.183,7.15,0.010464666910967186,0.14777769787250236,0.04212406999661305,0.9074768998243677,0.6122348779223925,0.045159824108638724,0.5703480867662741,0.009504453025669985,0.5042112654572661,0.12081800334044268,10.311548510977044,1.3642863962226557,0.009606401848474506,0.04081281090268458,0.016947808564240698,0.061025653900250415,0.07224351589861908,0.11857843170030359,0.8403973765092841,0.13290963558133764,0.3564711108901185,1.1793,0.0,0.0,0.0021047061665294482,0.00015371257084660067,1.3207686989121231e-08,0.05607170370488662,1.1863,1.2059,1.1855,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Central Interior, BIT, Surface",0.014621084901612479,0.04698502550960838,0.14515406558056596,0.33581147720217386,0.275,2.97,0.00981185235181929,0.1349983350267901,0.042396712230749825,0.817254930967164,0.775950417869671,0.03299467385256764,0.5371387131898575,0.010383206155832967,0.494975487528328,0.11991638651302464,9.673578156480882,1.2459307167191918,0.010498561413604222,0.030160228350334016,0.057573429538899004,0.06230355157439005,0.09792896421344444,0.06384988979972114,1.2520073483938439,0.11909855896073651,0.29636381617785806,1.0579,0.0,0.0,0.0016925115411952337,0.0001201115124515162,1.1712712032052467e-08,0.04396945221464104,1.0634,1.0789,1.0628,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Central Interior, BIT, Surface",0.029351521605824805,0.043550667967158854,0.08385448590569898,0.3631959423189761,0.183,2.97,0.009640599797824365,0.14785986248489613,0.035812382194143316,0.7921422898695798,0.592220362314882,0.029058596962982686,0.5749319044565347,0.009963084244007228,0.4825961693585999,0.12088150413508325,10.379753275584646,1.2499822098275832,0.010140107890176754,0.031695751356402825,0.1723481207825671,0.09585865461856773,0.0783623663194474,0.05984884010206393,0.966800210550728,0.11849373979028355,0.27325085316149916,1.2068,0.0,0.0,0.0020528640592854673,0.00014971223091520667,1.2923594677771902e-08,0.054795849341635214,1.2137,1.2329,1.2129,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Central Interior, BIT, Surface",0.04281685217718419,0.04826199527908246,0.0336689554728173,0.3078220968686809,0.275,3.57,0.010277130510421038,0.1275135697910465,0.04171933229957661,0.8601251472489141,0.5875229783289433,0.029602300594033,0.44131476514521617,0.010157035816086858,0.5235911172635458,0.1143191962172644,10.125413191158158,1.3361501783909633,0.009921405345652622,0.0323244126017742,0.17125568727469515,0.11592343705867114,0.03886032521361045,0.08469351271702855,0.8525057786181405,0.11503287497698958,0.3369433087635628,1.1475,0.0,0.0,0.0018566662571883087,0.00013809417156459885,1.1728641112473793e-08,0.04986860114851302,1.1538,1.1714,1.1531,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Central Interior, BIT, Surface",0.01136250326778078,0.04563898320708674,0.06181996277806166,0.31522858495693423,0.472,3.57,0.010362978373830767,0.14764611766449987,0.04462937526312251,0.8203996003198742,0.6163652084755522,0.019280589758603653,0.5045566875289289,0.010174416048865056,0.517090144615277,0.12127590837354632,9.6271048658953,1.272020144614829,0.009543368700703957,0.029373768536571896,0.07624584296442968,0.11169467147490633,0.099998371527891,0.07654109375620399,1.1139263430080102,0.12265701574016218,0.35296764964992666,1.1731,0.0,0.0,0.0017739961555317233,0.0001293050616463284,1.1417677167587733e-08,0.047057398975742425,1.179,1.1955,1.1783,mca
